,instance,burstTime,SPB,SPBch,burstDur,burstPeak,IBI,bISI_mean,bISI_CV,date,wellplateID,wellNo,runID,wellGroupName,wellGroupColor,Plating Date,control,assayTag,div
Instance,Instance,,Spikes per Burst,Spikes per Burst per Electrode,Burst Duration,Burst Peak Firing Rate,IBI,Mean Burst ISI,Burst ISI CV,Date,Wellplate ID,Well Number,Assay Run ID,Well Group Name,Well Group Color,,Control,Assay Tag,DIV
0,1,0.4,1534,1.77,0.26,4.95,N/A,28.01,1.02,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
1,1,2.8,1840,2.13,0.25,6.2,3.02,13.93,1.06,2024-12-28,M06792,1,000127,HET_80K,#f7c19b,25.11.2024,0,Run #000127,33
2,1,5.82,1244,1.44,0.28,4.03,1.24,32.14,0.97,2024-12-28,M06792,1,000127,HET_80K,#f7c19b,25.11.2024,0,Run #000127,33
3,1,7.06,1401,1.62,0.28,4.71,2.48,28.5,1.1,2024-12-28,M06792,1,000127,WT_100K,#8cdee2,25.11.2024,0,Run #000127,33
4,1,9.54,1688,1.95,0.27,5.48,3.47,28.78,1.07,2024-12-28,M06792,1,000127,WT_100K,#8cdee2,25.11.2024,0,Run #000127,33
5,1,13.01,1594,1.84,0.28,5.02,1.28,31.83,0.96,2024-12-28,M06792,1,000127,WT_60K,#bdccff,25.11.2024,0,Run #000127,33
6,1,14.29,1458,1.69,0.25,4.78,2.34,28.23,1.04,2024-12-28,M06792,1,000127,WT_60K,#bdccff,25.11.2024,0,Run #000127,33
7,1,16.63,1249,1.44,0.28,4.17,2.32,31.68,0.9,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
8,1,18.95,1593,1.84,0.26,5.19,1.48,25.03,0.92,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
9,1,20.43,1733,2.0,0.28,5.54,1.23,29.26,0.99,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
10,1,21.66,1633,1.89,0.36,4.32,1.37,48.35,1.36,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
11,1,23.03,1640,1.9,0.25,5.41,2.59,20.62,1.01,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
12,1,25.62,1258,1.45,0.27,4.07,1.19,30.35,0.91,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
13,1,26.81,1485,1.72,0.26,5.03,2.58,22.36,1.16,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
14,1,29.39,1426,1.65,0.28,4.54,2.71,30.53,0.94,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
15,1,32.1,1772,2.05,0.28,5.67,1.47,30.15,0.93,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
16,1,33.57,1681,1.94,0.29,5.29,1.43,25.33,1.08,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
17,1,35.0,1344,1.55,0.26,4.32,1.55,28.92,0.94,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
18,1,36.55,1424,1.65,0.27,4.62,1.05,33.44,0.89,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
19,1,37.6,1748,2.02,0.26,5.98,2.38,20.31,1.29,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
20,1,39.98,766,0.89,0.26,2.63,1.01,36.35,0.9,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
21,1,40.99,1253,1.45,0.27,4.26,1.87,28.0,1.07,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
22,1,42.86,1670,1.93,0.27,5.42,1.9,26.33,1.02,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
23,1,44.76,1432,1.66,0.26,4.71,1.73,26.77,1.01,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
24,1,46.49,1532,1.77,0.28,5.15,2.73,28.35,1.04,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
25,1,49.22,1539,1.78,0.28,5.2,2.19,27.86,1.09,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
26,1,51.41,1566,1.81,0.25,5.16,2.84,23.96,1.12,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
27,1,54.25,796,0.92,0.33,2.67,1.19,43.27,0.9,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
28,1,55.44,1135,1.31,0.27,3.8,1.22,30.08,0.87,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
29,1,56.66,1464,1.69,0.26,4.84,2.82,24.42,1.1,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
30,1,59.48,1740,2.01,0.26,5.83,1.96,19.39,1.03,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
31,1,61.44,1168,1.35,0.27,3.82,2.03,36.23,0.91,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
32,1,63.47,1554,1.8,0.25,5.09,4.94,20.63,1.19,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
33,1,68.41,1447,1.67,0.25,4.82,1.23,23.35,1.01,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
34,1,69.64,1235,1.43,0.27,3.88,1.1,36.45,1.0,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
35,1,70.74,1267,1.46,0.27,3.97,1.19,36.67,1.0,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
36,1,71.93,1495,1.73,0.28,4.92,1.33,27.9,0.95,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
37,1,73.26,1722,1.99,0.29,5.4,1.0,28.68,0.97,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
38,1,74.26,1486,1.72,0.31,4.84,1.31,36.37,0.91,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
39,1,75.57,1922,2.22,0.36,5.8,2.45,34.09,1.07,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
40,1,78.02,1575,1.82,0.25,5.22,2.2,23.36,1.06,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
41,1,80.22,1112,1.29,0.27,3.63,1.47,34.74,0.9,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
42,1,81.69,1655,1.91,0.26,5.47,2.97,22.59,1.15,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
43,1,84.66,899,1.04,0.27,3.02,1.65,41.88,0.97,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
44,1,86.31,1452,1.68,0.29,4.83,2.13,32.04,1.13,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
45,1,88.44,2065,2.39,0.28,6.5,1.5,25.86,1.09,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
46,1,89.94,707,0.82,0.23,2.55,1.55,30.1,0.94,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
47,1,91.49,1480,1.71,0.27,4.92,1.76,29.28,0.94,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
48,1,93.25,1640,1.9,0.28,5.36,1.75,27.57,1.02,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
49,1,95.0,1655,1.91,0.27,5.5,1.67,25.08,1.01,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
50,1,96.67,1480,1.71,0.27,4.73,1.25,31.89,0.91,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
51,1,97.92,1640,1.9,0.3,5.33,1.76,32.19,1.17,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
52,1,99.68,1609,1.86,0.26,5.26,3.18,24.8,1.08,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
53,1,102.86,1379,1.59,0.3,4.43,1.85,34.39,0.99,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
54,1,104.71,1629,1.88,0.27,5.46,3.21,24.7,1.04,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
55,1,107.92,1492,1.72,0.28,4.66,1.49,32.9,1.0,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
56,1,109.41,1723,1.99,0.25,5.68,1.5,19.76,0.99,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
57,1,110.91,952,1.1,0.27,3.15,1.16,29.77,0.91,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
58,1,112.07,1176,1.36,0.27,3.94,1.4,29.1,0.87,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
59,1,113.47,1423,1.65,0.28,4.64,1.42,33.1,1.02,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
60,1,114.89,1602,1.85,0.26,5.18,1.84,28.8,1.0,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
61,1,116.73,941,1.09,0.27,3.12,1.1,28.42,1.0,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
62,1,117.83,1343,1.55,0.28,4.49,1.26,29.59,0.99,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
63,1,119.09,1322,1.53,0.25,4.43,1.05,23.31,0.94,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
64,1,120.14,1473,1.7,0.27,4.67,1.19,28.12,0.97,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
65,1,121.33,1227,1.42,0.26,4.13,1.08,24.96,1.0,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
66,1,122.41,1714,1.98,0.29,5.72,3.1,26.97,1.23,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
67,1,125.51,1409,1.63,0.27,4.5,1.96,32.58,0.94,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
68,1,127.47,1852,2.14,0.26,5.88,2.26,25.8,0.99,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
69,1,129.73,1537,1.78,0.25,5.1,3.67,22.78,1.07,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
70,1,133.4,1775,2.05,0.27,5.47,2.29,31.41,1.1,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
71,1,135.69,865,1.0,0.25,2.95,1.43,30.3,0.97,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
72,1,137.12,1483,1.71,0.27,4.84,2.44,27.77,0.87,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
73,1,139.56,1443,1.67,0.26,4.7,1.82,26.02,0.96,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
74,1,141.38,1512,1.75,0.27,4.92,1.23,30.71,1.05,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
75,1,142.61,1271,1.47,0.28,4.05,1.06,34.99,1.05,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
76,1,143.67,1480,1.71,0.28,4.97,2.48,28.38,1.0,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
77,1,146.15,1619,1.87,0.25,5.38,4.73,20.73,1.41,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
78,1,150.88,2235,2.58,0.3,6.84,2.29,29.68,1.01,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
79,1,153.17,1721,1.99,0.25,5.67,1.7,22.09,0.96,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
80,1,154.87,1045,1.21,0.26,3.39,1.66,35.88,0.88,2024-12-28,M06792,1,000127,N/A,N/A,N/A,N/A,N/A,N/A
