,burstFrequency,percSpikesinBursts,SPB_mean,SPB_std,SPB_CV,SPB_median,SPB_P10,SPB_P90,SPBch_mean,SPBch_std,SPBch_CV,SPBch_median,SPBch_P10,SPBch_P90,burstDur_mean,burstDur_std,burstDur_CV,burstDur_median,burstDur_P10,burstDur_P90,burstPeak_mean,burstPeak_std,burstPeak_CV,burstPeak_median,burstPeak_P10,burstPeak_P90,IBI_mean,IBI_std,IBI_CV,IBI_median,IBI_P10,IBI_P90,burstISI_mean,burstISI_std,burstISI_CV,burstISI_median,burstISI_P10,burstISI_P90,nonburstISI_mean,nonburstISI_std,nonburstISI_CV,nonburstISI_median,nonburstISI_P10,nonburstISI_P90,date,wellplateID,wellNo,runID,wellGroupName,wellGroupColor,Plating Date,control,assayTag,div
Instance,Burst Frequency,Spikes within Bursts,Mean Spikes per Burst,Spikes per Burst std,Spikes per Burst CV,Median Spikes per Burst,Spikes per Burst 10th percentile,Spikes per Burst 90th percentile,Mean Spikes per Burst per Electrode,Spikes per Burst per Electrode std,Spikes per Burst per Electrode CV,Median Spikes per Burst per Electrode,Spikes per Burst per Electrode 10th percentile,Spikes per Burst per Electrode 90th percentile,Mean Burst Duration,Burst Duration std,Burst Duration CV,Median Burst Duration,Burst Duration 10th percentile,Burst Duration 90th percentile,Mean Burst Peak Firing Rate,Burst Peak Firing Rate std,Burst Peak Firing Rate CV,Median Burst Peak Firing Rate,Burst Peak Firing Rate 10th percentile,Burst Peak Firing Rate 90th percentile,Mean IBI,IBI std,IBI CV,Median IBI,IBI 10th percentile,IBI 90th percentile,Mean ISI within Burst,ISI within Burst std,ISI within Burst CV,Median ISI within Burst,ISI within Burst 10th percentile,ISI within Burst 90th percentile,Mean ISI outside Burst,ISI outside Burst std,ISI outside Burst CV,Median ISI outside Burst,ISI outside Burst 10th percentile,ISI outside Burst 90th percentile,Date,Wellplate ID,Well Number,Assay Run ID,Well Group Name,Well Group Color,,Control,Assay Tag,DIV
1,0.5,87.62,2239.65,426.84,0.19,2240.0,1802.3,2614.0,2.25,0.43,0.19,2.25,1.81,2.63,0.27,0.06,0.23,0.25,0.24,0.28,6.11,0.9,0.15,6.2,4.97,7.15,2.01,0.43,0.21,2.02,1.46,2.56,22.65,39.68,1.75,13.6,5.6,41.6,122.9,260.35,2.12,36.0,8.6,270.3,2024-12-16,M06804,1,000007,MED,#55aaff,15.11.2024,0,Run #000007,32
2,0.51,55.26,3216.5,1424.6,0.44,2945.0,1982.0,4443.8,3.27,1.45,0.44,3.0,2.02,4.52,0.32,0.11,0.35,0.29,0.25,0.43,8.2,2.13,0.26,7.9,5.61,11.11,1.96,0.78,0.4,1.8,1.17,2.95,35.99,51.02,1.42,17.9,5.0,89.1,183.72,323.92,1.76,52.3,6.3,539.4,2024-12-16,M06804,2,000007,HIGH,#55aaff,15.11.2024,0,Run #000007,32
3,0.3,23.67,913.85,459.26,0.5,769.0,539.6,1552.4,0.98,0.49,0.5,0.83,0.58,1.67,0.26,0.06,0.22,0.25,0.24,0.3,2.94,1.35,0.46,2.48,1.85,4.66,3.3,2.07,0.63,3.01,1.39,5.42,35.63,42.54,1.19,21.6,4.4,84.8,212.04,425.97,2.01,88.9,27.2,471.0,2024-12-16,M06804,3,000007,LOW,#55aaff,15.11.2024,0,Run #000007,32
4,0.33,78.91,2137.3,725.8,0.34,2093.5,1202.2,3030.9,2.13,0.72,0.34,2.09,1.2,3.02,0.25,0.02,0.08,0.24,0.24,0.27,5.92,1.99,0.34,5.8,3.42,8.46,2.99,1.02,0.34,2.78,1.89,4.36,18.34,24.84,1.35,9.9,3.3,42.3,218.44,428.39,1.96,59.4,6.7,554.5,2024-12-16,M06804,4,000007,HIGH,#ffaaff,15.11.2024,1,Run #000007,32
5,0.34,52.36,2093.39,1114.54,0.53,1817.5,1084.7,3401.6,2.1,1.12,0.53,1.82,1.09,3.41,0.29,0.08,0.28,0.27,0.25,0.35,5.51,2.24,0.41,4.97,3.07,8.7,2.91,1.47,0.51,2.53,1.44,4.87,36.97,47.43,1.28,21.2,5.1,85.9,337.3,594.31,1.76,87.6,7.5,1002.3,2024-12-16,M06804,5,000007,LOW,#ffaaff,15.11.2024,1,Run #000007,32
6,0.37,59.13,1909.48,990.27,0.52,1711.5,1018.1,2921.2,1.91,0.99,0.52,1.71,1.02,2.92,0.26,0.04,0.16,0.25,0.24,0.3,5.19,2.46,0.47,4.69,2.82,8.01,2.71,1.23,0.45,2.39,1.41,4.37,27.91,34.37,1.23,16.4,4.6,64.8,290.84,519.55,1.79,95.5,9.0,789.79,2024-12-16,M06804,6,000007,MED,#ffaaff,15.11.2024,1,Run #000007,32
