DIV,Well,NeuronType,Chip_ID,Trial,Mean_FiringRate,Mean_SpikeAmplitude,Active_area,mean_IBI,cov_IBI,mean_Burst_Peak,cov_Burst_Peak,Number_Bursts,mean_Spike_per_Burst,cov_Spike_per_Burst,mean_Burst_Peak_Abs,cov_Burst_Peak_Abs,mean_BurstDuration,cov_BurstDuration,MeanNetworkISI,CoVNetworkISI,MeanWithinBurstISI,CoVWithinBurstISI,MeanOutsideBurstISI,CoVOutsideBurstISI,Fanofactor,Burst_Peak_Abs,Burst_Peak_Normalized
27,5,WT,M08018,CDKL5-E6D_T1_C1_05152024,2.3080069342868,131.187706901205,93.2272727272727,2.62105263157895,40.9423600402225,7.6370703586504,41.6516479120018,115,3167.77391304348,48.5011275266853,4054.94507358976,90.5778161306891,0.445217391304349,0.0,0.417255926821183,271.524783890641,0.042588375847716,245.991100384476,0.129859539167462,147.576864167888,687.658137022153,,
30,2,WT,M07039,CDKL5-E6D_T1_C1_05152024,1.80397986267382,100.440059864316,87.530303030303,3.18709677419355,34.1407969975497,9.81726633326694,15.2960968625464,94,4181.24468085106,30.883350962778,3962.07132284035,108.642895828035,0.459574468085108,0.0,0.438220026671585,273.088937323129,0.0339907086223984,226.085831995445,0.145050745063325,132.04282540696,1120.14100968072,,
30,5,WT,M07039,CDKL5-E6D_T1_C1_05152024,1.77613740598055,92.5388444277548,82.5909090909091,3.17849462365591,41.7997411012644,8.30725407446053,32.8772201832256,94,3296.52127659574,33.8287626928602,3332.78760472357,112.954625217927,0.393617021276595,0.0,0.523961285736988,274.596082595968,0.0379530768583568,269.905050967167,0.15840812791301,125.12908258369,840.500919813025,,
30,1,WT,M07420,CDKL5-E6D_T1_C1_05152024,2.36723771266541,132.277310616091,96.1818181818182,2.40487804878049,36.2772636897366,7.28375406925011,34.1506068584773,124,3149.46774193548,46.6460592142062,4258.7016638222,82.9313606539105,0.514516129032257,0.0,0.450856868579747,244.199646173086,0.0498878879229515,229.673487086847,0.15662570189348,127.111079273072,738.849143402755,,
30,2,WT,M07420,CDKL5-E6D_T1_C1_05152024,2.35472768926377,121.442171440119,97.0,1.97682119205298,39.5326343239616,6.78887364824013,34.0427462321301,152,3041.82894736842,53.6467096779849,4407.30630208342,74.9885872984837,0.557894736842106,0.0,0.428182552621302,236.666341189259,0.0625085191028192,241.16625580676,0.146539084630199,137.676074421283,718.666449074275,,
30,3,WT,M07420,CDKL5-E6D_T1_C1_05152024,2.48566825775656,105.409168743118,95.2272727272727,1.73662790697674,32.6330333631596,6.68038896038434,38.947602660184,173,2884.1676300578,43.191773941137,4834.43449224721,68.6720917042384,0.489595375722543,0.0,0.393745437059006,254.25278523699,0.0624246839407665,235.81369432272,0.172475959941299,123.404242567834,680.114778866622,,
30,1,WT,M07427,CDKL5-E6D_T1_C1_05152024,1.49329408466498,143.108004931556,90.0757575757576,4.5390625,37.5679261961941,8.60046440239386,25.9650465672915,65,3317.10769230769,33.7217100046828,2749.03021995789,124.436636262249,0.369230769230769,0.0,0.62671858130342,242.645733508272,0.0202978879079381,180.146508490749,0.152525610391886,131.572946447915,912.645317636738,,
30,2,WT,M07427,CDKL5-E6D_T1_C1_05152024,1.99467488187285,137.636160081377,94.0606060606061,4.53230769230769,51.1158232103813,8.09836329726977,42.7349246190897,66,3449.90909090909,49.2513963050705,2952.06943820403,116.266204067573,0.556060606060606,0.0,0.56492645446478,280.309589308325,0.0329841780933972,256.273306253945,0.120110022420039,149.081659990025,796.280615593499,,
30,3,WT,M07427,CDKL5-E6D_T1_C1_05152024,2.44026524473612,108.73537392474,92.3484848484848,2.11214285714286,42.7391153835004,6.8338428476802,36.2028622533208,141,2930.92907801418,46.0772387608903,4554.06735573027,70.3896498824787,0.453900709219858,0.0,0.39462328995859,269.472377508449,0.0645921882343851,234.182583697337,0.163286960947711,126.725218171831,567.906762888058,,
30,6,WT,M07427,CDKL5-E6D_T1_C1_05152024,2.45647597621726,123.411315328504,94.2878787878788,2.99393939393939,31.9544521298064,8.26500118805891,25.0503075073172,100,3540.62,35.1125958288635,4152.78473252681,87.3897878783925,0.474000000000001,0.0,0.432832695228847,255.500011613302,0.0376608719535,223.885986698683,0.147455766957033,133.268444822788,687.627164953375,,
30,2,WT,M08018,CDKL5-E6D_T1_C1_05152024,3.3145989537925,88.07261239868,86.8939393939394,2.24924242424242,47.493485881441,5.9467822536825,33.1404628845565,133,4121.70676691729,71.9647568880044,4610.82981628176,42.5901731708838,0.879699248120302,0.0,0.274005296429182,366.512209895511,0.0826445412844037,182.401023456244,0.104258198925218,166.042733968847,137.304196056397,,
30,5,WT,M08018,CDKL5-E6D_T1_C1_05152024,2.1477100317029,121.964543499361,89.2121212121212,3.96486486486486,48.0551795129482,8.82550038020696,32.8863540799712,75,3496.62666666667,35.3830386574311,3501.80924300715,98.3051369329752,0.406666666666667,0.0,0.421274614370412,319.047348480998,0.0354443157951424,268.232785078656,0.129097130540672,144.052176082461,598.033531497848,,
4,1,WT,M06691,SYNGAP1_T1_C1_03212024,1.63001856705985,40.6360408495822,23.1212121212121,4.69999999999999,0.0,6.3199002051573,47.2080814622908,2,,,1478.81355630393,39.4720911335822,,,0.643503400221505,434.337706678815,,,,,12.3480824114317,,
4,2,WT,M06691,SYNGAP1_T1_C1_03212024,1.56708629223155,42.2577989659363,23.469696969697,,,1.79084765147016,0.0,1,,,1360.30972736149,6.1036519040462,,,0.704564735383194,399.863187262193,,,,,1.14555184734522,,
4,3,WT,M06691,SYNGAP1_T1_C1_03212024,2.05803633822502,38.202401878088,28.9090909090909,4.30000000000001,0.0,6.6508905837457,73.508142691235,2,,,1797.11932995008,36.1730394337094,,,0.552119081340765,433.045731071509,,,,,10.1090458375713,,
4,4,WT,M06691,SYNGAP1_T1_C1_03212024,1.47152135623073,40.3297774968828,22.9393939393939,,,2.04142395139228,0.0,1,,,1380.83052074558,8.84573052460904,,,0.708643645115592,382.388599865535,,,,,1.54003760599788,,
4,5,WT,M06691,SYNGAP1_T1_C1_03212024,1.43980898404702,40.0905678205401,24.0606060606061,4.60000000000002,0.0,11.038165164876,16.2983644572547,2,,,1306.07559605735,81.7808292031184,,,0.768387618933084,390.750396844097,,,,,39.8852948011589,,
4,6,WT,M06691,SYNGAP1_T1_C1_03212024,1.53936251920123,36.7921041811919,19.7272727272727,,,1.74316860492058,0.0,1,,,1266.73307217908,7.00624970617601,,,0.754746831700132,412.394548442034,,,,,1.34649960757192,,
4,1,WT,M07301,SYNGAP1_T1_C1_03212024,1.44682080924855,34.2551547339239,23.5151515151515,,,2.19174303957171,0.0,1,,,1799.55540392495,3.98254228507838,,,0.558764825524662,349.656321346825,,,,,1.10798647845959,,
4,2,WT,M07301,SYNGAP1_T1_C1_03212024,1.38660677406031,30.6804477306658,12.1515151515152,,,2.86837805144931,0.0,1,,,1018.97174742846,15.1152823827543,,,0.590973152005879,354.783536757535,,,,,2.07222566811728,,
4,3,WT,M07301,SYNGAP1_T1_C1_03212024,1.8276226456417,31.7920506606867,22.969696969697,4.0,0.0,4.69639721323487,60.9898712372594,2,,,2175.25545496767,17.0204860767948,,,0.463598449225652,344.763001989458,,,,,3.56938728398181,,
4,4,WT,M07301,SYNGAP1_T1_C1_03212024,1.47207858603564,32.57061529146,17.2727272727273,,,,,0,,,1527.7003387495,3.40066759747047,,,0.577901518134597,378.959876461276,,,,,1.02062255077262,,
4,5,WT,M07301,SYNGAP1_T1_C1_03212024,1.41806987399771,34.9196926424808,17.5757575757576,,,9.4377392353598,0.0,1,,,1215.75949692671,51.1608551252556,,,0.733197320264875,377.51299859187,,,,,14.2232684217295,,
4,6,WT,M07301,SYNGAP1_T1_C1_03212024,1.66797239915074,32.4936959597742,23.5606060606061,,,10.6300646933214,0.0,1,,,1843.26858253303,37.4304809946933,,,0.555626689062013,369.921319180503,,,,,10.1553148229252,,
7,1,WT,M06691,SYNGAP1_T1_C1_03212024,0.758259944224277,68.948116866509,34.4090909090909,33.8375,93.9320872741604,11.6809065272035,66.3277082792655,9,6736.22222222222,91.7379347036269,1258.83447360542,237.628332529593,0.499999999999996,0.0,1.10208199327031,431.807419014118,0.0490349911059763,176.801528948814,0.362788008012373,68.2299167108199,458.212779877891,,
7,2,WT,M06691,SYNGAP1_T1_C1_03212024,0.717029294653015,72.3950758356951,35.5151515151515,48.0,68.3069689994285,14.0179101652724,49.0493235243094,6,8280.33333333333,75.7897945488719,1227.85726659389,220.613058975372,0.533333333333328,0.0,1.01878416596679,435.242909921859,0.040670578998138,94.6290411970939,0.335627157330189,69.742710817172,355.19074867534,,
7,3,WT,M06691,SYNGAP1_T1_C1_03212024,1.32515997673066,59.4530891509242,43.4090909090909,23.5888888888889,81.7062046891937,6.61218775619691,93.4197467594514,10,4528.8,96.1893398605382,2237.69568888021,80.3419173984386,1.01,0.0,0.49063194961513,372.836290932187,0.103366628410454,135.928788494535,0.248566635411528,82.2381707572439,93.7095272933432,,
7,4,WT,M06691,SYNGAP1_T1_C1_03212024,0.800556768558952,66.3028559952913,34.6969696969697,34.8333333333333,53.1017192486839,11.6012802726315,76.4636222847401,7,7060.14285714286,84.9891730305344,1396.58650547329,189.857815788185,0.957142857142858,0.0,0.885055171363484,393.280137988295,0.0619444558381187,170.473268817793,0.343764422658939,67.0547238135775,289.88265557115,,
7,5,WT,M06691,SYNGAP1_T1_C1_03212024,1.03638617090672,62.9845947620712,38.7121212121212,44.6333333333333,77.5756451094868,11.8401023857287,62.7965644835131,7,6252.42857142857,82.5256397653326,1880.48205254298,132.345059307657,0.41428571428572,0.0,0.621264939429737,419.970405431332,0.0408422588379329,101.905344045403,0.279533382310526,77.0097845472534,163.633276977089,,
7,6,WT,M06691,SYNGAP1_T1_C1_03212024,2.5873647734956,47.0412056998979,29.8787878787879,72.5666666666667,11.9424225132308,11.999688662039,1.25205996052729,4,6400.75,7.97612770025099,3698.04577648073,34.8922053368003,0.599999999999996,0.0,0.281899245521239,397.311484463535,0.0487546428251322,100.568807169727,0.176705188569651,99.3742868811695,18.643973250246,,
7,1,WT,M07301,SYNGAP1_T1_C1_03212024,0.74500067558438,59.9679539226791,37.3787878787879,59.925,109.211528948413,19.0382589624713,8.08679538670629,5,9718.4,17.1176462215934,1364.55703894715,226.17006560678,0.499999999999993,0.0,0.977135469347733,446.025353020663,0.0369947474193843,91.9593833279164,0.349976430946827,70.5307372601743,416.728401566101,,
7,2,WT,M07301,SYNGAP1_T1_C1_03212024,0.941675178753831,49.0023961350128,29.6515151515152,37.4714285714286,90.8142186145227,11.3083870257335,68.3588337064272,8,6549.125,71.4668347591726,1613.45645979367,165.918978877856,0.637499999999999,0.0,0.752938563216576,423.786251211854,0.049121771994245,127.783000901021,0.313098810478099,71.8621178453644,237.967249696992,,
7,3,WT,M07301,SYNGAP1_T1_C1_03212024,1.80525603550936,46.3620098434703,46.6515151515151,59.8666666666667,113.205138228846,14.629524552329,44.1045229119776,4,9132.75,59.3323177208921,2803.63801577696,71.4148093291687,0.624999999999993,0.0,0.385386109994822,379.62267576745,0.0425394507093489,109.158778181175,0.228646504848479,85.6935745694571,74.0369770642848,,
7,4,WT,M07301,SYNGAP1_T1_C1_03212024,0.944907607911073,52.7156992500091,34.9848484848485,22.4833333333333,221.395390361785,14.5879158381057,28.0694446645528,13,8726.76923076923,39.8748982007732,2236.28634187802,169.91265195383,0.615384615384614,0.0,0.624212061055769,533.123671485175,0.0457657643844233,91.9263139296233,0.316394788604755,72.6566699615433,376.43907984295,,
7,5,WT,M07301,SYNGAP1_T1_C1_03212024,1.20038920413211,53.4728488119802,34.7121212121212,57.725,125.816077460682,14.229267835798,51.5291318366062,5,7570.0,65.43729703323,1882.52765839966,129.527949486219,0.440000000000003,0.0,0.574248541812116,466.693667849875,0.0536418858518137,210.691229680576,0.272486103794064,77.3669219404251,154.192112459653,,
7,6,WT,M07301,SYNGAP1_T1_C1_03212024,2.78651301031853,43.0511490492387,45.0151515151515,46.82,64.3120710026821,10.860450987318,62.0844703644497,6,5359.83333333333,83.3557426985411,4332.0436187213,39.8548569955672,0.500000000000002,0.0,0.235708499247319,447.073957047101,0.0533554039910691,131.416367318529,0.157718413587689,103.315963966296,27.6984824602415,,
12,1,WT,M06691,SYNGAP1_T1_C1_03212024,1.25404723687228,87.5575568505787,66.0757575757576,4.87166666666667,56.2913988133451,8.489847699792,35.0428206428905,61,4135.22950819672,49.7280789649535,3208.38479127107,135.109344135819,0.462295081967212,0.0,0.831225918102597,314.475895023552,0.0413472027430915,167.851635334913,0.190668770580333,121.369045760223,976.584838436192,,
12,2,WT,M06691,SYNGAP1_T1_C1_03212024,0.700966932388544,86.5522695476627,51.3181818181818,8.46969696969697,63.1894571014447,9.56655981155153,49.8309914841971,34,7990.26470588235,127.205983610902,2305.19054306298,184.839593499016,0.717647058823531,0.0,0.935615729488723,354.91347578527,0.0470437022728154,142.854020647468,0.208301080257333,104.110039377611,772.150362401436,,
12,3,WT,M06691,SYNGAP1_T1_C1_03212024,1.0818366311517,84.8526294196121,69.6818181818182,6.93333333333333,90.6720709368232,9.04728128139958,48.325197593792,43,5163.6511627907,87.5400175243856,2775.23698172805,153.541790093032,0.513953488372087,0.0,0.732260898956502,349.95495764243,0.0458014741130718,187.238981337241,0.231580249682086,100.455741089057,828.463454772795,,
12,4,WT,M06691,SYNGAP1_T1_C1_03212024,0.798782343987823,81.6236447221236,46.4545454545455,13.3285714285714,87.4109314287068,9.53947516145711,69.6968438434892,22,9547.86363636364,143.835675424731,1638.15292578426,237.093132901698,0.78181818181818,0.0,0.846017125017133,505.452192566427,0.0513051997319355,154.305203993291,0.193166709244639,114.135983414161,878.239661395522,,
12,5,WT,M06691,SYNGAP1_T1_C1_03212024,0.725715413459641,82.1989428821662,51.1818181818182,11.224,68.8817068256895,9.57927795903402,71.0520231341144,26,5330.11538461538,112.626171586082,1983.55279506718,210.491810421101,0.538461538461538,0.0,0.900402055349681,366.767861059817,0.0498973168819379,177.847385185923,0.241696220645705,96.6160591478404,699.284780890494,,
12,6,WT,M06691,SYNGAP1_T1_C1_03212024,0.873948030539649,82.4586542585812,58.2121212121212,7.1525,76.8169473776354,8.66353287949345,69.3151109866602,41,4420.75609756098,87.0232273308712,2575.84571550582,177.098244781844,0.46341463414634,0.0,0.783267310293773,332.219370520978,0.0422212578963629,119.865527077121,0.210299450812627,111.751628111495,789.982394462028,,
12,1,WT,M07301,SYNGAP1_T1_C1_03212024,0.913039125077017,76.825439716785,65.5757575757576,4.82459016393443,54.1221490283507,7.76570982139499,57.0880636344866,62,3340.64516129032,61.6444205305692,3484.88356498488,124.693217300094,0.467741935483871,0.0,0.712796945141627,283.499443555954,0.0433554143498484,194.078968695817,0.240721362325618,98.5127292288467,756.439647678015,,
12,2,WT,M07301,SYNGAP1_T1_C1_03212024,0.969844844844845,58.7016623173248,45.4090909090909,7.21951219512195,66.3291882226914,9.00129685731109,54.3310473287693,42,4613.21428571429,54.2936589128527,2832.09115513988,149.906729454063,0.70952380952381,0.0,0.655127148135677,344.959528509583,0.0559278735104285,170.297920589085,0.238279996547657,98.1662249567798,540.411694830864,,
12,3,WT,M07301,SYNGAP1_T1_C1_03212024,1.75244128987031,66.4976099536101,72.0454545454545,6.64318181818182,101.275486352892,6.78922190840929,57.0187742734014,45,4298.6,63.6888308824511,3161.22525379223,92.9426103769375,0.897777777777778,0.0,0.457282077278377,331.861006725262,0.0991983233448404,156.050272657101,0.229664966422549,96.492101964073,195.027774357895,,
12,4,WT,M07301,SYNGAP1_T1_C1_03212024,1.29547152745006,70.422083521546,64.2121212121212,4.50606060606061,50.5581910434729,8.95157130836202,55.3904618804218,67,5749.14925373134,106.68710890397,3779.93886201017,140.877950682244,0.529850746268655,0.0,0.575791122434416,355.424227342575,0.0428936512824765,182.721048029175,0.159968823529412,135.544210345685,1083.10444317742,,
12,5,WT,M07301,SYNGAP1_T1_C1_03212024,0.900772270114943,69.5193681152938,56.2424242424242,6.28,62.2609428703074,6.64780626398103,69.8545961297668,46,3231.45652173913,89.6725688679986,2235.3911693922,163.081674948242,0.482608695652173,0.0,0.868417986762607,348.368594559246,0.0454832402655571,130.058945933043,0.213762585933552,105.282268356562,576.601228837008,,
12,6,WT,M07301,SYNGAP1_T1_C1_03212024,1.59374875373878,79.9189202480316,75.9848484848485,4.38787878787879,58.9519986297685,7.41416516509513,58.4048205827832,67,4015.91044776119,105.746207085016,3207.97121573289,133.384618700083,0.45820895522388,0.0,0.640926940120466,318.938857844362,0.0463519901795029,202.093329912455,0.221750494402061,103.907902534727,860.461165131426,,
15,1,WT,M06691,SYNGAP1_T1_C1_03212024,1.11505266119955,90.616355423625,62.8181818181818,6.46521739130435,47.0848186617426,9.78587890491467,38.2416089107188,47,5712.34042553191,68.1629916881043,2843.91119566822,165.255439270464,0.557446808510637,0.0,0.774540326173178,336.583805683863,0.047081831259286,167.611381446571,0.189396513528652,117.703013225106,953.884606585321,,
15,2,WT,M06691,SYNGAP1_T1_C1_03212024,1.30145795757107,87.1112256890101,58.8030303030303,5.14912280701754,49.6738952944818,9.20875042358679,31.8325111544994,58,6266.44827586207,103.699501879196,3246.18463972986,141.682521716585,0.596551724137932,0.0,0.648955681013585,339.495570242911,0.0469424352976057,188.120490229428,0.13849480007663,135.624896446928,979.371369083064,,
15,3,WT,M06691,SYNGAP1_T1_C1_03212024,1.59398766374157,90.9531403050091,79.4242424242424,3.9958904109589,41.2322135415055,8.36598858950999,35.0656288322398,74,4412.98648648649,77.4222908542829,3996.05104385316,108.705265884529,0.487837837837839,0.0,0.537416140044602,299.757729028269,0.0491447723635561,170.36581234679,0.190850316626767,118.112811294916,767.069047397674,,
15,4,WT,M06691,SYNGAP1_T1_C1_03212024,1.26329715330789,87.1591560693136,63.5151515151515,5.55849056603774,66.5998273608666,8.92576663603155,62.8218290917494,54,10792.1851851852,156.917215232656,3146.07183785459,163.707825828564,0.909259259259258,0.0,0.537733606286926,438.209082774401,0.0493424622855116,153.501941408821,0.141567186058604,137.112515336545,971.393821355237,,
15,5,WT,M06691,SYNGAP1_T1_C1_03212024,1.45207420391469,91.7147852963443,69.1515151515152,6.26595744680851,57.6325501464679,10.4246073384428,34.3107856258243,48,6433.70833333333,102.259250529307,3156.64037993007,159.377103984095,0.539583333333334,0.0,0.690225976046333,360.616262013146,0.0398820788623718,160.153407105778,0.141685771032577,135.959198844793,1159.29132698821,,
15,6,WT,M06691,SYNGAP1_T1_C1_03212024,1.24937248995984,83.9171700763543,70.4242424242424,5.842,49.6267876265405,7.91418479947869,63.8934836302524,51,4113.96078431373,83.9940451594961,2750.53287406806,160.219598603839,0.5,0.0,0.782944666289084,322.981044952956,0.0456744247348331,124.345921223872,0.177514582822678,120.982325936649,728.011678249884,,
15,1,WT,M07301,SYNGAP1_T1_C1_03212024,1.39378259337562,85.9166920203435,71.6666666666667,4.4969696969697,57.9979694351444,9.57625104121415,42.3232474261,67,5508.16417910448,75.1539576080831,4075.02026415542,126.032899763573,0.552238805970148,0.0,0.522564360789174,327.430985545897,0.0485792968004056,172.498737903345,0.167550603453031,128.270173080073,824.067878978407,,
15,2,WT,M07301,SYNGAP1_T1_C1_03212024,1.29396006326611,60.4549480033367,51.0909090909091,6.12916666666667,47.1438173619197,9.56669985785222,37.7380401210379,49,5345.73469387755,52.2233243571234,3225.63416635077,142.090864024047,0.585714285714288,0.0,0.649140317243913,357.664201151315,0.0447704494530117,144.510419681011,0.169198933465655,117.78134269038,604.456255078176,,
15,3,WT,M07301,SYNGAP1_T1_C1_03212024,1.23320071684588,72.8347246321168,70.4545454545455,6.9725,49.4492988190229,7.17727039722859,68.2297044771727,41,4102.39024390244,68.0960666156756,2564.26797611511,136.897694263391,1.05853658536585,0.0,0.63797272277823,345.920041832208,0.0700403475196256,158.809301848908,0.201232640792554,104.770170271073,396.140506523255,,
15,4,WT,M07301,SYNGAP1_T1_C1_03212024,0.876006331976481,74.9458080749957,55.8333333333333,7.05609756097561,57.2737254048737,9.15592655666975,52.5277076823887,42,5333.57142857143,84.1616709429233,2516.05565785991,178.933249816159,0.557142857142857,0.0,0.851175761197859,324.204413633147,0.044729402309613,149.250624224328,0.177327980292323,120.341586205757,975.232598806236,,
15,5,WT,M07301,SYNGAP1_T1_C1_03212024,1.44972029320988,76.6760882326366,65.4545454545455,4.52121212121212,35.772690313089,10.3707464649632,35.1541476208242,67,5227.38805970149,52.0127679795499,4498.84785367936,122.829601562658,0.492537313432836,0.0,0.565538471539062,306.05300975666,0.0419211569571074,132.882224001554,0.171162389329982,125.548393421601,933.472817191283,,
15,6,WT,M07301,SYNGAP1_T1_C1_03212024,1.48257874015748,82.1151930509069,73.1212121212121,4.69838709677419,57.3617484872705,9.38209615969438,40.1263246719828,63,5260.65079365079,75.6449328930109,4103.83985569726,116.997360041413,0.563492063492064,0.0,0.480312788772578,345.72331950838,0.0506361460458263,187.942899041002,0.143906226245857,132.873460180413,731.289866864106,,
19,1,WT,M06691,SYNGAP1_T1_C1_03212024,1.0189364068345,76.6896479555372,49.9545454545455,5.74705882352941,33.1835233174334,12.9419632756532,28.3243484187649,52,6052.15384615385,43.8020749485108,4158.33853862551,149.610852889044,0.45384615384615,0.0,0.648046046357616,324.061487628244,0.0341602601359096,136.264105712685,0.149586495970076,128.543988451984,1169.01525010231,,
19,2,WT,M06691,SYNGAP1_T1_C1_03212024,1.40968166586884,83.7840636944593,63.3030303030303,4.89166666666667,54.3407599317568,9.4581064886565,45.4806629027303,61,7880.63934426229,90.84631603038,3794.02821231621,137.473701799713,0.759016393442624,0.0,0.496143802832162,359.657226300585,0.0565433004860816,153.198241914508,0.128403440433118,143.120836848593,871.360497271588,,
19,3,WT,M06691,SYNGAP1_T1_C1_03212024,2.31834608087276,96.0718607961766,85.1818181818182,4.55384615384615,34.1654825596946,14.0334387405769,38.5771610950645,66,10681.9696969697,64.715020946956,6094.86914696144,124.217275637743,0.749999999999999,0.0,0.301195563437446,357.624963843431,0.0447174292819589,154.707996003775,0.137397626523865,150.718947098281,1076.41198212986,,
19,4,WT,M06691,SYNGAP1_T1_C1_03212024,1.19202056148675,89.5549053767749,63.8636363636364,7.14146341463415,29.2100075821102,13.0134556898,31.2473109563417,42,6579.88095238095,46.2201935735085,3307.55636291284,176.248637288108,0.5,0.0,0.696314785152153,330.588236231399,0.0377107172293219,132.091033072233,0.13305262716787,148.530587416539,1185.22175837151,,
19,5,WT,M06691,SYNGAP1_T1_C1_03212024,1.84058450654899,90.6156069047213,72.1060606060606,5.1,75.3263963031631,10.992569045309,32.5633249199152,59,9955.83050847458,67.6560566943684,3936.68327210404,143.556173926281,0.954237288135594,0.0,0.428914687889349,410.48059234736,0.069661895524427,174.887834104961,0.110598308837259,149.439390314654,911.290018642906,,
19,6,WT,M06691,SYNGAP1_T1_C1_03212024,1.22908366533865,94.2831832683059,72.2575757575758,5.68846153846154,30.1236756752123,16.7034839012425,22.8762886168044,53,8431.8679245283,37.6212880046728,5118.04622685352,153.685219928747,0.48679245283019,0.0,0.523238536658341,320.285071543594,0.0351637414616454,123.773101188619,0.150313238912561,128.694716884863,1538.56370504065,,
19,1,WT,M07301,SYNGAP1_T1_C1_03212024,1.27888757269007,90.4318082531392,70.3484848484848,4.19,37.0831630927487,13.2706976967381,29.2458654214052,71,7993.50704225352,47.1775313308287,6630.46992624133,104.687226478028,0.61408450704225,0.0,0.329810589610657,345.613281106647,0.0439855719407761,148.143279646579,0.127687652572381,148.910157883905,914.737339135376,,
19,2,WT,M07301,SYNGAP1_T1_C1_03212024,1.32691435185185,60.7669668773483,54.5454545454545,5.62641509433962,51.8225137326638,10.0748780964973,31.4100239791357,54,6296.92592592593,65.6338291592829,3782.03190080523,130.819444302785,0.635185185185185,0.0,0.522277541244124,360.745154965274,0.0512110356973655,183.806103838494,0.126132226893268,143.361868701436,719.962077397153,,
19,3,WT,M07301,SYNGAP1_T1_C1_03212024,1.95063587058163,85.5121238476239,81.0151515151515,6.52,39.8620138875006,15.0518067596715,33.3312843773066,46,10662.1956521739,66.8286043080773,4450.30073696749,160.656517250109,0.695652173913044,0.0,0.438267879874339,368.820591488253,0.0416647133947861,153.178752641182,0.14721701337542,146.462709112454,1218.2513703019,,
19,4,WT,M07301,SYNGAP1_T1_C1_03212024,1.61454099633079,79.4603530861097,71.5757575757576,4.04794520547945,33.0569641515565,13.1409201980247,34.1512072756991,74,7158.64864864865,57.9511707480223,6100.43466927557,119.484326776734,0.508108108108108,0.0,0.443618316353101,344.800416125731,0.0342601373642853,149.834425976204,0.0952416754506637,176.609148659953,1481.67902745267,,
19,5,WT,M07301,SYNGAP1_T1_C1_03212024,1.60396256684492,85.4802789499586,70.8333333333333,4.6453125,31.3789147402851,14.5615718350077,28.2598309028095,65,7178.4,36.350321698596,5635.0651630378,133.605788638047,0.487692307692308,0.0,0.496922827371736,323.167233266326,0.0357603242104442,143.307396414278,0.137286847391596,145.259174086845,1299.14608456269,,
19,6,WT,M07301,SYNGAP1_T1_C1_03212024,1.54245452728363,79.5159911408754,75.8030303030303,4.77096774193548,45.5913645451272,13.7217572658448,33.6317299842356,63,6920.93650793651,53.5296748985097,5301.16157973856,135.152126421536,0.515873015873019,0.0,0.493361029382654,328.888375970866,0.037531745500642,158.918627881027,0.131802464914015,138.411333371797,1272.35642709218,,
22,1,WT,M06691,SYNGAP1_T1_C1_03212024,1.5916052114061,73.8157224493575,51.3636363636364,3.38181818181818,50.2729065491895,8.8809798695653,58.8613222797016,89,4725.80898876405,56.4055657152616,5444.67648342581,101.049789938598,0.612359550561797,0.0,0.384375817126394,370.11255483117,0.050800963022477,169.177811926749,0.156263760217984,125.462304474506,576.880252348621,,
22,2,WT,M06691,SYNGAP1_T1_C1_03212024,1.72814260644685,77.2124456144997,54.6818181818182,4.90666666666667,43.038999635808,7.76445527114972,47.9003235261165,61,4476.93442622951,71.284247319978,3176.81277361726,128.975528679462,0.606557377049181,0.0,0.587426976434589,360.403178755065,0.0496528369736586,155.239150288135,0.140332993152002,130.821629452349,559.064595945887,,
22,3,WT,M06691,SYNGAP1_T1_C1_03212024,1.87517962308598,102.787184555978,85.7575757575758,4.18450704225352,34.6207704213941,14.1320212632187,43.4391959969835,72,8080.94444444444,53.754486807663,6427.55770752651,123.787818044172,0.595833333333332,0.0,0.366864489042676,328.749917374969,0.040754792230353,147.082850534108,0.161907872882126,129.965008187579,1231.78096476177,,
22,4,WT,M06691,SYNGAP1_T1_C1_03212024,1.25785719579072,101.097227585334,68.1515151515152,5.19824561403509,31.9438056912226,15.1919973811263,21.7523428548624,58,7079.44827586207,29.7799981370917,5364.28302241736,138.947877671095,0.44137931034483,0.0,0.575638549691722,312.59494265239,0.0315630495568349,126.610618194367,0.152728316551436,128.408476812433,1471.09366644519,,
22,5,WT,M06691,SYNGAP1_T1_C1_03212024,1.50404851921865,96.0193114591087,72.1363636363636,6.87380952380952,47.9605052232986,12.5726128953235,49.2715442006086,43,6639.90697674419,60.3087697815826,3472.06972862274,181.84146696194,0.513953488372094,0.0,0.677823644156402,346.712100967394,0.038153958894345,156.410050626225,0.111604121627718,157.506483863081,1227.44735378644,,
22,6,WT,M06691,SYNGAP1_T1_C1_03212024,1.50941577129701,97.7143805580487,78.969696969697,4.8672131147541,31.4259206284485,16.6919450792806,20.8532276938066,62,7712.83870967742,31.6415449287073,6175.77471545387,133.961031278358,0.443548387096775,0.0,0.489987226672827,311.786813923235,0.0324979311752614,116.843640386694,0.14069188969532,134.613114393157,1560.49150439261,,
