,burstFrequency,percSpikesinBursts,SPB_mean,SPB_std,SPB_CV,SPB_median,SPB_P10,SPB_P90,SPBch_mean,SPBch_std,SPBch_CV,SPBch_median,SPBch_P10,SPBch_P90,burstDur_mean,burstDur_std,burstDur_CV,burstDur_median,burstDur_P10,burstDur_P90,burstPeak_mean,burstPeak_std,burstPeak_CV,burstPeak_median,burstPeak_P10,burstPeak_P90,IBI_mean,IBI_std,IBI_CV,IBI_median,IBI_P10,IBI_P90,burstISI_mean,burstISI_std,burstISI_CV,burstISI_median,burstISI_P10,burstISI_P90,nonburstISI_mean,nonburstISI_std,nonburstISI_CV,nonburstISI_median,nonburstISI_P10,nonburstISI_P90,date,wellplateID,wellNo,runID,wellGroupName,wellGroupColor,Plating Date,control,assayTag,div
Instance,Burst Frequency,Spikes within Bursts,Mean Spikes per Burst,Spikes per Burst std,Spikes per Burst CV,Median Spikes per Burst,Spikes per Burst 10th percentile,Spikes per Burst 90th percentile,Mean Spikes per Burst per Electrode,Spikes per Burst per Electrode std,Spikes per Burst per Electrode CV,Median Spikes per Burst per Electrode,Spikes per Burst per Electrode 10th percentile,Spikes per Burst per Electrode 90th percentile,Mean Burst Duration,Burst Duration std,Burst Duration CV,Median Burst Duration,Burst Duration 10th percentile,Burst Duration 90th percentile,Mean Burst Peak Firing Rate,Burst Peak Firing Rate std,Burst Peak Firing Rate CV,Median Burst Peak Firing Rate,Burst Peak Firing Rate 10th percentile,Burst Peak Firing Rate 90th percentile,Mean IBI,IBI std,IBI CV,Median IBI,IBI 10th percentile,IBI 90th percentile,Mean ISI within Burst,ISI within Burst std,ISI within Burst CV,Median ISI within Burst,ISI within Burst 10th percentile,ISI within Burst 90th percentile,Mean ISI outside Burst,ISI outside Burst std,ISI outside Burst CV,Median ISI outside Burst,ISI outside Burst 10th percentile,ISI outside Burst 90th percentile,Date,Wellplate ID,Well Number,Assay Run ID,Well Group Name,Well Group Color,,Control,Assay Tag,DIV
1,0.47,48.36,1479.46,280.56,0.19,1494.0,1128.0,1785.0,1.69,0.32,0.19,1.71,1.29,2.04,0.27,0.03,0.12,0.26,0.25,0.29,4.74,0.82,0.17,4.78,3.65,5.75,2.14,0.88,0.41,1.97,1.16,3.39,27.6,30.34,1.1,17.4,5.9,62.1,132.92,238.62,1.8,54.7,9.1,338.3,2024-12-28,M06792,1,000129,HET_80K,#f7c19b,25.11.2024,0,Run #000129,33
2,0.54,60.68,1843.11,409.06,0.22,1898.0,1306.5,2212.5,2.06,0.46,0.22,2.12,1.46,2.48,0.29,0.05,0.18,0.28,0.26,0.31,5.6,1.06,0.19,5.79,4.04,6.8,1.85,0.48,0.26,1.82,1.25,2.48,29.53,32.41,1.1,18.8,6.7,65.2,140.79,230.97,1.64,57.0,8.8,377.1,2024-12-28,M06792,2,000129,HET_80K,#f7c19b,25.11.2024,0,Run #000129,33
3,0.39,44.97,1023.85,304.94,0.3,990.5,628.0,1477.0,1.17,0.35,0.3,1.14,0.72,1.69,0.25,0.03,0.11,0.25,0.24,0.27,3.37,0.97,0.29,3.26,2.16,4.85,2.56,1.37,0.53,2.19,1.2,4.26,21.9,28.3,1.29,12.1,4.1,51.3,189.25,350.3,1.85,69.4,9.6,478.3,2024-12-28,M06792,3,000129,WT_100K,#8cdee2,25.11.2024,0,Run #000129,33
4,0.37,21.08,1300.5,391.25,0.3,1220.5,913.6,1784.4,1.47,0.44,0.3,1.38,1.03,2.01,0.3,0.1,0.33,0.27,0.23,0.41,4.07,0.65,0.16,3.99,3.3,4.95,2.71,1.44,0.53,2.39,1.19,4.69,39.11,50.01,1.28,20.3,5.3,96.9,140.66,232.15,1.65,76.5,12.5,308.0,2024-12-28,M06792,4,000129,WT_100K,#8cdee2,25.11.2024,0,Run #000129,33
5,0.49,30.76,1312.1,746.74,0.57,1204.0,930.8,1603.8,1.48,0.84,0.57,1.36,1.05,1.81,0.29,0.16,0.53,0.26,0.23,0.35,4.03,0.63,0.16,3.97,3.26,4.82,2.05,0.84,0.41,1.87,1.18,3.26,34.57,54.81,1.59,16.9,4.9,83.3,128.91,213.35,1.66,47.7,6.9,365.3,2024-12-28,M06792,5,000129,WT_60K,#bdccff,25.11.2024,0,Run #000129,33
6,0.54,53.81,1447.86,278.03,0.19,1472.0,1074.4,1749.0,1.63,0.31,0.19,1.66,1.21,1.97,0.28,0.05,0.17,0.26,0.25,0.32,4.5,0.78,0.17,4.59,3.35,5.39,1.86,0.6,0.32,1.77,1.16,2.65,26.7,33.25,1.25,15.3,5.0,62.0,136.71,225.47,1.65,55.5,9.1,368.6,2024-12-28,M06792,6,000129,WT_60K,#bdccff,25.11.2024,0,Run #000129,33
