,burstFrequency,percSpikesinBursts,SPB_mean,SPB_std,SPB_CV,SPB_median,SPB_P10,SPB_P90,SPBch_mean,SPBch_std,SPBch_CV,SPBch_median,SPBch_P10,SPBch_P90,burstDur_mean,burstDur_std,burstDur_CV,burstDur_median,burstDur_P10,burstDur_P90,burstPeak_mean,burstPeak_std,burstPeak_CV,burstPeak_median,burstPeak_P10,burstPeak_P90,IBI_mean,IBI_std,IBI_CV,IBI_median,IBI_P10,IBI_P90,burstISI_mean,burstISI_std,burstISI_CV,burstISI_median,burstISI_P10,burstISI_P90,nonburstISI_mean,nonburstISI_std,nonburstISI_CV,nonburstISI_median,nonburstISI_P10,nonburstISI_P90,date,wellplateID,wellNo,runID,wellGroupName,wellGroupColor,Plating Date,control,assayTag,div
Instance,Burst Frequency,Spikes within Bursts,Mean Spikes per Burst,Spikes per Burst std,Spikes per Burst CV,Median Spikes per Burst,Spikes per Burst 10th percentile,Spikes per Burst 90th percentile,Mean Spikes per Burst per Electrode,Spikes per Burst per Electrode std,Spikes per Burst per Electrode CV,Median Spikes per Burst per Electrode,Spikes per Burst per Electrode 10th percentile,Spikes per Burst per Electrode 90th percentile,Mean Burst Duration,Burst Duration std,Burst Duration CV,Median Burst Duration,Burst Duration 10th percentile,Burst Duration 90th percentile,Mean Burst Peak Firing Rate,Burst Peak Firing Rate std,Burst Peak Firing Rate CV,Median Burst Peak Firing Rate,Burst Peak Firing Rate 10th percentile,Burst Peak Firing Rate 90th percentile,Mean IBI,IBI std,IBI CV,Median IBI,IBI 10th percentile,IBI 90th percentile,Mean ISI within Burst,ISI within Burst std,ISI within Burst CV,Median ISI within Burst,ISI within Burst 10th percentile,ISI within Burst 90th percentile,Mean ISI outside Burst,ISI outside Burst std,ISI outside Burst CV,Median ISI outside Burst,ISI outside Burst 10th percentile,ISI outside Burst 90th percentile,Date,Wellplate ID,Well Number,Assay Run ID,Well Group Name,Well Group Color,,Control,Assay Tag,DIV
1,0.31,70.37,2071.01,248.19,0.12,2115.0,1695.1,2372.2,2.45,0.29,0.12,2.5,2.0,2.81,0.26,0.01,0.05,0.26,0.25,0.27,6.83,0.79,0.12,6.92,5.64,7.8,3.2,1.11,0.35,2.85,2.17,4.8,22.17,25.26,1.14,13.3,4.7,50.8,242.98,467.84,1.93,68.4,9.5,670.64,2024-12-27,M06792,1,000089,HET_80K,#f7c19b,25.11.2024,0,Run #000089,33
2,0.26,66.87,2755.4,877.81,0.32,2603.5,2228.2,3236.0,3.16,1.01,0.32,2.98,2.55,3.71,0.31,0.12,0.38,0.28,0.26,0.36,8.13,1.09,0.13,8.1,6.66,9.48,3.9,1.63,0.42,3.76,1.78,5.96,29.23,40.77,1.39,15.0,5.2,72.9,266.56,646.69,2.43,41.8,9.8,700.32,2024-12-27,M06792,2,000089,HET_80K,#f7c19b,25.11.2024,0,Run #000089,33
3,0.09,33.74,1819.68,758.67,0.42,2130.5,499.0,2532.0,2.2,0.92,0.42,2.58,0.6,3.06,0.29,0.03,0.1,0.3,0.25,0.31,5.72,2.31,0.4,6.58,1.76,7.99,10.67,4.5,0.42,11.31,5.07,16.52,33.61,45.77,1.36,13.3,3.4,103.3,473.86,1160.5,2.45,104.8,22.7,1221.92,2024-12-27,M06792,3,000089,WT_100K,#8cdee2,25.11.2024,0,Run #000089,33
4,0.25,42.27,1506.49,673.17,0.45,1373.0,733.0,2212.0,1.77,0.79,0.45,1.61,0.86,2.59,0.29,0.07,0.25,0.26,0.24,0.33,4.76,1.67,0.35,4.67,2.51,6.85,3.96,1.81,0.46,3.68,1.88,6.44,28.62,39.32,1.37,14.4,4.1,71.8,284.53,540.89,1.9,104.4,14.5,698.1,2024-12-27,M06792,4,000089,WT_100K,#8cdee2,25.11.2024,0,Run #000089,33
5,0.41,47.59,1686.14,1256.4,0.75,1488.0,957.0,1869.8,2.0,1.49,0.75,1.77,1.14,2.22,0.34,0.22,0.63,0.28,0.25,0.43,4.82,1.1,0.23,4.84,3.24,6.07,2.43,1.03,0.42,2.18,1.31,3.79,37.77,66.86,1.77,17.3,5.0,87.3,175.68,339.83,1.93,45.7,6.9,497.7,2024-12-27,M06792,5,000089,WT_60K,#bdccff,25.11.2024,0,Run #000089,33
6,0.45,65.2,1747.0,596.9,0.34,1749.5,1081.6,2230.9,2.04,0.7,0.34,2.04,1.26,2.6,0.29,0.09,0.3,0.26,0.25,0.33,5.39,1.27,0.24,5.6,3.55,6.84,2.23,0.61,0.27,2.15,1.57,2.94,27.7,41.01,1.48,15.3,5.2,59.6,168.64,336.43,2.0,37.5,8.4,478.7,2024-12-27,M06792,6,000089,WT_60K,#bdccff,25.11.2024,0,Run #000089,33
