unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[26],"[(822.5, -1102.5)]","[0, 1, 2, 3, 4]","[26.237944890294205, 26.849849923668003, 43.51527401422056, 38.07498052542948, 158.11388300841898]","[216.4630453449272, 2171.9016071983015, 397.4341778751188, 2887.9521598947144, 564.0453239341488]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1725, 1725]","[0.0002161334200999382, 0.0002161334200999382]",[1172]
[10],"[(280.0, -227.5)]","[0, 1, 2]","[18.561553006146873, 82.3529411764706, 87.49999999999999]","[741.3153613636946, 1647.4286830154954, 1203.1823487795045]","[1.0, 1.0, 0.9999999999999998]","[6138, 6138]","[0.0007690590913469106, 0.0007690590913469106]",[128]
[27],"[(1750.0, -1435.0)]","[0, 1]","[68.79834678511163, 43.74999999999999]","[382.2267661216094, 221.58331631958552]","[0.7782807532608218, 0.9999999999999998]","[8339, 8339]","[0.0010448328059208028, 0.0010448328059208028]",[6462]
[1],"[(2502.5, -402.5)]","[0, 1, 2, 3]","[288.1371050284547, 262.1503880727945, 382.4943398068549, 373.31655877279303]","[254.58024317780047, 177.15434844830907, 161.7462120245875, 162.4942075012557]","[0.9710084211154468, 0.972313828576356, 0.9936350227593179, 0.9466501152932847]","[14959, 14959]","[0.0018742839601594062, 0.0018742839601594062]",[7127]
[36],"[(140.0, -577.5)]","[0, 1, 2, 3, 4]","[30.551133676764945, 78.65126231985312, 134.6153846153846, 35.0, 71.4349998528387]","[3294.4406504680305, 630.2821846744788, 647.7733707753742, 191.52475842498527, 1050.7719830199721]","[0.9565578803835901, 0.9980778068033589, 0.9999999999999998, 1.0, 0.788836298102629]","[2463, 2463]","[0.00030860093548182484, 0.00030860093548182484]",[1043]
[31],"[(1767.5, -122.5)]","[0, 1, 2]","[446.53361302707617, 896.752398641792, 375.00000000000006]","[865.5760036359152, 250.76514254983908, 199.74873734152916]","[0.9575421203300233, 0.9980600887109552, 0.9642857142857145]","[14959, 14959]","[0.0018742839601594062, 0.0018742839601594062]",[2330]
[84],"[(3412.5, -525.0)]","[0, 1, 2, 3, 4, 5, 6]","[37.276964847064065, 16.97749375254331, 17.890653499900598, 53.387853743078374, 22.54823389009658, 23.6571634256751, 26.723832758632984]","[2288.9054746491342, 1201.5485444666879, 1728.7136489963764, 1375.5265843245077, 417.3082996063394, 1654.9130160916109, 471.5992758162755]","[0.9350615813745417, 1.0, 1.0, 0.9998985517281086, 0.9999999999999998, 1.0, 0.9999999999999998]","[3950, 3950]","[0.000494914208344786, 0.000494914208344786]",[285]
[41],"[(2117.5, -1802.5)]","[0, 1]","[424.16873556950605, 97.43884709136945]","[238.43957200144425, 175.15182147569465]","[0.940540328036428, 1.0]","[14959, 14959]","[0.0018742839601594062, 0.0018742839601594062]",[7520]
[71],"[(1137.5, -717.5)]",[0],[302.33184635868804],[124.23284148787373],[0.999558905328827],"[14959, 14959]","[0.0018742839601594062, 0.0018742839601594062]",[5206]
[88],"[(2082.5, -997.5)]","[0, 1, 2, 3, 4, 5, 6]","[45.62448630104875, 40.40063000088348, 18.63389981249825, 22.438186696393768, 10.163945352271769, 24.800101085487846, 85.86001151469173]","[238.2760293526184, 1829.8823665032016, 883.4525741354065, 580.475923755597, 1309.057368563118, 1331.9247138309383, 1823.0586050661084]","[0.9722980673578839, 0.9917464387137551, 1.0, 1.0, 0.9999999999999996, 0.9999999999999998, 0.9751750745988127]","[1742, 1742]","[0.00021826343061686514, 0.00021826343061686514]",[904]
[90],"[(3150.0, -612.5)]","[0, 1]","[38.888888888888886, 111.80339887498948]","[441.13014529185716, 642.5640773410796]","[0.9999999999999998, 1.0]","[3936, 3936]","[0.0004931600820367286, 0.0004931600820367286]",[1207]
