unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[24],"[(577.5, -2082.5)]",[0],[21.701905510959463],[685.3398590529466],[1.0],"[1736, 1736]","[0.00021751166219912622, 0.00021751166219912622]",[498]
[45],"[(3657.5, -2030.0)]","[0, 1, 2, 3]","[32.25365140820483, 39.617208500975785, 15.441176470588237, 45.351848071019006]","[1108.1828619065527, 2817.3800706376346, 523.7019206242692, 1174.6931626103296]","[1.0, 1.0, 1.0, 1.0]","[2476, 2476]","[0.0003102297670535925, 0.0003102297670535925]",[1982]
[12],"[(577.5, -2082.5)]",[0],[116.66666666666667],[205.98076824970764],[1.0],"[3207, 3207]","[0.00040182021928145036, 0.00040182021928145036]",[499]
[29],"[(2607.5, -577.5)]","[0, 1, 2, 3, 4, 5, 6]","[21.739549781247952, 47.13081700978153, 50.49185755644685, 524.9999999999999, 107.69230769230768, 86.95819912499181, 174.99999999999997]","[1063.8713280355032, 483.1616921097748, 1445.056072496157, 218.51957715883992, 523.9892619875496, 675.4192533006708, 2348.418542120252]","[1.0, 0.9999999999999998, 1.0, 0.9999999999999996, 1.0, 1.0, 0.9999999999999998]","[4662, 4662]","[0.0005841240605831373, 0.0005841240605831373]",[653]
[18],"[(3605.0, -1295.0)]","[0, 1, 2]","[46.666666666666664, 24.137931034482758, 35.0]","[623.3985905294663, 975.7776039000928, 3441.526823613752]","[1.0, 1.0, 1.0]","[5410, 5410]","[0.0006778445233279222, 0.0006778445233279222]",[3288]
[13],"[(700.0, -1995.0)]",[0],[25.000000000000004],[2616.116521972613],[1.0],"[5403, 5403]","[0.0006769674601738935, 0.0006769674601738935]",[1985]
[19],"[(1155.0, -1050.0)]","[0, 1, 2, 3, 4, 5]","[21.5150766726044, 10.20566488310481, 22.58769757263128, 34.651858664404585, 33.651811904330565, 90.71358391117646]","[2804.1787562218274, 1103.1370003273842, 327.5759698097674, 946.0093968979012, 703.6942946412396, 661.9449096537076]","[0.808221054300187, 1.0, 1.0, 0.9756925229176135, 1.0, 0.8329015484881721]","[5415, 5415]","[0.0006784709970093712, 0.0006784709970093712]",[1011]
[73],"[(1802.5, -1487.5)]","[0, 1]","[62.68765679783505, 147.57295747452437]","[1558.0348851345202, 1038.3447977547933]","[0.8847969435076721, 1.0]","[3212, 3212]","[0.00040244669296289945, 0.00040244669296289945]",[852]
[58],"[(3167.5, -1662.5)]","[0, 1, 2]","[316.9875197335703, 262.39799522556643, 424.62726904782323]","[255.40468537276075, 107.15434844830907, 441.3077794317613]","[0.9647278438978614, 0.9908398176149341, 0.8688114258666084]","[14946, 14946]","[0.0018726551285876386, 0.0018726551285876386]",[13067]
[66],"[(3255.0, -700.0)]","[0, 1]","[287.02585162374754, 293.72537046559603]","[3503.3636436958604, 274.4879941399432]","[0.944441291138355, 0.9816914543707501]","[14946, 14946]","[0.0018726551285876386, 0.0018726551285876386]",[494]
[60],"[(87.5, -805.0)]","[0, 1]","[344.1115242434016, 301.2171819733245]","[1268.3969866326433, 217.59462200367813]","[0.9847834168404673, 0.950010689401539]","[14946, 14946]","[0.0018726551285876386, 0.0018726551285876386]",[22]
[146],"[(1907.5, -700.0)]","[0, 1]","[299.91333555989326, 380.93759417197936]","[345.43037780092743, 276.6721421550683]","[0.9109277750433719, 0.9762243718293074]","[14946, 14946]","[0.0018726551285876386, 0.0018726551285876386]",[8090]
[170],"[(1312.5, -140.0)]","[0, 1, 2, 3, 4]","[25.558985562915694, 14.14141414141414, 44.682802216512655, 45.81228472908512, 60.024504799878095]","[451.616904321618, 2269.22855792662, 1306.130962316026, 1013.1621080080668, 300.03155689202606]","[1.0, 1.0, 0.8810690827471861, 0.9999999999999998, 1.0]","[3934, 3934]","[0.0004929094925641489, 0.0004929094925641489]",[2878]
[161],"[(3237.5, -1347.5)]","[0, 1]","[25.00000000000002, 276.69929526473317]","[161.80869689661813, 128.17971810589327]","[1.0, 1.0]","[14946, 14946]","[0.0018726551285876386, 0.0018726551285876386]",[7802]
[177],"[(3080.0, -542.5)]","[0, 1, 2]","[17.786904366475596, 44.42534311753947, 210.323824402066]","[1017.4109297624043, 955.0310110837911, 539.1486151263604]","[1.0, 1.0, 0.9999999999999996]","[7620, 7620]","[0.0009547458905284227, 0.0009547458905284227]",[1815]
[201],"[(3237.5, -1680.0)]","[0, 1, 2]","[441.678333020999, 224.1093483101497, 87.49999999999999]","[344.9084098451157, 136.803411496604, 89.65434844830907]","[0.9713265115844734, 1.0, 0.9999999999999998]","[14946, 14946]","[0.0018726551285876386, 0.0018726551285876386]",[3440]
[261],"[(577.5, -2082.5)]","[0, 1]","[123.74368670764582, 64.24147614825497]","[637.7682456720647, 1641.698398569379]","[1.0, 0.9576511224475339]","[1001, 1001]","[0.00012542003102610907, 0.00012542003102610907]",[495]
[279],"[(3062.5, -1242.5)]","[0, 1, 2, 3, 4, 5, 6]","[43.154199075062195, 49.0007396393881, 226.759240355095, 38.888888888888886, 44.99770425732575, 198.29520330638604, 255.10414539948187]","[966.8065971764825, 498.6329831853465, 214.0963323148676, 529.8048408906557, 2008.5109458735901, 1158.4527674151825, 869.0529031881822]","[0.9459163608607272, 1.0, 1.0, 0.9999999999999998, 1.0, 0.9999999999999996, 1.0]","[7600, 7600]","[0.0009522399958026264, 0.0009522399958026264]",[274]
[282],"[(3640.0, -2047.5)]","[0, 1, 2, 3, 4, 5, 6, 7]","[35.23629764976954, 31.96045819813098, 92.12038126847763, 22.360679774997894, 65.32128289374418, 57.55520311983527, 96.20579793107875, 41.247895569215274]","[2425.1196923980215, 3612.682659810653, 451.325500211836, 932.7212723138518, 3784.114160129132, 3235.49761335416, 581.7620406979454, 1879.8312826747551]","[0.7531298313779424, 0.9754485492014368, 0.9916289932347778, 1.0, 0.9559077379783525, 1.0, 1.0, 1.0]","[4674, 4674]","[0.0005856275974186151, 0.0005856275974186151]",[3460]
[281],"[(3745.0, -525.0)]","[0, 1, 2]","[165.9876595237937, 48.53626716970754, 87.5]","[690.60065697899, 310.58452073591144, 2132.8665542399012]","[1.0, 1.0, 1.0]","[4673, 4673]","[0.0005855023026823254, 0.0005855023026823254]",[484]
[286],"[(3762.5, -962.5)]","[0, 1, 2, 3, 4, 5]","[349.99999999999994, 27.95084971874737, 13.264810036015703, 26.99862255439545, 66.66666666666667, 65.59486222573551]","[353.66402246522455, 330.6509684949719, 1239.5087343812227, 2874.7383562735226, 794.5084540569558, 2283.6724921676864]","[0.9999999999999998, 1.0, 1.0, 1.0, 1.0, 1.0]","[999, 999]","[0.00012516944155352942, 0.00012516944155352942]",[750]
[284],"[(2712.5, -472.5)]","[0, 1]","[196.6514691029188, 163.63326639694853]","[137.34335934520732, 95.76237921249263]","[0.983694891303598, 0.981948955135652]","[14946, 14946]","[0.0018726551285876386, 0.0018726551285876386]",[4477]
[287],"[(3255.0, -1837.5)]","[0, 1, 2, 3]","[16.21446032546271, 57.72347875864725, 16.040538855926563, 92.07338730881486]","[688.6413718316079, 426.06994573105106, 3223.419916437861, 981.5065322519685]","[1.0, 1.0, 1.0, 1.0]","[8332, 8332]","[0.001043955742766774, 0.001043955742766774]",[7269]
[290],"[(3220.0, -1172.5)]","[0, 1]","[36.217664402237794, 22.498852128662875]","[2328.216320522036, 867.6603578569898]","[1.0, 1.0]","[6862, 6862]","[0.0008597724804207397, 0.0008597724804207397]",[4796]
[295],"[(3605.0, -1382.5)]",[0],[290.12254403310664],[124.23284148787373],[0.9204571046192743],"[14946, 14946]","[0.0018726551285876386, 0.0018726551285876386]",[12116]
[299],"[(3272.5, -735.0)]",[0],[444.0624269133071],[305.93988650286445],[0.9225617520141067],"[14946, 14946]","[0.0018726551285876386, 0.0018726551285876386]",[2060]
[307],"[(1050.0, -1522.5)]",[0],[490.0],[147.24873734152916],[1.0],"[14946, 14946]","[0.0018726551285876386, 0.0018726551285876386]",[11868]
[308],"[(1050.0, -1522.5)]",[0],[564.5771780606252],[332.11866672931626],[0.9740600318643129],"[14946, 14946]","[0.0018726551285876386, 0.0018726551285876386]",[8193]
