unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[22],"[(3255.0, -875.0)]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[24.097779388188144, 24.77797030918034, 38.10909464395265, 30.634773650975834, 13.20754716981132, 28.55623539407211, 21.739549781247952, 188.46153846153845, 100.61792555081206]","[600.1760729894222, 913.1583665047943, 1776.010409987365, 2975.0033187999566, 1270.703241073681, 1783.8806758793614, 514.5389093584606, 3226.4692330949415, 913.5538475196926]","[1.0, 0.7792717682292783, 0.9996895127458688, 0.9994930079935875, 1.0, 1.0, 1.0, 1.0, 1.0]","[3202, 3202]","[0.0004011937456000013, 0.0004011937456000013]",[2680]
[11],"[(262.5, -1330.0)]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[-60.86956521739131, 7.6923076923076925, 68.74649261535879, 45.09646778019316, 112.4942606433144, 22.534695471649936, 19.444444444444443, 350.0, 82.49579113843055]","[1051.4052424966967, 2933.086653293859, 337.3584099829856, 1988.1311531000347, 3200.6597564112053, 1542.4424416991837, 1330.4793621181839, 263.953304537905, 1498.2861477929912]","[1.0, 1.0, 1.0, 0.9999999999999998, 1.0, 1.0, 1.0, 1.0, 1.0]","[1741, 1741]","[0.0002181381358805753, 0.0002181381358805753]",[1331]
[6],"[(2432.5, -437.5)]","[0, 1, 2, 3]","[218.74999999999997, 262.37944890294204, 434.94132150152655, 348.60679774997897]","[140.0, 231.80869689661813, 215.24780772455804, 145.86403109412004]","[1.0, 1.0, 0.9988349520133537, 0.8431672545650595]","[14955, 14955]","[0.001873782781214247, 0.001873782781214247]",[766]
[29],"[(1732.5, -157.5)]",[0],[422.30575907054236],[193.62866428930465],[0.9716122926231275],"[14955, 14955]","[0.001873782781214247, 0.001873782781214247]",[946]
[62],"[(2275.0, -1820.0)]","[0, 1, 2]","[11.249426064331438, 30.935921676911452, 247.48737341529161]","[1900.5309697878874, 2071.1641497476176, 1076.4936864539322]","[1.0, 1.0, 1.0]","[3942, 3942]","[0.0004939118504544675, 0.0004939118504544675]",[3160]
[48],"[(2957.5, -1872.5)]","[0, 1]","[17.5, 30.869471084147452]","[893.4109643713774, 2191.7133805260905]","[1.0, 0.9952848115975965]","[6876, 6876]","[0.0008615266067287972, 0.0008615266067287972]",[5155]
[69],"[(3412.5, -525.0)]","[0, 1, 2, 3, 4, 5, 6]","[20.88296568035722, 14.189189189189188, 24.800101085487846, 80.30949839914621, 17.999081702930305, 31.818181818181813, -174.99999999999997]","[370.3398590529466, 248.1559480312316, 2143.60918939149, 1485.032761663981, 410.26921692460365, 3553.9291665463907, 2607.7364756909747]","[1.0, 1.0, 0.9999999999999998, 0.9999927889468976, 1.0, 1.0, 0.9999999999999998]","[3209, 3209]","[0.00040207080875403, 0.00040207080875403]",[285]
[76],"[(2100.0, -962.5)]",[0],[257.17085733772444],[191.63978084332643],[0.9293922562137495],"[14955, 14955]","[0.001873782781214247, 0.001873782781214247]",[4431]
[84],"[(3255.0, -1680.0)]","[0, 1, 2, 3]","[46.689447564614525, 16.666666666666668, 70.0, 48.91398700780789]","[486.16194486763396, 597.4555537995869, 183.51957715883992, 1597.5157698687694]","[1.0, 1.0, 1.0, 0.9999999999999998]","[2470, 2470]","[0.00030947799863585354, 0.00030947799863585354]",[1116]
[80],"[(3517.5, -980.0)]","[0, 1, 2, 3]","[159.8348784698242, 23.018346827203715, 148.49242404917499, 20.58823529411765]","[522.7922450246086, 301.6311896062463, 477.12646718733436, 3312.150967856838]","[0.9118283928161275, 1.0, 1.0, 1.0]","[9081, 9081]","[0.0011378015002478487, 0.0011378015002478487]",[3210]
[89],"[(2905.0, -1855.0)]","[0, 1, 2]","[22.222222222222225, 21.388863498515192, 26.087459737497543]","[2221.076765250371, 623.0971473206198, 705.5830707252148]","[1.0, 1.0, 0.9999999999999998]","[6872, 6872]","[0.0008610254277836379, 0.0008610254277836379]",[6612]
[123],"[(3360.0, -980.0)]","[0, 1, 2]","[37.26779962499649, 21.212121212121215, -118.09383492017628]","[249.85909473511148, 434.06139878469827, 1519.2839373161562]","[1.0, 1.0, 1.0]","[1742, 1742]","[0.00021826343061686514, 0.00021826343061686514]",[285]
[131],"[(192.5, -245.0)]","[0, 1]","[305.8938568856692, 709.6556285347923]","[145.25985389555098, 123.94834428021885]","[0.9771420827084976, 1.0]","[14955, 14955]","[0.001873782781214247, 0.001873782781214247]",[9409]
[169],"[(35.0, -770.0)]",[0],[28.98606637499727],[540.2756365980356],[1.0],"[2467, 2467]","[0.0003091021144269841, 0.0003091021144269841]",[124]
[160],"[(2782.5, -490.0)]","[0, 1, 2, 3]","[44.11055494359092, 9.459459459459458, 77.77777777777777, 123.74368670764582]","[504.50190614266535, 824.6359920874935, 2728.618062076612, 606.4815408824425]","[0.9506050697518973, 1.0, 0.9999999999999998, 1.0]","[5418, 5418]","[0.0006788468812182407, 0.0006788468812182407]",[4917]
[177],"[(1557.5, -700.0)]","[0, 1, 2, 3, 4, 5, 6]","[48.91398700780789, 10.575997190877382, 14.189707449473497, 21.5206411665471, 36.8421052631579, 95.45454545454545, 65.21864934374386]","[534.606547576678, 944.5765220256034, 1089.4699282415377, 1667.1829354571853, 369.337030554499, 827.4556438919585, 1023.9103052399333]","[0.9999999999999998, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3922, 3922]","[0.0004914059557286711, 0.0004914059557286711]",[900]
[141],"[(52.5, -840.0)]","[0, 1, 2]","[303.4926675800727, 304.72699210664194, 174.99999999999997]","[399.2581862966709, 419.0096168463887, 168.2760293526184]","[0.9504518964289883, 0.9575487003340638, 0.9999999999999998]","[14955, 14955]","[0.001873782781214247, 0.001873782781214247]",[8468]
[181],"[(52.5, -752.5)]","[0, 1]","[15.345564551469142, 131.24999999999997]","[468.1489631308405, 1065.23454073612]","[1.0, 0.9999999999999996]","[2474, 2474]","[0.0003099791775810128, 0.0003099791775810128]",[480]
[196],"[(2625.0, -612.5)]","[0, 1, 2, 3, 4, 5]","[11.249426064331438, 19.722139156715418, 27.95084971874737, 34.533121871901166, 35.703134872868795, 83.15996749009142]","[2726.082285594157, 2026.0054498166799, 3259.702697684615, 711.2558273366328, 2200.428726675918, 3737.33697432998]","[1.0, 0.9129558409720944, 1.0, 1.0, 1.0, 0.832869059956018]","[3950, 3950]","[0.000494914208344786, 0.000494914208344786]",[285]
