unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[19],"[(1557.5, -402.5)]","[0, 1, 2, 3]","[29.518072289156624, 15.161605219985379, 22.90614236454256, 36.84210526315789]","[775.8854145908065, 370.3398590529466, 1682.5347382941368, 1945.8303153740162]","[1.0, 1.0, 0.9999999999999998, 1.0]","[1726, 1726]","[0.00021725072728960522, 0.00021725072728960522]",[838]
[16],"[(1522.5, -1137.5)]","[0, 1, 2]","[12.500000000000002, 55.50334496023774, 30.935921676911455]","[981.4572098092972, 598.3197216913609, 508.7748213494058]","[1.0, 1.0, 1.0]","[4653, 4653]","[0.0005856707034058708, 0.0005856707034058708]",[94]
[10],"[(1977.5, -1872.5)]",[0],[960.1494048239891],[243.58786345997856],[0.8336156603290584],"[14910, 14910]","[0.0018767139883476326, 0.0018767139883476326]",[7552]
[52],"[(1942.5, -1802.5)]",[0],[80.17149827589895],[441.31725286856636],[1.0],"[3932, 3932]","[0.00049491880631676, 0.00049491880631676]",[1981]
[62],"[(245.0, -472.5)]",[0],[16.040538855926563],[971.0431406895257],[1.0],"[2461, 2461]","[0.000309764797137728, 0.000309764797137728]",[283]
[67],"[(1347.5, -17.5)]","[0, 1, 2, 3]","[70.58863241353043, 42.30398876350953, 18.42105263157895, 266.5520587052368]","[2239.024758424985, 1181.8729309924217, 402.5, 1395.2189757650146]","[0.9956123386355944, 1.0, 1.0, 1.0]","[6867, 6867]","[0.0008643457382953181, 0.0008643457382953181]",[1497]
[121],"[(1347.5, -17.5)]","[0, 1, 2, 3]","[49.17148373213737, 54.99719409228703, 68.71842709362768, 118.97712198383164]","[1649.8180078802814, 1517.3331809907688, 894.8404975963301, 2309.802869656317]","[0.863463828657115, 1.0, 1.0, 1.0]","[8328, 8328]","[0.0010482410526464845, 0.0010482410526464845]",[652]
[124],"[(1557.5, -437.5)]","[0, 1, 2, 3, 4, 5]","[10.194174757281552, 77.40810769181796, 15.053763440860216, 34.7731799750887, 43.47121696205658, 111.0066899204755]","[708.4582684896959, 979.4590333278524, 1186.8510419926195, 518.4159676091772, 165.99242404917499, 355.03660202548326]","[1.0, 0.9321458090782837, 1.0, 1.0, 0.9963724447291273, 1.0]","[4665, 4665]","[0.0005871811371993096, 0.0005871811371993096]",[3057]
[136],"[(1925.0, -927.5)]","[0, 1, 2, 3]","[494.97474683058323, 27.95084971874737, 65.21864934374386, 78.26237921249263]","[113.37740163083382, 1135.5030471436423, 1011.1297749961634, 598.3102754097123]","[1.0, 1.0, 1.0, 1.0]","[8345, 8345]","[0.001050380833853856, 0.001050380833853856]",[7706]
[198],"[(1102.5, -315.0)]","[0, 1, 2, 3, 4]","[15.053763440860216, 16.666666666666668, 19.32404424999818, 63.636363636363626, 84.12952976082641]","[897.1411608667531, 577.5, 141.35952653311244, 653.7184335382291, 868.2873422435337]","[1.0, 1.0, 1.0, 1.0, 1.0]","[6128, 6128]","[0.0007713281905160492, 0.0007713281905160492]",[3130]
[206],"[(1890.0, -1802.5)]","[0, 1, 2]","[13.834964763236659, 82.49579113843055, 174.99999999999997]","[556.463596267619, 374.74873734152914, 1280.5345403036292]","[1.0, 1.0, 0.9999999999999998]","[9053, 9053]","[0.0011394964276667417, 0.0011394964276667417]",[7597]
[226],"[(787.5, -892.5)]","[0, 1, 2, 3]","[74.53559924999298, 376.9615364994153, 524.9999999999999, 391.3118960624631]","[95.76237921249263, 726.4240995114493, 2136.3965905245873, 558.5599623942003]","[1.0, 1.0, 0.9999999999999996, 0.9999999999999998]","[1000, 1000]","[0.00012586948278656154, 0.00012586948278656154]",[441]
[230],"[(2677.5, -647.5)]","[0, 1, 2, 3]","[20.030840419244385, 376.9615364994153, 20.19230769230769, 23.810244271932007]","[236.33830871132398, 289.8963321560854, 567.190440944846, 1375.5971473206198]","[1.0, 1.0, 1.0, 1.0]","[3203, 3203]","[0.00040315995336535665, 0.00040315995336535665]",[459]
[231],"[(1120.0, -175.0)]","[0, 1, 2]","[8.13953488372093, 62.60990336999411, 19.444444444444443]","[497.3445684768017, 802.7708332694484, 1488.8535435101926]","[1.0, 1.0, 0.9999999999999998]","[7587, 7587]","[0.0009549717659016424, 0.0009549717659016424]",[6600]
[232],"[(1995.0, -1977.5)]","[0, 1, 2]","[12.068965517241379, 22.58769757263128, 31.818181818181813]","[2495.376259469858, 293.3655929558169, 721.2727923074939]","[1.0, 1.0, 1.0]","[9050, 9050]","[0.0011391188192183819, 0.0011391188192183819]",[2395]
[247],"[(682.5, -542.5)]",[0],[321.80862470667813],[290.51970779110195],[0.9835746426811668],"[14910, 14910]","[0.0018767139883476326, 0.0018767139883476326]",[2095]
[249],"[(2747.5, -717.5)]","[0, 1, 2]","[108.53039276555741, 58.33333333333333, 145.58080789134803]","[2875.685001705381, 252.03069939234913, 1132.2357541033196]","[1.0, 1.0, 1.0]","[6851, 6851]","[0.0008623318265707331, 0.0008623318265707331]",[5159]
[255],"[(2800.0, -577.5)]","[0, 1]","[22.58064516129032, 53.243031433718116]","[638.4328877348333, 2169.4844109133683]","[0.9999999999999998, 0.9871423144567414]","[7601, 7601]","[0.0009567339386606543, 0.0009567339386606543]",[1132]
