unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[64],"[(3762.5, -630.0)]","[0, 1]","[10.9375, 52.174919474995086]","[1118.7082348209472, 407.0476203347475]","[1.0, 0.9999999999999998]","[5345, 5345]","[0.0006697003654690839, 0.0006697003654690839]",[4148]
[75],"[(2117.5, -980.0)]",[0],[258.21067811865476],[116.37992694777549],[0.9997930810481381],"[14909, 14909]","[0.0018680192233449153, 0.0018680192233449153]",[6610]
[81],"[(1382.5, -805.0)]","[0, 1]","[85.46511627906978, 233.33333333333331]","[124.23284148787373, 192.5]","[0.8546511627906979, 1.0]","[14909, 14909]","[0.0018680192233449153, 0.0018680192233449153]",[945]
[120],"[(1732.5, -157.5)]",[0],[312.8691755815252],[168.8799269477755],[0.9924533337393032],"[14178, 14178]","[0.0017764287711170574, 0.0017764287711170574]",[8301]
[132],"[(52.5, -717.5)]",[0],[358.37506988415964],[325.66188331910803],[0.9671367666644987],"[14909, 14909]","[0.0018680192233449153, 0.0018680192233449153]",[6233]
[159],"[(3430.0, -262.5)]","[0, 1, 2, 3, 4, 5]","[14.788732394366194, 62.70644915343316, 12.209302325581396, 19.717858537693687, 15.579542548301186, 116.66666666666667]","[176.24368670764582, 253.14418475029947, 303.0618686073362, 616.4957378500861, 2850.0511297178896, 1059.4482952622936]","[0.9999999999999998, 1.0, 1.0, 0.9999999999999998, 0.9999999999999998, 1.0]","[3881, 3881]","[0.0004862688715407885, 0.0004862688715407885]",[3426]
[178],"[(70.0, -1820.0)]","[0, 1]","[64.5619234996413, 19.444444444444443]","[896.0011937557603, 2222.361106736658]","[1.0, 0.9999999999999998]","[9750, 9750]","[0.0012216236788257378, 0.0012216236788257378]",[5601]
[197],"[(3797.5, -210.0)]",[0],[40.08574913794948],[391.4993812889656],[1.0],"[2477, 2477]","[0.0003103550617898823, 0.0003103550617898823]",[1939]
[215],"[(3412.5, -1050.0)]","[0, 1]","[16.470588235294116, 1565.2475842498525]","[164.24038412485382, 2852.6057699988605]","[1.0, 0.9999999999999998]","[7567, 7567]","[0.0009481052695050623, 0.0009481052695050623]",[5793]
[228],"[(3465.0, -1085.0)]","[0, 1, 2, 3]","[13.333333333333334, 7.954545454545453, 49.49747468305833, 111.00668992047548]","[873.0955733908636, 639.447061370969, 258.22785846374, 1778.2921652731984]","[1.0, 1.0, 1.0, 1.0]","[3949, 3949]","[0.0004947889136084963, 0.0004947889136084963]",[3419]
[227],"[(1767.5, -420.0)]","[0, 1, 2]","[375.85520407979135, 353.27285975696276, 421.20080095910635]","[433.68143900311924, 158.74368670764582, 161.7462120245875]","[0.9705193458318421, 0.9999988556141383, 0.9735060305626682]","[14909, 14909]","[0.0018680192233449153, 0.0018680192233449153]",[14153]
[235],"[(507.5, -1260.0)]",[0],[441.64412469302994],[219.125397107502],[0.9536058969978399],"[14909, 14909]","[0.0018680192233449153, 0.0018680192233449153]",[5206]
