unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[12],"[(577.5, -2082.5)]","[0, 1]","[74.9396032396953, 87.49999999999999]","[865.99260251868, 1745.9847851338031]","[0.9662203662801688, 0.9999999999999998]","[3207, 3207]","[0.00040182021928145036, 0.00040182021928145036]",[499]
[29],"[(2607.5, -577.5)]","[0, 1, 2, 3]","[25.245928778223426, 37.26779962499649, 48.91398700780789, 47.72727272727273]","[1339.8412511027918, 459.4956148374973, 1192.230511611261, 2469.0846250441964]","[1.0, 1.0, 0.9999999999999998, 1.0]","[4662, 4662]","[0.0005841240605831373, 0.0005841240605831373]",[653]
[18],"[(3605.0, -1295.0)]","[0, 1, 2]","[158.11388300841898, 58.33333333333333, 1449.0192306240906]","[244.63130101480607, 658.3985905294663, 372.48078107871083]","[1.0, 1.0, 1.0]","[5410, 5410]","[0.0006778445233279222, 0.0006778445233279222]",[3288]
[26],"[(3500.0, -1225.0)]","[0, 1, 2]","[14.766486643866534, 37.00222997349183, 63.636363636363626]","[969.3887731656737, 330.53875200239355, 1922.1622214319573]","[1.0, 1.0, 1.0]","[7622, 7622]","[0.0009549964800010023, 0.0009549964800010023]",[1749]
[13],"[(2555.0, -350.0)]","[0, 1]","[65.21864934374386, 66.41804981117875]","[383.94562752397576, 672.5897641749998]","[1.0, 0.9999999999999998]","[5403, 5403]","[0.0006769674601738935, 0.0006769674601738935]",[2300]
[19],"[(1155.0, -1050.0)]","[0, 1, 2]","[21.344864397675078, 160.07810593582124, 65.32896761583507]","[2745.269499599591, 528.0249254952398, 937.0134731263598]","[0.8352404254497602, 1.0, 0.9655940374220484]","[5415, 5415]","[0.0006784709970093712, 0.0006784709970093712]",[1011]
[53],"[(227.5, -455.0)]","[0, 1, 2, 3, 4]","[92.07338730881486, 106.06601717798215, 46.03669365440743, 276.6992952647331, 123.74368670764581]","[3630.7623792124928, 564.558612438854, 1143.8511767523105, 643.610630041953, 1517.8636301794115]","[1.0, 1.0, 1.0, 1.0, 1.0]","[2466, 2466]","[0.00030897681969069426, 0.00030897681969069426]",[1069]
[73],"[(3780.0, -665.0)]","[0, 1, 2]","[26.087459737497543, 108.68120768529626, 114.72208603749057]","[1063.2924317942136, 1089.4532829820655, 1429.8908406042842]","[0.9999999999999998, 0.9957237489795746, 1.0]","[3212, 3212]","[0.00040244669296289945, 0.00040244669296289945]",[852]
[58],"[(3167.5, -1662.5)]",[0],[277.00364027694917],[158.85952653311244],[0.9690589041265463],"[14946, 14946]","[0.0018726551285876386, 0.0018726551285876386]",[13067]
[66],"[(3657.5, -2030.0)]","[0, 1]","[23.333333333333332, 343.17209042469875]","[938.5388156858537, 3017.1734745290687]","[1.0, 0.9578189670881438]","[14946, 14946]","[0.0018726551285876386, 0.0018726551285876386]",[1563]
[60],"[(3640.0, -2047.5)]","[0, 1, 2]","[208.82851975315762, 449.6452293957965, 276.69929526473317]","[1446.5061231865727, 134.89356881873894, 205.15076676508625]","[0.9046025708943621, 0.8319713864258746, 0.9999999999999998]","[14946, 14946]","[0.0018726551285876386, 0.0018726551285876386]",[22]
[139],"[(577.5, -2082.5)]",[0],[29.12624160681402],[2382.9056475968496],[1.0],"[1001, 1001]","[0.00012542003102610907, 0.00012542003102610907]",[495]
[153],"[(612.5, -87.5)]","[0, 1]","[260.87459737497545, 391.3118960624631]","[1361.8580132550298, 759.1876110066806]","[1.0, 0.9999999999999998]","[1000, 1000]","[0.00012529473628981926, 0.00012529473628981926]",[439]
[170],"[(1312.5, -140.0)]","[0, 1, 2, 3]","[20.08196721311475, 13.493513657326314, 78.26237921249263, 29.116161578269605]","[2997.031483563887, 376.27664061620465, 184.71072349271148, 759.7487373415291]","[1.0, 1.0, 1.0, 1.0]","[3934, 3934]","[0.0004929094925641489, 0.0004929094925641489]",[2878]
[177],"[(3080.0, -542.5)]","[0, 1, 2]","[44.09047206100769, 32.55813953488372, -87.49999999999999]","[277.76887992359104, 380.1007900667136, 1257.0387246875348]","[1.0, 1.0, 0.9999999999999998]","[7620, 7620]","[0.0009547458905284227, 0.0009547458905284227]",[1815]
