unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[30],"[(1627.5, -1190.0)]","[0, 1, 2, 3, 4, 5]","[52.70462766947299, 16.476290360524764, 30.0, 46.551192547296175, 116.66666666666667, 145.83333333333334]","[133.60223826543927, 864.2052842634894, 296.2467948507221, 752.8571103054944, 1555.1117845542158, 879.846199587024]","[1.0, 1.0, 1.0, 0.9999999999999998, 1.0, 1.0]","[3204, 3204]","[0.000422674564331227, 0.000422674564331227]",[862]
[14],"[(385.0, -420.0)]","[0, 1, 2]","[56.4516129032258, 174.99999999999997, 114.22494157628844]","[1700.9202800262553, 432.36443568953945, 2642.695403657546]","[1.0, 0.9999999999999998, 1.0]","[6130, 6130]","[0.000808675118399008, 0.000808675118399008]",[3524]
[123],"[(332.5, -332.5)]","[0, 1]","[51.538820320220765, 140.2158829347107]","[719.8907917645702, 1203.9575682310833]","[1.0, 1.0]","[1737, 1737]","[0.0002291466036964236, 0.0002291466036964236]",[409]
[226],"[(2590.0, -1365.0)]","[0, 1, 2]","[26.352313834736496, 58.333333333333336, 97.07253433941509]","[1951.325750350664, 2135.8224843759344, 2138.526319805193]","[1.0, 1.0, 1.0]","[1004, 1004]","[0.00013244858382913604, 0.00013244858382913604]",[608]
[230],"[(1662.5, -1242.5)]",[0],[340.1388605326425],[119.54165815979276],[1.0],"[14940, 14940]","[0.001970898249409654, 0.001970898249409654]",[8309]
[233],"[(1172.5, -227.5)]",[0],[29.166666666666668],[1811.831801268764],[1.0],"[12743, 12743]","[0.0016810680316082477, 0.0016810680316082477]",[4387]
[240],"[(2485.0, -1697.5)]","[0, 1]","[44.99770425732575, 200.7209228976613]","[1190.3578955935218, 175.28942951477512]","[1.0, 1.0]","[1002, 1002]","[0.0001328233156616684, 0.0001328233156616684]",[801]
[242],"[(735.0, -1277.5)]","[0, 1]","[25.46457378333295, 40.13455344230391]","[842.3164881517451, 345.96090367611384]","[0.9954564226006458, 1.0]","[3205, 3205]","[0.00042280648523145524, 0.00042280648523145524]",[1622]
[236],"[(3325.0, -1102.5)]","[0, 1]","[370.23159836329535, 276.6992952647331]","[266.3871899361828, 144.57270054082036]","[0.9634315534200558, 1.0]","[14940, 14940]","[0.001970898249409654, 0.001970898249409654]",[12019]
[248],"[(2485.0, -1697.5)]",[0],[32.23684210526316],[2141.608714259834],[1.0],"[1002, 1002]","[0.0001328233156616684, 0.0001328233156616684]",[801]
[251],"[(87.5, -1942.5)]","[0, 1]","[19.48776941827389, 185.6155300614687]","[3785.554367907614, 302.4182962066802]","[1.0, 0.9999999999999998]","[1004, 1004]","[0.00013244858382913604, 0.00013244858382913604]",[309]
[252],"[(2607.5, -1365.0)]","[0, 1]","[14.189189189189188, 76.15773105863909]","[1190.0, 415.99718172717985]","[1.0, 1.0]","[2476, 2476]","[0.00032663614896508055, 0.00032663614896508055]",[610]
[247],"[(2502.5, -1697.5)]",[0],[86.57509338828316],[201.90308578983823],[0.7988292280868577],"[14940, 14940]","[0.001970898249409654, 0.001970898249409654]",[726]
[256],"[(2922.5, -770.0)]","[0, 1, 2]","[49.77641861453304, 13.021143306575679, 100.00000000000001]","[330.21374234188545, 377.07344449282573, 1320.148337741601]","[1.0, 1.0, 1.0]","[4660, 4660]","[0.00061475139506352, 0.00061475139506352]",[1819]
