unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[25],"[(3482.5, -1312.5)]","[0, 1, 2, 3]","[180.38587112077263, 9.906630280062359, 77.77777777777777, 130.43729868748773]","[299.65434844830907, 807.9370818833542, 510.40771975221435, 2911.3178565901317]","[0.9999999999999998, 1.0, 0.9999999999999998, 1.0]","[1729, 1729]","[0.00021964341292072384, 0.00021964341292072384]",[152]
[226],"[(1732.5, -910.0)]","[0, 1, 2, 3, 4]","[170.12869308967674, 23.595505617977526, 31.732387941099617, 84.88746876271655, 78.86554692522934]","[250.42713612911336, 1679.80554355133, 1629.0910245976856, 233.4963764509346, 1021.4267005612103]","[0.9786208843599523, 0.9999999999999998, 1.0, 1.0, 0.8385864331723404]","[1226, 1226]","[0.0001557448376175867, 0.0001557448376175867]",[0]
[188],"[(1977.5, -0.0)]","[0, 1, 2, 3, 4, 5, 6]","[34.393422616500764, 30.100915081727933, 54.86708462662593, 16.666666666666668, 158.73546437477907, 142.29523493180477, 247.48737341529164]","[1951.606610834073, 2194.5326833088293, 2590.1359281864775, 2070.0791702148786, 2319.377695822588, 2576.5980752309442, 484.1029035357632]","[0.881448839376132, 0.9999999999999998, 1.0, 1.0, 0.9998136673236891, 1.0, 1.0]","[6832, 6832]","[0.0008679027166422124, 0.0008679027166422124]",[4515]
[239],"[(3185.0, -1347.5)]","[0, 1, 2, 3]","[44.27188724235731, 159.60396535415438, 50.00000000000001, 360.77174224154527]","[895.5221309439929, 208.8337177766755, 1120.5643693489576, 580.8598133295112]","[1.0, 1.0, 1.0, 0.9999999999999998]","[3186, 3186]","[0.00040473332190018864, 0.00040473332190018864]",[2876]
[241],"[(3517.5, -1872.5)]","[0, 1, 2, 3]","[73.64352424419076, 30.935921676911455, 97.07253433941509, 51.20428415488792]","[3306.684181670326, 292.44726180515033, 435.8008998679369, 661.2140561182823]","[0.9516779823765035, 1.0, 1.0, 1.0]","[3445, 3445]","[0.00043763537160896107, 0.00043763537160896107]",[1588]
[237],"[(770.0, -1610.0)]",[0],[420.9530292592078],[3056.3175333279155],[0.9728881918085798],"[14404, 14404]","[0.0018298112895952033, 0.0018298112895952033]",[170]
[248],"[(2117.5, -122.5)]","[0, 1, 2]","[49.761619619523486, 700.7822112231285, 114.22494157628844]","[657.0314722957032, 2018.5411434938392, 2471.7462120245873]","[0.9999999999999998, 0.7652771867715453, 1.0]","[3220, 3220]","[0.000409052509892846, 0.000409052509892846]",[1696]
[246],"[(2992.5, -717.5)]","[0, 1]","[68.52082907989637, 65.62499999999999]","[1541.0134907706058, 332.5]","[1.0, 0.9999999999999996]","[6122, 6122]","[0.0007777079085602495, 0.0007777079085602495]",[5582]
[249],"[(3745.0, -1837.5)]",[0],[41.10047345725274],[151.53913284285107],[0.9602253576055043],"[1001, 1001]","[0.0001271619759014717, 0.0001271619759014717]",[481]
[245],"[(735.0, -1102.5)]","[0, 1, 2, 3]","[102.94117647058825, 164.9915822768611, 742.4621202458748, -174.99999999999997]","[2017.9015126392746, 908.6031142874087, 2637.8618228367854, 3463.9338452957427]","[1.0, 1.0, 0.9999999999999998, 0.9999999999999998]","[9774, 9774]","[0.0012416395129480364, 0.0012416395129480364]",[2046]
[255],"[(3500.0, -1662.5)]","[0, 1, 2, 3, 4, 5]","[10.850952755479732, 25.75969520806319, 40.46595579495291, 52.5809561005165, 782.6237921249264, 1443.086968966181]","[2059.8348079116363, 484.1097776007876, 338.4211205415953, 165.13880548041257, 228.0732869246322, 592.4667546044568]","[1.0, 1.0, 0.9887912633643795, 0.9999999999999996, 1.0, 0.9999999999999998]","[3943, 3943]","[0.0005008987722072957, 0.0005008987722072957]",[492]
[253],"[(2817.5, -1680.0)]","[0, 1, 2]","[181.53589741654542, 397.98249108489244, 247.48737341529164]","[271.0962177036487, 145.25985389555098, 112.24873734152916]","[0.9877611185529028, 0.9573953049608671, 1.0]","[14404, 14404]","[0.0018298112895952033, 0.0018298112895952033]",[5832]
