unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[22],"[(2852.5, -1225.0)]","[0, 1, 2, 3]","[16.304662335935966, 18.42105263157895, 20.595362950655957, 21.739549781247952]","[776.834551398776, 647.2499489587566, 922.4912520949237, 2835.90276590632]","[1.0, 1.0, 1.0, 1.0]","[3217, 3217]","[0.0004049221261243685, 0.0004049221261243685]",[1833]
[23],"[(647.5, -1120.0)]","[0, 1]","[116.44721674030338, 68.05424279347186]","[214.94174854085907, 2773.773694343631]","[0.999195453512516, 1.0]","[2470, 2470]","[0.00031089762248280703, 0.00031089762248280703]",[1816]
[18],"[(420.0, -157.5)]","[0, 1, 2, 3]","[38.01074381118181, 16.651570045211194, 32.56412808095943, 43.126062254790064]","[1284.0808234236201, 1943.2238399403006, 397.6620139513701, 1859.1967117668978]","[0.8503530730721047, 1.0, 0.9999999999999998, 0.7589407432334905]","[2472, 2472]","[0.00031114936144838016, 0.00031114936144838016]",[1356]
[9],"[(2187.5, -1505.0)]","[0, 1, 2]","[314.8154118241364, 737.8647873726219, 472.29658231948787]","[116.37992694777549, 149.8109077121396, 405.52873381914196]","[0.8390794328485766, 1.0, 0.7554870766601517]","[14967, 14967]","[0.0018838885488664666, 0.0018838885488664666]",[2401]
[38],"[(3395.0, -1400.0)]",[0],[21.739549781247952],[1160.3609831811407],[1.0],"[1737, 1737]","[0.0002186352916002574, 0.0002186352916002574]",[1020]
[54],"[(3482.5, -2030.0)]","[0, 1]","[30.100915081727933, 32.60932467187193]","[592.5297801357126, 2131.607294607209]","[0.9999999999999998, 1.0]","[3942, 3942]","[0.0004961775011446256, 0.0004961775011446256]",[257]
[64],"[(210.0, -2065.0)]","[0, 1, 2, 3, 4, 5]","[146.9461874560533, 32.99831645537222, 64.51414804861749, 25.000000000000004, 55.339859052946636, 87.49999999999999]","[1773.4352264597646, 1074.1993359259031, 1649.8253235046727, 227.5, 458.22011421569346, 315.0]","[0.9778395768275011, 1.0, 1.0, 1.0, 1.0, 0.9999999999999998]","[3205, 3205]","[0.00040341169233092973, 0.00040341169233092973]",[1804]
[123],"[(1907.5, -1557.5)]","[0, 1]","[31.15963363097204, 276.6992952647331]","[1683.4093734534563, 724.0139201619446]","[0.9850336326606037, 1.0]","[2468, 2468]","[0.0003106458835172339, 0.0003106458835172339]",[1000]
[119],"[(1172.5, -1225.0)]","[0, 1, 2]","[19.436506316151, 61.105914130613506, 39.0023505125995]","[628.4979716369891, 208.95775994491308, 1561.3004964136455]","[1.0, 0.990626325445518, 1.0]","[1744, 1744]","[0.00021951637797976332, 0.00021951637797976332]",[639]
[82],"[(560.0, -1697.5)]","[0, 1, 2, 3]","[532.4723320521202, 184.35538244116228, 662.1567159184237, 380.4284992938707]","[454.5659037733291, 235.76237921249265, 174.02475842498527, 124.65434844830907]","[0.9423110033317642, 0.8383143438531774, 0.9341489003949861, 0.8997502602351999]","[14967, 14967]","[0.0018838885488664666, 0.0018838885488664666]",[3701]
