unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[9],"[(2135.0, -1050.0)]",[0],[41.190725901311914],[659.3327697396735],[1.0],"[1004, 1004]","[0.00012579591523497854, 0.00012579591523497854]",[333]
[44],"[(1137.5, -1995.0)]","[0, 1, 2]","[83.85254915624212, 29.12624160681402, 30.703978063110238]","[442.9123854791588, 315.4960621310205, 1921.6154185982055]","[1.0, 1.0, 1.0]","[3936, 3936]","[0.0004931600820367286, 0.0004931600820367286]",[1467]
[24],"[(3412.5, -1330.0)]",[0],[2548.0384612481807],[162.40192306240908],[0.9999999999999998],"[14691, 14691]","[0.0018407049708337347, 0.0018407049708337347]",[5613]
[52],"[(2660.0, -1400.0)]","[0, 1, 2, 3]","[45.09646778019316, 13.73024196710397, 14.22952349318048, 127.47548783981962]","[296.26369675845876, 1539.3415915165917, 1872.042125794909, 1288.7171056614393]","[0.9999999999999998, 1.0, 1.0, 1.0]","[3211, 3211]","[0.00040232139822660965, 0.00040232139822660965]",[750]
[86],"[(3500.0, -35.0)]","[0, 1, 2, 3]","[85.03471513316063, 135.63639328067092, 31.818181818181813, 174.99999999999997]","[1350.5657868813807, 2686.6881788660894, 2968.157765651584, 1155.5467415507485]","[1.0, 1.0, 1.0, 0.9999999999999998]","[4411, 4411]","[0.0005526750817743927, 0.0005526750817743927]",[2780]
[73],"[(3657.5, -1400.0)]","[0, 1]","[289.7979542513669, 174.99999999999997]","[312.99062581803287, 176.08951059522462]","[0.9925925964392401, 0.9999999999999998]","[14691, 14691]","[0.0018407049708337347, 0.0018407049708337347]",[1103]
[135],"[(2887.5, -1942.5)]","[0, 1]","[26.087459737497547, 24.051449482769687]","[134.89356881873897, 1693.5272235143748]","[1.0, 1.0]","[1005, 1005]","[0.00012592120997126835, 0.00012592120997126835]",[418]
[142],"[(1995.0, -1837.5)]","[0, 1]","[20.595362950655957, 28.839220648743726]","[156.52475842498527, 408.96941669177113]","[1.0, 0.9699305817139594]","[2211, 2211]","[0.00027702666193679036, 0.00027702666193679036]",[839]
[105],"[(1697.5, -910.0)]","[0, 1, 2]","[367.93596658043145, 355.70436237831956, 382.68587828207393]","[525.1003141868287, 459.46156811607784, 219.3910435017973]","[0.991753149497453, 0.9690394829538967, 0.952645095941976]","[14691, 14691]","[0.0018407049708337347, 0.0018407049708337347]",[4452]
[146],"[(3097.5, -2030.0)]","[0, 1, 2, 3]","[30.0190448074946, 36.66479606152469, 164.9915822768611, 87.49999999999999]","[1250.374190017058, 2268.0668335267255, 882.9627258082751, 464.6926318713223]","[1.0, 1.0, 1.0, 0.9999999999999998]","[8352, 8352]","[0.0010464616374925705, 0.0010464616374925705]",[407]
[158],"[(3815.0, -1557.5)]","[0, 1]","[10.670588993173336, 48.233968371823636]","[3329.1779807155804, 473.0378049784466]","[0.9517061451244857, 1.0]","[6133, 6133]","[0.0007684326176654615, 0.0007684326176654615]",[4132]
[165],"[(2432.5, -490.0)]","[0, 1, 2]","[28.861739379323627, 12.040366032691173, 566.3118960624632]","[377.7787093883362, 1483.5969212869948, 596.8684060214059]","[1.0, 0.9999999999999998, 0.953622770927389]","[7350, 7350]","[0.0009209163117301715, 0.0009209163117301715]",[563]
