unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[66],"[(1680.0, -175.0)]","[0, 1, 2]","[22.360679774997894, 41.190725901311914, 44.99770425732576]","[913.7811195782323, 269.30775227064964, 1707.6628765655123]","[1.0, 1.0, 1.0]","[6128, 6128]","[0.0007678061439840124, 0.0007678061439840124]",[952]
[14],"[(700.0, -1907.5)]","[0, 1]","[112.8716084761797, 349.99999999999994]","[165.8382479367538, 206.79144196185945]","[1.0, 0.9999999999999998]","[14197, 14197]","[0.001778809371106564, 0.001778809371106564]",[5970]
[65],"[(297.5, -2065.0)]","[0, 1, 2]","[435.9708193692988, 391.3118960624631, 1443.086968966181]","[272.49522070036636, 205.15076676508625, 178.60269272852793]","[0.9524906089839015, 0.9999999999999998, 0.9999999999999998]","[14935, 14935]","[0.0018712768864884506, 0.0018712768864884506]",[6432]
[177],"[(2835.0, -280.0)]","[0, 1, 2, 3, 4, 5, 6]","[40.964401518645694, 26.529620072031403, 61.93293977862078, 92.76514378162977, 156.52475842498527, 110.67971810589327, 32.407407407407405]","[2473.0693441252865, 2331.4171120260207, 2823.422741539226, 2958.350464994236, 586.9678440936948, 2020.4893444611178, 647.7733707753742]","[0.9999999999999996, 0.9999999999999998, 0.9762945330617456, 1.0, 1.0, 1.0, 1.0]","[3947, 3947]","[0.0004945383241359166, 0.0004945383241359166]",[3608]
[227],"[(3535.0, -525.0)]","[0, 1, 2, 3, 4, 5, 6]","[24.060808283889845, 12.209302325581396, 55.27776836411556, 9.100276652615422, 18.666666666666668, 9.722222222222221, 106.06601717798215]","[1480.2713543245145, 469.9401154656797, 3690.7400873341944, 361.8152456114974, 484.86443568953945, 491.3441683641854, 1882.4059887922392]","[1.0, 1.0, 0.9974349809564071, 1.0, 1.0, 0.9999999999999998, 1.0]","[3217, 3217]","[0.00040307316664434854, 0.00040307316664434854]",[1848]
[278],"[(3237.5, -997.5)]","[0, 1, 2, 3, 4, 5, 6, 7]","[28.356601989918804, 37.85318115014096, 16.2764291332196, 10.937499999999998, 36.24630158648223, 466.5419063880875, 164.9915822768611, 247.48737341529164]","[504.50708947555586, 1043.562849754193, 188.61588840556504, 1140.135738269286, 531.7403841248538, 904.9813639116314, 575.3657632273837, 866.4120177949488]","[1.0, 1.0, 1.0, 0.9999999999999998, 0.9999999999999998, 0.8706551484730675, 1.0, 1.0]","[2469, 2469]","[0.00030935270389956373, 0.00030935270389956373]",[1914]
[328],"[(315.0, -70.0)]","[0, 1, 2, 3]","[66.41662592323176, 41.08243642851741, 29.61689541169298, 41.55048676296454]","[392.74635334647644, 384.97222439510847, 938.4662242755322, 1364.058817545841]","[0.9966777408637875, 0.841835859756899, 1.0, 0.9969367241519606]","[2472, 2472]","[0.0003097285881084332, 0.0003097285881084332]",[352]
[343],"[(297.5, -525.0)]","[0, 1, 2]","[21.998877636914813, 44.99770425732575, 349.99999999999994]","[680.4689478892565, 2913.150111804573, 1590.1386594127225]","[1.0, 1.0, 0.9999999999999998]","[7614, 7614]","[0.0009539941221106838, 0.0009539941221106838]",[5004]
[349],"[(245.0, -1015.0)]","[0, 1]","[11.410280217102397, 24.145109601491864]","[2454.6275137538164, 622.7393520786304]","[1.0, 1.0]","[1007, 1007]","[0.000126171799443848, 0.000126171799443848]",[8]
[345],"[(210.0, -997.5)]",[0],[97.22222222222221],[140.0],[1.0],"[14197, 14197]","[0.001778809371106564, 0.001778809371106564]",[6329]
[351],"[(3412.5, -1872.5)]","[0, 1, 2, 3, 4, 5, 6]","[61.28912724198265, 7.446808510638297, 10.824742268041236, 48.4829761760475, 26.237944890294205, 27.46048393420794, 742.4621202458776]","[1151.489122120991, 656.4348316597647, 1391.9075182706717, 1124.4524008826272, 1981.6601745719163, 1058.8871800410257, 2519.2410995448045]","[0.8044659462650067, 1.0, 1.0, 0.9786269445327367, 1.0, 1.0, 1.0]","[3940, 3940]","[0.0004936612609818878, 0.0004936612609818878]",[3611]
[354],"[(3220.0, -2047.5)]","[0, 1, 2, 3, 4, 5]","[12.030404141944919, 9.544192586889343, 21.916368401128796, 21.151994381754765, 41.1764705882353, 18.42105263157895]","[1906.8696319704657, 252.74591288158612, 2693.977149645548, 1216.7042969228341, 2665.826866215259, 3085.395247559799]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[5401, 5401]","[0.0006767168707013138, 0.0006767168707013138]",[385]
[352],"[(350.0, -1960.0)]",[0],[75.00000000000001],[866.7673086892289],[1.0],"[14935, 14935]","[0.0018712768864884506, 0.0018712768864884506]",[6372]
