unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[30],"[(2520.0, -1907.5)]","[0, 1, 2]","[44.99770425732575, 494.9747468305833, 148.49242404917499]","[2282.859119940219, 182.24873734152916, 1734.9030850721174]","[1.0, 1.0, 1.0]","[9823, 9823]","[0.0012307701945748946, 0.0012307701945748946]",[7567]
[0],"[(2257.5, -577.5)]","[0, 1]","[481.6294426675752, 286.8738226086484]","[655.307612316322, 369.66926806059973]","[0.9973548127716624, 0.9949461318605554]","[14940, 14940]","[0.0018719033601698996, 0.0018719033601698996]",[5385]
[3],"[(472.5, -1995.0)]",[0],[339.140636335516],[212.83985905294662],[0.8579800991230447],"[14940, 14940]","[0.0018719033601698996, 0.0018719033601698996]",[3583]
[32],"[(1977.5, -1032.5)]",[0],[373.9001152184013],[364.9905194568849],[0.983565482168819],"[14940, 14940]","[0.0018719033601698996, 0.0018719033601698996]",[1651]
[4],"[(87.5, -315.0)]",[0],[188.5616117430724],[1851.7566309215144],[0.8945847783565252],"[14940, 14940]","[0.0018719033601698996, 0.0018719033601698996]",[1117]
[56],"[(595.0, -787.5)]","[0, 1, 2, 3, 4]","[162.46165708855807, 114.22494157628844, 46.666666666666664, 84.33944703479825, 86.95819912499181]","[1543.5442662167188, 321.7335854398791, 608.241877395572, 763.7922218246198, 2853.1507790902997]","[0.9819205427152896, 1.0, 1.0, 0.9997367601829367, 1.0]","[2477, 2477]","[0.0003103550617898823, 0.0003103550617898823]",[60]
[46],"[(3167.5, -1592.5)]","[0, 1, 2, 3]","[113.3796201775475, 70.0, 195.65594803123156, 628.2692274990254]","[781.6187325229587, 2801.992952647332, 1132.566144233178, 478.04534761542675]","[1.0, 1.0, 0.9999999999999998, 1.0]","[8341, 8341]","[0.0010450833953933824, 0.0010450833953933824]",[2051]
[35],"[(3342.5, -1120.0)]","[0, 1]","[395.683471383606, 691.5353360988258]","[244.1518231313674, 2681.176284100425]","[0.8738183438983324, 0.9330048247725957]","[14940, 14940]","[0.0018719033601698996, 0.0018719033601698996]",[411]
[61],"[(2607.5, -1382.5)]",[0],[393.6889810978275],[272.84110536251535],[0.9841703376976831],"[14940, 14940]","[0.0018719033601698996, 0.0018719033601698996]",[869]
[68],"[(122.5, -1452.5)]","[0, 1]","[116.66666666666667, 511.04865292913905]","[105.0, 250.01585422548743]","[1.0, 0.9744481782963345]","[14940, 14940]","[0.0018719033601698996, 0.0018719033601698996]",[10543]
[91],"[(2922.5, -647.5)]","[0, 1, 2]","[29.698484809834998, 26.98702731465263, 50.49185755644685]","[470.99865373099965, 315.8304848709795, 692.7591245252729]","[1.0, 1.0, 1.0]","[2468, 2468]","[0.0003092274091632739, 0.0003092274091632739]",[733]
[132],"[(3307.5, -1977.5)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[30.0190448074946, 33.226681231790394, 24.901038701127746, 12.030404141944922, 20.266749274162105, 44.60601939379052, 13.334905795890755, 29.166666666666664, 13.497526598279661, 26.99505319655933, 22.360679774997894, 25.362318840579714, 22.68474759782395, 50.50762722761055, 50.68968775248516, 26.051302464767538, 38.16542003651492, 40.38461538461538, 44.99770425732575]","[321.2630380624971, 1337.974944787532, 1743.595357068008, 1594.743152540394, 1034.2038142645588, 774.214069537426, 1395.090302232571, 2273.576765250371, 509.32912104049626, 2381.4353742697176, 2018.2382166908876, 1768.957700925004, 689.5111010925469, 2401.1654746072873, 1055.4906246871562, 658.2359242654713, 938.1797369470073, 428.24093468771804, 2185.8393185065115]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9636028230787564, 1.0, 1.0, 0.9999999999999998, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999998, 1.0, 1.0, 1.0]","[2463, 2463]","[0.00030860093548182484, 0.00030860093548182484]",[79]
