unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[157],"[(2625.0, -402.5)]","[0, 1, 2, 3]","[27.75167248011887, 44.109283096223265, 97.82797401561578, 630.971473206198]","[692.3559285817363, 374.53370888005395, 1673.4850374617222, 2478.3507571926766]","[1.0, 0.9569912488981469, 0.9999999999999998, 0.9999999999999998]","[6144, 6144]","[0.0007698108597646495, 0.0007698108597646495]",[1523]
[202],"[(2380.0, -17.5)]","[0, 1, 2, 3]","[22.64858388940826, 20.28985507246377, 22.58769757263128, 28.0]","[2350.4096853019396, 2611.8411142319655, 786.3708091501364, 1774.556337115875]","[1.0, 1.0, 1.0, 1.0]","[2259, 2259]","[0.0002830408092787017, 0.0002830408092787017]",[661]
[50],"[(2537.5, -700.0)]",[0],[7.8651685393258415],[568.391272894486],[1.0],"[8363, 8363]","[0.0010478398795917584, 0.0010478398795917584]",[5945]
[75],"[(2555.0, -87.5)]","[0, 1, 2, 3]","[97.82797401561578, 65.99663291074444, 63.09714732061981, 1565.2475842498525]","[371.61583496169635, 2927.7022102778005, 1972.7633485191434, 267.5538211743521]","[0.9999999999999998, 1.0, 1.0, 0.9999999999999998]","[9592, 9592]","[0.0012018271104919463, 0.0012018271104919463]",[678]
[208],"[(3762.5, -752.5)]","[0, 1, 2]","[28.98606637499727, 38.04347826086956, 49.761619619523486]","[512.9257125800772, 979.8284148787374, 659.1221925420039]","[1.0, 1.0, 0.9999999999999998]","[8134, 8134]","[0.0010191473849813898, 0.0010191473849813898]",[105]
[262],"[(1085.0, -1540.0)]","[0, 1]","[24.595492912420728, 58.65566617253456]","[400.0498821158103, 2682.1591781013585]","[1.0, 0.9236613892511082]","[997, 997]","[0.0001249188520809498, 0.0001249188520809498]",[899]
[219],"[(2397.5, -612.5)]","[0, 1, 2, 3, 4, 5, 6]","[27.065221649181478, 31.5646969450915, 20.325168576988467, 19.41077438551307, 35.0, 29.11616157826957, 31.818181818181813]","[1924.7649377506386, 2382.000984092823, 264.65434844830907, 268.77184619053753, 904.3298208742152, 1192.1443429525834, 2701.9110154743444]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[2473, 2473]","[0.000309853882844723, 0.000309853882844723]",[1535]
[245],"[(1365.0, -752.5)]","[0, 1, 2]","[42.68857047954144, 130.43729868748773, 182.64083196028406]","[1745.2698694018022, 289.71568375039766, 2825.389518656192]","[1.0, 1.0, 0.9948808776651544]","[1525, 1525]","[0.00019107447284197435, 0.00019107447284197435]",[1346]
[226],"[(2642.5, -472.5)]",[0],[402.8885976166895],[2613.7471559597157],[0.9454288987417899],"[14747, 14747]","[0.0018477214760659645, 0.0018477214760659645]",[11003]
[263],"[(1085.0, -1540.0)]",[0],[30.935921676911455],[1067.6606492282783],[1.0],"[1003, 1003]","[0.0001256706204986887, 0.0001256706204986887]",[713]
[264],"[(2187.5, -350.0)]","[0, 1]","[17.94871794871795, 43.74999999999999]","[483.2186966202994, 927.668253676209]","[1.0, 0.9999999999999998]","[6873, 6873]","[0.0008611507225199278, 0.0008611507225199278]",[2991]
[265],"[(3535.0, -1575.0)]",[0],[255.10414539948187],[126.79039550132192],[1.0],"[14747, 14747]","[0.0018477214760659645, 0.0018477214760659645]",[10946]
[268],"[(3255.0, -122.5)]",[0],[316.22776601683796],[128.17971810589327],[1.0],"[14747, 14747]","[0.0018477214760659645, 0.0018477214760659645]",[4243]
[271],"[(2695.0, -280.0)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[28.17754241627915, 32.811514091912706, 185.7350992423356, 101.78726937596286, 8.974358974358974, 19.718309859154928, 36.121098098073524, 27.95084971874737, 57.361043018745285, 200.09122841558886]","[2220.3641425357273, 680.1917736214523, 626.0990336999411, 518.4797974644666, 1947.3104481228984, 343.3587386567329, 629.6984097093946, 784.2695995677782, 749.1774997575628, 2746.306811943089]","[0.8492057328908447, 1.0, 1.0, 0.9758940574481099, 1.0, 1.0, 0.9999999999999998, 1.0, 1.0, 0.7895683016642856]","[3203, 3203]","[0.0004013190403362911, 0.0004013190403362911]",[2927]
[269],"[(3307.5, -70.0)]",[0],[338.8691676352136],[127.75985389555096],[0.9880894972453392],"[14747, 14747]","[0.0018477214760659645, 0.0018477214760659645]",[2058]
[273],"[(2520.0, -52.5)]","[0, 1, 2]","[42.42338280006715, 41.44375096583024, 16.874139096497156]","[1812.0870027721116, 772.9986964942769, 2664.364452568829]","[0.7583606690249275, 0.7808895409435932, 1.0]","[3207, 3207]","[0.00040182021928145036, 0.00040182021928145036]",[710]
[274],"[(2572.5, -297.5)]","[0, 1, 2]","[16.470588235294116, 10.294117647058824, 48.91398700780789]","[3119.0705551036367, 1295.1215219176283, 2943.7621902670876]","[1.0, 1.0, 0.9999999999999998]","[3939, 3939]","[0.0004935359662455981, 0.0004935359662455981]",[129]
[279],"[(2292.5, -52.5)]","[0, 1, 2, 3]","[100.00000000000001, 16.2764291332196, 16.825905952165282, 99.02745093821589]","[476.6800312443387, 179.08354576059247, 1201.8080412704405, 1950.6492884005252]","[1.0, 1.0, 1.0, 0.9596729036348822]","[1745, 1745]","[0.0002186393148257346, 0.0002186393148257346]",[998]
[280],"[(1365.0, -1662.5)]",[0],[26.072421897352836],[158.35097560696843],[0.8456579743760032],"[4674, 4674]","[0.0005856275974186151, 0.0005856275974186151]",[989]
