unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[93],"[(3255.0, -140.0)]","[0, 1]","[15.966927317115589, 35.57380873295119]","[355.1218356230855, 1974.8135253722792]","[1.0, 1.0]","[8058, 8058]","[0.0010096249850233636, 0.0010096249850233636]",[3604]
[49],"[(2887.5, -752.5)]","[0, 1]","[38.888888888888886, 391.3118960624631]","[707.8079023160607, 2022.8933981383072]","[0.9999999999999998, 0.9999999999999998]","[9526, 9526]","[0.0011935576578968182, 0.0011935576578968182]",[2268]
[124],"[(105.0, -1767.5)]","[0, 1, 2]","[164.78169624607898, 504.8459771912972, 58.33333333333333]","[403.90750895988367, 549.5817206803437, 256.5833163195855]","[0.918859348102126, 0.9522587883436447, 1.0]","[14650, 14650]","[0.001835567886645852, 0.001835567886645852]",[12978]
[155],"[(2327.5, -1102.5)]","[0, 1]","[82.38145180262383, 26.051302464767538]","[167.49522070036636, 604.07538850428]","[1.0, 0.9999999999999998]","[2470, 2470]","[0.00030947799863585354, 0.00030947799863585354]",[1657]
[171],"[(1750.0, -857.5)]","[0, 1]","[508.8630957500196, 368.28146715077503]","[257.04549160083866, 107.15434844830907]","[0.94307505556297, 0.9508919014622805]","[14650, 14650]","[0.001835567886645852, 0.001835567886645852]",[2403]
[175],"[(472.5, -192.5)]",[0],[291.6666666666667],[105.0],[1.0],"[14650, 14650]","[0.001835567886645852, 0.001835567886645852]",[11671]
[207],"[(2485.0, -332.5)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[12.577240693851508, 9.207338730881485, 26.051302464767538, 50.50762722761055, 46.11654921078887, 38.888888888888886, 47.14045207910318, 98.99494936611666, 48.28224111931389, 54.06077832984705]","[618.8833356366083, 939.9988269426088, 1338.6136427977785, 1940.0379910537229, 2340.011607904409, 577.7821846744788, 1920.115688001853, 1846.0943937176055, 1084.2805472405619, 2038.7232320145154]","[1.0, 0.9999999999999996, 1.0, 1.0, 1.0, 0.9999999999999998, 1.0, 1.0, 0.986406743475787, 0.7793332365521818]","[3200, 3200]","[0.0004009431561274216, 0.0004009431561274216]",[1500]
[190],"[(122.5, -1417.5)]","[0, 1, 2, 3]","[478.39848063059304, 543.4249580430525, 175.32049449772276, 444.81686848666044]","[174.83733373600498, 263.37065135629655, 165.99242404917499, 280.6883093429734]","[0.891772062258838, 0.9254276982078155, 0.8573902853834873, 0.818081387087229]","[14650, 14650]","[0.001835567886645852, 0.001835567886645852]",[10572]
[211],"[(717.5, -822.5)]","[0, 1]","[79.99882543398063, 106.81643175491104]","[2428.310059605858, 199.03415369418627]","[1.0, 0.9470424166227591]","[6122, 6122]","[0.0007670543755662735, 0.0007670543755662735]",[4764]
[210],"[(2222.5, -1522.5)]",[0],[115.37801900193926],[1829.4949455500573],[0.8719781387763791],"[14650, 14650]","[0.001835567886645852, 0.001835567886645852]",[5202]
[214],"[(2695.0, -700.0)]","[0, 1, 2, 3, 4]","[14.28798979174437, 16.034299655179794, 16.76965425846868, 29.514591494904874, 24.880809809761743]","[894.8404975963301, 2458.1303018057606, 1277.4614773872268, 706.7082409133172, 1826.7857199904913]","[1.0, 1.0, 1.0, 1.0, 0.9999999999999998]","[1735, 1735]","[0.0002173863674628364, 0.0002173863674628364]",[1472]
