unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[12],"[(3692.5, -1242.5)]",[0],[30.935921676911455],[451.9781838922088],[1.0],"[4677, 4677]","[0.0005860034816274846, 0.0005860034816274846]",[1012]
[78],"[(2992.5, -297.5)]",[0],[55.339859052946636],[721.7200058160386],[1.0],"[1740, 1740]","[0.0002180128411442855, 0.0002180128411442855]",[722]
[76],"[(3797.5, -350.0)]","[0, 1, 2, 3]","[33.2266812317904, 17.28395061728395, 26.051302464767538, 122.97746456210363]","[1761.041086194044, 3988.1245513638282, 1116.0810652783498, 574.7686318409006]","[1.0, 1.0, 0.9999999999999998, 1.0]","[3933, 3933]","[0.0004927841978278591, 0.0004927841978278591]",[1949]
[71],"[(2310.0, -1522.5)]","[0, 1, 2, 3, 4, 5]","[16.76965425846868, 63.458300875715814, 23.333333333333332, 25.925925925925924, 1320.4064619538774, 210.0]","[2162.6189103415986, 727.1765744424791, 2431.669564207799, 1728.0741271426955, 333.06622533731075, 1088.7009940161224]","[1.0, 1.0, 1.0, 0.9999999999999998, 1.0, 1.0]","[4676, 4676]","[0.0005858781868911949, 0.0005858781868911949]",[3902]
[77],"[(3430.0, -665.0)]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[12.804878048780486, 45.501731971334046, 17.0276489393682, 46.25885593286053, 32.28096174982065, 37.00222997349183, 21.874999999999996, 38.07498052542948, 742.4621202458748]","[2920.47184435273, 550.9032885451111, 706.3774923737863, 749.8279601776377, 545.4481326488566, 703.1258216545071, 3436.488644696613, 1536.7527882620286, 3234.7772196244177]","[1.0, 0.8018302559543175, 1.0, 1.0, 1.0, 1.0, 0.9999999999999998, 1.0, 0.9999999999999998]","[5364, 5364]","[0.0006720809654585905, 0.0006720809654585905]",[284]
[75],"[(2100.0, -962.5)]","[0, 1]","[421.8418239361084, 405.7904681064]","[314.2548032616676, 201.22328629298278]","[0.9919806481949227, 0.9664874517411485]","[14909, 14909]","[0.0018680192233449153, 0.0018680192233449153]",[7499]
[106],"[(3762.5, -630.0)]","[0, 1, 2, 3]","[38.763304744402014, 35.50113489048478, 22.04574062323736, 34.02777777777778]","[2355.0875484961944, 3047.47178721048, 478.09046727034786, 552.9430856687095]","[0.9983170002031284, 0.9999999999999996, 1.0, 1.0]","[1740, 1740]","[0.0002180128411442855, 0.0002180128411442855]",[1341]
[111],"[(1295.0, -892.5)]","[0, 1, 2, 3, 4, 5]","[13.009721097035012, 7.142857142857143, 29.39341275878849, 11.901044957622934, 28.98606637499727, 23.333333333333332]","[623.370518095994, 604.7587208634898, 983.9396599120807, 2488.4063398544886, 2393.1624850485955, 2353.864697559009]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3946, 3946]","[0.0004944130293996268, 0.0004944130293996268]",[774]
[81],"[(1382.5, -805.0)]","[0, 1, 2]","[50.30896277540603, 141.10495659863648, 157.06730687475635]","[142.83985905294662, 138.0111165540218, 133.37157373110014]","[1.0, 0.7997150651228947, 1.0]","[14909, 14909]","[0.0018680192233449153, 0.0018680192233449153]",[945]
[113],"[(297.5, -1557.5)]","[0, 1]","[58.333333333333336, 38.888888888888886]","[652.3048408906557, 482.4865589455248]","[1.0, 0.9999999999999998]","[11289, 11289]","[0.0014144522779757696, 0.0014144522779757696]",[2617]
[120],"[(1732.5, -157.5)]",[0],[301.7186804167591],[189.84335934520732],[0.9918204035164767],"[14178, 14178]","[0.0017764287711170574, 0.0017764287711170574]",[8301]
[135],"[(3027.5, -315.0)]","[0, 1]","[19.088385173778686, 11.475409836065573]","[829.7361794716024, 2331.77083097117]","[1.0, 1.0]","[3875, 3875]","[0.00048551710312304963, 0.00048551710312304963]",[2892]
[140],"[(1400.0, -840.0)]","[0, 1, 2, 3]","[23.36931382245178, 29.9134373259171, 84.88746876271655, 160.3429965517979]","[846.6986085239537, 2101.568096567032, 233.4963764509346, 660.4251194373154]","[1.0, 1.0, 1.0, 1.0]","[2469, 2469]","[0.00030935270389956373, 0.00030935270389956373]",[782]
[132],"[(52.5, -717.5)]",[0],[432.0083023255293],[463.9795263772975],[0.9920986930433138],"[14909, 14909]","[0.0018680192233449153, 0.0018680192233449153]",[6233]
[154],"[(3780.0, -227.5)]","[0, 1, 2, 3]","[31.5646969450915, 105.0, 420.647648804132, 174.99999999999997]","[579.0129163994966, 1535.9798616765918, 3542.20982155237, 1778.4035322810844]","[1.0, 1.0, 0.9999999999999996, 0.9999999999999998]","[7566, 7566]","[0.0009479799747687725, 0.0009479799747687725]",[281]
[143],"[(1785.0, -192.5)]","[0, 1]","[353.55339059327383, 331.85950943235434]","[197.9898987322333, 163.17971810589327]","[1.0, 0.9892221096181222]","[14909, 14909]","[0.0018680192233449153, 0.0018680192233449153]",[13469]
[159],"[(3780.0, -262.5)]","[0, 1, 2]","[41.190725901311914, 49.49747468305833, 349.99999999999994]","[180.22070020147095, 368.84250752371486, 1762.6808645524395]","[1.0, 1.0, 0.9999999999999998]","[3881, 3881]","[0.0004862688715407885, 0.0004862688715407885]",[1927]
[167],"[(595.0, -630.0)]","[0, 1, 2, 3, 4]","[10.720873864725018, 31.304951684997054, 48.91398700780789, 71.14761746590239, 782.6237921249262]","[565.5875030834426, 1932.450034914664, 211.48620113767817, 1544.5381113387061, 3352.0255044248224]","[1.0, 1.0, 0.9999999999999998, 1.0, 0.9999999999999998]","[5410, 5410]","[0.0006778445233279222, 0.0006778445233279222]",[2726]
[181],"[(2065.0, -962.5)]",[0],[498.400218476856],[184.5200655430568],[1.0],"[14909, 14909]","[0.0018680192233449153, 0.0018680192233449153]",[10259]
[176],"[(3045.0, -315.0)]","[0, 1, 2, 3, 4]","[402.91101104519026, 294.6946095158033, 212.05437649470377, 222.19933515358767, 245.95492912420727]","[634.3462793784423, 248.80585707825625, 166.89104350179727, 312.1764125651276, 128.17971810589327]","[0.994745400789757, 0.8099247940923763, 0.8893810549693086, 0.9545793811176196, 1.0]","[14909, 14909]","[0.0018680192233449153, 0.0018680192233449153]",[9598]
[197],"[(2992.5, -297.5)]","[0, 1, 2]","[66.07720434304544, 33.209024905589374, 100.61792555081206]","[1991.6765269187954, 255.5971473206198, 266.0677641818118]","[0.9271668560473549, 0.9999999999999998, 1.0]","[2477, 2477]","[0.0003103550617898823, 0.0003103550617898823]",[722]
[218],"[(1942.5, -1802.5)]",[0],[241.5829924077589],[155.5111165540218],[0.9732814046543651],"[14178, 14178]","[0.0017764287711170574, 0.0017764287711170574]",[6065]
