Run_ID,DIV,Assay,Well,NeuronType,Time,Chip_ID,mean_IBI,cov_IBI,mean_Burst_Peak,cov_Burst_Peak,Number_Bursts,burstRate,mean_Spike_per_Burst,cov_Spike_per_Burst,mean_Burst_Peak_Abs,cov_Burst_Peak_Abs,mean_BurstDuration,cov_BurstDuration,BaselineFiringRate,IBI_List,Burst_Peak_List,Abs_Burst_Peak_List,Burst_Times_List,SpikesPerBurst_List,LogISI_NumBursts,LogISI_MeanBurstDur,LogISI_CV_BurstDur,LogISI_MeanSpikes,LogISI_CV_Spikes,LogISI_MeanIBI,LogISI_CV_IBI,LogISI_BurstIBIList,LogISI_BurstPeaks,LogISI_BurstDuration
23,8,Network Today,5,MxWT,23-May-2024 10:26:25,M07039,10.6740740740741,52.4909656133369,4.26812516414152,106.824760997655,28,0.0933333333333333,2740.60714285714,132.770337739882,4370.56016808092,106.824760997655,0.678571428571426,0,0.924480524872244,"7.7,7.6,9,6.4,18.6,24,3.8,19.2,10.4,9.3,3.7,7.5,3.7,6.6,4.4,11.2,15.9,5.8,14.1,13.4,13,18.7,8.1,10.7,13.9,3.9,17.6","1.951,2.1246,16.1362,2.4879,2.601,1.9198,1.9968,1.952,1.9045,12.2701,2.2363,3.8697,2.5887,1.7639,2.1889,2.2636,2.7713,1.9902,17.8375,3.0231,1.8575,1.7951,2.6276,12.938,1.8618,1.9002,5.8815,4.7687","1997.8231,2175.5422,16523.4666,2547.6376,2663.3743,1965.8899,2044.7622,1998.8864,1950.1591,12564.5622,2289.9967,3962.5608,2650.8721,1806.1971,2241.4345,2317.8933,2837.7916,2037.9402,18265.6011,3095.6874,1902.0788,1838.2293,2690.6207,13248.4961,1906.5214,1945.7567,6022.7046,4883.1988","0.7,0.5,1,0.7,0.6,0.8,1,0.8,0.8,0.4,0.6,0.6,0.6,0.5,0.7,0.6,0.7,0.7,0.9,0.5,0.7,0.9,0.7,0.4,0.7,0.9,0.5,0.5","1258,1035,15140,1583,1468,1315,1781,1463,1393,5235,1191,2196,1465,825,1426,1185,1775,1275,15009,1488,1140,1467,1679,5246,1138,1601,2758,2202",4,0.811199999999872,75.5011165565869,14.795440904741,17.8307639160535,75.8494333333335,18.514550460684,"92.0651,67.7497,67.7335","16.1362,12.2701,17.8375,12.938","1.2938,0.3111,1.3866,0.2533"
23,8,Network Today,6,FxHET,23-May-2024 10:26:25,M07039,6.52045454545455,55.8859652837486,4.53861227636104,104.982313879608,45,0.15,2729.68888888889,162.926420179994,4647.5389709937,104.982313879608,0.564444444444445,0,0.583516725523931,"2.6,7.1,5.3,5.3,5.3,10.2,3.3,4.5,3.1,7.2,1.8,10.1,7,3.8,9.8,18.6,4.3,4.9,6.9,14.5,6.8,5.8,10,4.1,4.1,1.7,10.1,7.4,4.4,6.1,13.3,6.4,11.8,3.7,8.3,2.2,7.2,2.5,6,8,3.6,3.5,3.1,11.2","3.1461,1.8273,8.5861,3.4451,1.6112,2.1909,6.9065,2.6224,1.6605,4.1452,21.1171,10.1796,1.505,1.6175,1.9588,1.6094,3.0384,1.9608,10.133,1.927,8.0896,2.3946,3.7202,7.3082,1.929,21.7519,10.3219,1.4534,1.7137,1.9108,1.8016,2.0525,3.7859,2.7113,1.7899,3.7016,1.5747,1.7098,14.8116,3.1574,5.09,3.1167,1.7327,2.4359,2.9849","3221.6431,1871.1237,8792.2135,3527.7763,1649.9031,2243.457,7072.2663,2685.3192,1700.3837,4244.6836,21623.8839,10423.8646,1541.1258,1656.2972,2005.8206,1648.0236,3111.2936,2007.8862,10376.201,1973.22,8283.7176,2452.0692,3809.4993,7483.6354,1975.2983,22273.9767,10569.6017,1488.2421,1754.7783,1956.6908,1844.8468,2101.7853,3876.7108,2776.347,1832.8204,3790.4066,1612.4942,1750.8697,15167.0949,3233.208,5212.1165,3191.5442,1774.2535,2494.3441,3056.5164","0.4,0.7,0.4,0.5,1,0.5,0.5,0.5,0.8,0.4,1,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.4,0.5,0.4,0.5,1.3,0.6,0.6,0.5,0.5,0.8,0.7,0.4,0.5,0.7,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.6,0.6","1300,1172,3694,1600,1519,956,3283,1270,1241,1722,19706,5831,777,875,979,803,1511,958,4652,1025,3763,975,1728,3001,890,24142,5781,789,772,952,1309,1326,1540,1302,1099,1530,634,682,6425,1435,2330,1476,984,1362,1735",7,0.884042857142828,66.8225581643727,13.8430296110512,39.962469246771,40.2818666666667,80.9667903922614,"43.8465,1.9342,58.7847,51.9071,1.7004,83.5183","8.5861,21.1171,10.1796,10.133,21.7519,10.3219,14.8116","0.3299,1.6386,0.8746,0.3035,1.6992,0.9215,0.421"
19,8,Network Today,1,MxWT,23-May-2024 09:13:43,M07420,12.6272727272727,41.6273246731561,5.04135311769964,117.025844917654,23,0.0766666666666667,3206.86956521739,132.568322129725,5162.34559252443,117.025844917654,0.691304347826088,0,0.762772533133141,"20,12.9,6.9,16.1,4.8,8.1,6.8,12.3,15.5,13.4,17.3,17.2,23.9,8.5,7.8,9.6,7.7,4.9,17.1,13.8,16.6,16.6","12.296,2.0756,3.7692,3.0927,2.0882,14.6438,4.5263,2.3941,1.5936,3.2289,2.7793,2.2605,21.2887,1.5569,1.9738,2.7519,1.9916,1.7943,3.0055,20.0106,2.0798,1.7255,3.0243","12591.1185,2125.3656,3859.6458,3166.9123,2138.2902,14995.2996,4634.9239,2451.5952,1631.881,3306.4367,2845.962,2314.7879,21799.662,1594.2307,2021.1614,2817.9427,2039.3965,1837.3134,3077.621,20490.87,2129.6786,1766.9234,3096.93","0.4,1,0.6,0.8,0.5,0.5,0.4,0.7,0.9,0.7,1,1,0.9,0.5,0.5,0.6,0.5,1.1,0.6,0.7,0.6,0.7,0.7","4837,1952,2124,2284,898,6881,1880,1585,1260,2084,2511,2067,17846,764,944,1583,880,1774,1571,13829,1143,1071,1990",4,0.908474999999953,61.932083278739,17.0598022913006,25.1261838523325,76.7854333333333,19.606156831955,"60.6041,90.3776,79.3746","12.296,14.6438,21.2887,20.0106","0.2018,0.7749,1.5279,1.1293"
19,8,Network Today,2,MxWT,23-May-2024 09:13:43,M07420,16.9411764705882,60.4282221747792,6.39300238280845,95.1056921288242,18,0.06,3415.88888888889,109.179185023941,6546.43443999585,95.1056921288242,0.566666666666663,0,0.716382156559536,"19.6,7.7,24.2,26.8,14.9,38.3,30.7,11.1,19.1,8.3,7.3,13.1,12.4,9.3,31.8,11.9,1.5","14.0557,3.1531,2.2203,13.2735,2.5294,15.1809,3.858,14.8247,3.7658,2.4959,1.7226,1.7333,2.7872,2.0762,3.2866,3.4198,20.6583,4.0328","14393.006,3228.763,2273.545,13592.0826,2590.1175,15545.2731,3950.588,15180.4625,3856.1336,2555.8436,1763.966,1774.9441,2854.0855,2125.9921,3365.4588,3501.8731,21154.0949,4129.5904","0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.8,0.5,0.8,0.6,0.5,0.6,0.5,0.8,0.5","6200,2045,1096,6149,1203,6963,1860,6903,1630,1778,815,1232,1584,1017,1805,1717,15568,1921",5,0.786020000000099,48.635198233532,15.598617021559,18.7346892899429,71.603025,51.3712837083258,"51.6965,41.5388,69.1076,124.0692","14.0557,13.2735,15.1809,14.8247,20.6583","0.7076,0.6733,0.547,0.545,1.4572"
19,8,Network Today,3,MxWT,23-May-2024 09:13:43,M07420,13.425,65.0183310509899,5.90854566336821,98.3195594487128,21,0.07,3261,97.5544930291656,6050.35075928905,98.3195594487128,0.685714285714282,0,0.967181591073853,"9.3,11.2,5.7,40,19.4,9.4,11.3,5.7,24.1,6.6,9.7,11.9,9.2,4.7,13.7,11.6,8.1,24.1,9,23.8","2.3868,19.1319,2.2373,2.0408,14.8559,2.6859,11.8386,3.8586,2.426,1.8162,2.2774,2.5111,14.2555,1.8957,2.0032,2.2356,14.5372,1.9825,1.9471,13.1339,4.0224","2444.0785,19591.042,2290.9457,2089.7567,15212.4504,2750.3551,12122.7208,3951.2,2484.2481,1859.8158,2332.0105,2571.3636,14597.6142,1941.2118,2051.2298,2289.2908,14886.0441,2030.0527,1993.8681,13449.1501,4118.917","1.1,0.8,0.7,0.8,0.4,0.6,0.4,0.6,0.6,0.6,0.7,0.8,0.5,0.7,0.9,0.9,0.5,0.6,1.2,0.4,0.6","2441,14326,1403,1431,6067,1491,4769,2256,1280,959,1451,1922,6679,1148,1627,1869,6766,1107,1982,5188,2319",6,0.553133333333373,66.2703863496518,15.182871261939,15.1546229183712,47.16148,33.6250182414943,"57.2114,29.0143,69.0221,39.0573,41.5023","19.1319,14.8559,NaN,14.2555,14.5372,13.1339","1.1631,0.4163,0.073,0.488,0.737,0.4414"
19,8,Network Today,4,FxHET,23-May-2024 09:13:43,M07420,7.22894736842105,72.2013515435612,4.34325573615118,132.883934282686,39,0.13,2931,193.517088314338,4447.49387381881,132.883934282686,0.574358974358972,0,0.491203976170901,"8.6,4.6,3.2,3.7,17.9,1.5,9.7,7.5,6.5,12.3,4.5,6.3,6.5,3.4,10.5,10.2,1.5,7.4,2.7,26.5,4.9,8,17.2,4.9,9.4,3.3,3.3,3.4,2.8,11.1,3.2,6.1,5.4,4.7,16,8.1,4.8,3.1","2.1621,1.3277,1.9872,2.6136,2.5569,22.9162,11.158,2.1925,1.6823,1.4391,3.9833,2.6362,4.5735,1.6828,1.3362,1.3364,22.3496,6.3293,3.3789,3.8357,2.2321,1.7538,2.0107,2.672,22.14,1.8895,1.6111,1.5609,1.5363,1.3345,2.3731,1.295,1.3092,1.4378,1.3054,1.3385,10.6942,6.5906,2.8249","2214.0373,1359.5515,2034.8761,2676.3049,2618.2934,23466.1513,11425.7629,2245.1006,1722.6781,1473.5888,4078.8789,2699.4985,4683.2227,1723.1441,1368.2402,1368.4868,22885.9464,6481.214,3460.0065,3927.7289,2285.6418,1795.9043,2058.9659,2736.1748,22671.3627,1934.8593,1649.7454,1598.3778,1573.1385,1366.5709,2430.059,1326.1045,1340.6161,1472.2993,1336.7361,1370.625,10950.8705,6748.8048,2892.6927","0.5,0.5,0.5,0.5,0.7,1.2,0.6,0.8,0.5,0.6,0.4,0.5,0.4,0.5,0.9,0.4,1.2,0.5,0.4,0.5,0.7,0.5,0.6,0.4,0.7,0.5,0.6,0.7,0.5,0.5,0.5,0.4,0.6,0.6,0.5,0.5,0.4,0.4,0.7","1099,610,987,1237,1705,25508,5821,1622,776,775,1759,1213,1948,806,1092,544,24608,3052,1459,1727,1613,865,1100,1032,13700,884,862,1027,751,639,1189,530,717,776,632,607,4564,2700,1773",5,1.39474000000005,70.8217672390625,16.8858486129822,46.2152816798566,57.299775,64.5629076569301,"78.7712,2.056,70.8263,77.5456","22.9162,22.3496,6.3293,22.14,10.6942","2.6361,1.7582,0.3372,1.8145,0.4277"
19,8,Network Today,5,FxHET,23-May-2024 09:13:43,M07420,11.0692307692308,40.8241330913305,6.14002250927248,100.425136104105,27,0.09,3464.7037037037,105.751378528175,6287.38304949502,100.425136104105,0.611111111111114,0,0.446123986051799,"9.6,5.8,11.6,8.2,13.7,7.3,4.3,6.9,18.8,10.3,7.4,18.1,12.4,1.1,12.3,13.6,13,14.9,11.3,19.2,8.5,11.5,5.9,12.3,16.7,13.1","1.5612,8.2475,1.7581,3.9668,3.049,18.2881,7.2034,4.2006,3.1406,17.0881,3.8335,1.5648,3.2896,19.9457,14.6853,2.6738,2.4421,2.3321,3.6166,3.1964,3.294,21.4681,4.2703,3.046,2.713,2.6372,2.2685","1598.7156,8445.4618,1800.2869,4062.0258,3122.1809,18726.9801,7376.307,4301.4217,3215.9399,17498.2544,3925.5343,1602.3854,3368.5913,20424.3928,15037.7079,2737.9846,2500.6731,2388.0587,3703.4269,3273.1294,3373.0654,21983.3426,4372.7893,3119.1236,2778.1174,2700.4962,2322.9493","1,0.5,0.6,0.5,0.7,0.5,0.4,0.7,0.5,0.5,0.5,0.5,0.7,0.6,0.6,0.8,0.5,0.8,0.6,0.6,0.5,0.8,0.4,0.7,0.8,0.6,0.6","1363,4191,1001,1926,2003,8572,2969,2767,1534,8072,1887,795,2069,11878,8170,1999,1203,1731,2075,1777,1720,15417,1778,1979,2012,1457,1202",5,1.03007999999995,65.5323941540623,17.0075061948597,30.3980581848405,54.61875,48.5672759975243,"39.3825,37.2406,48.0674,93.7845","8.2475,18.2881,17.0881,19.9457,21.4681","0.331,0.7369,0.6378,1.9828,1.4619"
19,8,Network Today,6,FxHET,23-May-2024 09:13:43,M07420,6.19574468085106,46.5393269878324,4.40916075584141,116.240043036742,48,0.16,2634.77083333333,160.480668926813,4514.9806139816,116.240043036742,0.568750000000002,0,0.546543632050676,"14,7.6,7.1,4.4,9.4,7.3,4.7,7.6,1.7,8,5.2,4.2,6.7,7,3.5,14.1,6.1,6.6,2.9,3.5,7.6,3.8,11.2,6.8,3.1,6.6,6.1,4.9,3.9,6.9,3.5,5.1,3,4.1,9.6,5.8,3.3,7.9,4.1,4.7,1.9,9.4,4,9,12.1,4.5,6.7","2.7126,1.8967,3.2853,3.1577,2.6799,2.8954,3.6427,1.7871,22.2453,9.0038,3.2394,1.8705,1.8523,2.8699,2.2986,1.7893,12.3221,1.7015,6.3595,2.4806,2.5354,3.5201,2.1356,2.1685,1.8821,1.4015,17.2607,3.0406,1.6873,2.4009,1.9612,2.3311,1.5669,2.6529,1.6266,3.1775,1.8017,1.4979,1.5443,1.9849,23.8785,10.1689,3.9851,2.7987,1.8855,4.7287,2.9709,12.9556","2777.7291,1942.1918,3364.1177,3233.5042,2744.267,2964.8632,3730.114,1830.0249,22779.1793,9219.8515,3317.1594,1915.4066,1896.7367,2938.7296,2353.7758,1832.2785,12617.8728,1742.2904,6512.1233,2540.1492,2596.2183,3604.5343,2186.8787,2220.5565,1927.2506,1435.1214,17674.9424,3113.5986,1727.8456,2458.5674,2008.2877,2387.0813,1604.4674,2716.5199,1665.6745,3253.74,1844.9662,1533.8526,1581.3206,2032.5291,24451.5836,10412.9173,4080.7549,2865.8684,1930.7207,4842.1509,3042.2203,13266.5352","0.4,0.6,0.4,0.6,0.5,0.5,0.7,0.7,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.5,0.4,0.5,0.7,0.5,0.6,0.8,0.6,0.5,0.5,0.7,0.7,0.6,0.5,0.5,0.5,0.6,0.4,0.4,0.6,0.7,0.6,0.7,1,0.6,0.4,0.5,0.6,0.5,0.6,0.7","1143,1049,1401,1711,1259,1329,2449,1102,20591,4306,1541,910,936,1261,1103,894,4794,811,2650,1061,1683,1715,1163,1626,1045,657,8021,1914,1134,1305,971,1159,721,1563,677,1332,995,954,820,1242,21551,5476,1629,1280,1079,2253,1729,8474",8,0.845587500000022,85.3596822992687,15.3657062203507,38.2894624172347,32.7994571428571,93.3154343390577,"1.9081,0.2331,48.8401,57.9975,72.7059,1.9935,45.918","22.2453,NaN,9.0038,12.0472,17.2607,23.8785,10.1689,12.9556","1.9073,0.0084,0.5046,0.1995,0.7525,1.9598,0.7436,0.689"
21,8,Network Today,1,MxWT,23-May-2024 09:57:51,M07427,22.5083333333333,35.9302613525792,8.06754245517495,97.0971613248077,13,0.0433333333333333,4304.61538461538,106.497441808564,8261.16347409915,97.0971613248077,0.538461538461538,0,0.657038187050249,"32.4,28.6,9.8,21.1,21.5,31.6,32.7,21.3,26.7,10,16.3,18.1","2.6303,15.0176,15.2215,3.1882,1.8125,18.8942,1.6881,18.5871,1.6723,1.6519,1.9414,3.0563,19.5165","2693.4055,15378.0511,15586.8453,3264.7005,1856.0505,19347.6692,1728.5973,19033.233,1712.4104,1691.596,1987.9612,3129.6723,19984.9328","0.5,0.4,0.4,0.5,0.5,0.7,0.6,0.6,0.7,0.5,0.5,0.4,0.7","1366,6052,6549,1558,872,11745,867,10116,1028,785,957,1289,12776",5,1.02183999999997,47.4299793922213,17.4474084685028,12.3366957834039,59.3219999999999,45.1284344401298,"28.4683,51.8697,64.1762,92.7738","15.0176,15.2215,18.8942,18.5871,19.5165","0.4539,0.5608,1.4592,1.4558,1.1795"
21,8,Network Today,2,MxWT,23-May-2024 09:57:51,M07427,26.55,63.0807976719444,7.37954380961901,111.373434139452,11,0.0366666666666667,5168.18181818182,129.342602031049,7556.65286104987,111.373434139452,0.745454545454544,0,0.794730958866392,"65.3,24.5,23,19.7,14.2,47.4,14.5,18.7,24.3,13.9","2.4856,15.9236,3.1241,1.8153,21.1937,2.487,4.9514,2.2869,1.6749,22.5027,2.7296","2545.2946,16305.8119,3199.1227,1858.8922,21702.3932,2546.7087,5070.2476,2341.7879,1715.1059,23042.7469,2795.0698","0.7,0.4,0.6,1.2,0.9,0.8,0.5,0.7,0.9,0.9,0.6","1560,6747,1685,1900,17548,1875,2231,1464,1326,19075,1439",3,1.02106666666684,49.7797478310112,19.8733567745254,17.5239633789332,93.0313000000001,39.8059907352442,"66.8457,119.2169","15.9236,21.1937,22.5027","0.4355,1.2794,1.3483"
21,8,Network Today,3,MxWT,23-May-2024 09:57:51,M07427,16.8294117647059,43.5955405584824,7.02149297883722,88.3336555588832,18,0.06,3653.5,95.631197201109,7190.00881032932,88.3336555588832,0.622222222222224,0,0.859158666459466,"8.6,20.8,31.7,10.2,14.6,22.9,11.8,8.3,7.2,11.3,22.3,19.1,23.1,21,13,27.9,12.3","1.8249,13.7149,11.514,3.7881,2.0648,1.8063,15.7844,3.349,1.6857,14.2456,3.4136,4.9368,15.8851,5.1767,2.5993,1.7469,19.891,2.9595","1868.6798,14044.0787,11790.3846,3879.0089,2114.3806,1849.6944,16163.235,3429.4112,1726.1903,14587.4842,3495.5716,5055.3277,16266.3513,5300.9565,2661.7093,1788.825,20368.3427,3030.5269","0.6,0.4,0.4,0.5,1.2,0.5,0.5,0.6,0.9,0.4,0.6,0.5,0.4,0.5,0.8,0.8,0.8,0.8","1004,5742,4599,1816,2263,845,7046,1893,1363,5568,1943,2278,6406,2471,1921,1250,15215,2140",6,0.543100000000019,90.8621173440441,15.172505940613,18.5282164906187,52.9782000000001,54.8763518977398,"20.9219,79.2167,27.4304,52.5336,84.7884","13.7149,11.514,15.7844,14.2456,15.8851,19.891","0.3135,0.0514,0.5177,0.3164,0.5841,1.4755"
21,8,Network Today,4,FxHET,23-May-2024 09:57:51,M07427,11.776,51.9134192061996,5.00067710489869,120.198135696639,26,0.0866666666666667,2997.34615384615,145.432719699231,5120.69335541625,120.198135696639,0.615384615384611,0,0.499473000489671,"16.7,14.3,6.8,16.1,11.8,12.8,14.3,16.2,9.5,3.7,20.2,9.3,6.6,6.4,19.2,17.2,9.9,5.4,8,24.8,5.3,22.9,4.5,6.7,5.8","2.2928,1.748,1.8696,1.4105,18.9376,4.1568,3.3148,4.0543,20.5947,5.0363,3.38,1.7993,2.7766,3.3761,2.0728,9.0937,22.1247,1.9235,1.3921,1.8829,6.7712,1.7711,1.8326,1.702,1.6426,3.0609","2347.8502,1789.9382,1914.4193,1444.3882,19392.069,4256.5962,3394.4015,4151.6399,21088.9912,5157.1264,3461.1235,1842.5275,2843.2811,3457.0933,2122.5447,9311.9649,22655.6882,1969.6388,1425.55,1928.0638,6933.6689,1813.5986,1876.6131,1742.828,1682.0673,3134.3555","0.5,0.7,0.8,0.7,0.4,0.5,0.5,0.4,1,0.4,0.5,0.5,0.5,0.5,1,0.4,0.6,0.6,0.7,0.6,0.4,0.7,0.7,0.8,0.7,0.9","1117,1099,1513,887,8209,2067,1712,1743,19809,2087,1671,829,1317,1557,1973,3814,13384,1161,923,1037,2984,1103,1166,1241,1059,2469",4,0.846450000000004,63.5893343460658,17.6876741405649,33.2167509395489,49.0575333333333,60.4021815118227,"54.7685,75.4182,16.9859","18.9376,20.5947,9.0937,22.1247","0.6651,1.4835,0.2145,1.0227"
21,8,Network Today,5,FxHET,23-May-2024 09:57:51,M07427,8.89090909090909,63.8808539757351,5.61340848496266,115.192669245342,34,0.113333333333333,3249.67647058824,157.519252638524,5748.13028860177,115.192669245342,0.538235294117648,0,0.378162096428335,"7.3,11.3,4.4,25,6.8,3.1,4.1,8.8,3.2,14.4,3.4,5,9.9,4.3,11.1,9.8,3.5,8.1,4.4,12.4,11.1,12.7,7.2,3.3,16.9,19.7,9,4.2,22.9,5,9.1,6.6,5.4","1.2654,1.3654,2.5255,2.5759,18.1182,10.0802,4.4695,2.4374,1.5655,1.2887,2.5043,1.2812,4.6297,1.4527,3.5033,23.5856,4.3026,2.6942,1.5795,1.5888,3.6279,3.2149,18.6162,9.0161,3.6771,2.8725,22.401,3.3753,1.8836,1.2887,2.2479,2.722,17.599,5.4998","1295.7784,1398.1501,2586.1218,2637.7167,18553.0578,10322.099,4576.7433,2495.9298,1603.1187,1319.6624,2564.3832,1311.9743,4740.8287,1487.5402,3587.3931,24151.6082,4405.9033,2758.8446,1617.4322,1626.9364,3714.9541,3292.0679,19063.0098,9232.4666,3765.3678,2941.4305,22938.6713,3456.2575,1928.8535,1319.662,2301.8716,2787.3703,18021.3804,5631.8443","0.6,0.6,0.5,0.5,0.4,0.4,0.5,0.6,0.5,0.6,0.5,0.6,0.5,0.5,0.6,1,0.4,0.6,0.5,0.6,0.4,0.5,0.4,0.4,0.5,0.5,1,0.5,0.6,0.6,0.5,0.5,0.5,0.4","696,728,1208,1240,7391,4332,2194,1390,721,761,1197,691,2325,718,1909,22328,1899,1516,788,865,1603,1524,7626,3672,1834,1425,21393,1639,1153,728,1076,1302,8297,2320",7,0.75497142857148,69.8851827165007,16.9593459571704,34.0483302095417,39.9810333333333,67.8889844479657,"6.8428,67.0921,62.1548,7.3947,39.2063,57.1955","18.1182,10.0802,23.5856,18.6162,8.3152,22.401,17.599","0.6911,0.2762,1.498,0.6678,0.1001,1.4142,0.6374"
21,8,Network Today,6,MxWT,23-May-2024 09:57:51,M07427,16.0944444444444,51.0612208018117,6.41750360817417,103.274113134093,19,0.0633333333333333,3714,116.989188351833,6571.52369477035,103.274113134093,0.678947368421057,0,0.908269378284346,"11.7,6.9,6.9,23.6,19.6,35.4,23.4,13.6,25.4,19.5,14,14.2,11.1,17.6,25.2,7.7,8.5,5.4","2.6762,13.5003,1.8933,1.7835,12.7497,2.6217,20.6038,4.8787,1.856,4.3088,2.4534,3.4796,1.9898,22.5308,1.8029,2.4776,12.8448,5.3418,2.1399","2740.4025,13824.3254,1938.7325,1826.3246,13055.7373,2684.5709,21098.2858,4995.7751,1900.5181,4412.2217,2512.2808,3563.0977,2037.5066,23071.5727,1846.2145,2537.0686,13153.0543,5469.9641,2191.2969","0.6,0.4,0.9,0.6,0.4,0.6,0.7,0.5,1.2,0.6,0.9,0.6,1.2,0.8,0.9,0.6,0.4,0.4,0.6","1459,5532,1565,947,5198,1490,13987,2179,2009,2181,1986,1861,2089,16683,1475,1374,5194,2243,1114",5,0.622580000000016,77.5505660643877,16.4458936493719,28.7816990511888,66.0374749999999,56.8991399604945,"37.4259,54.6321,121.3036,50.7883","13.5003,12.7497,20.6038,22.5308,12.8448","0.315,0.3136,0.9484,1.3129,0.223"
