path,electrodes
/mnt/disk15tb/jonathan/Syngap3/Syngap3/230117/16792/Network/000258/data.raw.h5,"[12447, 12026, 11703, 11731, 8947, 17160, 8330, 11457, 13878, 9540, 10607, 12062, 13807, 13232, 14450, 14049, 16866, 9455, 9154, 17595, 11835, 11914, 17881, 14922, 9682, 9204, 7738, 5789, 8184, 8184, 13446, 5889, 21781, 6655, 21074, 18429, 6160, 20382, 8843, 15841, 6622, 7009, 13592, 16802, 20661, 11828, 11234, 12407, 22349, 10839, 12496, 19165, 24375, 621, 12018, 18656, 3568, 7009, 1542, 4437, 9086, 10607, 19008, 7075, 21358, 18493, 15419, 26386, 834, 20841, 220, 3038, 2443, 7972, 9136, 1933, 21420, 1362, 15227, 16096, 1996, 18200, 23729, 14592, 22904, 19824, 893, 24409, 14820, 905, 17203, 189, 7635, 4859, 8210, 10921, 18417, 19395, 19524, 7120, 19218, 4872, 20321, 9081, 9081, 7009, 14805, 22830, 16759, 26216, 7972, 8272, 10390, 15757, 17076, 2787, 11542, 22494, 19946, 2025, 14805, 271, 23873, 2281, 22374, 22374, 7553, 979, 19886, 58, 20315, 22601, 16560, 5814, 4016, 15508, 11341, 9623, 21616, 18539, 22618, 2471, 6735, 16349, 3377, 2471, 47, 172, 2327, 1185, 18193, 22071, 25434, 953, 2713, 8229, 1902, 7353, 10861, 4735, 2771, 19264, 24721, 16834, 6483, 10033, 10033, 23208, 574, 26071, 17720, 3387, 17252, 22795, 2529, 2074, 22549, 25832, 3859, 26295, 13517, 12217, 22543, 10203, 16166, 18366, 23202, 7609, 17508, 23636, 23636, 1880, 10662, 4528, 23003, 6941, 22978, 22136, 970, 8682, 4473, 18136, 14846, 13730, 16077, 12611, 15419, 18379, 999, 5550]"
/mnt/disk15tb/jonathan/Syngap3/Syngap3/230117/16940/Network/000262/data.raw.h5,"[13684, 16886, 10986, 10759, 13827, 11878, 15659, 9401, 15384, 9506, 12532, 16057, 12791, 13161, 13949, 12704, 18197, 11907, 15025, 11300, 15681, 21091, 3340, 13871, 9232, 9232, 16683, 22016, 24395, 5476, 19661, 13629, 19171, 23313, 3575, 10100, 10087, 22431, 19814, 12806, 10631, 19561, 6428, 15806, 12731, 10748, 18435, 18505, 7505, 16998, 18003, 8411, 10867, 12402, 12593, 7668, 14784, 17686, 23996, 10178, 21071, 11725, 12566, 34, 17589, 15701, 1479, 23964, 21111, 2957, 24292, 7308, 11590, 17657, 7541, 4575, 11744, 5449, 3249, 2238, 2365, 6309, 406, 17214, 22431, 11514, 4374, 18869, 18869, 197, 4249, 2182, 6132, 4604, 15352, 9097, 18692, 25559, 26131, 12475, 4904, 1473, 11509, 3059, 191, 25768, 26150, 12048, 19417, 19417, 3487, 23413, 20855, 4127, 6879, 20990, 16107, 5449, 24832, 24366, 3816, 26338, 399, 6038, 3040, 2906, 6420, 176, 25342, 6879, 818, 3892, 18788, 23159, 3147, 18621, 3013, 812, 22724, 24121, 10422, 14605, 2264, 21278, 6056, 4548, 26345, 10434, 10434, 2581, 22761, 5415, 8934, 4496, 2917, 3000, 4677, 5206, 1831, 22500, 1681, 20539, 5186, 5186, 8282, 26218, 6907, 23914, 3570, 23914, 16358, 22708, 22708, 4046, 6972, 4115, 4115, 8407, 7849, 25368, 17094, 8459, 8282, 23675, 3600, 3600, 19871, 4548, 6951, 2346, 18548, 19487, 8698, 8698, 26041, 6483, 3877, 25186, 5143, 12415, 6038, 3370, 4092, 4088, 19236, 6065, 1886, 4291, 106, 4287, 797, 25844, 25400, 1024, 1440, 6273, 18565, 22765, 26082, 2957, 4300, 25848, 22961, 2522, 2747, 26272, 26307, 4961, 24753, 18133, 3835, 3835, 21658, 21769, 197]"
/mnt/disk15tb/jonathan/Syngap3/Syngap3/230117/16787/Network/000254/data.raw.h5,"[14817, 14817, 11595, 9726, 13286, 15978, 12800, 9938, 13268, 13759, 13597, 12505, 8892, 5339, 11520, 12011, 13744, 14622, 14829, 19120, 10392, 11599, 11549, 11054, 18653, 11969, 10292, 11784, 17704, 21775, 6669, 14374, 21325, 5477, 15965, 13110, 10648, 16798, 7821, 11560, 8692, 18876, 12018, 5574, 14012, 8012, 20237, 21603, 5427, 17684, 14853, 14853, 17935, 21031, 15896, 25941, 26337, 6733, 24638, 20392, 3121, 13521, 434, 10618, 14167, 1101, 6897, 5550, 11117, 1410, 8236, 21391, 8664, 8664, 19299, 404, 7547, 17667, 19472, 20744, 8729, 24785, 24785, 21738, 10441, 18553, 2908, 19935, 4099, 17031, 20970, 19292, 17506, 17677, 18358, 5339, 18610, 17014, 13351, 21530, 529, 18553, 19292, 25255, 5129, 56, 22307, 12175, 23478, 4449, 20315, 26122, 9304, 20131, 19931, 21403, 23370, 4038, 1397, 10454, 18133, 17479, 703, 4773, 15312, 8221, 8932, 21695, 2496, 1674, 21403, 19035, 8656, 20790, 4038, 2282, 3664, 18133, 25206, 2917, 19861, 4465, 24274, 22586, 26249, 20142, 25589, 15949, 2790, 26032, 19945, 2929, 6905, 1022, 5612, 22513, 23907, 735, 4087, 23404, 25436, 17689, 320, 6453, 1022, 17051, 22566, 11310, 11310, 24302, 10423, 10423, 4958, 1680, 25161, 19897, 3602, 24709, 22782, 19454, 24323, 6717, 2945, 19668, 23638, 1859, 10877, 17479, 1430, 15053, 7563, 22976, 8919, 23628, 26288, 26288, 8906, 24296, 24296, 24072, 772, 12859, 18164, 3626, 23628, 3636, 8240, 24085, 8236, 21905, 13533, 981, 2983, 12865, 24739, 4700, 4055, 2741, 1884, 23422, 21452, 6927, 9789, 25415, 6264, 6067, 25828, 23750, 22302]"
/mnt/disk15tb/jonathan/Syngap3/Syngap3/230117/16869/Network/000266/data.raw.h5,"[12331, 16631, 10644, 9437, 13692, 16886, 13676, 14282, 13676, 13899, 11935, 8342, 12978, 15834, 12522, 14854, 13163, 7024, 15884, 11169, 8641, 18459, 11603, 17646, 8612, 9451, 17638, 17773, 10294, 13922, 11471, 13358, 4853, 2899, 17681, 23745, 20166, 6335, 6978, 5801, 15973, 18217, 9734, 14825, 11654, 20033, 20238, 10999, 17145, 13478, 16486, 10677, 13590, 12811, 10588, 4607, 6842, 15966, 15966, 15658, 9637, 8979, 5837, 6192, 14374, 2242, 18984, 5454, 11133, 18629, 12469, 13124, 8404, 4328, 25144, 3699, 25662, 21079, 19645, 14224, 2354, 10845, 205, 15230, 12469, 15658, 24577, 18853, 8213, 12056, 7644, 9966, 20752, 18196, 10612, 14395, 8647, 14183, 8486, 2017, 5678, 14462, 6541, 20494, 2453, 9502, 5864, 447, 9738, 4002, 23590, 23314, 2645, 12469, 442, 8486, 19539, 8107, 5996, 607, 17134, 10706, 24270, 25489, 1374, 19640, 26237, 20723, 15913, 6004, 20985, 24162, 6551, 12614, 5222, 399, 18099, 14406, 22311, 11072, 6506, 18536, 17513, 20124, 22383, 16856, 17455, 26345, 2701, 15077, 304, 4336, 718, 25135, 25135, 20524, 18428, 2272, 5632, 1052, 22502, 9084, 5801, 25027, 8408, 19524, 10250, 19723, 16863, 5561, 4017, 12469, 6441, 149, 1169, 22755, 4105, 1899, 21861, 5801, 8006, 21890, 8486, 18816, 16809, 2718, 25401, 25401, 11972, 2329, 25820, 13974, 81, 12223, 11541, 20821, 4093, 14380, 9116, 355, 17923, 17944, 5837, 26080, 5144, 7820, 24955, 23172, 21912, 26317, 18372, 3201, 12223, 5837, 5837, 4520, 5837, 17707, 8906, 2303, 22983, 998, 25863, 19230, 1214, 20591, 14610, 11556, 4063, 26035, 13992, 5156, 12636, 16172, 9096, 1002, 17689, 13316, 16822, 18178, 1002, 1002, 24950, 22569, 2311, 26051, 14208, 309, 8025, 13899, 8486, 1133, 1133, 19477, 12882, 15067]"
/mnt/disk15tb/jonathan/Syngap3/Syngap3/230117/16666/Network/000256/data.raw.h5,"[12979, 12238, 11888, 12730, 16918, 11872, 13445, 16961, 14138, 21338, 7247, 9911, 13831, 15638, 8598, 16724, 9026, 6144, 11188, 15354, 7615, 20963, 14705, 14935, 9406, 18906, 9682, 7219, 17410, 11252, 12024, 17615, 9264, 6992, 20042, 23082, 20879, 5519, 10997, 13454, 3703, 21580, 20820, 22429, 19810, 7715, 18716, 21541, 17793, 20254, 6000, 16113, 10506, 13634, 6842, 19394, 15836, 6192, 22866, 11597, 17120, 14335, 24187, 17007, 20648, 6339, 7219, 21109, 1325, 21580, 1557, 26195, 486, 23171, 14, 10062, 11127, 24643, 21757, 3332, 18949, 18155, 23323, 1955, 8529, 13721, 20284, 5100, 2801, 17756, 3286, 684, 21350, 10636, 24868, 22040, 19103, 4187, 24632, 1788, 8540, 19097, 4402, 19579, 11090, 20748, 22410, 6901, 5253, 24682, 24892, 19643, 39, 3260, 5798, 5876, 23566, 12469, 19419, 1145, 2146, 21069, 10184, 5375, 15471, 22801, 4258, 20587, 20587, 13960, 21922, 6518, 12702, 18552, 19284, 6234, 21840, 24487, 3356, 7957, 17249, 23265, 16173, 24584, 7605, 18315, 15103, 22492, 14909, 20385, 10877, 2788, 18615, 18192, 2736, 2344, 26324, 11793, 10221, 19014, 15318, 23850, 17280, 8494, 3825, 21241, 6261, 11763, 23416, 23189, 16864, 8688, 14634, 1635, 25187, 4966, 12868, 20371, 14170, 26272, 2084, 22127, 25414, 21911]"
/mnt/disk15tb/jonathan/Syngap3/Syngap3/230117/16856/Network/000248/data.raw.h5,"[16977, 15775, 12994, 13656, 9711, 14807, 13893, 9079, 12144, 5956, 10303, 17865, 7954, 16983, 11928, 10612, 22018, 12808, 19185, 20063, 13482, 22409, 15015, 17406, 20961, 3568, 25761, 1746, 23557, 17226, 24232, 17455, 17455, 25751, 19505, 2821, 2667, 474, 18280, 8105, 3110, 23812, 14874, 23352, 11148, 3779, 9179, 25334, 8049, 17455, 3137, 6105, 26099, 17455, 7977, 25163, 5621, 15240, 17031, 2278, 21725, 25154, 23708, 4926, 5609, 20112, 2959, 3874, 14401, 19656, 2085, 5178, 22309, 2506, 25175, 16827, 4548, 16610, 8894, 21666, 21443, 2101, 23862]"
/mnt/disk15tb/jonathan/Syngap3/Syngap3/230117/16665/Network/000244/data.raw.h5,"[8991, 18503, 14063, 14596, 11648, 9731, 11881, 15406, 12405, 10546, 6175, 15000, 15000, 14291, 17375, 8808, 18925, 18503, 7724, 18249, 9507, 20676, 17146, 19108, 9935, 4161, 7482, 15829, 16360, 17805, 8795, 24824, 6324, 19545, 10565, 11496, 13391, 5715, 22680, 3903, 18089, 879, 18891, 16328, 2251, 7865, 25101, 3562, 1740, 4118, 22429, 8642, 3937, 7748, 1949, 6560, 8610, 4649, 25927, 25993, 24152, 1285, 17522, 25480, 5859, 4442, 2155, 3582, 5994, 20535, 16645, 7618, 25802, 22157, 4348, 22276, 25890, 6531, 26320, 2997, 12405, 18796, 24317, 18374, 4094, 18597, 18597, 13076, 2088, 6025, 3055, 26091]"
/mnt/disk15tb/jonathan/Syngap3/Syngap3/230117/16795/Network/000252/data.raw.h5,"[8405, 14726, 7489, 16249, 11930, 10381, 16906, 12299, 9496, 12568, 11447, 6163, 14072, 15615, 7195, 17616, 6826, 7876, 8598, 14772, 22002, 17609, 18270, 3285, 6395, 10756, 12568, 14772, 7241, 17629, 3977, 12757, 8140, 4894, 3299, 3516, 23111, 21567, 21567, 17861, 5526, 23991, 4603, 11500, 2617, 20032, 2199, 25298, 26397, 24682, 25041, 16305, 20853, 4200, 24383, 10402, 26379, 16325, 21980, 10506, 10506, 2680, 23963, 9509, 24872, 6440, 6826, 3511, 13688, 26186, 7065, 11813, 2688, 26153, 22633, 4213, 26229, 24598, 1510, 24678, 2031, 22037, 1352, 20071, 23353, 9085, 12576, 6649, 25136, 25884, 21504, 3343, 17569, 13368, 5597, 19413, 18420, 18420, 15893, 160, 18108, 10172, 8065, 22502, 7619, 6913, 6913, 25571, 21157, 1050, 21050, 24249, 926, 20946, 25369, 6303, 2916, 1173, 21495, 2517, 2498, 8870, 8870, 24486, 19074, 26302, 1214, 748, 26094, 2318, 3634, 3863, 1856, 2542, 4947, 17672, 23462, 15003, 18869, 18420, 10283]"
/mnt/disk15tb/jonathan/Syngap3/Syngap3/230117/16861/Network/000260/data.raw.h5,"[14579, 10843, 15385, 12579, 15363, 13722, 16872, 15842, 8385, 18021, 10116, 11934, 15462, 14077, 9020, 10985, 13453, 16119, 649, 8771, 14772, 9686, 9202, 19856, 15646, 10824, 6333, 1779, 9649, 14722, 6636, 16774, 21326, 7257, 12768, 6219, 4415, 11180, 23499, 7024, 3299, 18755, 5459, 20636, 1115, 4213, 458, 20893, 3533, 25763, 6404, 8519, 9494, 857, 12124, 6999, 23318, 18929, 23543, 20232, 3, 4013, 4823, 3566, 6636, 22623, 4228, 396, 3916, 1808, 6311, 26380, 23118, 19205, 40, 13349, 15, 16584, 9280, 5685, 6654, 20737, 12716, 18874, 25552, 53, 21793, 3933, 4213, 5875, 6350, 7298, 18226, 24229, 17640, 9762, 7187, 25353, 14464, 7981, 7747, 695, 21403, 8532, 16220, 26222, 23922, 9334, 6110, 20168, 4471, 1060, 22161, 4890, 5235, 9090, 10418, 24572, 19222, 12426, 4243, 2130, 23830, 6234, 12003, 15704, 3359, 19507, 9313, 10280, 18306, 22368, 4678, 18348, 8880, 385, 23910, 4330, 1371, 22054, 12220, 21390, 11813, 21386, 2584, 15027, 19528, 15312, 24709, 7839, 20988, 21200, 15546, 11083, 22964, 7791, 16347, 17031, 20173, 24105, 19241, 15518, 11331, 26097, 24994, 2495, 2050, 24099, 23011, 21251, 18591, 7782, 12216, 4287, 20139, 12651, 17500, 22105, 24960, 18573, 5166, 18611, 16600, 23003, 9799, 7369, 8261, 22964, 21459, 15502, 25410, 18565, 18565, 23677, 25169, 21854, 23011, 23011]"
/mnt/disk15tb/jonathan/Syngap3/Syngap3/230117/16657/Network/000240/data.raw.h5,"[9042, 14943, 13830, 13043, 10114, 12357, 15876, 10814, 10627, 10824, 14931, 13641, 23555, 19665, 21987, 15257, 18200, 16242, 15378, 15670, 11101, 20523, 17640, 24879, 2379, 24019, 24442, 1276, 10273, 13446, 5279, 1134, 25925, 679, 12221, 19671, 19671, 1079, 12181, 23108, 24895, 17900, 23533, 13259, 24037, 248, 23837, 22938, 8300, 9523, 11517, 25029, 3342, 25997, 19020, 21601, 6238, 20862, 22076, 19847, 16621, 16126, 21179, 5353, 9766, 23388, 26038, 12666, 21417, 19501, 24030, 11748, 6537, 3373, 10227, 10001, 18793, 15064, 18620, 100, 10694, 8269, 21004, 18797, 6238, 21897, 769, 26057, 3639, 1890]"
