path,electrodes
/mnt/disk15tb/jonathan/CDKL5/CDKL5/230328/16940/Network/000205/data.raw.h5,"[13063, 10381, 14505, 11281, 11285, 16683, 13873, 13863, 12597, 10833, 15349, 10505, 13031, 14027, 9987, 14361, 12127, 14879, 13591, 13459, 17993, 15735, 9625, 13009, 10787, 13943, 13943, 14927, 16263, 10413, 12303, 13893, 20199, 11815, 11819, 17821, 9915, 15655, 13987, 15689, 14513, 18717, 9039, 10517, 18713, 15205, 16977, 14949, 22437, 16509, 23751, 23747, 4643, 16235, 21027, 16235, 21347, 8635, 10475, 12277, 10485, 20495, 6843, 16965, 18317, 13577, 19321, 19209, 19327, 3769, 19745, 7873, 7873, 19589, 8737, 18451, 8757, 9621, 13495, 7717, 18837, 10525, 10481, 10481, 19785, 8177, 10499, 6557, 22667, 19725, 17565, 11819, 20515, 13477, 13477, 21375, 25511, 10797, 7007, 23991, 8753, 4671, 12315, 25059, 15235, 17539, 3799, 14449, 7867, 1103, 23135, 2915, 5713, 9955, 2163, 17903, 2189, 5955, 24611, 2003, 6981, 25763, 14077, 14901, 3385, 2613, 5679, 15375, 20501, 8191, 22715, 23747, 8335, 21381, 4675, 13459, 3061, 26357, 8647, 10469, 17847, 5575, 16087, 19187, 6429, 11383, 24895, 5525, 15717, 6973, 25357, 1573, 14821, 3749, 13599, 10109, 2449, 11391, 13027, 271, 11313, 26391, 2613, 11397, 7861, 19209, 5669, 21839, 25373, 21481, 21481, 26377, 26377, 295, 1737, 4771, 26233, 21477, 24473, 8607, 4785, 22415, 275, 17887, 24909, 7785, 11731, 2455, 10081, 26327, 3043, 3373, 17891, 2915, 21027, 3011, 1693, 6885, 6545, 20189, 24495, 5161, 21027, 6965, 17903, 3895, 26335, 2505, 6079, 20109, 14455, 24499, 20611, 10869, 12245, 23609, 21027, 3459, 4781, 25821, 8689, 23631, 17499, 19681, 26341, 7829, 23599, 823, 12637, 6093, 6093, 24521, 22357, 10423, 23163, 5649, 21069, 19233, 21515, 3885, 2125, 6437, 5657, 20537, 24135, 3911, 8259, 21855, 13117, 9633, 13961, 17091, 17091, 729, 24489, 24489, 3033, 9607, 25369, 14445, 10003, 25825, 22379, 8639, 17017, 16629, 15749, 8231, 2129, 21419, 15327, 1195, 23251, 18425, 1247, 26335, 12631, 3005, 14837, 26323, 2937, 11349, 14845, 10453, 21929, 5139, 24067, 7829, 16615, 3821, 7395, 22361, 5199, 21033, 359, 26283, 6477, 3877, 3877, 20129, 21009, 21925, 19249, 23679, 13059, 13103, 17917, 17967, 6065, 20565, 25003, 2555, 23675, 7823, 1627, 16645, 6501, 3409, 18375, 18375, 8693, 14431, 2527, 10009, 10009, 26301, 333, 333, 25849, 3413, 14431, 12667, 12667, 8241, 24987, 26293, 18827, 763, 8689, 23659, 2961, 24983, 24983, 2539, 341, 22783, 5165, 12215, 18805, 3397, 2549, 16195, 9113, 17075, 11327, 16609, 24551, 11771, 9147, 313, 20135, 10453, 23641, 6927, 3391, 17037, 1669, 5185, 9125, 18801, 22353, 345, 11815, 13127]"
/mnt/disk15tb/jonathan/CDKL5/CDKL5/230328/16940/Network/000204/data.raw.h5,"[17821, 13477, 13477, 10867, 17539, 11285, 14513, 13011, 15375, 13459, 13433, 17993, 10505, 15675, 14927, 12127, 10485, 13905, 9549, 9113, 11383, 18837, 14041, 15735, 15655, 14871, 14871, 15349, 13027, 10499, 10355, 12303, 17573, 13893, 13943, 16509, 10541, 13031, 14027, 13499, 18717, 15265, 22437, 9039, 10517, 18713, 6415, 16977, 13863, 11391, 20495, 17011, 19757, 10381, 5955, 17847, 5965, 21347, 10479, 6843, 20903, 21119, 13577, 15359, 5961, 20187, 23273, 11731, 11731, 17155, 15259, 14009, 7873, 7873, 20501, 18451, 18737, 16685, 12611, 12315, 9621, 20027, 14009, 16527, 16527, 12541, 12541, 10109, 17987, 19785, 6557, 22667, 9209, 14455, 11817, 19729, 12127, 16225, 21375, 25511, 10525, 14445, 23991, 17519, 8335, 2003, 10833, 17887, 6885, 23991, 7867, 19327, 21075, 1107, 6517, 10423, 5713, 9955, 2163, 2163, 7823, 13459, 12619, 5233, 6835, 18853, 15327, 21089, 1737, 23163, 23747, 9185, 21547, 23747, 4675, 16675, 3043, 24007, 3061, 8177, 423, 6437, 21805, 6537, 15689, 6969, 24611, 7007, 17431, 9141, 19187, 6429, 21481, 24895, 25357, 22415, 1573, 10413, 21027, 13495, 6089, 25323, 2449, 18849, 271, 14459, 19323, 11397, 26375, 8635, 7841, 2911, 24133, 24133, 3389, 2449, 4771, 25931, 5679, 10033, 10033, 24473, 17967, 8607, 11805, 6521, 6521, 19207, 18323, 24909, 25821, 6545, 15717, 19311, 17891, 13987, 18317, 5641, 21027, 24067, 3805, 3893, 3039, 8705, 26357, 21069, 2571, 7373, 19233, 14361, 1693, 5161, 7829, 7829, 2551, 17075, 2575, 26335, 26335, 26335, 2505, 8639, 4753, 20109, 6965, 25825, 20611, 5225, 22729, 23267, 4781, 20615, 8689, 719, 6949, 21839, 2125, 823, 24129, 12637, 7751, 25451, 13961, 1153, 25815, 19301, 22375, 22375, 1269, 23599, 6437, 22361, 3911, 26351, 17017, 17091, 17091, 6981, 22715, 8647, 22293, 18867, 18867, 24565, 3457, 3457, 25831, 295, 11351, 11351, 14837, 23259, 731, 24561, 24499, 8231, 12231, 3863, 2543, 24955, 10003, 1247, 12209, 26327, 17499, 9167, 24551, 23253, 26323, 9125, 14437, 21859, 7395, 21015, 26281, 26281, 21929, 21929, 5139, 16145, 3821, 21011, 2061, 20999, 21033, 359, 21869, 3877, 11313, 10017, 21925, 7785, 13103, 17917, 23237, 6065, 17087, 4711, 2555, 18797, 26315, 8241, 1627, 23659, 19681, 18385, 3409, 18381, 24077, 2527, 10009, 10009, 23201, 333, 333, 17053, 12667, 6059, 7395, 25863, 6907, 24983, 19249, 763, 1223, 10013, 2961, 1659, 10003, 2539, 341, 17931, 17931, 22783, 5165, 19259, 2543, 12213, 20129, 8259, 16609, 16609, 13117, 4745, 7369, 345, 313, 9589, 9589, 25853, 14853, 24081, 17037, 17067, 1669, 10033, 25837, 8759, 12693, 6835]"
/mnt/disk15tb/jonathan/CDKL5/CDKL5/230328/16963/Network/000192/data.raw.h5,"[10553, 10553, 16233, 12571, 15803, 14911, 16695, 10987, 17117, 12121, 10525, 14369, 11863, 13437, 14059, 16711, 8793, 13609, 12591, 14477, 17993, 10423, 10423, 10423, 11867, 15663, 17997, 13183, 13629, 14335, 13609, 11677, 13469, 18463, 14377, 13629, 18459, 12613, 17009, 10099, 9499, 15663, 9677, 9503, 10981, 15257, 10835, 24177, 24177, 11391, 15271, 6117, 6117, 21809, 8767, 10815, 23301, 10969, 16125, 7465, 6993, 9101, 16115, 18867, 7919, 9521, 13925, 7881, 7881, 9211, 19181, 17565, 12749, 6419, 10999, 21095, 18423, 8339, 9663, 12287, 12287, 15667, 11405, 15237, 18477, 9951, 21825, 25483, 25483, 9215, 6129, 24613, 3343, 17581, 8629, 21809, 20491, 12269, 5093, 7035, 21053, 20509, 23731, 3057, 3057, 1123, 22429, 1299, 4809, 23577, 26381, 24011, 16691, 439, 25065, 4381, 4381, 13899, 2861, 20981, 5083, 10093, 9215, 24903, 20207, 5141, 5141, 5265, 6855, 2157, 3501, 7327, 6583, 24029, 10383, 10383, 431, 12179, 23145, 20657, 19779, 18733, 21077, 21379, 17869, 17869, 18729, 21081, 2193, 24025, 671, 845, 23145, 13595, 8639, 21499, 6439, 15371, 11709, 11391, 19159, 17575, 9643, 1589, 3771, 22269, 18449, 5083, 4813, 2613, 26373, 4207, 4691, 7013, 4347, 4347, 25013, 849, 17549, 691, 691, 3929, 19629, 6867, 7747, 5237, 23581, 23581, 23295, 2605, 2605, 1725, 9965, 25469, 3923, 17437, 22731, 4219, 8309, 19647, 4223, 3023, 26245, 15777, 25463, 1605, 21409, 21409, 21409, 4261, 24927, 2509, 24053, 1701, 18331, 26323, 18335, 7755, 4681, 19653, 2921, 3019, 24943, 20591, 7423, 16131, 1599, 719, 1267, 19735, 3023, 23271, 3903, 3903, 16137, 11303, 17453, 25469, 15763, 21441, 21835, 21835, 4769, 3035, 26349, 2149, 18757, 25439, 3789, 1733, 21049, 6539, 2467, 21961, 1253, 3809, 24057, 1249, 7345, 365, 20549, 3007, 21861, 22741, 23255, 2075, 22375, 8643, 26327, 17901, 23185, 18789, 5585, 7775, 24521, 1241, 1241, 1181, 26319, 24543, 26263, 25423, 6511, 24513, 24513, 25003, 26315, 6457, 21435, 14381, 23189, 6041, 2109, 2089, 21021, 24099, 26283, 23211, 12187, 22335, 24533, 26295, 26295, 22331, 23211, 3419, 24969, 26299, 4279, 2981, 781, 26287, 26279, 23645, 2097, 21435, 18785, 2105, 4275, 20103, 2953, 20555, 20555, 5151, 26271, 12199, 791, 26271, 13063, 24977, 7881, 6937, 5191]"
/mnt/disk15tb/jonathan/CDKL5/CDKL5/230328/16963/Network/000193/data.raw.h5,"[12293, 13437, 13899, 11417, 10087, 11405, 9235, 17117, 12121, 14369, 14059, 13629, 16711, 14823, 14823, 15237, 14477, 14497, 9967, 9967, 14335, 13609, 11677, 13155, 15219, 18017, 18021, 13469, 11865, 10383, 10383, 16233, 13875, 13609, 14359, 15663, 15663, 10103, 12287, 12287, 15803, 9499, 15271, 9951, 10981, 10835, 12313, 5233, 17453, 24177, 7423, 17009, 18335, 6117, 6117, 18331, 8767, 18729, 23301, 7749, 7465, 18733, 10551, 9643, 9235, 16557, 13925, 17553, 15251, 5535, 10383, 10531, 19181, 13019, 18477, 19157, 14911, 18013, 8609, 11851, 9983, 18007, 10097, 12283, 21095, 6857, 21825, 20491, 25483, 25483, 20933, 17549, 17553, 24613, 20953, 10511, 7919, 21809, 19321, 6571, 21809, 19763, 7347, 5093, 7035, 9503, 21053, 15667, 9487, 3057, 3057, 1123, 22853, 671, 1299, 17437, 14377, 18423, 2193, 24011, 7901, 19647, 15763, 25065, 16259, 3501, 2861, 5979, 4813, 5083, 26203, 2593, 25483, 24903, 20207, 5265, 18339, 3343, 1581, 1581, 2157, 24607, 24607, 4821, 1605, 20555, 20555, 17565, 845, 431, 19779, 20657, 22429, 17869, 435, 15809, 717, 6439, 11709, 6117, 23589, 5565, 4207, 7881, 16137, 26373, 22387, 26381, 5083, 25479, 9215, 3789, 10511, 23577, 22823, 1129, 8639, 4809, 21379, 691, 691, 4809, 6867, 23581, 23581, 23273, 2583, 4691, 2605, 2605, 1725, 8643, 7881, 22705, 22705, 12269, 3809, 23179, 8309, 26245, 8753, 3923, 25439, 2605, 18757, 21411, 21523, 10511, 24927, 23283, 2139, 18335, 26341, 2509, 26269, 815, 18359, 12613, 377, 377, 6539, 3463, 22731, 19653, 25885, 3007, 3019, 24943, 1599, 1599, 381, 1267, 25469, 6897, 3463, 15257, 7329, 385, 22399, 9069, 4347, 4347, 21835, 21835, 16581, 26351, 7325, 8305, 21519, 1587, 9195, 2467, 3473, 22299, 24513, 24513, 1253, 26273, 21499, 1249, 23211, 26273, 4769, 16143, 11303, 20573, 807, 13063, 26327, 5141, 5141, 23693, 5587, 373, 6937, 18343, 1241, 1241, 26321, 1181, 3899, 781, 21435, 23185, 25423, 9101, 25003, 21003, 21435, 25419, 7343, 22309, 307, 23189, 331, 2089, 6511, 1235, 21441, 22335, 26295, 20591, 6039, 22331, 4743, 26283, 337, 21899, 26299, 4279, 24543, 22789, 2077, 23645, 21435, 755, 24969, 2105, 4275, 24519, 25007, 781, 18801, 21021, 4353, 4275, 14359, 3463]"
/mnt/disk15tb/jonathan/CDKL5/CDKL5/230328/16787/Network/000214/data.raw.h5,"[5615, 6057, 2075, 6495, 7345, 1223, 6893, 9559, 7371, 7371, 295, 7379, 1635, 2979, 3831, 6931, 6021, 8261, 6021, 10011, 295, 5149, 7345, 3799, 6021, 4735, 5173, 2499, 5105, 9559, 10885, 8237, 10001, 7383, 9117, 9137, 6455, 9117, 7385, 4273, 295, 2501, 9137, 6897, 7385, 6489, 279, 2545, 5605, 339, 7385, 287, 5149, 5631, 9981, 12593, 6025, 5107, 3879, 2499, 6039, 1171, 1173, 295, 295, 1175, 4299, 4269, 2013, 1665, 5595, 6931, 9533, 8255, 6905, 8671, 295, 2519, 9111, 7345, 25881, 1603, 4291, 9533, 25005, 7385, 2117, 2507, 2507, 2087, 9535, 8661, 4235, 2033, 2515, 295, 2109, 3865, 2543, 23693, 735, 735, 1615, 1615, 1639, 6015, 2079, 1659, 25405, 2979, 6477, 3831, 2969, 1649, 6919, 3849, 3407, 5585, 2073, 8251, 6931, 1209, 1651, 2069, 7771, 23215, 341, 24983, 7821, 21905, 3831, 2073, 22351, 25869, 1641, 2523, 24973, 1209, 2499, 4289, 3417, 6905, 2971, 4715, 11763]"
/mnt/disk15tb/jonathan/CDKL5/CDKL5/230328/16787/Network/000213/data.raw.h5,"[9559, 7821, 1659, 10001, 7383, 6931, 6455, 7379, 6021, 8261, 9533, 10011, 7771, 7345, 6021, 5137, 3799, 4735, 5149, 5173, 295, 295, 7345, 7345, 5149, 9137, 9137, 9117, 6893, 9111, 2455, 4273, 5631, 2499, 7385, 7383, 9533, 279, 6027, 4289, 1227, 287, 6905, 7811, 12593, 7385, 2013, 3879, 1665, 8237, 2499, 6039, 1171, 1613, 295, 295, 1175, 9535, 2499, 6897, 5595, 6931, 9981, 6489, 9533, 3831, 4269, 8255, 5605, 8671, 22353, 24121, 3849, 9533, 6947, 2113, 7345, 25883, 6919, 2087, 4269, 26339, 279, 25005, 2117, 2069, 4235, 9117, 2033, 5163, 2499, 7371, 295, 6905, 731, 3865, 5585, 25881, 23693, 1615, 1615, 22351, 1641, 6015, 9117, 9559, 3831, 4291, 2969, 2073, 1209, 25869, 1651, 339, 339, 23215, 341, 2507, 2507, 25845, 24983, 2523, 21905, 9533, 2979, 2515, 5615, 1223, 1209, 24973, 6931, 5573, 1635]"
/mnt/disk15tb/jonathan/CDKL5/CDKL5/230328/16869/Network/000222/data.raw.h5,"[17073, 17501, 13565, 12685, 7403, 10935, 13083, 10401, 14427, 10465, 10051, 12197, 15759, 12679, 10921, 20567, 10917, 14875, 14847, 13103, 9171, 12251, 12669, 17471, 5651, 8267, 9605, 22775, 19743, 9149, 13973, 3385, 9171, 11363, 6503, 15323, 3851, 15303, 9543, 8679, 11767, 7805, 12211, 5663, 20143, 20139, 13495, 10903, 12231, 12231, 10005, 10935, 17471, 13989, 13989, 12649, 7817, 16201, 7375, 12197, 9547, 15737, 10455, 10017, 5657, 6077, 13035, 5643, 7795, 4337, 9131, 17925, 4731, 10911, 11341, 15323, 15323, 17515, 6061, 22301, 6087, 16197, 2591, 20119, 10027, 6057, 6071, 331, 6965, 6933, 25003, 5201, 13967, 16185, 23253, 3835, 7381, 18393, 17019, 22791, 11799, 21431, 16191, 2985, 2951, 7795, 737, 2547, 3389, 11779, 6969, 18363, 20567, 4325, 15755, 5201, 16635, 18793, 6957, 22331, 12679, 5587, 1195, 3909, 25051, 8271, 319, 17511, 737, 323, 3901, 11783, 11355, 5597, 8693, 14865, 18807, 4331, 12197, 14419, 2551, 24091, 2575, 1649, 4753, 4753, 22325, 801, 25407, 1677, 21895, 8683, 15307, 2561, 2523, 21477, 3845, 3841, 4735, 4735, 15765, 1643, 11787, 4711, 4347, 12197, 25873, 393, 1649, 23177, 21443, 13977, 20581, 1173, 2125, 2125, 1637, 5209, 25869, 1683, 26281, 4767, 2097, 4283, 25423, 24091, 2557, 2557, 305, 305, 21017, 7799, 1235, 1235, 1235, 18389, 25419, 18359, 23669, 23659, 10903, 26311, 351, 5177, 7385, 7385, 17947, 2527, 17939, 24541, 3407, 22775, 1655, 1655, 2535, 3845, 775, 1217, 5169, 21477, 1643, 25845, 4299, 16613, 4727, 2539, 18831, 19257, 20599, 1661, 25423, 4741, 23669, 339, 24965, 6937, 2957, 4309, 17487, 3857, 345, 24523, 24523, 6031, 26299, 1667, 21925, 4309, 3415, 787, 25437, 2109, 24527, 24977, 7371, 2989, 23655, 23655, 2091, 6067, 9137, 9575, 21431, 3863, 15741]"
/mnt/disk15tb/jonathan/CDKL5/CDKL5/230328/16869/Network/000223/data.raw.h5,"[13565, 9113, 12685, 11331, 12685, 10401, 14427, 10051, 9131, 9575, 11799, 13967, 15317, 12197, 12197, 13083, 13103, 10901, 15323, 17471, 11787, 17075, 6469, 11343, 10463, 6933, 17941, 13549, 12669, 13977, 12251, 14875, 9149, 18383, 10027, 6503, 9543, 17019, 7805, 20581, 9171, 1641, 5663, 11779, 11795, 10005, 17471, 2949, 16201, 8695, 8695, 7389, 7397, 15737, 2987, 2987, 10047, 7795, 7795, 279, 6965, 12231, 11343, 5643, 775, 5639, 6061, 4329, 6057, 14847, 5623, 6087, 16197, 1611, 2591, 13967, 6077, 13495, 833, 18387, 4749, 20559, 22331, 14847, 3863, 13973, 7371, 5201, 6969, 17045, 1657, 16189, 8271, 737, 10923, 8683, 5209, 5201, 18791, 8679, 17509, 6071, 5587, 7383, 3909, 18387, 4271, 7377, 319, 25869, 4767, 23669, 15765, 737, 18807, 5597, 5657, 19257, 351, 4315, 3899, 22303, 3425, 4337, 24997, 9575, 22737, 17513, 17513, 15307, 2549, 25827, 1257, 1257, 16183, 25419, 14865, 25407, 2141, 2557, 2557, 15755, 15755, 9547, 25845, 25445, 323, 5177, 21431, 801, 21477, 1641, 16607, 4347, 3399, 1651, 3885, 19743, 5651, 10935, 12197, 4727, 18831, 2093, 811, 21925, 21001, 16631, 1249, 24091, 2135, 1195, 16183, 2125, 2125, 20567, 22775, 1637, 6067, 24541, 7349, 21895, 1681, 26281, 2535, 2561, 7795, 1243, 3845, 1677, 305, 21017, 25003, 7799, 1235, 1235, 1235, 16613, 4753, 4753, 3387, 2993, 23659, 4291, 3849, 22775, 26311, 4735, 4735, 2957, 24991, 2527, 4739, 1647, 1647, 3411, 15741, 3407, 4301, 4301, 2535, 3415, 18393, 3857, 2523, 16175, 2545, 3841, 3841, 9575, 24091, 24983, 24983, 7815, 2539, 26299, 1661, 9137, 17487, 10455, 10017, 23669, 3837, 15745, 17075, 2987, 22793, 4745, 21443, 15303, 345, 24523, 24523, 26307, 787, 13977, 24977, 1669, 23655, 23655, 2111, 2531, 24965, 24991, 21431, 3849, 17075, 26307]"
/mnt/disk15tb/jonathan/CDKL5/CDKL5/230328/16856/Network/000219/data.raw.h5,"[12197, 12579, 14383, 11769, 15253, 16557, 13947, 9135, 15241, 10911, 15293, 15241, 13155, 10875, 14409, 18797, 13111, 14433, 3331, 18773, 18331, 10427, 18825, 14825, 18813, 19229, 18383, 9995, 10479, 10433, 18731, 17047, 7363, 13565, 21023, 11317, 24109, 8265, 11769, 15717, 10917, 16143, 13099, 8651, 10469, 18837, 10937, 5611, 12197, 16999, 20117, 13523, 5555, 14455, 19657, 7393, 12161, 16159, 14417, 16139, 5211, 7379, 16159, 3825, 8265, 2083, 17043, 2581, 19697, 7405, 19651, 23229, 20533, 4203, 15297, 13983, 19675, 6073, 9579, 11305, 24509, 8277, 20155, 3871, 23597, 14837, 14837, 8231, 17567, 20555, 5575, 21857, 17065, 7809, 9141, 17475, 21935, 16627, 267, 1597, 6085, 17471, 295, 9181, 20099, 11749, 20585, 10455, 7339, 271, 4683, 9181, 22779, 4649, 24519, 7357, 21037, 19657, 23689, 7801, 19631, 299, 303, 20527, 17937, 16595, 21407, 24561, 21465, 24105, 9147, 25365, 4331, 21439, 12645, 20551, 22751, 3017, 22315, 25365, 26339, 2117, 21891, 4711, 26313, 4323, 25815, 5203, 24935, 24921, 24561, 10001, 10001, 24551, 21399, 21041, 24531, 4745, 20117, 11791, 2567, 25809, 20127, 9117, 809, 3429, 24117, 10911, 22759, 25411, 1689, 10861, 24513, 21019, 4693, 20139, 7835, 22813, 23183, 24067, 24989, 2121, 3379, 26321, 23629, 24081, 20551, 2525, 18831, 25845, 3825, 26267, 11335, 11311, 359, 6065, 19683, 329, 25853, 21901, 22335, 1655, 2535, 3851, 3863, 3863, 22785, 5163, 24085, 24523, 24965, 4721, 26299, 1645, 20117, 26309, 22765, 343, 17485, 5163, 25835, 18819, 2545, 22323, 21881, 3429, 21475, 3391, 3417, 16163, 25415, 19679, 797, 6049, 7405, 809, 5589]"
/mnt/disk15tb/jonathan/CDKL5/CDKL5/230328/16856/Network/000220/data.raw.h5,"[10427, 12169, 13565, 12579, 13983, 13541, 15253, 15297, 13099, 15241, 15303, 12665, 15293, 15241, 12173, 12173, 14409, 19239, 13113, 18331, 10911, 18383, 17567, 20117, 18731, 10027, 9181, 7363, 9147, 11317, 14837, 14395, 11769, 10917, 16557, 8263, 17567, 11789, 18837, 12635, 14825, 12645, 15717, 16999, 5555, 11305, 20585, 11793, 19635, 9579, 19631, 11769, 7845, 1607, 19651, 10469, 3429, 3429, 22303, 16143, 19279, 3455, 23229, 11749, 20533, 10479, 12161, 11335, 8679, 10455, 18775, 20117, 20127, 25809, 7835, 19265, 7793, 10001, 25365, 19229, 8231, 16595, 2115, 19697, 5575, 17475, 303, 3373, 5203, 21407, 16627, 271, 23597, 9135, 10001, 22773, 16595, 10083, 19681, 7339, 19657, 4683, 18827, 21399, 21041, 4649, 295, 20537, 299, 1597, 25383, 3411, 9135, 10911, 809, 7379, 17935, 9141, 16139, 24119, 6085, 24561, 3017, 21429, 21875, 26339, 6895, 20099, 20551, 22751, 3417, 4711, 21037, 4323, 25815, 7809, 24935, 25013, 12625, 6049, 24921, 24109, 24551, 21019, 4745, 20117, 22779, 6067, 5211, 4331, 25853, 1689, 22375, 4693, 2567, 2131, 6475, 3863, 22813, 24989, 9093, 6073, 3863, 2121, 23689, 3379, 3825, 26321, 17467, 24105, 23629, 23225, 359, 24509, 12197, 2525, 363, 23185, 23185, 797, 24513, 26267, 26313, 3871, 329, 7801, 21891, 17485, 21901, 1655, 24533, 10001, 2535, 26279, 2083, 3825, 19691, 5163, 9117, 20117, 24085, 24965, 26299, 20117, 13531, 5605, 22765, 16163, 343, 7797, 25411, 24523, 2545, 22323, 16605, 22319, 24115, 3391, 26309, 1645, 16601, 13113]"
