,instance,burstTime,SPB,SPBch,burstDur,burstPeak,IBI,bISI_mean,bISI_CV,date,wellplateID,wellNo,runID,wellGroupName,wellGroupColor,Plating Date,control,assayTag,div
71,1,161.77,2423,2.44,0.25,6.71,2.44,15.23,1.08,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
72,1,164.21,1971,1.98,0.27,5.37,1.25,23.92,1.14,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
73,1,165.46,2292,2.31,0.25,6.39,2.52,17.05,0.94,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
74,1,167.98,2163,2.18,0.27,5.96,1.85,25.14,1.04,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
75,1,169.83,2225,2.24,0.25,6.14,1.92,21.38,0.95,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
76,1,171.75,2117,2.13,0.25,5.96,2.45,16.32,1.22,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
77,1,174.2,2074,2.09,0.25,6.01,1.74,19.2,0.95,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
78,1,175.94,2283,2.3,0.24,6.39,2.37,16.87,0.91,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
79,1,178.31,2559,2.57,0.27,7.05,2.3,33.31,1.07,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
80,1,180.61,2025,2.04,0.28,5.89,2.88,24.18,1.16,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
81,1,183.49,2217,2.23,0.25,6.17,2.13,19.72,0.95,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
82,1,185.62,2174,2.19,0.25,6.18,3.09,16.83,1.07,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
83,1,188.71,2376,2.39,0.26,6.73,2.07,18.87,1.1,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
84,1,190.78,2083,2.1,0.25,5.79,2.07,17.47,0.82,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
85,1,192.85,2271,2.28,0.25,6.38,1.58,17.2,0.99,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
86,1,194.43,2443,2.46,0.25,6.76,2.53,17.0,0.96,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
87,1,196.96,2107,2.12,0.26,5.97,2.19,21.54,0.97,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
88,1,199.15,2554,2.57,0.25,7.11,1.94,14.56,1.09,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
89,1,201.09,2295,2.31,0.25,6.35,2.38,18.35,1.0,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
90,1,203.47,2385,2.4,0.26,6.7,2.19,21.3,1.1,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
91,1,205.66,2278,2.29,0.25,6.37,1.66,18.05,0.91,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
92,1,207.32,1798,1.81,0.25,5.15,1.77,19.3,0.99,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
93,1,209.09,2678,2.69,0.24,7.64,2.78,14.67,1.1,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
94,1,211.87,2137,2.15,0.27,6.32,2.19,20.13,0.99,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
95,1,214.06,2243,2.26,0.25,6.33,2.81,16.58,0.86,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
96,1,216.87,2481,2.5,0.3,6.8,2.77,29.86,1.06,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
97,1,219.64,2153,2.17,0.28,6.22,1.7,23.06,0.94,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
98,1,221.34,2323,2.34,0.25,6.48,2.56,19.28,1.28,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
99,1,223.9,2448,2.46,0.27,6.59,1.97,24.09,0.97,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
100,1,225.87,2409,2.42,0.25,6.91,2.56,18.63,1.06,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
101,1,228.43,2345,2.36,0.25,6.54,2.34,17.84,0.99,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
102,1,230.77,1831,1.84,0.25,5.11,1.5,22.39,0.95,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
103,1,232.27,2646,2.66,0.24,7.5,2.75,14.56,1.01,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
104,1,235.02,2044,2.06,0.25,5.77,1.82,19.53,0.91,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
105,1,236.84,2251,2.26,0.26,6.47,3.0,17.77,1.04,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
106,1,239.84,2570,2.59,0.26,7.33,2.29,18.38,1.11,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
107,1,242.13,2275,2.29,0.24,6.41,2.32,15.59,0.93,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
108,1,244.45,2494,2.51,0.25,6.97,2.43,16.47,1.04,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
109,1,246.88,1983,1.99,0.27,5.73,1.82,22.87,1.05,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
110,1,248.7,2481,2.5,0.25,6.97,3.1,15.06,1.09,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
111,1,251.8,2490,2.51,0.29,7.12,2.44,23.39,1.08,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
112,1,254.24,2444,2.46,0.25,6.72,1.67,18.11,1.06,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
113,1,255.91,2052,2.06,0.25,5.7,1.7,19.43,0.94,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
114,1,257.61,2693,2.71,0.27,7.65,2.79,22.32,1.08,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
115,1,260.4,1752,1.76,0.25,4.9,1.52,21.57,0.79,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
116,1,261.92,4347,4.37,0.66,6.06,2.85,78.78,1.68,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
117,1,264.77,2526,2.54,0.26,7.16,1.87,17.1,1.18,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
118,1,266.64,2470,2.48,0.29,6.46,1.8,26.45,1.07,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
119,1,268.44,1867,1.88,0.25,5.14,1.99,20.53,0.87,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
120,1,270.43,2215,2.23,0.25,6.1,1.93,17.54,0.92,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
121,1,272.36,2160,2.17,0.28,6.2,1.89,21.79,1.1,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
122,1,274.25,2655,2.67,0.29,7.45,1.97,35.18,1.2,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
123,1,276.22,2489,2.5,0.25,6.84,1.96,18.14,0.9,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
124,1,278.18,1820,1.83,0.25,5.13,2.71,17.13,1.08,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
125,1,280.89,2207,2.22,0.25,6.18,2.5,18.29,0.83,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
126,1,283.39,2502,2.52,0.26,7.19,3.13,18.09,1.13,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
127,1,286.52,2554,2.57,0.25,7.32,2.88,16.71,1.03,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
128,1,289.4,2190,2.2,0.25,6.14,2.37,18.2,0.86,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
129,1,291.77,1924,1.94,0.26,5.48,1.35,20.08,0.94,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
130,1,293.12,2221,2.23,0.24,6.2,2.45,15.49,1.03,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
131,1,295.57,2329,2.34,0.25,6.44,1.87,23.45,0.9,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
132,1,297.44,2186,2.2,0.25,6.06,2.35,17.91,0.95,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
133,1,299.79,2157,2.17,0.25,6.03,2.59,15.77,0.95,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
134,1,302.38,2293,2.31,0.27,6.62,1.9,22.14,1.04,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
135,1,304.28,2398,2.41,0.25,6.68,2.85,15.7,0.99,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
136,1,307.13,2281,2.29,0.36,6.52,2.38,23.56,1.15,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
137,1,309.51,1906,1.92,0.29,5.22,1.7,27.15,1.04,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
138,1,311.21,2508,2.52,0.25,6.94,2.37,15.77,0.95,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
139,1,313.58,2268,2.28,0.25,6.28,1.97,19.59,0.84,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
140,1,315.55,2282,2.3,0.25,6.25,2.26,19.29,0.92,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
141,1,317.81,2463,2.48,0.25,6.97,2.28,20.22,1.01,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
142,1,320.09,1841,1.85,0.26,5.14,1.45,23.04,0.93,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
143,1,321.54,2062,2.07,0.25,5.69,2.12,19.74,0.84,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
144,1,323.66,2071,2.08,0.25,5.84,2.11,16.75,0.91,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
145,1,325.77,2497,2.51,0.26,7.05,1.99,17.03,1.07,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
146,1,327.76,2460,2.47,0.29,6.25,2.59,27.5,1.14,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
147,1,330.35,2443,2.46,0.37,5.79,2.99,31.06,1.38,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
148,1,333.34,2130,2.14,0.26,6.03,2.19,23.03,0.97,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
149,1,335.53,1957,1.97,0.25,5.48,2.33,19.09,0.79,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
150,1,337.86,2108,2.12,0.25,5.96,2.34,18.51,0.92,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
151,1,340.2,2148,2.16,0.25,6.03,2.19,19.05,1.04,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
152,1,342.39,2261,2.27,0.25,6.31,2.58,16.52,0.91,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
153,1,344.97,2086,2.1,0.27,6.05,2.09,19.99,1.02,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
154,1,347.06,2265,2.28,0.25,6.42,2.49,17.05,1.0,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
155,1,349.55,2356,2.37,0.25,6.61,2.8,17.19,0.9,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
156,1,352.35,1908,1.92,0.28,5.04,1.36,24.14,1.04,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
157,1,353.71,1910,1.92,0.25,5.38,1.03,19.34,0.88,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
158,1,354.74,1716,1.73,0.27,5.1,2.37,19.7,0.94,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
159,1,357.11,2008,2.02,0.26,5.8,2.51,22.36,1.48,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
160,1,359.62,2778,2.79,0.3,6.98,1.48,31.09,1.09,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
161,1,361.1,2239,2.25,0.25,6.23,2.0,19.82,0.87,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
162,1,363.1,2088,2.1,0.25,5.86,2.79,18.06,1.05,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
163,1,365.89,2382,2.4,0.25,6.68,2.29,19.54,1.04,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
164,1,368.18,2099,2.11,0.25,5.83,2.52,18.43,0.96,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
165,1,370.7,2160,2.17,0.25,6.03,1.78,19.0,0.91,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
166,1,372.48,2035,2.05,0.31,5.36,2.01,33.97,1.31,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
167,1,374.49,2541,2.56,0.25,7.26,2.44,14.78,1.06,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
168,1,376.93,2065,2.08,0.25,5.7,1.62,17.84,0.83,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
169,1,378.55,2272,2.29,0.24,6.43,2.4,15.95,0.99,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
170,1,380.95,2598,2.61,0.26,7.46,2.52,16.49,1.07,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
171,1,383.47,1545,1.55,0.25,4.31,1.26,18.73,0.95,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
172,1,384.73,2271,2.28,0.25,6.45,2.14,17.59,0.97,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
173,1,386.87,2504,2.52,0.25,7.01,2.59,18.5,1.0,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
174,1,389.46,2186,2.2,0.27,6.16,2.29,25.55,1.03,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
175,1,391.75,2351,2.37,0.25,6.71,3.06,18.97,1.37,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
176,1,394.81,2656,2.67,0.25,7.41,2.32,18.47,1.03,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
177,1,397.13,2470,2.48,0.25,6.87,2.0,16.66,0.94,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
178,1,399.13,2363,2.38,0.25,6.61,1.56,21.23,0.92,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
179,1,400.69,2448,2.46,0.25,6.8,2.15,22.74,0.92,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
180,1,402.84,2250,2.26,0.25,6.22,2.35,19.29,0.98,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
181,1,405.19,2167,2.18,0.29,6.02,1.23,24.1,1.12,2024-12-16,M06804,1,000014,N/A,N/A,N/A,N/A,N/A,N/A
