unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[21],"[(2275.0, -1347.5)]","[0, 1]","[22.534695471649936, 39.59797974644666]","[143.69429464123962, 998.055590983794]","[1.0, 1.0]","[994, 994]","[0.00013569606947256513, 0.00013569606947256513]",[653]
[8],"[(1960.0, -1890.0)]","[0, 1, 2]","[35.0, 223.60679774997897, 77.33980419227862]","[443.65284816600723, 970.59079409123, 695.1126568136535]","[1.0, 1.0, 0.9999999999999998]","[8568, 8568]","[0.0011638714891897353, 0.0011638714891897353]",[7920]
[25],"[(490.0, -17.5)]",[0],[547.7922233962432],[184.99522070036636],[0.9920812050698478],"[13108, 13108]","[0.0017805821055437733, 0.0017805821055437733]",[12738]
[33],"[(2152.5, -1995.0)]","[0, 1, 2]","[184.46619684315547, 174.99999999999997, 515.0555827701089]","[216.6818870555722, 128.17971810589327, 142.1423061602681]","[1.0, 0.9999999999999998, 0.8523952946218607]","[13108, 13108]","[0.0017805821055437733, 0.0017805821055437733]",[9663]
[0],"[(1452.5, -1137.5)]","[0, 1, 2, 3]","[103.80760435842086, 158.91439078912848, 76.08695652173913, 989.9494936611666]","[168.68586376132117, 254.20902260338391, 112.24873734152916, 189.49747468305833]","[0.9847408991377266, 0.9497311366246342, 1.0, 1.0]","[13108, 13108]","[0.0017805821055437733, 0.0017805821055437733]",[9387]
[26],"[(2012.5, -140.0)]",[0],[497.9566070523735],[434.77991943860775],[0.9568454240805663],"[11593, 11593]","[0.0015747855011877452, 0.0015747855011877452]",[547]
[27],"[(1715.0, -402.5)]","[0, 1, 2, 3, 4]","[257.0095279257478, 57.429546897047366, 241.74115236116742, 385.8235622481587, 344.4903048475163]","[406.4685233422513, 103.0111165540218, 272.4884150025114, 349.81982676615667, 129.47104865919295]","[0.9315410610857279, 0.7736178567088788, 0.9844548114312445, 0.9669129896629725, 0.9869983345078605]","[13108, 13108]","[0.0017805821055437733, 0.0017805821055437733]",[11509]
[34],"[(1295.0, -1242.5)]","[0, 1, 2, 3, 4, 5]","[77.24796166287621, 35.57380873295119, 91.1195795522443, 17.068094718295974, 23.022081247934107, 104.62598830110772]","[722.3949227224825, 306.43446339458535, 329.1793693283664, 1364.9109077906878, 190.58698527828295, 693.6247793960558]","[0.892801624361583, 1.0, 1.0, 1.0, 1.0, 0.9967041210033417]","[4776, 4776]","[0.0006487687012570233, 0.0006487687012570233]",[4453]
[38],"[(2275.0, -1347.5)]","[0, 1, 2, 3, 4]","[74.69010148551028, 31.733160844277613, 175.0, 29.74428049595791, 127.19814442744698]","[1114.094041900906, 1133.2924317942136, 203.99494936611666, 106.73284148787373, 778.2380665447894]","[0.8046886293038674, 0.99020009098286, 1.0, 1.0, 0.9761646942743165]","[1003, 1003]","[0.00013624686083768726, 0.00013624686083768726]",[578]
[39],"[(857.5, -717.5)]",[0],[168.7676307053917],[2268.685017048146],[0.9835125146104451],"[13108, 13108]","[0.0017805821055437733, 0.0017805821055437733]",[5076]
