unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[75],"[(1277.5, -1260.0)]","[0, 1]","[103.07764064044153, 699.9999999999999]","[402.34368807029017, 843.0377466430637]","[1.0, 0.9999999999999998]","[9699, 9699]","[0.0013045890625157626, 0.0013045890625157626]",[1275]
[77],"[(402.5, -105.0)]",[0],[368.68089683188094],[349.9845972646966],[0.9806098412855754],"[11158, 11158]","[0.0015008356283689947, 0.0015008356283689947]",[297]
[116],"[(857.5, -1050.0)]",[0],[84.1006028402342],[198.944743949631],[0.9425316781200973],"[4636, 4636]","[0.0006235771619572198, 0.0006235771619572198]",[210]
[148],"[(1872.5, -350.0)]","[0, 1]","[41.734081735585434, 437.49999999999994]","[265.32235208309834, 192.5]","[0.964757508662473, 1.0]","[3178, 3178]","[0.00042746510368853424, 0.00042746510368853424]",[640]
[117],"[(822.5, -1050.0)]","[0, 1]","[96.35397684675925, 26.413106808723533]","[290.7637522507026, 88.62866428930465]","[0.9921103153376497, 0.8523952946218605]","[4626, 4626]","[0.0006222320861117557, 0.0006222320861117557]",[178]
[194],"[(1382.5, -1015.0)]",[0],[9.589041095890412],[1322.1722883903306],[1.0],"[3903, 3903]","[0.0005249831024846913, 0.0005249831024846913]",[836]
[260],"[(1680.0, -1242.5)]",[0],[41.42527540421783],[229.65434844830907],[0.9815926357061489],"[1716, 1716]","[0.0002308150150816629, 0.0002308150150816629]",[778]
[263],"[(1470.0, -1260.0)]","[0, 1, 2]","[43.74999999999999, 488.2788237343631, 597.1485905294664]","[404.08763560155415, 301.6311896062463, 145.67971810589327]","[0.9999999999999998, 0.969706386855689, 0.9841519905486]","[10431, 10431]","[0.0014030486144037447, 0.0014030486144037447]",[1947]
[264],"[(1732.5, -980.0)]","[0, 1]","[22.90614236454256, 27.498597046143516]","[918.6914120196568, 954.7218552325787]","[0.9999999999999998, 1.0]","[5339, 5339]","[0.0007181359938933557, 0.0007181359938933557]",[3960]
[277],"[(122.5, -945.0)]",[0],[33.30314009042239],[1639.2976927144005],[0.9999999999999998],"[988, 988]","[0.00013467990519243516, 0.00013467990519243516]",[174]
[302],"[(1750.0, -1032.5)]","[0, 1]","[46.666666666666664, 27.63157894736842]","[473.54874301495835, 2346.068453305896]","[1.0, 1.0]","[6802, 6802]","[0.0009149205900847734, 0.0009149205900847734]",[5771]
