unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[16],"[(1067.5, -1382.5)]",[0],[349.99999999999994],[1106.7256423716806],[0.9999999999999998],"[992, 992]","[0.00015643695902006123, 0.00015643695902006123]",[718]
[6],"[(1277.5, -1242.5)]","[0, 1, 2, 3, 4, 5]","[42.41362976859125, 21.284561174210246, 18.750000000000004, 17.5, 391.3118960624632, 233.33333333333334]","[814.724962355832, 233.8055420286941, 392.28853718158297, 518.5601966291704, 427.00017404543627, 1444.056494471752]","[0.8994179261346802, 1.0, 1.0, 1.0, 1.0, 1.0]","[6110, 6110]","[0.0009635381246094497, 0.0009635381246094497]",[4608]
[0],"[(2257.5, -717.5)]","[0, 1]","[160.3429965517979, 316.22776601683796]","[89.65434844830907, 182.83406655420234]","[1.0, 1.0]","[12657, 12657]","[0.001995990514432374, 0.001995990514432374]",[8598]
[18],"[(1697.5, -402.5)]","[0, 1, 2]","[124.55497236568249, 185.48413369262698, 155.55555555555554]","[218.51957715883992, 268.2207609760411, 262.5]","[0.941028337808441, 0.9713792699891975, 0.9999999999999998]","[12657, 12657]","[0.001995990514432374, 0.001995990514432374]",[981]
[31],"[(682.5, -875.0)]","[0, 1, 2]","[115.1136027264632, 36.05551275463989, 276.6992952647331]","[1232.612552456699, 699.3852110150443, 1667.3359043334553]","[0.8574396352323114, 1.0, 1.0]","[4641, 4641]","[0.0007318789584799437, 0.0007318789584799437]",[1962]
[46],"[(1540.0, -297.5)]","[0, 1, 2, 3]","[28.04317658694214, 26.849849923668003, 38.24069534583019, 42.56912234842049]","[1344.9049527267189, 1851.867674805909, 585.1723334767902, 395.1283962345296]","[1.0, 1.0, 1.0, 1.0]","[1731, 1731]","[0.00027297618554811086, 0.00027297618554811086]",[1643]
[45],"[(1487.5, -1330.0)]","[0, 1, 2]","[42.34919792649184, 35.0, 116.66666666666667]","[606.6067797224276, 1047.7730220674518, 665.2364433162611]","[0.9983146514717148, 1.0, 1.0]","[6838, 6838]","[0.0010783426671161075, 0.0010783426671161075]",[2462]
[30],"[(1295.0, -630.0)]",[0],[352.25604811303174],[381.6264103066127],[0.9164982524244527],"[12657, 12657]","[0.001995990514432374, 0.001995990514432374]",[12519]
[37],"[(2835.0, -997.5)]",[0],[211.1107494486396],[106.12866428930465],[0.9733758832372146],"[12657, 12657]","[0.001995990514432374, 0.001995990514432374]",[12253]
[33],"[(1925.0, -1995.0)]",[0],[437.49999999999994],[105.0],[1.0],"[12657, 12657]","[0.001995990514432374, 0.001995990514432374]",[958]
