unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[20],"[(1242.5, -577.5)]",[0],[779.3757726302937],[209.5192283813131],[0.9844816946830515],"[11981, 11981]","[0.0015011562354883244, 0.0015011562354883244]",[4219]
[21],"[(1277.5, -472.5)]","[0, 1]","[294.3552822199949, 159.31217751269946]","[283.6026927285279, 112.59462200367814]","[0.984255943959602, 0.9999049563779097]","[11981, 11981]","[0.0015011562354883244, 0.0015011562354883244]",[10029]
[50],"[(875.0, -367.5)]","[0, 1, 2]","[43.1870925635285, 31.818181818181813, 18.200553305230844]","[340.29861162284675, 317.7211523745615, 884.4011169075789]","[1.0, 1.0, 1.0]","[3917, 3917]","[0.000490779482047222, 0.000490779482047222]",[2005]
[49],"[(1610.0, -770.0)]","[0, 1]","[235.14918432537436, 349.99999999999994]","[165.8382479367538, 144.90192306240908]","[1.0, 0.9999999999999998]","[11981, 11981]","[0.0015011562354883244, 0.0015011562354883244]",[1026]
[52],"[(1155.0, -665.0)]","[0, 1, 2]","[70.65096631692896, 18.557984506064653, 17.851567436434397]","[1023.2505000839013, 1821.8253810167755, 454.4012578376449]","[0.8718661251435477, 1.0, 1.0]","[3196, 3196]","[0.0004004419771822623, 0.0004004419771822623]",[413]
[73],"[(1085.0, -262.5)]",[0],[503.54376061614045],[303.17971810589324],[0.9463280998595065],"[11981, 11981]","[0.0015011562354883244, 0.0015011562354883244]",[10789]
[96],"[(3727.5, -1225.0)]","[0, 1]","[19.088385173778686, 88.38834764831844]","[709.1778297739289, 1181.0433930835202]","[1.0, 0.892857142857143]","[3194, 3194]","[0.0004001913877096827, 0.0004001913877096827]",[2613]
[85],"[(2117.5, -262.5)]","[0, 1, 2, 3]","[22.360679774997894, 13.610848558694371, 15.706730687475638, 15.892801240585701]","[617.3646422387203, 779.1368330200202, 1116.605900953351, 1077.4565455782013]","[1.0, 1.0, 1.0, 0.9103059903157151]","[6125, 6125]","[0.000767430259775143, 0.000767430259775143]",[2320]
[86],"[(2992.5, -1767.5)]","[0, 1, 2, 3]","[546.4305472236006, 391.3118960624631, 349.99999999999994, 566.3412974674198]","[229.9881908224171, 172.40721895886472, 128.17971810589327, 136.99747468305833]","[0.9318246990283031, 0.9999999999999998, 0.9999999999999998, 0.9990287386512198]","[10512, 10512]","[0.00131709826787858, 0.00131709826787858]",[2990]
[105],"[(2275.0, -1347.5)]","[0, 1, 2, 3, 4, 5, 6, 7]","[459.6006112582654, 171.68185247012565, 74.23193802425861, 40.30923220047457, 11.577458223966937, 41.66666666666667, -299.02412768002335, 164.9915822768611]","[186.49494936611666, 158.58951059522462, 252.38858928247924, 217.03069939234913, 87.84588466214898, 791.4264876391568, 1136.7828420267822, 427.62899250427597]","[0.96159669635171, 0.9973649940922935, 1.0, 1.0, 1.0, 1.0, 0.9167065658753775, 1.0]","[1005, 1005]","[0.00012698833886932995, 0.00012698833886932995]",[318]
