unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[43],"[(2625.0, -1347.5)]","[0, 1, 2]","[14.02158829347107, 16.27906976744186, 12.577240693851508]","[189.29144196185945, 357.0213406699927, 686.3113322591447]","[1.0, 1.0, 1.0]","[3633, 3633]","[0.0005762304921968788, 0.0005762304921968788]",[758]
[44],"[(2012.5, -1715.0)]",[0],[40.06835547197166],[790.5585748839361],[0.8660249881592786],"[6536, 6536]","[0.001036675611615414, 0.001036675611615414]",[2309]
[35],"[(2502.5, -1172.5)]","[0, 1, 2, 3, 4, 5]","[34.51629678332047, 80.08774316999771, 35.99116932268226, 115.01543503312061, 59.06533737560466, 64.36507030676991]","[332.9245853021831, 775.0301957137767, 569.261860000707, 266.91363436179574, 1553.1052308018375, 635.3336438888858]","[0.9611105417013138, 0.9998945042670826, 0.8569295046950803, 1.0, 0.99167122552607, 0.928350570929987]","[2203, 2203]","[0.0003494180496310828, 0.0003494180496310828]",[84]
[72],"[(2765.0, -1715.0)]",[0],[67.74193548387096],[1144.4469683442248],[1.0],"[5329, 5329]","[0.0008452332212819067, 0.0008452332212819067]",[753]
[93],"[(3097.5, -1767.5)]",[0],[25.19547115056611],[1056.8747587590547],[0.9999999999999998],"[5109, 5109]","[0.0008103389993487073, 0.0008103389993487073]",[2519]
[92],"[(3132.5, -1995.0)]","[0, 1, 2, 3, 4]","[17.28395061728395, 11.342373798911975, 27.46048393420794, 35.35533905932738, 27.735009811261452]","[352.7211523745615, 252.02787816668402, 1922.4169958322595, 502.4057795799955, 1410.2698375903294]","[1.0, 1.0, 1.0, 1.0, 1.0]","[2926, 2926]","[0.0004640931517115517, 0.0004640931517115517]",[968]
[106],"[(2467.5, -1382.5)]","[0, 1, 2, 3, 4, 5]","[11.650496642725606, 57.5048592282811, 32.4826863186973, 247.97876261770347, 61.87184335382291, 39.420507641152184]","[352.8398590529466, 1094.6808492165785, 930.7546524634765, 356.4822293324477, 1004.3305752823201, 639.5864093081694]","[1.0, 0.9045408801743919, 0.9276992610260923, 0.9999551667542477, 1.0, 0.8865731105793198]","[3644, 3644]","[0.0005779752032935387, 0.0005779752032935387]",[2778]
[110],"[(2012.5, -1470.0)]","[0, 1]","[54.99719409228703, 32.60932467187193]","[712.3896319951267, 1351.0477265856382]","[1.0, 1.0]","[11597, 11597]","[0.001839401326178696, 0.001839401326178696]",[3166]
[126],"[(2012.5, -1470.0)]","[0, 1]","[46.87439621200398, 428.88736053508774]","[480.67505265914076, 150.87157373110014]","[0.9944968479198896, 0.8911452131148477]","[5332, 5332]","[0.0008457090515809957, 0.0008457090515809957]",[4268]
[128],"[(1820.0, -367.5)]","[0, 1, 2, 3]","[32.52077587610247, 14.999234752441918, 52.60360934523955, 424.6730768746969]","[222.39356881873897, 424.2462120245875, 329.7407657445277, 144.90192306240908]","[0.8255670118519763, 1.0, 0.8209718433764633, 1.0]","[2918, 2918]","[0.0004628242709139808, 0.0004628242709139808]",[692]
[127],"[(2205.0, -1207.5)]","[0, 1]","[38.83617278184869, 608.4696108467587]","[928.0190787979957, 1523.7153790642137]","[0.941005139655565, 0.8766520793741862]","[6523, 6523]","[0.0010346136803193614, 0.0010346136803193614]",[3754]
[137],"[(1697.5, -490.0)]","[0, 1]","[1060.7219001761812, 247.48737341529164]","[258.48307941396354, 150.9430319827688]","[0.9863379954211599, 1.0]","[9436, 9436]","[0.0014966449007348605, 0.0014966449007348605]",[6099]
