unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[31],"[(1522.5, -1207.5)]","[0, 1, 2, 3, 4]","[20.623947784607637, 35.703134872868795, 202.5810405581463, 420.647648804132, 92.55465858964463]","[1145.729658118666, 346.5979061520783, 1182.3730475472985, 152.32998880849354, 1380.9982158317448]","[1.0, 1.0, 0.967988592374829, 0.9999999999999996, 0.965173223661117]","[1749, 1749]","[0.0002758147594012975, 0.0002758147594012975]",[1356]
[55],"[(1522.5, -1207.5)]","[0, 1]","[177.67625426872277, 252.38858928247924]","[1168.9769250815675, 270.5029915378577]","[0.8173898063456276, 1.0]","[4023, 4023]","[0.000634421256187204, 0.000634421256187204]",[2113]
[34],"[(1102.5, -507.5)]",[0],[42.71230291511451],[247.35908743425972],[1.0],"[7800, 7800]","[0.001230048669714191, 0.001230048669714191]",[7223]
[41],"[(2660.0, -1417.5)]","[0, 1, 2, 3, 4, 5, 6, 7]","[-90.13878188659974, 63.20964020508742, 22.13934993705958, 58.480091713992735, 46.76351907109417, 28.225806451612904, 337.1079286934813, -310.867582801714]","[1263.6022493505945, 1821.8515596211955, 207.40584421723793, 2044.3592804688815, 257.0197160602642, 1785.0902037888884, 2612.710996353648, 195.33985905294662]","[1.0, 0.8745049232295571, 0.9999999999999998, 0.9953808354586346, 1.0, 0.9999999999999996, 0.8299651166365654, 0.9851333008011478]","[1752, 1752]","[0.0002762878550434952, 0.0002762878550434952]",[95]
[0],"[(1750.0, -1487.5)]","[0, 1]","[118.91955558984824, 195.6387975313075]","[209.8815172127394, 261.0870460528531]","[0.9539282444860918, 0.9828967464002525]","[13096, 13096]","[0.002065220176740647, 0.002065220176740647]",[1193]
[87],"[(1715.0, -227.5)]","[0, 1]","[-710.1301467630918, 471.201920624269]","[582.9941455856148, 193.23533349097048]","[0.9887414051502771, 1.0]","[994, 994]","[0.00015675235611485973, 0.00015675235611485973]",[882]
[58],"[(2485.0, -1260.0)]",[0],[53.64523536165327],[285.4898987322333],[0.9743726422830898],"[13096, 13096]","[0.002065220176740647, 0.002065220176740647]",[7245]
[67],"[(892.5, -385.0)]","[0, 1, 2]","[120.25724741384843, 87.49999999999999, 172.31677963616966]","[261.7022657153571, 510.30447441150534, 1695.1408651560569]","[0.9999999999999998, 0.9999999999999998, 0.8107145081766943]","[9310, 9310]","[0.0014681734762870666, 0.0014681734762870666]",[1427]
[73],"[(1942.5, -367.5)]","[0, 1]","[195.65594803123156, 127.27272727272725]","[260.49062581803287, 707.0096153120453]","[0.9999999999999998, 1.0]","[13096, 13096]","[0.002065220176740647, 0.002065220176740647]",[7198]
[90],"[(1067.5, -192.5)]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[86.2258386998413, 51.18190293302436, 84.69171819000005, 2548.0384612481807, 38.4896946946685, 48.943626619783416, 55.770525929921064, 77.27908562418955, 38.888888888888886]","[789.3999886885691, 1029.2912136532148, 545.821263527855, 253.59621770364868, 241.13725552638476, 1055.6345064361803, 404.71857809097276, 273.39670215770036, 158.58951059522462]","[0.8956833053662344, 0.8238904022444883, 0.9236560142532105, 0.9999999999999998, 0.9999999999999998, 0.9787044234716468, 0.9999999999999996, 1.0, 0.9999999999999998]","[2513, 2513]","[0.0003962964496143285, 0.0003962964496143285]",[2076]
[63],"[(1750.0, -1207.5)]","[0, 1, 2]","[76.14996105085896, 230.71434440972766, 498.69839842484254]","[148.49242404917499, 261.09644576669496, 221.10223826543927]","[1.0, 0.9954071181708016, 0.7999387594493299]","[13096, 13096]","[0.002065220176740647, 0.002065220176740647]",[117]
[124],"[(2520.0, -1697.5)]","[0, 1]","[110.93287027074055, 782.6237921249262]","[690.4189741454968, 1463.5279917649707]","[0.9682665674832076, 0.9999999999999998]","[2517, 2517]","[0.0003969272438039255, 0.0003969272438039255]",[275]
[97],"[(892.5, -385.0)]","[0, 1, 2, 3, 4, 5]","[361.21098098073514, 510.85465087092683, 106.24517291771309, 50.00000000000001, 298.7787248356994, 663.5809861502489]","[95.76237921249263, 385.8105589346128, 144.90192306240908, 1035.8135568183309, 205.5259221794092, 210.8728233696156]","[0.9230769230769229, 0.9954575171040946, 1.0, 1.0, 0.9936624511765295, 0.9944938307863771]","[6306, 6306]","[0.0009944470398997036, 0.0009944470398997036]",[743]
[150],"[(822.5, -262.5)]",[0],[51.85185185185185],[1362.8698697084715],[0.9999999999999998],"[7041, 7041]","[0.0011103554722381563, 0.0011103554722381563]",[1572]
[209],"[(822.5, -1067.5)]","[0, 1, 2, 3]","[36.288432165866645, 51.30527658008169, 22.360679774997894, -452.76925690687085]","[455.3897411687569, 1366.2145042183242, 183.43988650286445, 175.9692399174048]","[1.0, 1.0, 1.0, 1.0]","[993, 993]","[0.00015841552567871003, 0.00015841552567871003]",[352]
[207],"[(805.0, -1067.5)]","[0, 1, 2]","[217.05565127428068, 136.05554421305703, 186.7577902584581]","[276.13725552638476, 141.17284776603907, 161.55214883813318]","[0.9341123566053059, 1.0, 1.0]","[13096, 13096]","[0.002065220176740647, 0.002065220176740647]",[5728]
[264],"[(1627.5, -1715.0)]","[0, 1, 2]","[353.75297708195217, 84.37974923169212, 1261.942946412396]","[2216.490874619096, 1646.3483310557376, 262.62784671296896]","[0.9943997400827526, 0.8979434102569356, 0.9999999999999998]","[2501, 2501]","[0.0003944040670455374, 0.0003944040670455374]",[95]
