unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[8],"[(3517.5, -595.0)]","[0, 1, 2]","[32.14121732666125, 22.58769757263128, 118.27593808913205]","[217.98407083249964, 128.17971810589327, 522.4185956203838]","[0.9999999999999998, 1.0, 1.0]","[1760, 1760]","[0.0002939610626859439, 0.0002939610626859439]",[353]
[25],"[(2642.5, -140.0)]","[0, 1, 2, 3, 4]","[13.486794102487677, 21.874999999999996, 14.56312080340701, 24.456993503903945, 481.02898965539373]","[1394.8811720970925, 206.79144196185945, 454.4012578376449, 627.4947981391252, 335.237035069835]","[1.0, 0.9999999999999998, 1.0, 0.9999999999999998, 0.9999999999999998]","[2508, 2508]","[0.0004188945143274701, 0.0004188945143274701]",[2379]
[1],"[(3570.0, -630.0)]",[0],[81.82062178546576],[2620.3331849727488],[0.9958028691645718],"[13060, 13060]","[0.0021813247037945614, 0.0021813247037945614]",[340]
[46],"[(2170.0, -1260.0)]","[0, 1]","[499.3718433538229, 2523.885892824792]","[129.74873734152916, 730.387972198362]","[0.9559743766094232, 1.0]","[999, 999]","[0.00016831995956277247, 0.00016831995956277247]",[163]
[9],"[(1732.5, -1610.0)]","[0, 1, 2, 3]","[70.0, 298.8478281610302, 1319.0308578983822, 423.1419453666841]","[165.99242404917499, 106.73284148787373, 166.90308578983823, 208.08698527828295]","[1.0, 0.9999999999999998, 0.8711495569148098, 0.8868601985223394]","[13060, 13060]","[0.0021813247037945614, 0.0021813247037945614]",[5117]
[48],"[(2135.0, -927.5)]","[0, 1, 2, 3]","[26.99505319655933, 19.038461439364408, 32.15985160667446, 16.651570045211194]","[487.6412546053085, 1109.2403841248538, 812.1884366250238, 672.2320754091926]","[1.0, 1.0, 1.0, 0.9999999999999998]","[1736, 1736]","[0.0002899525027402265, 0.0002899525027402265]",[606]
[55],"[(3272.5, -280.0)]","[0, 1, 2]","[247.48737341529164, 59.396969619669996, 51.85185185185185]","[330.3730982815563, 867.7510954374119, 947.7955342789116]","[1.0, 1.0, 0.9999999999999998]","[4020, 4020]","[0.0006714337909076674, 0.0006714337909076674]",[3618]
[27],"[(1977.5, -1942.5)]",[0],[405.15562452312804],[1899.4552819278665],[0.7892356634135443],"[13060, 13060]","[0.0021813247037945614, 0.0021813247037945614]",[897]
[60],"[(3167.5, -927.5)]","[0, 1, 2]","[47.33741446484991, 41.620125066777334, 113.3796201775475]","[297.87366396960607, 248.9281066698956, 165.13880548041257]","[0.8103685391999287, 0.8770421018753768, 1.0]","[4015, 4015]","[0.0006705986742523096, 0.0006705986742523096]",[378]
[83],"[(2205.0, -1260.0)]","[0, 1]","[134.46569203457838, 111.74637636202921]","[376.07156262322735, 487.89509752463005]","[0.9993027824775462, 0.9683991835544541]","[4003, 4003]","[0.0006685943942794509, 0.0006685943942794509]",[214]
