unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[14],"[(2467.5, -647.5)]","[0, 1, 2, 3]","[22.135943621178654, 119.90763697965225, 167.26743574805107, 105.0]","[934.7039759010245, 935.8637982055135, 175.28942951477512, 550.5587314765198]","[1.0, 0.874266740437503, 1.0, 1.0]","[3887, 3887]","[0.0005202805861020366, 0.0005202805861020366]",[1262]
[7],"[(1872.5, -560.0)]","[0, 1, 2, 3, 4, 5, 6]","[13.283609962235749, 96.52818556806373, 28.66151168873514, 11.511040623967054, 37.9665145524005, 342.5832759420939, 19.764235376052373]","[220.5971473206198, 298.60151360010434, 729.3045521600424, 417.4139054115595, 529.4341292888414, 1025.5199746119088, 302.82723246823826]","[1.0, 0.8500200201665906, 0.9999999999999996, 1.0, 0.850284078296384, 0.9955057412397935, 1.0]","[1714, 1714]","[0.00022942138527885022, 0.00022942138527885022]",[320]
[0],"[(630.0, -682.5)]","[0, 1, 2, 3, 4, 5]","[585.5826245921971, 346.5928917479881, 357.05425906983635, 561.2432844507678, 50.00000000000001, 349.99999999999994]","[2027.4906755053516, 1777.0199742854843, 224.8433593452073, 336.87826761805763, 89.65434844830907, 964.6041389414365]","[0.9201695547610929, 0.8505918906839443, 0.9637011740504796, 0.9721693213781339, 1.0, 0.9999999999999998]","[11889, 11889]","[0.0015913598889032965, 0.0015913598889032965]",[26]
[24],"[(2327.5, -892.5)]","[0, 1, 2, 3, 4, 5, 6]","[-74.70311610338324, 1660.195771588399, 28.861739379323627, 120.25724741384843, 60.128623706924216, 60.20183016345587, 29.166666666666668]","[875.0627016357823, 205.15076676508625, 628.3130488207837, 285.0510370087468, 305.6334695705199, 214.94174854085907, 150.7760293526184]","[1.0, 1.0, 1.0, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 1.0]","[4616, 4616]","[0.0006178582931430412, 0.0006178582931430412]",[3353]
[32],"[(1312.5, -1925.0)]","[0, 1, 2, 3]","[706.5871592655955, 121.70580210867544, 18.42105263157895, 106.06601717798215]","[955.6280454630026, 298.43460110285037, 354.1192210792485, 179.2462120245875]","[0.8753248917061279, 0.9590283268736584, 1.0, 1.0]","[6082, 6082]","[0.0008140845188249516, 0.0008140845188249516]",[777]
[28],"[(2800.0, -1505.0)]","[0, 1, 2, 3, 4]","[30.026445398440284, 33.333333333333336, 31.371455847090903, 49.659899811453045, 94.15601261206349]","[175.345884662149, 485.97025134016496, 803.3947330004753, 1408.084070069423, 1224.075309095276]","[0.9341300496386724, 1.0, 1.0, 0.977578826791367, 0.9577576632881162]","[3897, 3897]","[0.0005216191006019133, 0.0005216191006019133]",[1773]
[48],"[(2310.0, -1837.5)]","[0, 1, 2, 3, 4, 5, 6]","[95.6913186575422, 75.95194573506217, -215.4945672093197, 516.9574020111177, 42.06113586577149, 23.79542439676633, 140.0]","[379.8656007224132, 213.2438590435337, 1576.6582877418086, 290.60957613828145, 766.8571774064991, 106.73284148787373, 206.67936932836645]","[0.9575279658471312, 0.9999999999999996, 1.0, 0.9806850499123041, 0.9500582697889282, 1.0, 1.0]","[2448, 2448]","[0.00032766834956979307, 0.00032766834956979307]",[2247]
[39],"[(2345.0, -1627.5)]","[0, 1, 2]","[99.05694150420948, 402.42273025956626, 251.2575394669745]","[238.85943621178654, 366.46117841473983, 297.845884662149]","[0.9897800234457199, 0.8556827563585995, 0.9999812373854179]","[11889, 11889]","[0.0015913598889032965, 0.0015913598889032965]",[764]
[49],"[(2555.0, -1347.5)]","[0, 1, 2, 3]","[20.58823529411765, 88.52691799594486, 87.49999999999999, 71.90511524903742]","[1017.496819333274, 1320.678477169897, 1291.5192306240906, 314.33067198592875]","[1.0, 1.0, 0.9999999999999998, 0.9610187110187111]","[3907, 3907]","[0.0005229576151017898, 0.0005229576151017898]",[612]
[59],"[(1820.0, -787.5)]","[0, 1, 2]","[17.28688967688214, 24.786900413298255, 50.63463049004145]","[677.8430297793801, 124.23284148787373, 231.80869689661813]","[1.0, 0.9999999999999996, 1.0]","[1002, 1002]","[0.00013411915288763588, 0.00013411915288763588]",[217]
