unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[21],"[(2275.0, -1347.5)]","[0, 1]","[14.163943093313287, 55.9291821117755]","[1490.216870661654, 1142.521759408981]","[1.0, 0.9735634349259615]","[994, 994]","[0.00013569606947256513, 0.00013569606947256513]",[653]
[33],"[(2135.0, -2065.0)]",[0],[594.8856099191581],[89.23284148787373],[1.0],"[13108, 13108]","[0.0017805821055437733, 0.0017805821055437733]",[9663]
[0],"[(1452.5, -1137.5)]","[0, 1]","[125.23334621202218, 63.09714732061981]","[264.9175841976236, 102.22833692686612]","[1.0, 1.0]","[13108, 13108]","[0.0017805821055437733, 0.0017805821055437733]",[9387]
[26],"[(2012.5, -140.0)]",[0],[219.2917927069128],[151.3799269477755],[0.9818744634045018],"[11593, 11593]","[0.0015747855011877452, 0.0015747855011877452]",[547]
[27],"[(1715.0, -402.5)]","[0, 1, 2]","[330.8957338534701, 419.97213993640224, 238.41577643113894]","[408.25289866937754, 359.34339965614345, 103.0111165540218]","[0.9688327213724122, 0.9576522186081615, 0.95887529523412]","[13108, 13108]","[0.0017805821055437733, 0.0017805821055437733]",[11509]
[38],"[(2275.0, -1347.5)]","[0, 1]","[24.26813358485377, 479.75022510006835]","[87.84588466214898, 1031.2148545837567]","[1.0, 0.932046445243874]","[1003, 1003]","[0.00013624686083768726, 0.00013624686083768726]",[578]
[65],"[(2992.5, -997.5)]","[0, 1, 2]","[6.60377358490566, 12.134066792426886, 28.0]","[1650.4120991251737, 500.5971473206198, 1795.6304297509848]","[1.0, 1.0, 1.0]","[7049, 7049]","[0.0009575315274624701, 0.0009575315274624701]",[6490]
[46],"[(1942.5, -490.0)]","[0, 1]","[188.77063202082107, 417.31208800458063]","[128.17971810589327, 287.412559593767]","[1.0, 0.867221557342926]","[13108, 13108]","[0.0017805821055437733, 0.0017805821055437733]",[8139]
[67],"[(2030.0, -2012.5)]","[0, 1]","[933.3333333333334, 247.48737341529164]","[157.5, 638.2479223450628]","[1.0, 1.0]","[13108, 13108]","[0.0017805821055437733, 0.0017805821055437733]",[3971]
[81],"[(2432.5, -1365.0)]","[0, 1, 2, 3, 4]","[36.8421052631579, 131.24999999999997, -494.9747468305833, 138.34964763236655, 782.6237921249262]","[713.9429322540934, 358.12436094002715, 829.9660839172798, 318.42254567447253, 782.6237921249264]","[1.0, 0.9999999999999996, 1.0, 1.0, 0.9999999999999998]","[1749, 1749]","[0.00023758301057339484, 0.00023758301057339484]",[567]
