unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[52],"[(1137.5, -2047.5)]",[0],[996.800436953712],[167.0200655430568],[1.0],"[992, 992]","[0.00017012519293431658, 0.00017012519293431658]",[754]
[6],"[(1102.5, -385.0)]","[0, 1, 2, 3, 4]","[204.71325159521783, 104.26342986464087, 125.65384549980506, 88.54377448471462, 912.8876791490374]","[421.84385411923205, 301.5367193220641, 269.2403841248538, 149.8109077121396, 476.49384947832016]","[0.9852976941327672, 0.9011962311889289, 1.0, 1.0, 0.9449956538244229]","[993, 993]","[0.00016819426183171683, 0.00016819426183171683]",[817]
[58],"[(2012.5, -1207.5)]","[0, 1, 2]","[33.53930851693736, 58.14398015700743, 47.13081700978153]","[931.9134440987202, 184.92593013048077, 301.774039139357]","[1.0, 0.9762825782923882, 0.9999999999999998]","[5328, 5328]","[0.0009024562205834715, 0.0009024562205834715]",[839]
[56],"[(367.5, -1015.0)]","[0, 1]","[26.529620072031403, 129.58607107753414]","[277.79307860484175, 837.7317760736471]","[0.9999999999999998, 0.9929545780877047]","[5338, 5338]","[0.0009041500197962783, 0.0009041500197962783]",[3482]
[64],"[(1242.5, -542.5)]",[0],[1324.9368670764582],[1020.0852537719262],[0.9870847906150138],"[8955, 8955]","[0.0015167971950685035, 0.0015167971950685035]",[4486]
[59],"[(1120.0, -332.5)]",[0],[266.21460617380194],[285.14263892145846],[0.9637915817436126],"[11846, 11846]","[0.002006474547490954, 0.002006474547490954]",[6769]
[0],"[(857.5, -805.0)]","[0, 1, 2, 3, 4, 5, 6]","[477.28808169597596, 111.80339887498948, 436.41276853329265, 192.5127853791972, 383.3598108684718, 630.971473206198, 527.3004467461051]","[307.9046853727607, 283.4131459775789, 563.4485980294843, 225.97202363451194, 320.7651425498391, 102.22833692686612, 332.38777631999466]","[0.9808490408275624, 1.0, 0.9925392600506702, 0.8835528472296463, 0.8321949007225499, 0.9999999999999998, 0.9770750653490127]","[11846, 11846]","[0.002006474547490954, 0.002006474547490954]",[2808]
[72],"[(472.5, -175.0)]","[0, 1]","[294.2026195457064, 37.00222997349183]","[600.1902131339775, 230.62358836571386]","[0.9479421411642686, 1.0]","[3164, 3164]","[0.0005359180709320765, 0.0005359180709320765]",[599]
[66],"[(857.5, -1207.5)]","[0, 1]","[60.94906365109222, 305.8938568856692]","[89.65434844830907, 103.0111165540218]","[0.9999999999999996, 0.9771420827084976]","[11846, 11846]","[0.002006474547490954, 0.002006474547490954]",[10182]
[76],"[(1102.5, -385.0)]","[0, 1, 2, 3, 4]","[93.33333333333333, 92.17083912862414, 32.91666392251379, 73.6038981232557, 601.3407453406613]","[602.2417214010942, 179.28820333316548, 268.06123531863267, 252.92082152362187, 802.9200036859503]","[1.0, 0.9921727169559952, 1.0, 0.9999999999999998, 0.9812196095460941]","[1716, 1716]","[0.0002906559449176496, 0.0002906559449176496]",[817]
[91],"[(1785.0, -350.0)]","[0, 1, 2, 3]","[56.84858943140261, 129.99696884296822, 348.9742233876179, 468.7781430099051]","[116.37992694777549, 158.67284776603907, 149.81090771213957, 337.6913525771842]","[0.8775079195937543, 0.9997926596646445, 0.9459029062228062, 0.9920991868673116]","[9672, 9672]","[0.0016382425986267524, 0.0016382425986267524]",[8062]
[101],"[(1120.0, -297.5)]","[0, 1, 2]","[105.46528184712287, -158.72153631489675, 349.047420031433]","[685.3799114863006, 322.8309632194604, 514.5562715107181]","[0.9974892064825641, 0.9884644930046587, 0.7774558960979797]","[3889, 3889]","[0.0006587185138605707, 0.0006587185138605707]",[3094]
[79],"[(1015.0, -1312.5)]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[563.6183636100407, 441.6456223588193, 247.48737341529164, 95.98021238882829, 140.82912447176386, 446.1642074393685, 470.8122890254861, 241.76685524525578, 516.1067232507634]","[399.7779621037304, 297.7684451326311, 87.84588466214898, 371.2542722853844, 182.24873734152916, 215.42713612911336, 158.58951059522462, 505.6167535310807, 727.4250959357521]","[0.9953196184940496, 0.9870847906150131, 1.0, 0.9999320578449442, 0.9902829307627805, 0.9999999999999996, 1.0, 0.9877111553889993, 0.9794098163032243]","[11846, 11846]","[0.002006474547490954, 0.002006474547490954]",[7535]
[122],"[(1032.5, -997.5)]","[0, 1, 2]","[26.087459737497543, 27.95084971874737, 50.00000000000001]","[430.4430856687095, 387.81621939674363, 661.4429322540934]","[0.9999999999999998, 1.0, 1.0]","[5342, 5342]","[0.000904827539481401, 0.000904827539481401]",[1766]
[133],"[(2467.5, -630.0)]",[0],[36.86762538812884],[607.9524107725341],[0.9744582754916106],"[5329, 5329]","[0.0009026256005047522, 0.0009026256005047522]",[1198]
[131],"[(1277.5, -735.0)]","[0, 1, 2, 3, 4, 5, 6]","[118.78928053344778, 215.4523510549463, 112.54578552679024, 60.53939283976786, 14.285714285714286, 101.4098151920412, 53.80857622592157]","[269.912559593767, 275.9830794139636, 642.261016609419, 667.7134524656173, 176.08951059522462, 252.92082152362187, 908.7403531297891]","[0.9918029757953416, 0.9999769343273042, 0.98086023882308, 0.9274266697276571, 1.0, 0.9999999999999996, 0.8784170349521297]","[3890, 3890]","[0.0006588878937818514, 0.0006588878937818514]",[1627]
[159],"[(1225.0, -1242.5)]","[0, 1, 2, 3, 4, 5]","[453.24093396920534, 328.7365569755047, 40.94167087700725, 940.5967373014975, 142.40006242195886, 490.1400364381439]","[851.330098306556, 331.28075875492175, 141.44834428021886, 176.08951059522462, 238.75290703093054, 211.24368670764582]","[0.8791655448378493, 0.9336459200608801, 1.0, 1.0, 1.0, 0.9721609607269216]","[5328, 5328]","[0.0009024562205834715, 0.0009024562205834715]",[3505]
[195],"[(1067.5, -490.0)]","[0, 1]","[157.7428683015495, 391.3118960624631]","[384.8307327604989, 985.5883994155434]","[0.9999999999999998, 0.9999999999999998]","[3161, 3161]","[0.0005354099311682345, 0.0005354099311682345]",[2859]
[160],"[(1067.5, -490.0)]","[0, 1, 2, 3, 4, 5]","[453.55339059327383, 139.94708162174797, 858.2530078503269, 815.3058441506809, 577.0391543176798, 302.12369712636627]","[106.12866428930465, 251.35026734262792, 107.83985905294664, 251.70819817576984, 129.47104865919295, 528.3980351559549]","[0.9937835156376963, 0.9884083285212205, 0.9023890753258711, 0.9560360601881509, 0.9064500472716912, 0.9996602351025958]","[11126, 11126]","[0.0018845210041688633, 0.0018845210041688633]",[8100]
[177],"[(1277.5, -665.0)]","[0, 1, 2, 3]","[55.2335147548109, 52.5809561005165, 184.48486666995504, 468.3814668877633]","[113.26237921249263, 87.84588466214898, 248.88718993618278, 330.3092965959467]","[1.0, 0.9999999999999996, 0.9091655228361989, 0.984911541633654]","[11846, 11846]","[0.002006474547490954, 0.002006474547490954]",[818]
[207],"[(1277.5, -840.0)]",[0],[69.52061167355377],[700.1754509094013],[0.9679432065955808],"[8940, 8940]","[0.0015142564962492935, 0.0015142564962492935]",[6393]
[219],"[(1242.5, -525.0)]","[0, 1, 2, 3]","[21.75763700711028, 23.333333333333332, 156.27117354951315, 217.08536761657462]","[301.1228812234901, 688.3854145908065, 1738.643279131608, 674.6964064569739]","[1.0, 1.0, 0.9861565488529432, 0.9171801479178346]","[6053, 6053]","[0.0010252566635119656, 0.0010252566635119656]",[6015]
[197],"[(2170.0, -2012.5)]","[0, 1, 2]","[120.48849995694978, 78.26237921249263, 491.1549080267982]","[180.67971810589327, 149.8109077121396, 133.99494936611666]","[0.8922952697263455, 1.0, 0.9205350644190315]","[11846, 11846]","[0.002006474547490954, 0.002006474547490954]",[7485]
[229],"[(1242.5, -542.5)]","[0, 1, 2, 3]","[917.3356551827084, 57.58755534498965, 78.26237921249263, 106.76619087329466]","[233.17971810589327, 282.17902119044925, 236.7316191298974, 370.8795017548433]","[0.9793445541248003, 1.0, 1.0, 1.0]","[5333, 5333]","[0.0009033031201898749, 0.0009033031201898749]",[1584]
