unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[64],"[(0.0, -1715.0)]",[0],[-148.4087015281467],[743.7296540253469],[0.9728569203778424],"[10941, 10941]","[0.0023272564839889446, 0.0023272564839889446]",[480]
[0],"[(875.0, -735.0)]","[0, 1, 2, 3]","[360.61553006146875, 720.2049958748574, 424.6730768746969, 660.1586018766533]","[254.92593013048077, 281.42315133289503, 144.90192306240908, 404.0154701563321]","[0.999711232818165, 0.9646683003960643, 1.0, 0.9367486571301504]","[10941, 10941]","[0.0023272564839889446, 0.0023272564839889446]",[1868]
[98],"[(1260.0, -735.0)]","[0, 1, 2, 3]","[65.87887233324562, 35.35533905932738, 52.5809561005165, 54.99719409228703]","[760.0241661566437, 848.5508980573165, 1092.0316690468567, 186.0907653441547]","[0.9998691726437705, 1.0, 0.9999999999999996, 1.0]","[6028, 6028]","[0.001282213882230633, 0.001282213882230633]",[5261]
[83],"[(1277.5, -735.0)]","[0, 1, 2]","[221.80596489737206, 2241.0934831014965, 862.64389812429]","[464.1098944505416, 136.803411496604, 274.1423071872629]","[0.9366929810710638, 0.9999999999999998, 0.9397823434116803]","[10941, 10941]","[0.0023272564839889446, 0.0023272564839889446]",[10231]
[89],"[(1015.0, -245.0)]","[0, 1]","[216.0609582976689, 254.95097567963924]","[823.521734074909, 106.73284148787373]","[0.7960736330320717, 1.0]","[10941, 10941]","[0.0023272564839889446, 0.0023272564839889446]",[7341]
[114],"[(875.0, -805.0)]","[0, 1, 2, 3]","[437.15018090342517, 398.147475221134, 507.3944077344465, 514.5988706400301]","[402.6329319783009, 310.5845207359115, 279.25480326166763, 271.197081621748]","[0.8847091381913592, 0.8732601754365378, 0.8697251954370947, 0.9598005132951903]","[10941, 10941]","[0.0023272564839889446, 0.0023272564839889446]",[10296]
[172],"[(1172.5, -700.0)]","[0, 1, 2]","[223.60679774997897, 349.99999999999994, 1498.395105952246]","[345.38828585578324, 299.67902119044925, 972.8568192844535]","[1.0, 0.9999999999999998, 0.9898733845982812]","[1706, 1706]","[0.0003628826946060816, 0.0003628826946060816]",[1634]
[181],"[(682.5, -1382.5)]","[0, 1]","[61.843429187753195, 872.4157375395364]","[456.389650957833, 206.15125514930313]","[1.0, 0.9785177675867787]","[5884, 5884]","[0.0012515836899543871, 0.0012515836899543871]",[3233]
[214],"[(1015.0, -910.0)]","[0, 1]","[10.720873864725018, 44.876373392787535]","[456.571305071926, 580.7907412308783]","[1.0, 1.0]","[2435, 2435]","[0.0005179480430045773, 0.0005179480430045773]",[573]
[206],"[(2117.5, -2065.0)]","[0, 1, 2]","[288.61112673270975, 244.11015782784298, 70.0]","[237.00606592013844, 112.59462200367814, 106.73284148787373]","[0.9528599107485368, 0.8954935591775134, 1.0]","[10941, 10941]","[0.0023272564839889446, 0.0023272564839889446]",[7444]
