unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[30],"[(1802.5, -17.5)]","[0, 1]","[33.56016206898096, 97.8279740156158]","[89.65434844830907, 1782.1026274833453]","[0.9999999999999996, 1.0]","[1255, 1255]","[0.00021522894872234608, 0.00021522894872234608]",[939]
[28],"[(402.5, -857.5)]","[0, 1, 2, 3]","[58.97614429214466, 34.02712139673593, 77.27908562418955, 195.65594803123156]","[374.55467415507485, 321.31021079669557, 1207.3086401373944, 149.8109077121396]","[1.0, 1.0, 1.0, 0.9999999999999998]","[4272, 4272]","[0.0007326359115074601, 0.0007326359115074601]",[2835]
[44],"[(1260.0, -980.0)]","[0, 1]","[257.8482141849861, 297.4428049595791]","[534.2283768502073, 106.73284148787373]","[0.9891022931018845, 1.0]","[988, 988]","[0.00016943920425312983, 0.00016943920425312983]",[533]
[41],"[(1522.5, -945.0)]","[0, 1, 2, 3, 4, 5]","[221.02660591526063, 73.94967063419648, 65.62302818382541, 229.5472121093066, 102.52002257893723, 349.9356336345508]","[462.42662476480666, 176.08951059522462, 193.58951059522462, 543.6783097515062, 283.81672152586435, 417.4332020492518]","[0.9624476128193095, 0.9999673918366567, 1.0, 0.9728463784267868, 1.0, 0.9918365379413844]","[4274, 4274]","[0.0007329789058480535, 0.0007329789058480535]",[253]
[49],"[(1802.5, -717.5)]","[0, 1, 2, 3, 4, 5, 6, 7]","[442.8571428571429, 47.11347431245808, 359.23292192132453, 39.062869614043564, 30.779096253960873, 59.395723611523884, 31.80779733986876, 286.34291180291115]","[786.2487218800543, 1080.9680036432305, 462.0298492711796, 974.2252819908721, 228.2359528010324, 431.5692827709672, 143.69429464123962, 411.93820539380835]","[0.9930250581245158, 0.7515776322976868, 0.9999755346363806, 0.9865174008579006, 0.9999999999999996, 0.8361659422242564, 0.8012523946447262, 0.8669611188478116]","[1746, 1746]","[0.00029943405933802094, 0.00029943405933802094]",[562]
[58],"[(1505.0, -560.0)]","[0, 1]","[287.4276383668716, 135.55565327127098]","[525.2269802742951, 158.74368670764582]","[0.8928835093290222, 0.9996554383553333]","[12552, 12552]","[0.002152632481564054, 0.002152632481564054]",[12260]
[56],"[(455.0, -367.5)]","[0, 1, 2]","[31.156135934715927, 327.29166213178286, 389.8738784153917]","[183.51957715883992, 339.92739779268004, 301.3871899361828]","[0.7995584462259275, 0.8839680339363692, 0.9775548933070387]","[12552, 12552]","[0.002152632481564054, 0.002152632481564054]",[4266]
[68],"[(1487.5, -1190.0)]",[0],[359.2329219213246],[124.65434844830907],[0.9999755346363806],"[1741, 1741]","[0.0002985765734865375, 0.0002985765734865375]",[239]
[59],"[(1487.5, -560.0)]",[0],[73.78647873726219],[80.0885963944758],[1.0],"[12552, 12552]","[0.002152632481564054, 0.002152632481564054]",[9140]
[69],"[(1820.0, -665.0)]","[0, 1, 2, 3]","[45.7178854798039, 235.14918432537436, 353.3988163327811, 391.3118960624631]","[218.21473536683877, 268.4914336576337, 219.6219057456051, 218.26237921249265]","[0.9162905320140489, 1.0, 0.996178237081759, 0.9999999999999998]","[8789, 8789]","[0.0015072886297376094, 0.0015072886297376094]",[1396]
[121],"[(665.0, -1592.5)]","[0, 1]","[17.053283059626974, 618.718433538229]","[535.5971473206198, 195.8980351559549]","[0.9999999999999998, 0.9999999999999998]","[3251, 3251]","[0.0005575373006345395, 0.0005575373006345395]",[859]
[71],"[(1487.5, -1260.0)]","[0, 1, 2, 3, 4, 5, 6]","[157.35255908306846, 371.2310601229374, 378.80699898455816, 397.93896516624915, 470.2983686507487, 160.3429965517979, 324.95174310463864]","[233.01705184189825, 272.23611075682084, 385.5732869246322, 322.93704668450255, 158.58951059522462, 228.67910687329433, 233.8885181848556]","[0.9578442834504138, 0.9999999999999998, 0.9808395509421595, 0.9657195394804716, 1.0, 1.0, 0.9747327346014788]","[12552, 12552]","[0.002152632481564054, 0.002152632481564054]",[5730]
[74],"[(997.5, -717.5)]","[0, 1]","[373.5155805169162, 535.3375806652836]","[175.15182147569465, 377.37618849504236]","[1.0, 0.8835771863088622]","[10296, 10296]","[0.0017657348653747212, 0.0017657348653747212]",[826]
[122],"[(1890.0, -1697.5)]","[0, 1, 2]","[402.2133590040109, 49.278841855086476, 448.2186966202994]","[646.0237141105961, 165.8382479367538, 136.803411496604]","[0.9465152486439832, 0.9992543605355095, 1.0]","[3252, 3252]","[0.0005577087978048363, 0.0005577087978048363]",[948]
[81],"[(1067.5, -507.5)]","[0, 1]","[250.4400834242739, 446.1642074393685]","[699.7845254138425, 106.73284148787373]","[0.8223363152812679, 0.9999999999999996]","[11043, 11043]","[0.0018938432515863488, 0.0018938432515863488]",[6240]
[153],"[(1015.0, -1330.0)]","[0, 1, 2, 3]","[66.41804981117875, 138.65561219670846, 24.470883742579048, 26.75539172057207]","[253.59621770364868, 1004.2096363382102, 1739.2086604319802, 349.0492231339729]","[0.9999999999999998, 0.8380100449355282, 1.0, 1.0]","[5763, 5763]","[0.0009883381924198251, 0.0009883381924198251]",[1287]
[154],"[(875.0, -210.0)]","[0, 1, 2, 3, 4, 5]","[24.359487590072057, 48.221233470354825, 42.68857047954144, 185.6155300614687, 41.666666666666664, 100.00000000000001]","[1277.6325681496476, 452.59056006428983, 622.4740079569024, 197.9898987322333, 136.99747468305833, 623.3985905294663]","[0.984900212528827, 0.7937450996476748, 1.0, 0.9999999999999998, 1.0, 1.0]","[5024, 5024]","[0.0008616017835705711, 0.0008616017835705711]",[2868]
[166],"[(1155.0, -682.5)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[44.114837243948756, 21.73395977101878, 329.9831645537222, 49.97743521268175, 55.40553492916125, 32.081077711853126, 501.98600511926094, 20.687589285449118, 32.5528582664392, 140.0]","[816.3893407947518, 1002.951516166096, 205.44329364633552, 522.5831334222169, 2026.1904489712128, 412.7765568844545, 305.6832483114831, 361.1114087243318, 1628.588885748975, 1747.902336252024]","[0.7861895642500927, 0.9997428644895859, 1.0, 0.9694888751393055, 0.9623237540172732, 1.0, 0.9510412794544366, 1.0, 1.0, 1.0]","[2013, 2013]","[0.00034522380380723716, 0.00034522380380723716]",[922]
[187],"[(1225.0, -857.5)]","[0, 1, 2]","[1270.364690735527, 31.622776601683793, 35.57380873295119]","[1022.8788304242132, 870.3590306065979, 757.2711481101579]","[0.9980830801298619, 1.0, 1.0]","[4001, 4001]","[0.0006861601783570571, 0.0006861601783570571]",[3978]
[207],"[(892.5, -1225.0)]","[0, 1, 2, 3]","[383.94240286667593, 37.39879987068572, 35.703134872868795, 223.60679774997897]","[398.64476458653303, 1557.5087875987656, 259.42317537253217, 520.9812516360657]","[0.9993169005838468, 0.9244836960493429, 1.0, 1.0]","[4765, 4765]","[0.0008171840164637284, 0.0008171840164637284]",[603]
[180],"[(805.0, -140.0)]","[0, 1, 2, 3]","[584.39130883181, 97.15189873417722, 70.37163875229882, 42.92129856417574]","[1088.3572828646418, 194.65434844830907, 161.55214883813318, 103.0111165540218]","[0.9918099641287234, 0.9908848143319734, 1.0, 0.8523952946218607]","[12552, 12552]","[0.002152632481564054, 0.002152632481564054]",[9837]
[222],"[(1487.5, -192.5)]","[0, 1]","[32.06859931035959, 55.39214046191699]","[254.9884150025114, 1183.9440424310596]","[1.0, 1.0]","[1745, 1745]","[0.0002992625621677242, 0.0002992625621677242]",[874]
[233],"[(682.5, -1592.5)]","[0, 1, 2, 3, 4]","[35.05455298627702, 20.595362950655957, 20.04287456897474, -553.3985905294662, 349.99999999999994]","[1163.073181162357, 670.4247302615947, 1053.5595909450058, 94.47104865919295, 252.70536390593463]","[0.8833569480696934, 1.0, 1.0, 1.0, 0.9999999999999998]","[4762, 4762]","[0.0008166695249528383, 0.0008166695249528383]",[2819]
[221],"[(1855.0, -1697.5)]","[0, 1]","[27.498597046143516, 27.669929526473318]","[238.78891664491778, 1196.2002799634101]","[1.0, 1.0]","[7264, 7264]","[0.0012457554450351568, 0.0012457554450351568]",[2412]
[217],"[(1120.0, -367.5)]",[0],[93.09127673259992],[167.9167276608017],[0.9816895481462697],"[12552, 12552]","[0.002152632481564054, 0.002152632481564054]",[2397]
[289],"[(2642.5, -752.5)]","[0, 1]","[18.84995854498431, 699.9999999999999]","[1676.9322815772848, 1409.6135820658837]","[0.9470424166227596, 0.9999999999999998]","[1000, 1000]","[0.0001714971702966901, 0.0001714971702966901]",[404]
[240],"[(1575.0, -595.0)]","[0, 1, 2]","[255.24612261974832, 252.38858928247924, 705.447552976123]","[204.2699950866589, 102.22833692686612, 180.22070020147095]","[0.9999223204930343, 1.0, 1.0]","[12552, 12552]","[0.002152632481564054, 0.002152632481564054]",[290]
[272],"[(1050.0, -542.5)]",[0],[-769.2365681652426],[1237.2757461709382],[0.9533977594472388],"[11055, 11055]","[0.001895901217629909, 0.001895901217629909]",[1419]
[299],"[(1067.5, -507.5)]","[0, 1]","[11.02287031161868, 101.86788559552258]","[1572.8541926286305, 822.6925918037182]","[1.0, 1.0]","[2770, 2770]","[0.0004750471617218316, 0.0004750471617218316]",[2473]
[292],"[(1120.0, -297.5)]",[0],[25.0],[1596.571322834538],[1.0],"[5509, 5509]","[0.0009447779111644658, 0.0009447779111644658]",[5128]
