unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[39],"[(2625.0, -1540.0)]","[0, 1, 2]","[31.622776601683793, 49.49747468305833, 43.74999999999999]","[714.0934169181015, 229.5809857791226, 2145.4597035658358]","[1.0, 1.0, 0.9999999999999998]","[6824, 6824]","[0.0009752472417538444, 0.0009752472417538444]",[1636]
[27],"[(2327.5, -1102.5)]","[0, 1]","[64.9825358016691, 131.82902841773515]","[273.5545944197854, 678.8493900796325]","[0.9555961938619182, 1.0]","[6099, 6099]","[0.0008716343680329274, 0.0008716343680329274]",[2049]
[38],"[(2730.0, -1032.5)]",[0],[63.20843008487871],[621.1628630908522],[0.9934789249292073],"[9015, 9015]","[0.0012883724918538843, 0.0012883724918538843]",[5195]
[26],"[(2257.5, -1855.0)]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[217.6362696887882, 93.73533758709323, 19.444444444444443, 87.49999999999999, 75.21934040018405, 300.5942175634876, -616.0958800128421, 82.49579113843055, 343.3136939262256]","[338.16959817135734, 228.58951059522462, 651.7269548508132, 773.2488008591214, 353.81672152586435, 279.6746674720099, 1012.2668622409769, 235.6743186944831, 504.7526562529987]","[0.9962026629097389, 0.9516638235207888, 0.9999999999999998, 0.9999999999999998, 0.9368952377300459, 0.9911027628020094, 0.9605968437595446, 1.0, 0.9745378408641211]","[3924, 3924]","[0.0005607957468701766, 0.0005607957468701766]",[980]
[3],"[(1732.5, -1575.0)]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","[671.5245081792832, 385.6170644482908, 277.5250290933252, 420.92985342478323, 223.60679774997897, 313.04951684997053, 279.2819563713325, 467.8695845819026, 427.26572701964426]","[254.125397107502, 426.86342488826415, 209.13978084332643, 103.0111165540218, 165.76237921249265, 165.76237921249265, 129.47104865919295, 125.33985905294664, 145.67971810589327]","[0.9718668024448492, 0.9752033632894183, 0.8007316110588482, 0.9963005056783064, 1.0, 1.0, 0.9852034777129183, 0.9252289600848284, 0.9817014405490483]","[11927, 11927]","[0.001704538958440519, 0.001704538958440519]",[5163]
[42],"[(3045.0, -822.5)]","[0, 1, 2, 3, 4, 5, 6, 7]","[56.80616440018501, 32.28096174982065, 39.44945934637734, 14.02158829347107, 126.72025302129701, 134.3709624716425, 40.065568645787, 32.00628561752178]","[492.70071011282175, 168.4865961494413, 1131.1304177656925, 503.7358882411158, 316.7159158554829, 230.32235208309834, 131.197081621748, 89.65434844830907]","[0.8856976235602858, 1.0, 0.9764211001789602, 1.0, 0.9630027225565642, 1.0, 0.9929434334813597, 0.9177767547729101]","[3917, 3917]","[0.0005597953467101126, 0.0005597953467101126]",[1244]
[58],"[(2625.0, -122.5)]","[0, 1, 2]","[28.287606944274444, 14.766486643866534, 76.0385229562552]","[690.635446214311, 1393.0929689781753, 323.1743186944831]","[0.9999999999999998, 1.0, 0.854137477122468]","[5379, 5379]","[0.0007687360658549134, 0.0007687360658549134]",[1967]
[60],"[(2975.0, -875.0)]","[0, 1, 2, 3, 4]","[84.16562879232288, -115.89219943705949, 26.92307692307692, 92.80776503073434, 83.2242015168284]","[1136.539127056911, 377.0228242033405, 449.86443568953945, 179.2462120245875, 169.54549160083866]","[0.9660379774813205, 1.0, 1.0, 0.9999999999999998, 0.9935503058868574]","[4637, 4637]","[0.0006626936488881267, 0.0006626936488881267]",[3740]
[86],"[(3412.5, -2012.5)]","[0, 1, 2]","[31.35322457671658, 54.40641853863726, 26.92307692307692]","[1161.5060921931522, 284.88878951910533, 230.3966885604377]","[1.0, 0.9128807320614155, 1.0]","[3190, 3190]","[0.00045589664437203453, 0.00045589664437203453]",[1020]
[100],"[(3185.0, -1347.5)]","[0, 1, 2, 3, 4]","[13.975424859373685, 89.19538928279367, 29.9134373259171, 59.396969619669996, 50.30896277540603]","[509.3571990953004, 1571.1273828696806, 235.51338652021911, 186.30088617966234, 1035.3398590529466]","[1.0, 0.843361266339465, 1.0, 1.0, 1.0]","[1724, 1724]","[0.00024638426799291144, 0.00024638426799291144]",[450]
