unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[48],"[(1855.0, -402.5)]",[0],[65.44466376895885],[283.23181675549273],[0.9999968844905177],"[997, 997]","[0.00012724292374757213, 0.00012724292374757213]",[502]
[3],"[(1155.0, -770.0)]","[0, 1]","[13.493513657326314, 12.229550584459163]","[776.9486464311922, 2030.043837158027]","[1.0, 1.0]","[2471, 2471]","[0.00031536335464418325, 0.00031536335464418325]",[1369]
[24],"[(1067.5, -1925.0)]",[0],[174.99999999999997],[1052.3701609380764],[0.9999999999999998],"[6857, 6857]","[0.0008751301184925798, 0.0008751301184925798]",[4419]
[36],"[(1540.0, -52.5)]",[0],[70.0],[168.04069217324596],[1.0],"[4644, 4644]","[0.000592694220545361, 0.000592694220545361]",[894]
[0],"[(2940.0, -1680.0)]","[0, 1, 2, 3, 4]","[189.83357840201518, 335.4101966249685, 715.3882032022076, 393.0145020101019, 653.4178172761135]","[322.2181266710043, 313.04951684997053, 224.30500885224728, 179.28820333316548, 504.4092631185364]","[0.9577734996967567, 1.0, 0.9999444800060894, 0.989906891743744, 0.9244986048007799]","[11964, 11964]","[0.0015269150849708654, 0.0015269150849708654]",[3293]
[49],"[(1855.0, -402.5)]","[0, 1]","[63.976935558529334, 70.10794146735535]","[158.74368670764582, 185.5971473206198]","[0.9913710777171062, 1.0]","[1002, 1002]","[0.00012788105275332725, 0.00012788105275332725]",[947]
[68],"[(892.5, -385.0)]",[0],[9.210526315789474],[2729.147592467792],[1.0],"[1736, 1736]","[0.00022155839079817974, 0.00022155839079817974]",[655]
[55],"[(1715.0, -332.5)]","[0, 1]","[29.13214410720493, 64.45649102984113]","[492.90812990427855, 454.5477503904433]","[0.780832475735985, 0.83991258814528]","[6123, 6123]","[0.0007814527804477272, 0.0007814527804477272]",[823]
[50],"[(1697.5, -227.5)]",[0],[75.07585908678251],[392.92082152362184],[0.9266596060881733],"[11964, 11964]","[0.0015269150849708654, 0.0015269150849708654]",[954]
[91],"[(1662.5, -1260.0)]","[0, 1]","[127.02082400892095, 228.4498831525769]","[237.32574591105265, 775.8131155618971]","[0.9750575838653645, 1.0]","[1736, 1736]","[0.00022155839079817974, 0.00022155839079817974]",[406]
