unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[15],"[(3727.5, -1330.0)]",[0],[560.6658238833252],[338.4951873865215],[0.9288628562141342],"[996, 996]","[0.00012891409933245537, 0.00012891409933245537]",[233]
[17],"[(3727.5, -1330.0)]",[0],[280.13668538768707],[129.55467415507485],[0.9999999999999998],"[996, 996]","[0.00012891409933245537, 0.00012891409933245537]",[233]
[20],"[(2380.0, -910.0)]",[0],[36.68549025585592],[134.89356881873897],[0.9999999999999998],"[12704, 12704]","[0.0016443019256220008, 0.0016443019256220008]",[5949]
[1],"[(1715.0, -1575.0)]","[0, 1, 2]","[34.359099627630535, 284.3138270617171, 368.93239368631095]","[228.62866428930465, 271.09909239794007, 94.47104865919295]","[0.9490733683398666, 0.9992141788677827, 1.0]","[12704, 12704]","[0.0016443019256220008, 0.0016443019256220008]",[11613]
[21],"[(2607.5, -1400.0)]","[0, 1, 2, 3]","[17.77384431566755, 174.99999999999997, 116.66666666666667, 721.5434844830905]","[1136.3195147729573, 285.1985244636212, 482.4865589455248, 684.4042974070657]","[1.0, 0.9999999999999998, 1.0, 0.9999999999999998]","[4659, 4659]","[0.0006030228803111541, 0.0006030228803111541]",[2128]
[27],"[(2345.0, -507.5)]","[0, 1, 2]","[26.849849923668003, 33.333333333333336, 86.95819912499181]","[196.37317667323822, 280.62420483331846, 255.5942349511735]","[1.0, 1.0, 1.0]","[5383, 5383]","[0.0006967315227977983, 0.0006967315227977983]",[5353]
[43],"[(1785.0, -1557.5)]","[0, 1, 2, 3]","[110.52631578947368, 13.72549019607843, 18.266923657799765, 221.35943621178654]","[994.0620057116377, 1646.3605234843963, 1599.5745591303598, 299.0866539036687]","[1.0, 1.0, 1.0, 1.0]","[3214, 3214]","[0.00041599389081778263, 0.00041599389081778263]",[2461]
[44],"[(1522.5, -385.0)]","[0, 1, 2]","[10.7858371488239, 11.475409836065573, 41.190725901311914]","[706.564318200378, 1341.770829181613, 1755.2022837046231]","[1.0, 1.0, 1.0]","[1747, 1747]","[0.0002261174011383529, 0.0002261174011383529]",[1701]
[51],"[(2222.5, -420.0)]",[0],[1049.9999999999998],[859.2101400131277],[0.9999999999999996],"[3199, 3199]","[0.00041405241341819745, 0.00041405241341819745]",[3144]
[56],"[(1820.0, -1330.0)]","[0, 1, 2]","[15.372183070262954, 45.15137262259191, 24.137931034482758]","[1218.793768754573, 1591.2426961041608, 1239.8851439350788]","[1.0, 1.0, 1.0]","[3191, 3191]","[0.0004130169588050854, 0.0004130169588050854]",[1334]
[57],"[(2380.0, -1592.5)]",[0],[20.203050891044217],[138.12613897236298],[1.0],"[3187, 3187]","[0.0004124992314985293, 0.0004124992314985293]",[919]
[46],"[(3307.5, -1312.5)]","[0, 1, 2]","[403.7237481168334, 288.61739379323626, 446.1642074393685]","[345.0710761091108, 89.65434844830907, 161.38718993618278]","[0.9306583872013355, 1.0, 0.9999999999999996]","[12704, 12704]","[0.0016443019256220008, 0.0016443019256220008]",[4362]
[72],"[(1522.5, -385.0)]","[0, 1]","[251.77669529663686, 26.92307692307692]","[106.12866428930465, 141.24368670764582]","[0.9254404789745334, 1.0]","[12704, 12704]","[0.0016443019256220008, 0.0016443019256220008]",[5554]
[77],"[(822.5, -542.5)]",[0],[276.6992952647331],[879.142019768734],[1.0],"[5373, 5373]","[0.0006954372045314082, 0.0006954372045314082]",[5369]
[71],"[(2502.5, -1732.5)]",[0],[13.877796640109814],[1725.7493152611512],[1.0],"[12704, 12704]","[0.0016443019256220008, 0.0016443019256220008]",[7360]
