unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[5],"[(105.0, -717.5)]",[0],[47.77260458330143],[1940.251819322188],[0.9877611185529028],"[2061, 2061]","[0.0003579297903609907, 0.0003579297903609907]",[645]
[3],"[(1942.5, -35.0)]",[0],[2474.873734152916],[141.24368670764582],[0.9999999999999998],"[12169, 12169]","[0.002100074531160173, 0.002100074531160173]",[4496]
[13],"[(2047.5, -315.0)]","[0, 1, 2, 3]","[300.55887948650854, 15.204131884486701, 14.50509133807352, 105.0]","[144.57270054082036, 704.8963760518485, 1048.7060961436305, 373.75729563700185]","[1.0, 1.0, 0.9999999999999996, 1.0]","[1342, 1342]","[0.0002315966817994044, 0.0002315966817994044]",[177]
[19],"[(1820.0, -787.5)]",[0],[46.10303888467146],[176.08951059522462],[0.9708358757628087],"[989, 989]","[0.00017212385433866542, 0.00017212385433866542]",[217]
[21],"[(1942.5, -402.5)]","[0, 1, 2]","[21.441747729450036, 31.943828249996994, 9.459459459459458]","[103.0111165540218, 1358.6358598813167, 1173.7108939498207]","[1.0, 1.0, 1.0]","[989, 989]","[0.00017212385433866542, 0.00017212385433866542]",[558]
[22],"[(1942.5, -402.5)]","[0, 1, 2, 3, 4]","[58.333333333333336, 26.051302464767538, 26.051302464767538, 48.102898965539374, 110.67971810589327]","[669.2269548508132, 409.74873734152914, 181.27349576651443, 1643.7478868671967, 526.2167007005265]","[1.0, 0.9999999999999998, 0.9999999999999998, 1.0, 1.0]","[989, 989]","[0.00017212385433866542, 0.00017212385433866542]",[878]
[41],"[(1837.5, -437.5)]","[0, 1]","[58.333333333333336, 28.98606637499727]","[438.9558102577303, 898.2368292105966]","[1.0, 1.0]","[3497, 3497]","[0.0006034974636754971, 0.0006034974636754971]",[2412]
[32],"[(665.0, -735.0)]",[0],[342.41772560197313],[129.74873734152916],[0.8708680082203384],"[12169, 12169]","[0.002100074531160173, 0.002100074531160173]",[56]
[49],"[(1820.0, -787.5)]",[0],[19.088385173778686],[549.3394804052101],[1.0],"[990, 990]","[0.00017085001116349505, 0.00017085001116349505]",[217]
[53],"[(770.0, -350.0)]","[0, 1]","[35.35533905932738, 95.45454545454545]","[646.8091604887188, 439.08763560155415]","[1.0, 1.0]","[1711, 1711]","[0.000295277140505798, 0.000295277140505798]",[456]
[60],"[(1540.0, -437.5)]","[0, 1, 2, 3]","[54.99719409228703, 43.729908150490346, 42.56912234842049, 164.9915822768611]","[287.83142396305504, 1430.519634371061, 1000.9877850803873, 646.1835690012938]","[1.0, 1.0, 1.0, 1.0]","[2437, 2437]","[0.00042056714869236105, 0.00042056714869236105]",[1635]
[67],"[(2082.5, -262.5)]","[0, 1, 2]","[11.38211382113821, 10.850952755479732, 41.1764705882353]","[1409.6361446303247, 812.9099878199144, 1999.7598453755106]","[0.9999999999999998, 1.0, 1.0]","[3515, 3515]","[0.0006066038275148334, 0.0006066038275148334]",[1281]
[61],"[(1837.5, -437.5)]","[0, 1]","[-174.99999999999997, 313.2200641884456]","[1762.0665650814244, 1285.2443998934234]","[0.9999999999999998, 0.7864330110947964]","[12169, 12169]","[0.002100074531160173, 0.002100074531160173]",[1701]
