unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[13],"[(1645.0, -245.0)]","[0, 1]","[53.44766551726597, 70.71067811865476]","[764.4557640181459, 309.0333496620654]","[0.9999999999999998, 1.0]","[6047, 6047]","[0.0011638848289094595, 0.0011638848289094595]",[2408]
[12],"[(1452.5, -560.0)]","[0, 1, 2, 3, 4, 5, 6]","[275.47249796305914, 50.573291417208075, 393.77450291639576, 98.26016122347913, 68.71842709362768, 326.3432400189135, 989.9494936611666]","[189.303411496604, 1877.1593608570292, 302.4140272559663, 444.1636124967539, 221.67441399136587, 224.303411496604, 331.6764958735076]","[0.999617907725024, 0.944482813996402, 0.9998973127043845, 0.816115848386571, 1.0, 0.9951579469295111, 1.0]","[3152, 3152]","[0.0006066752076604293, 0.0006066752076604293]",[300]
[0],"[(2065.0, -892.5)]","[0, 1, 2]","[164.9915822768611, 369.2362458028738, 250.72402540305706]","[166.8910435017973, 367.6994341661575, 249.27399133204457]","[1.0, 0.9954462549450629, 0.9999863962666469]","[11089, 11089]","[0.002134334193447494, 0.002134334193447494]",[3369]
[52],"[(1820.0, -787.5)]","[0, 1, 2, 3, 4]","[8.793525754212656, 37.63440860215054, 39.783889358990564, 28.747978728803442, 49.0007396393881]","[303.9542437386236, 199.74873734152916, 563.7191150213279, 199.912559593767, 944.4851501574217]","[1.0, 1.0, 1.0, 1.0, 1.0]","[985, 985]","[0.0001912203644834866, 0.0001912203644834866]",[140]
[56],"[(1820.0, -35.0)]","[0, 1, 2]","[105.161912201033, 65.21864934374386, 630.971473206198]","[330.2230539639104, 540.2549268209186, 610.0946336036923]","[0.9999999999999996, 1.0, 0.9999999999999998]","[6762, 6762]","[0.001301503094606543, 0.001301503094606543]",[2353]
[29],"[(1505.0, -735.0)]",[0],[360.555127546399],[150.9430319827688],[1.0],"[11089, 11089]","[0.002134334193447494, 0.002134334193447494]",[5699]
[77],"[(1067.5, -735.0)]","[0, 1, 2, 3]","[268.4135848040868, 183.34440353183547, 520.7530472330874, 647.5295225604686]","[336.91003427682534, 228.74368670764582, 432.1222698873678, 358.06055925441757]","[0.8286756928994419, 0.9970613245949399, 0.9454397613998891, 0.9497476019508619]","[11089, 11089]","[0.002134334193447494, 0.002134334193447494]",[7673]
[101],"[(1137.5, -420.0)]","[0, 1, 2]","[122.68653095236925, 108.34892538599814, 721.5434844830905]","[298.5895105952246, 1387.2604238146928, 855.755809651643]","[1.0, 0.7621659262774543, 0.9999999999999998]","[3875, 3875]","[0.0007458332581485291, 0.0007458332581485291]",[3828]
[100],"[(857.5, -542.5)]","[0, 1, 2]","[32.797431112867756, 70.81053877821385, 70.0]","[174.1960066081018, 1283.9340250099604, 806.8726144999555]","[1.0, 0.9109360472791379, 1.0]","[6763, 6763]","[0.0013016955677054198, 0.0013016955677054198]",[6285]
[103],"[(1365.0, -52.5)]","[0, 1, 2, 3, 4, 5]","[206.2562409425871, 50.47771785649584, 34.10656611925395, 155.55555555555554, 48.91398700780789, 287.5207117527939]","[1069.1861772311918, 297.88428495809774, 981.3053208847631, 354.8793604317449, 398.20116885820215, 989.0667236378711]","[0.9893807772550566, 1.0, 0.9999999999999998, 0.9999999999999998, 0.9999999999999998, 0.9748982293990124]","[4601, 4601]","[0.00088556872793326, 0.00088556872793326]",[3471]
