unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[58],"[(2135.0, -1382.5)]","[0, 1, 2, 3, 4]","[-46.91139032908935, 58.635319820806586, 21.5206411665471, 32.496684180984076, 260.87459737497545]","[1123.1314852216026, 272.02006554305683, 1524.3194860352494, 455.0121263663991, 410.36224972918376]","[0.960247742877329, 1.0, 1.0, 1.0, 1.0]","[2445, 2445]","[0.0003494254844795061, 0.0003494254844795061]",[1090]
[34],"[(3465.0, -1872.5)]","[0, 1]","[70.0, 26.92307692307692]","[1993.6594473406867, 637.7015801334272]","[1.0, 1.0]","[4609, 4609]","[0.0006586920482478705, 0.0006586920482478705]",[4097]
[57],"[(2135.0, -1382.5)]",[0],[295.4288809643488],[127.75985389555098],[0.9954605765370805],"[8241, 8241]","[0.0011777568170125193, 0.0011777568170125193]",[3257]
[8],"[(1995.0, -1575.0)]","[0, 1, 2, 3, 4, 5]","[90.9178425132165, 99.41644909997657, 60.03808961498918, 22.278911564625847, 85.03471513316063, 108.61526136089931]","[661.9688767916327, 323.57640666633097, 316.0895105952246, 1089.3656115447488, 364.54165815979275, 341.85188980771727]","[0.9600060686373298, 0.9572892938496582, 1.0, 0.9621551917470286, 1.0, 0.7733674540975363]","[2442, 2442]","[0.0003489967415537644, 0.0003489967415537644]",[256]
[53],"[(2135.0, -1382.5)]",[0],[111.00668992047548],[183.43988650286445],[1.0],"[11142, 11142]","[0.0015923512262047677, 0.0015923512262047677]",[9789]
[24],"[(2135.0, -892.5)]","[0, 1, 2, 3]","[89.73206342319897, 32.60932467187193, 742.4621202458748, 494.9747468305833]","[279.795491881148, 1789.4811546132446, 260.54709820424983, 150.9430319827688]","[0.9517010432239423, 1.0, 0.9999999999999998, 1.0]","[8965, 8965]","[0.0012812267764248557, 0.0012812267764248557]",[668]
[62],"[(1925.0, -1855.0)]","[0, 1, 2, 3]","[186.42456161056072, 174.99999999999997, 54.99719409228703, 244.22093100979777]","[825.6296759694391, 1508.537410451462, 1676.3387392199522, 849.5475870874546]","[0.9700568944188436, 0.9999999999999998, 1.0, 0.8874196173355697]","[2448, 2448]","[0.0003498542274052478, 0.0003498542274052478]",[2394]
[61],"[(2012.5, -1575.0)]","[0, 1, 2, 3, 4, 5, 6, 7]","[13.118972445147103, 129.21306363508913, 37.26779962499649, 26.92582403567252, 11.378729812197317, 81.41567396209007, 112.25251302683172, 43.412157106222956]","[457.5518704953508, 342.9506968246283, 243.21450592583184, 133.37157373110014, 1487.1626825809194, 238.24896879631447, 393.31088966250525, 710.8482314587144]","[1.0, 0.9995614112288148, 1.0, 1.0, 1.0, 0.9999999999999998, 0.9133392698036397, 1.0]","[3164, 3164]","[0.00045218087234893956, 0.00045218087234893956]",[3048]
[67],"[(1137.5, -1750.0)]","[0, 1, 2, 3]","[13.132071572428238, 129.13158969732663, 35.35533905932738, 30.100915081727933]","[932.3451780729922, 800.4306086680261, 169.0574342381473, 621.89023905781]","[0.9708595268090798, 0.8924261077665062, 1.0, 0.9999999999999998]","[6083, 6083]","[0.0008693477390956382, 0.0008693477390956382]",[370]
[84],"[(2135.0, -1435.0)]","[0, 1, 2]","[32.98460221335835, 874.9999999999999, 174.99999999999997]","[670.3718047707227, 568.0335576211094, 881.9362324659928]","[0.9962250588325768, 1.0, 0.9999999999999998]","[3177, 3177]","[0.00045403875836048707, 0.00045403875836048707]",[878]
[82],"[(1942.5, -1855.0)]","[0, 1, 2, 3]","[30.703978063110238, 63.725863281448845, 94.26163401956306, 96.31392963194271]","[1520.5370672074084, 222.35992459600345, 382.30357416168494, 266.4281066698956]","[1.0, 0.9995168882661423, 0.9999999999999998, 0.9790415520105032]","[5348, 5348]","[0.0007643057222889156, 0.0007643057222889156]",[953]
[86],"[(1382.5, -1032.5)]","[0, 1, 2, 3]","[51.89744511871372, 65.62499999999999, 140.60100017252745, 291.6666666666667]","[251.35026734262792, 280.0, 344.6506604039382, 213.69429464123962]","[0.9970682320831544, 0.9999999999999996, 0.9855613532096664, 1.0]","[5351, 5351]","[0.0007647344652146573, 0.0007647344652146573]",[2739]
