unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[23],"[(2380.0, -892.5)]",[0],[69.01933536050187],[124.23284148787373],[0.9849274371178901],"[10051, 10051]","[0.0013519357322761038, 0.0013519357322761038]",[7923]
[3],"[(1942.5, -1977.5)]","[0, 1, 2, 3]","[79.53882491344845, 60.128623706924216, 110.27397260273972, 16.666666666666668]","[163.17971810589327, 89.65434844830907, 129.74873734152916, 1020.511091663497]","[0.9185606995772632, 0.9999999999999998, 0.9350419796730005, 1.0]","[10055, 10055]","[0.0013524737626142895, 0.0013524737626142895]",[3832]
[4],"[(1750.0, -1487.5)]","[0, 1, 2]","[62.84588203122579, 253.53149497846726, 179.30869689661813]","[111.97104865919295, 130.76237921249265, 161.38718993618278]","[0.9994221686891285, 0.9612460222021129, 1.0]","[13075, 13075]","[0.0017586866679444888, 0.0017586866679444888]",[8530]
[16],"[(1610.0, -1225.0)]","[0, 1, 2, 3, 4, 5, 6, 7]","[412.5141647142284, 501.2114787028735, 237.66950320757422, -422.48737341529164, 319.20793070830877, 577.3126670483193, 291.6666666666667, 263.7613427423907]","[733.0238188828635, 952.5243669335227, 136.99747468305833, 81.37992694777549, 133.37157373110014, 1020.349106636669, 112.24873734152916, 253.2147353668388]","[0.9886959154005365, 0.7507862718566196, 0.9879795227158391, 0.9902829307627805, 1.0, 0.9827176097472047, 1.0, 0.9872062995193315]","[13075, 13075]","[0.0017586866679444888, 0.0017586866679444888]",[23]
[47],"[(2485.0, -787.5)]","[0, 1, 2, 3, 4]","[24.88820930726652, 28.823529411764707, 10.0, 58.73386064089577, 135.1924554107958]","[550.2603547800921, 840.8531513120827, 505.2260094890541, 1318.3911382721717, 487.50120407004624]","[1.0, 1.0, 1.0, 0.9103711799856105, 1.0]","[5522, 5522]","[0.0007427508818653512, 0.0007427508818653512]",[1133]
[56],"[(1470.0, -1277.5)]","[0, 1, 2]","[185.0918057386918, 87.49999999999999, 35.35533905932738]","[631.0895105952246, 134.89356881873897, 451.9781838922088]","[0.9997523293420403, 0.9999999999999998, 1.0]","[7776, 7776]","[0.00104593097743299, 0.00104593097743299]",[3261]
[38],"[(1242.5, -1470.0)]","[0, 1, 2, 3]","[592.1152656703082, 260.87459737497545, 402.90697674418607, 392.32314655832374]","[126.97707426839528, 219.35188980771727, 229.2328414878737, 236.01957715883992]","[0.9967806428217959, 1.0, 0.9996940024479802, 0.7964464512914335]","[13075, 13075]","[0.0017586866679444888, 0.0017586866679444888]",[12136]
[62],"[(2030.0, -52.5)]","[0, 1, 2]","[298.90477520540344, 193.93549669311773, 338.01375816630235]","[252.412559593767, 107.15434844830907, 283.3151539263072]","[0.8827824484344748, 0.8465688163350555, 0.9624996421505069]","[13075, 13075]","[0.0017586866679444888, 0.0017586866679444888]",[5394]
[61],"[(1435.0, -227.5)]","[0, 1]","[147.3684210526316, 294.85162110295397]","[739.1034969018291, 293.3281699215893]","[1.0, 0.9952407439087831]","[13075, 13075]","[0.0017586866679444888, 0.0017586866679444888]",[903]
[73],"[(1627.5, -1715.0)]","[0, 1, 2]","[280.06836168071834, 294.3174758686337, 222.15230608834185]","[297.89550983901324, 126.79039550132192, 292.6829983335141]","[0.9428098081680089, 1.0, 0.9641602443900964]","[13075, 13075]","[0.0017586866679444888, 0.0017586866679444888]",[12198]
[85],"[(1470.0, -210.0)]","[0, 1, 2]","[54.331844465444576, 134.76776165833562, 33.333333333333336]","[425.8760805104672, 1664.1438264264104, 782.6003277152839]","[0.8129827202552143, 0.9777650703838006, 1.0]","[3264, 3264]","[0.00043903275595952665, 0.00043903275595952665]",[1488]
[78],"[(1697.5, -262.5)]","[0, 1, 2, 3, 4]","[512.5885932861707, 290.37070835048496, 250.0, 349.99999999999994, 435.53564036377287]","[144.13118960624632, 270.992424049175, 112.24873734152916, 192.5, 225.85700121617077]","[0.9896131566988271, 0.9754870712579995, 1.0, 0.9999999999999998, 0.9327160560116537]","[13075, 13075]","[0.0017586866679444888, 0.0017586866679444888]",[5513]
[94],"[(2012.5, -52.5)]","[0, 1]","[14.493033187498636, 237.18409219527493]","[1417.6380811378049, 230.19203098786465]","[1.0, 1.0]","[7790, 7790]","[0.0010478140836166399, 0.0010478140836166399]",[2436]
[87],"[(2030.0, -52.5)]","[0, 1, 2, 3]","[250.43687269729224, 388.83108669648743, 420.92985342478323, 492.00780913669973]","[248.2438590435337, 352.09466231461425, 103.0111165540218, 375.5063372543882]","[0.9983671920529038, 0.9892679264580252, 0.9963005056783064, 0.8897693078574908]","[13075, 13075]","[0.0017586866679444888, 0.0017586866679444888]",[12949]
[98],"[(1627.5, -1242.5)]",[0],[53.80160291636775],[158.74368670764582],[0.9999999999999996],"[999, 999]","[0.0001343730769618772, 0.0001343730769618772]",[545]
[95],"[(1627.5, -1207.5)]","[0, 1, 2]","[321.9193673975708, 209.42307583300848, 92.23309842157774]","[260.9458189632772, 133.37157373110014, 212.83985905294662]","[0.9876841568258091, 1.0, 1.0]","[13075, 13075]","[0.0017586866679444888, 0.0017586866679444888]",[2307]
