unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[31],"[(2467.5, -1050.0)]","[0, 1, 2]","[24.127215778968335, 125.0, 391.3118960624631]","[163.17971810589327, 199.55467415507485, 1408.7228258248674]","[0.9841519905485998, 1.0, 0.9999999999999998]","[1749, 1749]","[0.0002758147594012975, 0.0002758147594012975]",[151]
[57],"[(1785.0, -1207.5)]","[0, 1, 2, 3, 4, 5]","[13.867504905630728, 35.57380873295119, 86.95819912499181, 127.55207269974093, 164.9915822768611, 44.23322892810861]","[293.2737099850232, 141.35952653311244, 490.16345957038635, 999.1620514181335, 486.99747468305833, 965.6237460862711]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9841519905485998]","[2495, 2495]","[0.0003957321987424202, 0.0003957321987424202]",[115]
[55],"[(1802.5, -1277.5)]","[0, 1, 2]","[23.57022603955159, 247.48737341529164, 63.12315195507348]","[181.27349576651443, 808.350198544863, 725.2711204652619]","[1.0, 1.0, 0.8790924465813126]","[4023, 4023]","[0.000634421256187204, 0.000634421256187204]",[3869]
[0],"[(1750.0, -1487.5)]","[0, 1]","[184.87749234042602, 153.87940036870899]","[365.3080336176711, 141.44834428021886]","[0.8807975735624565, 0.9997488800707389]","[13096, 13096]","[0.002065220176740647, 0.002065220176740647]",[1193]
[67],"[(892.5, -385.0)]",[0],[26.087459737497543],[1402.1104631096991],[0.9999999999999998],"[9310, 9310]","[0.0014681734762870666, 0.0014681734762870666]",[1427]
[73],"[(647.5, -542.5)]",[0],[52.21846912487944],[2079.695343877204],[0.8311235870728799],"[13096, 13096]","[0.002065220176740647, 0.002065220176740647]",[1676]
[63],"[(1207.5, -682.5)]","[0, 1, 2, 3, 4]","[13.46153846153846, 411.59595529295393, 506.6297532688859, 486.91038945051184, 444.63126238101177]","[736.9181676883063, 1252.2314910076273, 343.14677249748405, 317.1218154242792, 176.47454895145364]","[1.0, 0.8490007044649326, 0.9452470808581668, 0.9733425372387149, 0.9593994341448905]","[13096, 13096]","[0.002065220176740647, 0.002065220176740647]",[117]
[124],"[(2065.0, -1837.5)]","[0, 1, 2, 3, 4]","[76.90402115798334, 79.11724701436627, 177.82707736890092, 205.04004515787446, 33.108108108108105]","[967.2016628124084, 490.64632856867746, 1116.4389901611587, 259.470323993858, 1001.8641168480779]","[0.9302107654736618, 0.9592100512573595, 0.9989187107165948, 1.0, 0.9999999999999998]","[2517, 2517]","[0.0003969272438039255, 0.0003969272438039255]",[817]
[97],"[(892.5, -385.0)]","[0, 1, 2]","[-391.3118960624631, 594.8856099191582, 1443.086968966181]","[141.17284776603907, 195.96568297574746, 195.8980351559549]","[0.9999999999999998, 1.0, 0.9999999999999998]","[6306, 6306]","[0.0009944470398997036, 0.0009944470398997036]",[743]
[150],"[(1400.0, -1470.0)]","[0, 1, 2]","[29.166666666666668, 31.304951684997054, 313.04951684997053]","[297.5, 641.8058557961543, 1073.1493074611253]","[1.0, 1.0, 1.0]","[7041, 7041]","[0.0011103554722381563, 0.0011103554722381563]",[6623]
[209],"[(822.5, -1067.5)]",[0],[169.86923074987874],[144.90192306240908],[1.0],"[993, 993]","[0.00015841552567871003, 0.00015841552567871003]",[352]
[207],"[(805.0, -1067.5)]","[0, 1]","[242.9700676695476, 136.12675481324314]","[165.92158510756823, 144.4770742683953]","[0.9911394541471162, 0.954054429182213]","[13096, 13096]","[0.002065220176740647, 0.002065220176740647]",[5728]
[264],"[(1067.5, -1925.0)]","[0, 1, 2, 3, 4, 5]","[43.86459773585818, 40.73649196237264, 145.73862215149424, 64.51414804861749, 363.77063202082104, 60.128623706924216]","[1265.1067557674216, 1319.5932030043405, 1396.2201352162874, 386.9946862631433, 359.35188980771727, 326.95819457312723]","[0.8265257077258372, 0.9255030025725272, 0.9918936986244868, 1.0, 0.9740229434417914, 0.9999999999999998]","[2501, 2501]","[0.0003944040670455374, 0.0003944040670455374]",[2260]
[258],"[(2240.0, -1155.0)]","[0, 1, 2, 3, 4, 5]","[115.8801419519068, 176.9736754519093, 56.20425277267783, 19.444444444444443, 20.9143038980606, 26.92307692307692]","[1058.032780439815, 1060.1695805543325, 400.1997836489501, 1611.292071607455, 291.4287199557882, 500.25899784468027]","[0.9960928163429221, 0.9133921623393914, 0.9492735004034281, 0.9999999999999998, 1.0, 1.0]","[3264, 3264]","[0.0005147280587111692, 0.0005147280587111692]",[1890]
[203],"[(1540.0, -1330.0)]","[0, 1, 2, 3]","[435.2209866059804, 291.5251110519888, 164.34775897986873, 749.197552976123]","[393.55490892120565, 193.74368670764582, 142.1423061602681, 176.08951059522462]","[0.7590237595252003, 0.9856799150753148, 0.9329725864432508, 0.9898733845982812]","[13096, 13096]","[0.002065220176740647, 0.002065220176740647]",[274]
[330],"[(1207.5, -665.0)]",[0],[19.02173913043478],[105.0],[1.0],"[991, 991]","[0.00015627926047266197, 0.00015627926047266197]",[84]
[345],"[(2852.5, -315.0)]","[0, 1, 2, 3, 4]","[12.134066792426886, 33.209024905589374, 15.81058165908942, 46.86069877453612, 114.79178380489145]","[2460.661015083062, 282.371518828099, 1501.0457429049416, 2214.2116101679667, 978.5230435984488]","[1.0, 0.9999999999999998, 1.0, 0.9998479496394709, 0.9884093250263233]","[1746, 1746]","[0.0002753416637590997, 0.0002753416637590997]",[311]
[350],"[(2432.5, -1067.5)]","[0, 1]","[313.9372953054718, 657.8116405710282]","[189.303411496604, 184.0331126686554]","[0.9736987700417394, 0.9986684171837862]","[13096, 13096]","[0.002065220176740647, 0.002065220176740647]",[3272]
[363],"[(1365.0, -1032.5)]","[0, 1]","[55.94016753041835, 46.73862764490356]","[365.26212386174825, 150.9430319827688]","[0.9322152295073103, 1.0]","[1753, 1753]","[0.0002764455535908945, 0.0002764455535908945]",[145]
[360],"[(1540.0, -1330.0)]","[0, 1]","[43.67910753647019, 19.813260560124718]","[475.5990292758723, 423.416330370523]","[0.9999999756090422, 1.0]","[7800, 7800]","[0.001230048669714191, 0.001230048669714191]",[1193]
[366],"[(1365.0, -1032.5)]","[0, 1, 2]","[45.87548552276213, 123.74368670764582, 699.9999999999999]","[247.1423061602681, 186.0907653441547, 383.6850297904973]","[0.9823515693359837, 1.0, 0.9999999999999998]","[998, 998]","[0.00015738315030445677, 0.00015738315030445677]",[145]
[364],"[(1540.0, -1330.0)]","[0, 1, 2, 3]","[51.40549200157348, 42.51212917883514, 28.378378378378375, 28.98606637499727]","[705.9790535124613, 345.9312598652457, 893.9570696119915, 671.5570745919891]","[0.9434894380185768, 0.9418112047729339, 1.0, 1.0]","[1737, 1737]","[0.0002739223768325064, 0.0002739223768325064]",[1198]
[367],"[(1365.0, -1032.5)]","[0, 1, 2]","[18.617021276595743, 67.91459531029949, 163.766683508029]","[737.1248917644705, 186.49494936611666, 123.94834428021885]","[0.9999999999999998, 0.9329019244096829, 1.0]","[993, 993]","[0.00015792173093667625, 0.00015792173093667625]",[160]
[403],"[(1487.5, -262.5)]","[0, 1, 2]","[291.6666666666667, 206.24857841205696, 455.83110702935653]","[105.0, 300.47652819551956, 107.15434844830907]","[1.0, 0.9877655842279732, 0.9967106277560953]","[13096, 13096]","[0.002065220176740647, 0.002065220176740647]",[2416]
[442],"[(2502.5, -350.0)]","[0, 1, 2, 3]","[36.05551275463989, -60.20183016345587, 122.97746456210363, 360.77174224154527]","[1688.5042830878347, 1254.7200386831043, 424.5027634732039, 1240.680554434014]","[1.0, 0.9999999999999998, 1.0, 0.9999999999999998]","[4025, 4025]","[0.0006347366532820025, 0.0006347366532820025]",[3498]
[423],"[(280.0, -630.0)]","[0, 1]","[99.7616052445401, 50.0]","[365.67795241502745, 126.63118960624632]","[0.8670300165512773, 1.0]","[13096, 13096]","[0.002065220176740647, 0.002065220176740647]",[6478]
[397],"[(1820.0, -1400.0)]","[0, 1, 2, 3]","[381.8776466297914, 501.067573560307, 342.5693330434521, 505.9454424613047]","[158.94834428021886, 245.0, 187.6236136554213, 124.65434844830907]","[0.9901899756667505, 0.9960333886967967, 0.9113563136161338, 0.9778570085629593]","[13096, 13096]","[0.002065220176740647, 0.002065220176740647]",[973]
[444],"[(1575.0, -577.5)]","[0, 1]","[24.748737341529164, 123.74368670764582]","[650.8477710414702, 1215.9062626084437]","[1.0, 1.0]","[10824, 10824]","[0.001706929077049539, 0.001706929077049539]",[10807]
[401],"[(1452.5, -280.0)]","[0, 1, 2, 3, 4, 5, 6]","[656.0666590744835, 522.3973083187775, 78.26237921249263, 680.277721065285, 353.9454352578924, -695.459159133795, 324.1768273578087]","[620.9150425422214, 268.49580708417824, 149.8109077121396, 235.31768751241117, 251.4630453449272, 315.2684451326311, 208.73031617093204]","[0.9900768283515639, 0.7834470774201284, 1.0, 1.0, 0.9364479930157641, 0.9032752965610846, 0.8639926377399265]","[13096, 13096]","[0.002065220176740647, 0.002065220176740647]",[11031]
[454],"[(1645.0, -1242.5)]","[0, 1, 2, 3]","[38.17677034755737, 42.87036357628476, 112.05088871601984, 84.87900514975834]","[341.34506583401856, 974.5731300322462, 123.94834428021885, 1209.7910588546772]","[1.0, 0.9975733179647935, 1.0, 0.8081499740727827]","[8552, 8552]","[0.0013486379773584311, 0.0013486379773584311]",[5645]
[486],"[(262.5, -315.0)]","[0, 1, 2, 3]","[630.9166293044524, 139.90828464521684, 472.26303353459434, 88.62948791172268]","[281.30617157967646, 282.44903712833707, 382.5576656929326, 403.3975516433152]","[0.9565651118517794, 0.9783472959193549, 0.9606249308859314, 0.9421879126007328]","[996, 996]","[0.00015706775320965824, 0.00015706775320965824]",[144]
[476],"[(1207.5, -87.5)]",[0],[54.58889450267633],[1265.28666346025],[1.0],"[9308, 9308]","[0.001467858079192268, 0.001467858079192268]",[8232]
[499],"[(1680.0, -227.5)]","[0, 1, 2, 3, 4]","[356.2343602171061, 225.28389616860278, 211.39361746316314, 293.282066529008, 61.87184335382291]","[363.84191309895783, 201.4815788294029, 211.35952653311244, 210.9692399174048, 136.99747468305833]","[0.9375786134146725, 0.9870265811090957, 0.882408703976204, 0.9743039841296827, 0.7500000000000001]","[13096, 13096]","[0.002065220176740647, 0.002065220176740647]",[9081]
[537],"[(1855.0, -1172.5)]","[0, 1, 2]","[22.49885212866288, 280.13668538768707, 2241.0934831014965]","[850.9781477656127, 273.39670215770036, 199.55467415507485]","[1.0, 0.9999999999999998, 0.9999999999999998]","[6303, 6303]","[0.000993973944257506, 0.000993973944257506]",[4126]
[509],"[(1627.5, -1960.0)]","[0, 1, 2]","[458.42873673181595, 274.98597046143516, 497.7857418547002]","[972.4689809942014, 316.2436867076458, 293.0853381430369]","[0.9953963190840924, 1.0, 0.9753697922866013]","[13096, 13096]","[0.002065220176740647, 0.002065220176740647]",[2439]
[535],"[(1732.5, -1207.5)]","[0, 1, 2]","[97.30311075532731, 21.874999999999996, 156.52475842498527]","[213.2438590435337, 128.17971810589327, 202.00606592013844]","[1.0, 0.9999999999999998, 1.0]","[13096, 13096]","[0.002065220176740647, 0.002065220176740647]",[1927]
[538],"[(1645.0, -1242.5)]","[0, 1, 2, 3, 4, 5, 6, 7]","[55.54996393036085, 51.820302037744064, 100.1743333733721, 70.90151575916057, 68.36663439978317, 33.55962536719528, 47.14045207910318, 19.444444444444443]","[785.7352950719157, 299.13395294359276, 176.08951059522462, 488.98549774087235, 608.2882115326865, 1599.0863488925083, 370.7547703200602, 1086.2902039221729]","[0.9708894001428887, 0.9228309467500246, 0.944041720445203, 0.9729553997641546, 0.916622519367248, 0.9451880618951446, 1.0, 0.9999999999999998]","[1745, 1745]","[0.00027518396521170047, 0.00027518396521170047]",[1102]
[563],"[(1610.0, -1942.5)]","[0, 1, 2]","[50.02001469247241, -420.647648804132, 175.0]","[136.99747468305833, 141.35952653311244, 169.89356881873897]","[0.8728249883858082, 0.9999999999999996, 1.0]","[13096, 13096]","[0.002065220176740647, 0.002065220176740647]",[972]
[597],"[(2415.0, -997.5)]","[0, 1, 2, 3, 4, 5]","[86.95819912499181, 27.398263024173996, 206.61789890634435, 96.08008520437217, 115.01543503312061, 533.1041174104736]","[187.39356881873897, 1553.6250823190521, 929.9873734152917, 1183.63253833351, 442.87352129226053, 232.27097871873505]","[1.0, 1.0, 0.9996378561081601, 0.9997601402574057, 1.0, 1.0]","[3275, 3275]","[0.000516462742732561, 0.000516462742732561]",[1859]
[598],"[(2660.0, -1417.5)]",[0],[74.44747148298379],[1746.053221108039],[0.8783387182753569],"[1003, 1003]","[0.00015908592999544987, 0.00015908592999544987]",[95]
[602],"[(1872.5, -192.5)]",[0],[-70.0],[1616.1420018252993],[1.0],"[13096, 13096]","[0.002065220176740647, 0.002065220176740647]",[864]
[616],"[(2520.0, -1697.5)]",[0],[32.99831645537222],[910.1864821886753],[1.0],"[10064, 10064]","[0.001587078181026105, 0.001587078181026105]",[4467]
[620],"[(1382.5, -1960.0)]","[0, 1]","[409.7067363503815, 376.00483831049723]","[272.4701136072152, 235.8305751923054]","[0.8539220167090924, 0.984441834500703]","[13096, 13096]","[0.002065220176740647, 0.002065220176740647]",[7672]
[621],"[(1382.5, -1697.5)]","[0, 1]","[35.0, 436.60762411698755]","[192.5, 370.29869933662974]","[1.0, 0.9861472851852667]","[13096, 13096]","[0.002065220176740647, 0.002065220176740647]",[3052]
[622],"[(1487.5, -262.5)]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","[45.85579646961963, 10.7858371488239, 603.5598404994481, 73.70180518573173, 23.36190424253511, 9.429202314758147, 602.1627686929838, 117.95228858428932, 27.9785805420009, 72.78063315505976]","[429.5062153738595, 1363.878162710989, 259.1793693283664, 518.2482537477268, 165.76237921249265, 1200.6092350294045, 213.63783949386578, 300.5354424047825, 190.58698527828295, 1199.3439482301164]","[0.9495168418872391, 1.0, 0.9390502448255155, 0.9486873645810476, 1.0, 1.0, 1.0, 1.0, 0.9537609083109387, 0.9804860194141292]","[3270, 3270]","[0.0005156742499955648, 0.0005156742499955648]",[1659]
