unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[31],"[(2695.0, -1487.5)]","[0, 1, 2]","[27.343749999999996, 17.94871794871795, 34.533121871901166]","[402.5, 2045.139920503048, 428.5942048226277]","[1.0, 1.0, 1.0]","[2440, 2440]","[0.0004347564628819988, 0.0004347564628819988]",[784]
[13],"[(2782.5, -630.0)]",[0],[30.935921676911455],[98.99494936611666],[1.0],"[11865, 11865]","[0.0021140923902028346, 0.0021140923902028346]",[499]
[38],"[(2765.0, -1715.0)]","[0, 1]","[82.38145180262383, 78.87143415077475]","[562.2884632203692, 815.5971473206198]","[1.0, 0.9999999999999998]","[1724, 1724]","[0.0003071803860690844, 0.0003071803860690844]",[763]
[44],"[(1960.0, -437.5)]","[0, 1, 2]","[41.190725901311914, 38.07498052542948, 100.00000000000001]","[493.45761410739726, 1039.7487373415292, 591.1587003724746]","[1.0, 1.0, 1.0]","[4613, 4613]","[0.0008219391652765002, 0.0008219391652765002]",[3009]
[46],"[(3132.5, -1942.5)]","[0, 1, 2]","[24.02790033158171, 156.52475842498527, 29.450754468697582]","[2416.510846713214, 252.74591288158612, 1012.9319523484019]","[1.0, 1.0, 1.0]","[2441, 2441]","[0.00043493464176022915, 0.00043493464176022915]",[720]
[45],"[(3552.5, -1785.0)]","[0, 1, 2]","[13.975424859373685, 100.61792555081206, 73.78647873726219]","[673.4911032199612, 304.0615911151048, 2803.954282721716]","[1.0, 1.0, 1.0]","[4613, 4613]","[0.0008219391652765002, 0.0008219391652765002]",[259]
[47],"[(2432.5, -490.0)]","[0, 1, 2, 3]","[47.27863525588951, 11.410280217102397, 19.81132075471698, 86.95819912499181]","[612.9602078327079, 1192.8398590529466, 413.2717422415453, 1056.5421193686507]","[0.818933503539515, 1.0, 1.0, 1.0]","[2443, 2443]","[0.0004352909995166898, 0.0004352909995166898]",[986]
[51],"[(2327.5, -350.0)]","[0, 1, 2, 3]","[14.189707449473497, 13.043729868748771, 34.78327964999673, 103.07764064044153]","[1025.91958272329, 549.3394804052101, 579.386116427165, 310.1800823511793]","[1.0, 0.9999999999999998, 1.0, 1.0]","[3156, 3156]","[0.0005623325396949132, 0.0005623325396949132]",[820]
[53],"[(1820.0, -52.5)]",[0],[267.20447653087854],[162.87487631389214],[1.0],"[11865, 11865]","[0.0021140923902028346, 0.0021140923902028346]",[5067]
[81],"[(3395.0, -1557.5)]",[0],[18.858404629516293],[95.76237921249263],[1.0],"[1000, 1000]","[0.00017817887823032738, 0.00017817887823032738]",[453]
[62],"[(1872.5, -1942.5)]",[0],[220.30767836798154],[1955.1040585765209],[0.9976480435163827],"[11865, 11865]","[0.0021140923902028346, 0.0021140923902028346]",[421]
[74],"[(1907.5, -1207.5)]",[0],[45.55978977612215],[161.4281066698956],[1.0],"[3162, 3162]","[0.0005634016129642951, 0.0005634016129642951]",[269]
[87],"[(2380.0, -1330.0)]","[0, 1, 2, 3]","[15.467960838455728, 26.75539172057207, 21.032382440206604, 43.479099562495904]","[459.1619715582452, 680.4689478892565, 1055.8269695784184, 884.9725192256203]","[1.0, 1.0, 1.0, 1.0]","[996, 996]","[0.00017862607227765056, 0.00017862607227765056]",[486]
[102],"[(2450.0, -507.5)]","[0, 1]","[26.99862255439545, 420.647648804132]","[317.3639818399591, 1306.7058076314106]","[1.0, 0.9999999999999996]","[993, 993]","[0.0001769316260827151, 0.0001769316260827151]",[953]
