unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[31],"[(2765.0, -1330.0)]","[0, 1, 2]","[15.190389147012434, 14.14141414141414, 14.673755190841817]","[904.094851128639, 1175.274287224669, 261.0870460528531]","[1.0, 1.0, 0.9999999999999996]","[2440, 2440]","[0.0004347564628819988, 0.0004347564628819988]",[1580]
[46],"[(3132.5, -1942.5)]","[0, 1, 2]","[10.20566488310481, 12.746898448610063, 30.703978063110238]","[550.9266820493624, 1873.8186885853167, 535.4914287688895]","[1.0, 1.0, 1.0]","[2441, 2441]","[0.00043493464176022915, 0.00043493464176022915]",[720]
[56],"[(1032.5, -577.5)]","[0, 1]","[13.153341044116408, 29.396688953081675]","[611.6536521069786, 1001.2734228113159]","[0.9999999999999998, 0.8710184679445284]","[996, 996]","[0.00017862607227765056, 0.00017862607227765056]",[124]
[57],"[(1837.5, -0.0)]","[0, 1]","[26.190205663165155, 15.517064182432058]","[825.6729893009369, 1044.152933838226]","[0.9599165410540997, 1.0]","[996, 996]","[0.00017862607227765056, 0.00017862607227765056]",[784]
[62],"[(1995.0, -385.0)]",[0],[280.62259474150795],[1982.9151611441469],[0.8265267587755494],"[11865, 11865]","[0.0021140923902028346, 0.0021140923902028346]",[8343]
[74],"[(1907.5, -1207.5)]","[0, 1]","[13.264810036015701, 39.73382683597472]","[165.32548424748595, 858.5851426428834]","[0.9999999999999998, 0.9936803526953378]","[3162, 3162]","[0.0005634016129642951, 0.0005634016129642951]",[269]
[85],"[(2135.0, -1137.5)]",[0],[2241.0934831014965],[914.9595564418872],[0.9999999999999998],"[1726, 1726]","[0.00030753674382554507, 0.00030753674382554507]",[854]
[102],"[(2450.0, -507.5)]",[0],[18.741389207353002],[512.7930893688051],[1.0],"[993, 993]","[0.0001769316260827151, 0.0001769316260827151]",[953]
[95],"[(3430.0, -770.0)]","[0, 1, 2, 3]","[22.254126740649014, 13.861386138613863, 45.338235029118145, 52.981729943499985]","[145.86403109412004, 1317.9107540204948, 255.52573390287026, 250.97912112221084]","[0.9064517562315006, 1.0, 1.0, 0.9995189186485818]","[4608, 4608]","[0.0008210482708853486, 0.0008210482708853486]",[2508]
[98],"[(3062.5, -1400.0)]",[0],[21.758189156325212],[129.55467415507485],[1.0],"[11865, 11865]","[0.0021140923902028346, 0.0021140923902028346]",[11456]
[106],"[(2397.5, -227.5)]","[0, 1]","[20.595362950655957, 188.77207865251404]","[655.6182129895451, 1701.088807250575]","[1.0, 0.9696028221168318]","[6055, 6055]","[0.0010788731076846322, 0.0010788731076846322]",[1608]
[103],"[(2415.0, -472.5)]",[0],[158.11388300841898],[80.0885963944758],[1.0],"[11865, 11865]","[0.0021140923902028346, 0.0021140923902028346]",[9503]
[116],"[(2747.5, -1172.5)]","[0, 1]","[22.308210371968432, 28.284271247461902]","[692.6657292227071, 887.4898672499598]","[1.0, 1.0]","[4623, 4623]","[0.0008237209540588035, 0.0008237209540588035]",[1260]
[114],"[(1837.5, -1977.5)]",[0],[25.789473684210527],[210.0],[1.0],"[6062, 6062]","[0.0010801203598322447, 0.0010801203598322447]",[2927]
[118],"[(2765.0, -1330.0)]",[0],[1261.942946412396],[695.2808627072153],[0.9999999999999998],"[1724, 1724]","[0.0003071803860690844, 0.0003071803860690844]",[786]
[119],"[(1820.0, -1942.5)]","[0, 1]","[28.98606637499727, 36.8421052631579]","[1561.6311896062464, 532.4434641243163]","[1.0, 1.0]","[6792, 6792]","[0.0012101909409403836, 0.0012101909409403836]",[746]
