unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[30],"[(1487.5, -262.5)]","[0, 1]","[62.090445684911664, 57.97213274999454]","[169.32143788234953, 1345.653893307486]","[0.9835411136543809, 1.0]","[3196, 3196]","[0.00042988624021036986, 0.00042988624021036986]",[856]
[33],"[(1487.5, -297.5)]","[0, 1]","[107.91567316125719, 65.00872414915513]","[325.7637522507026, 204.85992459600345]","[0.9151345854056195, 0.9999999999999998]","[3190, 3190]","[0.00042907919470309134, 0.00042907919470309134]",[3092]
[12],"[(1907.5, -1837.5)]","[0, 1]","[94.53874825240317, 82.2661442742573]","[359.4277585319784, 537.4133035457724]","[0.9952629034015957, 0.8916281383244229]","[7546, 7546]","[0.0010149942329873126, 0.0010149942329873126]",[928]
[31],"[(1487.5, -297.5)]",[0],[67.07861703387472],[128.17971810589327],[1.0],"[9731, 9731]","[0.0013088933052212482, 0.0013088933052212482]",[6726]
[2],"[(1750.0, -1487.5)]","[0, 1]","[74.17262822620621, 74.37203818115023]","[161.55214883813318, 145.86403109412004]","[0.9999286669124956, 0.9275078817028718]","[11923, 11923]","[0.0016037339305470088, 0.0016037339305470088]",[11592]
[0],"[(1750.0, -1487.5)]","[0, 1, 2]","[1030.1111655402178, 102.2189735476256, 391.23131136912133]","[133.8799269477755, 179.28820333316548, 176.47454895145364]","[0.8523952946218607, 0.9542344501223304, 0.9325454421220982]","[11923, 11923]","[0.0016037339305470088, 0.0016037339305470088]",[11592]
[17],"[(1312.5, -420.0)]","[0, 1, 2, 3, 4]","[157.8864734066549, 420.3661339601456, 58.333333333333336, 282.17902119044925, 87.49999999999999]","[317.1218154242792, 337.8748763138922, 1513.413423234516, 204.18665791584442, 89.65434844830907]","[0.9864265442937208, 0.9890337839529988, 1.0, 1.0, 0.9999999999999998]","[10465, 10465]","[0.001407621872278323, 0.001407621872278323]",[6077]
[34],"[(1732.5, -1855.0)]","[0, 1, 2, 3, 4]","[44.62995578753901, 39.39446165521832, 29.698484809834998, 32.81249999999999, 553.3985905294662]","[585.174038696028, 1805.45510619958, 215.33572261981212, 252.03069939234913, 734.9169334161126]","[0.783705505343239, 0.8392198590169326, 1.0, 0.9999999999999996, 1.0]","[2453, 2453]","[0.0003299471048923771, 0.0003299471048923771]",[891]
[35],"[(2047.5, -980.0)]","[0, 1, 2, 3, 4, 5]","[13.942950614946007, 22.29615976714339, 21.94272314368952, 23.560096031213455, 41.96837286004104, 46.73862764490356]","[143.73785880791215, 484.5154289491911, 1245.1596128190006, 188.48076824970764, 1146.4292467094044, 660.4088331262802]","[1.0, 1.0, 1.0, 1.0, 0.9466189745718, 1.0]","[3906, 3906]","[0.0005253866252383306, 0.0005253866252383306]",[253]
[45],"[(2660.0, -1417.5)]","[0, 1]","[14.84638760485172, 20.030840419244385]","[1219.8193481968717, 2111.4196316965545]","[1.0, 1.0]","[999, 999]","[0.0001343730769618772, 0.0001343730769618772]",[95]
