unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[18],"[(1995.0, -1907.5)]","[0, 1, 2]","[46.03669365440743, 6.250000000000001, 11.111111111111112]","[252.74591288158612, 369.337030554499, 442.03961723645523]","[1.0, 1.0, 1.0]","[997, 997]","[0.00013886918073973607, 0.00013886918073973607]",[900]
[21],"[(2117.5, -1592.5)]","[0, 1]","[20.04287456897474, 334.9873734152916]","[381.76095367500636, 270.42082152362184]","[1.0, 0.8300943102542601]","[994, 994]","[0.00013845131961414008, 0.00013845131961414008]",[334]
[38],"[(3745.0, -1347.5)]","[0, 1, 2]","[373.9506079445012, 30.304576336566328, 63.636363636363626]","[1746.7848324524493, 529.2462120245875, 1312.3801313626261]","[0.9779525192553595, 1.0, 1.0]","[4636, 4636]","[0.0006457347260876795, 0.0006457347260876795]",[133]
[53],"[(787.5, -332.5)]","[0, 1, 2]","[9.859154929577464, 288.61739379323626, 444.25343117539455]","[383.6850297904973, 315.90114329903116, 1813.640573134711]","[1.0, 1.0, 1.0]","[5351, 5351]","[0.0007453249610213919, 0.0007453249610213919]",[160]
[10],"[(1995.0, -1942.5)]","[0, 1]","[1339.624512306236, 349.99999999999994]","[236.93522697853172, 161.80869689661813]","[0.8889417945315053, 0.9999999999999998]","[11931, 11931]","[0.001661833696495277, 0.001661833696495277]",[9007]
[95],"[(2170.0, -612.5)]","[0, 1, 2, 3]","[66.41804981117875, 21.213203435596427, 24.080732065382346, 494.9747468305833]","[700.1067626326651, 1118.3965843369283, 611.6536521069786, 976.8516729530102]","[0.9999999999999998, 0.9999999999999996, 0.9999999999999998, 1.0]","[3914, 3914]","[0.0005451694818609097, 0.0005451694818609097]",[2328]
[99],"[(2362.5, -630.0)]","[0, 1, 2]","[31.304951684997054, 122.97746456210363, -87.49999999999999]","[892.3347116336697, 1472.7318302451076, 421.5188733215318]","[1.0, 1.0, 0.9999999999999998]","[6088, 6088]","[0.0008479795108761416, 0.0008479795108761416]",[5159]
[121],"[(3307.5, -1312.5)]","[0, 1, 2, 3]","[402.9199025073639, 349.99999999999994, 420.647648804132, 553.3985905294662]","[225.62613897236298, 191.52475842498527, 152.32998880849354, 182.83406655420234]","[0.9724612210428529, 0.9999999999999998, 0.9999999999999996, 1.0]","[11931, 11931]","[0.001661833696495277, 0.001661833696495277]",[7262]
[127],"[(1470.0, -752.5)]","[0, 1]","[339.24411748474284, 317.534145586309]","[255.64677249748405, 227.74707801181134]","[0.9529379620818484, 0.9976243145633019]","[11931, 11931]","[0.001661833696495277, 0.001661833696495277]",[7605]
[140],"[(2117.5, -1592.5)]","[0, 1, 2, 3, 4]","[55.93061938898817, 12.829898231556168, 24.84519974999766, 45.29716777881652, 102.23650297007065]","[748.615888405565, 1141.075494006428, 1686.930306411888, 493.82735765084533, 369.9049256699664]","[0.9542616915423999, 1.0, 1.0, 1.0, 0.9584641993559658]","[2457, 2457]","[0.0003422282618631209, 0.0003422282618631209]",[770]
[151],"[(2345.0, -507.5)]","[0, 1]","[41.366272702374616, 54.99719409228703]","[925.8194952496257, 1014.6982310026957]","[0.9897031517438147, 1.0]","[3187, 3187]","[0.0004439078024248133, 0.0004439078024248133]",[2990]
