unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[24],"[(1225.0, -560.0)]",[0],[106.44834428021885],[787.1511061374042],[1.0],"[4661, 4661]","[0.0005839987658468476, 0.0005839987658468476]",[679]
[10],"[(857.5, -1855.0)]","[0, 1]","[116.66666666666666, 41.247895569215274]","[562.1076922496363, 1558.8710434175475]","[1.0, 1.0]","[6840, 6840]","[0.0008570159962223638, 0.0008570159962223638]",[6633]
[7],"[(3727.5, -1225.0)]","[0, 1, 2]","[790.436081396778, 116.66666666666667, 76.08695652173913]","[1069.4948691855072, 128.17971810589327, 280.0]","[0.8731741785964517, 1.0, 1.0]","[6846, 6846]","[0.0008577677646401026, 0.0008577677646401026]",[6473]
[8],"[(3080.0, -1400.0)]","[0, 1, 2, 3]","[34.67347240484952, 726.2741699796952, 809.0434844830905, 477.76925690687085]","[247.97652819551956, 241.99747468305833, 144.9942075012557, 210.9692399174048]","[0.8326622030957069, 0.873316211226142, 0.9660987922449943, 0.9918527308437787]","[11237, 11237]","[0.001407936951688699, 0.001407936951688699]",[4850]
[17],"[(1977.5, -1137.5)]",[0],[806.7455125586961],[324.9720359607202],[0.9939519039329893],"[9768, 9768]","[0.0012238789840789545, 0.0012238789840789545]",[2042]
[59],"[(210.0, -1470.0)]",[0],[15.973961346992358],[334.7702045051702],[1.0],"[999, 999]","[0.00012516944155352942, 0.00012516944155352942]",[238]
[60],"[(210.0, -1470.0)]",[0],[156.937429675162],[158.58951059522462],[1.0],"[3928, 3928]","[0.0004921577241464101, 0.0004921577241464101]",[238]
[61],"[(1627.5, -717.5)]","[0, 1, 2]","[38.888888888888886, 107.6032058327355, 120.40366032691173]","[754.4181676883063, 1053.8814453219277, 643.1628129174067]","[0.9999999999999998, 0.9999999999999996, 0.9999999999999998]","[4658, 4658]","[0.0005836228816379781, 0.0005836228816379781]",[2430]
[49],"[(1907.5, -1610.0)]","[0, 1, 2, 3, 4, 5]","[75.67567567567566, 15.579542548301186, 21.998877636914813, 144.98520634592893, 1244.2904282583945, -391.3118960624631]","[634.9747468305833, 1402.8475905002442, 559.7057654820221, 1776.608506742493, 247.48312960249729, 1651.4121824855893]","[1.0, 0.9999999999999998, 1.0, 0.9999999999999998, 0.9711845374687079, 0.9999999999999998]","[11237, 11237]","[0.001407936951688699, 0.001407936951688699]",[257]
[79],"[(2940.0, -1767.5)]",[0],[550.3644853776665],[306.04482396804207],[0.9930882616853111],"[11237, 11237]","[0.001407936951688699, 0.001407936951688699]",[9454]
[121],"[(2047.5, -542.5)]","[0, 1]","[70.71067811865476, 87.49999999999999]","[1120.980920777137, 432.36443568953945]","[1.0, 0.9999999999999998]","[8311, 8311]","[0.0010413245533046878, 0.0010413245533046878]",[734]
[133],"[(1452.5, -437.5)]","[0, 1, 2, 3, 4, 5]","[35.65323615191704, 11.167636693915012, 5.645161290322572, 12.374368670764582, 27.106792140938097, 916.3866287699234]","[360.08199541896977, 1945.4660006540996, 651.4870233832988, 1852.1979830240148, 1433.4694940555794, 318.1811857680926]","[0.9336471661661748, 1.0, 1.0, 1.0, 1.0, 0.9478997407372578]","[4654, 4654]","[0.0005831217026928188, 0.0005831217026928188]",[733]
[135],"[(2222.5, -1995.0)]",[0],[382.64674224154527],[196.80869689661813],[0.9902907859446892],"[9781, 9781]","[0.0012255078156507221, 0.0012255078156507221]",[1603]
[143],"[(227.5, -1785.0)]","[0, 1]","[164.99158227686104, 390.2631838572497]","[282.9765958052692, 330.99672955408937]","[1.0, 0.9901349850747927]","[9776, 9776]","[0.001224881341969273, 0.001224881341969273]",[8910]
[144],"[(2362.5, -945.0)]","[0, 1]","[43.729908150490346, 15.217391304347828]","[446.67070323138125, 2396.5347307258885]","[1.0, 1.0]","[6858, 6858]","[0.0008592713014755805, 0.0008592713014755805]",[1058]
[142],"[(1907.5, -560.0)]","[0, 1]","[140.2158829347107, 75.95194573506218]","[87.84588466214898, 322.71621705564525]","[1.0, 1.0]","[9035, 9035]","[0.001132037942378517, 0.001132037942378517]",[5997]
[148],"[(1907.5, -560.0)]",[0],[187.3738012351964],[303.8493644907756],[0.9527602132932802],"[6845, 6845]","[0.0008576424699038128, 0.0008576424699038128]",[4544]
[166],"[(542.5, -35.0)]",[0],[110.67971810589327],[586.7177848270608],[1.0],"[3928, 3928]","[0.0004921577241464101, 0.0004921577241464101]",[2068]
[168],"[(2432.5, -1365.0)]","[0, 1]","[31.008683647302117, 27.433542313312966]","[302.43153859785014, 484.5529575783501]","[1.0, 1.0]","[3192, 3192]","[0.00039994079823710304, 0.00039994079823710304]",[219]
[182],"[(2135.0, -1960.0)]","[0, 1, 2, 3, 4]","[16.604512452794687, 11.123028018664796, 17.58705150842531, 22.944417207498113, 67.49655638598863]","[431.01357804912095, 1683.0078817512226, 1229.5442734503895, 290.5971473206198, 914.4284839156338]","[0.9999999999999998, 1.0, 1.0, 0.9999999999999998, 1.0]","[6111, 6111]","[0.0007656761334670854, 0.0007656761334670854]",[832]
[173],"[(1837.5, -840.0)]","[0, 1]","[27.919732246451122, 70.0]","[162.07270054082036, 232.9898987322333]","[0.8834926702651436, 1.0]","[11237, 11237]","[0.001407936951688699, 0.001407936951688699]",[5261]
[195],"[(1610.0, -262.5)]",[0],[456.65824894352767],[186.49494936611666],[0.9749919647776614],"[11237, 11237]","[0.001407936951688699, 0.001407936951688699]",[8786]
[200],"[(1907.5, -1610.0)]",[0],[68.2723788731839],[173.24116139070415],[1.0],"[11237, 11237]","[0.001407936951688699, 0.001407936951688699]",[7700]
[213],"[(875.0, -910.0)]","[0, 1]","[81.10021147221418, 72.79040394567402]","[542.0627001067986, 1258.008316324562]","[0.999731755538817, 1.0]","[6852, 6852]","[0.0008585195330578415, 0.0008585195330578415]",[6295]
[204],"[(2940.0, -1750.0)]",[0],[982.3089051225489],[323.6764598544544],[0.9296600445447644],"[11237, 11237]","[0.001407936951688699, 0.001407936951688699]",[10194]
[221],"[(1452.5, -437.5)]","[0, 1, 2, 3]","[12.072554800745932, 41.24789556921527, 93.65248722832605, 17.67766952966369]","[503.48673667060797, 910.8981559268937, 492.176249409084, 824.6506853453118]","[1.0, 1.0, 0.9730311152665349, 1.0]","[4651, 4651]","[0.0005827458184839493, 0.0005827458184839493]",[733]
[216],"[(1295.0, -1242.5)]","[0, 1, 2]","[14.907119849998596, 57.361043018745285, 27.9156144512743]","[895.3456063075052, 440.8702273567706, 1023.8099937081403]","[1.0, 1.0, 0.8300943102542601]","[9766, 9766]","[0.0012236283946063747, 0.0012236283946063747]",[46]
[226],"[(1452.5, -437.5)]","[0, 1]","[69.32831808144915, 42.58609150318468]","[243.89687242852574, 129.24038412485382]","[0.9088973909392187, 0.9995267101968845]","[5386, 5386]","[0.0006748374496569665, 0.0006748374496569665]",[1528]
[235],"[(227.5, -1487.5)]","[0, 1, 2, 3]","[11.179769505645785, 63.94824524396147, 40.57804698257065, 384.814107615862]","[1131.9810481219884, 476.6347680093513, 2428.616687923449, 186.30088617966234]","[1.0, 0.7921999736105326, 0.9333344783634334, 0.9985473728815931]","[3195, 3195]","[0.0004003166824459725, 0.0004003166824459725]",[14]
[218],"[(1452.5, -437.5)]","[0, 1, 2]","[115.27357226908487, 144.20387959256874, 67.47932047085212]","[282.89163927415694, 407.4208948550163, 383.91692787667364]","[0.9505386596799751, 0.8733439996095793, 1.0]","[11237, 11237]","[0.001407936951688699, 0.001407936951688699]",[5932]
[230],"[(1925.0, -1452.5)]",[0],[21.874999999999996],[1507.57130701856],[0.9999999999999998],"[9778, 9778]","[0.0012251319314418526, 0.0012251319314418526]",[6177]
[238],"[(1277.5, -1277.5)]","[0, 1]","[686.061646870584, 54.86708462662593]","[1191.9038291399743, 719.0554158103157]","[0.961654500478801, 1.0]","[11237, 11237]","[0.001407936951688699, 0.001407936951688699]",[8]
