unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[58],"[(2012.5, -1207.5)]","[0, 1]","[60.29627021870287, 699.9999999999999]","[1406.5579987624324, 667.3116858056604]","[0.9088096038796151, 0.9999999999999998]","[5328, 5328]","[0.0009024562205834715, 0.0009024562205834715]",[839]
[59],"[(1120.0, -350.0)]","[0, 1]","[252.2353638460821, 211.8212025898414]","[288.492424049175, 90.33985905294664]","[0.9760146248345677, 0.9569106527140803]","[11846, 11846]","[0.002006474547490954, 0.002006474547490954]",[5836]
[0],"[(857.5, -805.0)]","[0, 1, 2, 3, 4]","[470.4134455685482, 420.647648804132, 349.99999999999994, 733.6198515027082, 247.48737341529164]","[246.12866428930465, 165.32548424748595, 128.17971810589327, 158.74368670764582, 298.66706458525346]","[0.9522306989359859, 0.9999999999999996, 0.9999999999999998, 0.9835345057292215, 1.0]","[11846, 11846]","[0.002006474547490954, 0.002006474547490954]",[2808]
[72],"[(402.5, -962.5)]","[0, 1, 2, 3]","[16.604512452794687, 64.43686977179833, 47.900781951346765, 85.13824469684099]","[738.6062146172771, 1084.474903607278, 180.69455630480633, 353.79748792126486]","[0.9999999999999998, 0.9998616452924672, 1.0, 1.0]","[3164, 3164]","[0.0005359180709320765, 0.0005359180709320765]",[2498]
[66],"[(857.5, -1207.5)]",[0],[255.10414539948187],[126.79039550132192],[1.0],"[11846, 11846]","[0.002006474547490954, 0.002006474547490954]",[10182]
[101],"[(1557.5, -612.5)]","[0, 1, 2, 3, 4, 5, 6, 7]","[6.805424279347186, 39.00620554934533, 10.343898888401242, 89.9954085146515, 20.0, 90.30274524518381, 160.3429965517979, 63.245553203367585]","[179.13118960624632, 739.664295963865, 317.8398590529466, 138.73031617093204, 280.72790512886513, 258.4830794139636, 216.4630453449272, 128.17971810589327]","[1.0, 0.9764428261636674, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3889, 3889]","[0.0006587185138605707, 0.0006587185138605707]",[2729]
[79],"[(1015.0, -1312.5)]",[0],[294.06467320040974],[653.3627942630428],[0.7985278829724762],"[11846, 11846]","[0.002006474547490954, 0.002006474547490954]",[7535]
[122],"[(1032.5, -997.5)]","[0, 1, 2]","[26.92307692307692, 30.434782608695656, 156.52475842498527]","[284.6259066432906, 404.1629044202573, 1443.3745540904401]","[1.0, 1.0, 1.0]","[5342, 5342]","[0.000904827539481401, 0.000904827539481401]",[1766]
[133],"[(1627.5, -1295.0)]","[0, 1, 2]","[9.09090909090909, 71.14761746590239, 130.43729868748773]","[278.7467948507221, 858.7309884467142, 646.6106131260887]","[1.0, 1.0, 1.0]","[5329, 5329]","[0.0009026256005047522, 0.0009026256005047522]",[1704]
[131],"[(1277.5, -735.0)]","[0, 1, 2, 3, 4]","[-184.46619684315547, 26.924450374266343, 17.45192298608404, 15.469146176570401, 111.8508244938262]","[133.60223826543927, 188.61588840556504, 1280.3738083229919, 461.4029169985007, 338.70640715354585]","[1.0, 1.0, 1.0, 0.9881413436300254, 0.9915129358969751]","[3890, 3890]","[0.0006588878937818514, 0.0006588878937818514]",[1627]
