unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[2],"[(1330.0, -87.5)]","[0, 1]","[20.067276721151956, 24.447353832294173]","[211.538408565111, 720.2043146940719]","[1.0, 1.0]","[1705, 1705]","[0.00026887602331573024, 0.00026887602331573024]",[1674]
[15],"[(2187.5, -52.5)]","[0, 1]","[18.446619684315547, 51.57425508801942]","[844.9758511404401, 1690.1687413492982]","[1.0, 0.7849996769499894]","[2430, 2430]","[0.00038542254226215674, 0.00038542254226215674]",[913]
[8],"[(1732.5, -192.5)]","[0, 1]","[21.524310130451408, 19.65871476404822]","[845.8073549557847, 1214.5546741550747]","[0.9999999999999998, 1.0]","[2308, 2308]","[0.0003639682473974812, 0.0003639682473974812]",[1557]
[0],"[(385.0, -1120.0)]",[0],[116.66666666666667],[590.741877395572],[1.0],"[11737, 11737]","[0.001850907850825059, 0.001850907850825059]",[0]
[16],"[(2135.0, -35.0)]","[0, 1, 2, 3]","[26.6304347826087, 61.48873228105182, 9.906630280062359, 31.818181818181813]","[377.30384612481816, 323.0383835165678, 126.63118960624632, 1670.7586160555597]","[1.0, 1.0, 1.0, 1.0]","[1708, 1708]","[0.0002709060502813842, 0.0002709060502813842]",[1678]
[41],"[(1225.0, -892.5)]","[0, 1, 2, 3]","[33.74929921543041, 47.47512866908862, 24.503700338147688, 20.615528128088304]","[1174.4019102019022, 233.9630453449272, 1119.2460724405983, 534.1676058338521]","[0.9150301818026179, 0.8530062922395716, 1.0, 1.0]","[3911, 3911]","[0.0006167590188784874, 0.0006167590188784874]",[883]
[39],"[(805.0, -385.0)]","[0, 1]","[308.46561980862873, 333.0778984983068]","[254.3910435017973, 134.89356881873894]","[0.9950553404140488, 0.9510838439750314]","[11737, 11737]","[0.001850907850825059, 0.001850907850825059]",[168]
[77],"[(1610.0, -1050.0)]",[0],[1399.9999999999998],[412.2361107568208],[0.9999999999999998],"[1727, 1727]","[0.0002739196421756151, 0.0002739196421756151]",[950]
[78],"[(2082.5, -262.5)]","[0, 1, 2]","[14.766486643866534, 8.75, 368.93239368631095]","[1107.6432611021846, 185.54069217324596, 958.7535239927681]","[1.0, 1.0, 1.0]","[3154, 3154]","[0.0004973812184972511, 0.0004973812184972511]",[3092]
[84],"[(1855.0, -420.0)]","[0, 1, 2, 3, 4]","[10.44148284017861, 9.100276652615422, 16.87413909649716, 24.295632895188753, 61.01117471099915]","[293.3655929558169, 267.303273788339, 821.8465397398714, 1575.8907854452148, 931.392812013294]","[1.0, 1.0, 1.0, 1.0, 0.9884627183722091]","[3048, 3048]","[0.00048066517247293006, 0.00048066517247293006]",[850]
[90],"[(1102.5, -280.0)]","[0, 1]","[11.052631578947368, 56.125096558614416]","[241.79144196185945, 1891.0007133526597]","[1.0, 0.8764394623821804]","[2448, 2448]","[0.00038827752405669124, 0.00038827752405669124]",[946]
[91],"[(2082.5, -542.5)]","[0, 1]","[7.314241047896508, 26.849849923668003]","[1029.8537794365177, 477.96158301015925]","[1.0, 1.0]","[3179, 3179]","[0.0005013236821822325, 0.0005013236821822325]",[602]
[93],"[(2240.0, -175.0)]","[0, 1]","[15.90909090909091, 18.557984506064653]","[632.1173306587718, 87.84588466214898]","[1.0, 1.0]","[2444, 2444]","[0.0003854152498437799, 0.0003854152498437799]",[126]
[92],"[(1960.0, -367.5)]","[0, 1, 2, 3, 4]","[33.336431543504, 36.88875096771083, 9.207338730881485, 816.6666666666667, 32.66715975959207]","[574.1793693283664, 2070.8986604054608, 943.2225843225106, 259.1793693283664, 495.31835379091024]","[0.9999999999999996, 0.99579388147741, 0.9999999999999996, 1.0, 1.0]","[1713, 1713]","[0.00027169910077986604, 0.00027169910077986604]",[976]
[109],"[(1960.0, -367.5)]","[0, 1, 2, 3, 4]","[9.429202314758147, 31.93385463423118, 8.415309592741144, 16.651570045211194, 22.727272727272727]","[175.81055893461277, 480.53157836685483, 1024.740138429257, 200.47321760887186, 577.8124004142664]","[1.0, 1.0, 1.0, 0.9999999999999998, 1.0]","[1713, 1713]","[0.00027169910077986604, 0.00027169910077986604]",[976]
[110],"[(1960.0, -367.5)]","[0, 1]","[7.291666666666667, 35.0]","[1158.4127691992824, 290.8587386567329]","[0.9999999999999996, 1.0]","[1713, 1713]","[0.00027169910077986604, 0.00027169910077986604]",[976]
[112],"[(2240.0, -280.0)]","[0, 1, 2]","[31.008683647302117, 42.256013107695566, 174.99999999999997]","[931.6945004605808, 1372.974944787532, 351.837030554499]","[1.0, 0.9545371001495313, 0.9999999999999998]","[3161, 3161]","[0.0004984851083290459, 0.0004984851083290459]",[972]
[113],"[(1960.0, -367.5)]","[0, 1, 2, 3]","[131.5454675593475, 989.9494936611666, 113.89947444030537, 213.8891000032894]","[1742.0504085922128, 431.9551571988245, 1829.753496471062, 910.392506510671]","[0.9999952097099762, 1.0, 0.9999999999999996, 0.8523128391449878]","[1713, 1713]","[0.00027169910077986604, 0.00027169910077986604]",[976]
[118],"[(2765.0, -1505.0)]",[0],[31.371455847090903],[1927.484507746109],[1.0],"[1723, 1723]","[0.00027171459716891685, 0.00027171459716891685]",[688]
[117],"[(1855.0, -17.5)]",[0],[47.97992887309551],[1198.5196729820761],[0.8657717274752562],"[11737, 11737]","[0.001850907850825059, 0.001850907850825059]",[1722]
[128],"[(1995.0, -1452.5)]",[0],[38.654660437047845],[306.1841804062152],[1.0],"[1723, 1723]","[0.00027171459716891685, 0.00027171459716891685]",[977]
[165],"[(1925.0, -105.0)]","[0, 1, 2]","[113.89947444030537, 14.02158829347107, 210.323824402066]","[1157.095950926294, 1418.7542758011216, 408.25109847865014]","[0.9999999999999996, 1.0, 0.9999999999999996]","[8250, 8250]","[0.0013010130160438559, 0.0013010130160438559]",[977]
[175],"[(1855.0, -17.5)]",[0],[232.89332111646436],[709.3181309989552],[0.8744432038900287],"[11737, 11737]","[0.001850907850825059, 0.001850907850825059]",[8098]
[183],"[(1592.5, -1032.5)]","[0, 1, 2]","[14.010090899480161, 40.280856881953895, 75.95194573506217]","[719.4181676883063, 946.9151133789201, 791.5725161366154]","[1.0, 0.9709379425102984, 1.0]","[1001, 1001]","[0.00015785624594665454, 0.00015785624594665454]",[243]
[184],"[(1820.0, -787.5)]",[0],[40.14158476576211],[282.3331973028704],[0.7958439163028814],"[865, 865]","[0.0001364092435003558, 0.0001364092435003558]",[177]
[177],"[(1855.0, -17.5)]",[0],[67.81547619626704],[1155.69418346827],[0.9451973193402727],"[11737, 11737]","[0.001850907850825059, 0.001850907850825059]",[10286]
[193],"[(1365.0, -52.5)]","[0, 1, 2, 3]","[27.954031650240072, 54.86708462662593, 20.353918490522517, 28.861739379323627]","[921.828135767334, 373.6816680565313, 196.37317667323822, 2043.3722460943304]","[0.9937708411000625, 1.0, 0.9999999999999998, 1.0]","[988, 988]","[0.0001558061648304642, 0.0001558061648304642]",[952]
[217],"[(1260.0, -227.5)]","[0, 1, 2]","[74.23193802425861, 11.123028018664792, 21.874999999999996]","[519.4413156848052, 1224.0851683015467, 1323.175965297771]","[1.0, 1.0, 0.9999999999999998]","[5356, 5356]","[0.0008446334198704112, 0.0008446334198704112]",[375]
[206],"[(1942.5, -1120.0)]","[0, 1, 2]","[12.691660175143161, 12.030404141944922, 23.715872488634133]","[902.880448499621, 880.8132081078994, 400.9464352177437]","[1.0, 1.0, 1.0]","[6079, 6079]","[0.0009586494696400728, 0.0009586494696400728]",[5628]
[224],"[(1277.5, -875.0)]","[0, 1, 2, 3]","[14.01055309675904, 33.266697118266514, 16.304662335935966, 44.31382267403722]","[1395.228420448815, 453.00780419751277, 369.5204263116243, 1174.4507972098822]","[0.9999999999999998, 0.8008892399172901, 1.0, 0.9742263554807465]","[1726, 1726]","[0.0002737610320759187, 0.0002737610320759187]",[385]
[227],"[(1155.0, -262.5)]","[0, 1, 2, 3]","[247.48737341529164, 12.61942946412396, 61.87184335382291, 44.99770425732576]","[135.42845544742244, 390.0241269353344, 593.1253345283758, 1311.188005319648]","[1.0, 1.0, 1.0, 1.0]","[4626, 4626]","[0.0007295134802689549, 0.0007295134802689549]",[993]
[229],"[(1277.5, -875.0)]","[0, 1, 2]","[41.247895569215274, 28.586347580576614, 23.177361425421747]","[166.8910435017973, 465.55810808705064, 106.73284148787373]","[1.0, 0.922525090510012, 1.0]","[1008, 1008]","[0.0001589601357784493, 0.0001589601357784493]",[946]
