unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[30],"[(1802.5, -17.5)]",[0],[33.56016206898096],[89.65434844830907],[0.9999999999999996],"[1255, 1255]","[0.00021522894872234608, 0.00021522894872234608]",[939]
[28],"[(402.5, -857.5)]","[0, 1]","[115.01543503312061, 42.06476488041321]","[924.4757094350153, 675.3470962793764]","[1.0, 1.0]","[4272, 4272]","[0.0007326359115074601, 0.0007326359115074601]",[2835]
[31],"[(1820.0, -17.5)]","[0, 1, 2, 3]","[12.869734663475962, 26.948947919042748, 9.589041095890412, 18.633899812498246]","[587.5815804540408, 282.3211676498344, 124.23284148787373, 736.5012491872409]","[1.0, 1.0, 1.0, 1.0]","[4010, 4010]","[0.0006877036528897273, 0.0006877036528897273]",[810]
[44],"[(1260.0, -980.0)]","[0, 1, 2]","[120.03740652408611, 259.9495841721252, 174.99999999999997]","[298.48806622498455, 412.6004475260303, 776.6367035145981]","[0.9803801938030541, 0.9991843168984592, 0.9999999999999998]","[988, 988]","[0.00016943920425312983, 0.00016943920425312983]",[533]
[41],"[(1522.5, -945.0)]","[0, 1, 2, 3, 4, 5]","[113.74239455522519, 14.725377234348791, 44.79032082388083, 65.21864934374386, 131.24999999999997, 41.190725901311914]","[811.012247028269, 450.73723237202796, 327.117062318081, 102.22833692686612, 928.1997202237762, 422.08282653929143]","[0.7851299396786466, 1.0, 1.0, 1.0, 0.9999999999999996, 1.0]","[4274, 4274]","[0.0007329789058480535, 0.0007329789058480535]",[253]
[48],"[(1260.0, -980.0)]","[0, 1]","[80.94492799144614, 942.403841248538]","[375.97322561272756, 244.78107629809978]","[0.9915693197004898, 1.0]","[3248, 3248]","[0.0005570228091236495, 0.0005570228091236495]",[535]
[49],"[(455.0, -315.0)]","[0, 1, 2]","[164.9915822768611, 353.55339059327383, 105.0]","[711.7448983665225, 313.0351286695053, 1792.056337115875]","[1.0, 1.0, 1.0]","[1746, 1746]","[0.00029943405933802094, 0.00029943405933802094]",[653]
[58],"[(1522.5, -595.0)]",[0],[172.76823860421962],[645.8127633889335],[0.9996906417363097],"[12552, 12552]","[0.002152632481564054, 0.002152632481564054]",[3146]
[56],"[(455.0, -367.5)]","[0, 1]","[241.61849229168197, 297.02694554170876]","[296.15090566651054, 287.412559593767]","[0.9856379097472071, 0.7960377817660756]","[12552, 12552]","[0.002152632481564054, 0.002152632481564054]",[4266]
[67],"[(1452.5, -805.0)]","[0, 1]","[12.440404904880872, 22.54901293139984]","[716.0972807024025, 399.0749802469595]","[0.9999999999999998, 1.0]","[4757, 4757]","[0.0008158120391013548, 0.0008158120391013548]",[3715]
[121],"[(1137.5, -2065.0)]","[0, 1]","[15.161605219985379, 174.99999999999997]","[687.5235744395421, 792.6532106622535]","[1.0, 0.9999999999999998]","[3251, 3251]","[0.0005575373006345395, 0.0005575373006345395]",[948]
[71],"[(1487.5, -1260.0)]","[0, 1, 2, 3, 4, 5]","[819.3460809961546, 346.14861311553767, 393.43366942701016, 287.37059242174087, 384.814107615862, 365.60474625799156]","[241.13725552638476, 248.9281066698956, 151.72581160992445, 186.30088617966234, 186.30088617966234, 276.0052023533792]","[0.9044518314817636, 0.9933557097680163, 0.9070093457437682, 0.9570999463920079, 0.9985473728815931, 0.9997683006316475]","[12552, 12552]","[0.002152632481564054, 0.002152632481564054]",[5730]
[74],"[(997.5, -717.5)]","[0, 1, 2]","[19.444444444444443, 304.7121731440983, 1300.4713664013732]","[123.94834428021885, 437.60830557026986, 255.25241864671364]","[0.9999999999999998, 0.9709597947360553, 0.9836379236566185]","[10296, 10296]","[0.0017657348653747212, 0.0017657348653747212]",[826]
[81],"[(1067.5, -507.5)]",[0],[270.03450766654623],[531.4807170144891],[0.9395456432348095],"[11043, 11043]","[0.0018938432515863488, 0.0018938432515863488]",[6240]
[146],"[(280.0, -1120.0)]",[0],[43.479099562495904],[202.00606592013844],[1.0],"[3519, 3519]","[0.0006034985422740524, 0.0006034985422740524]",[1024]
[153],"[(1015.0, -1330.0)]","[0, 1, 2]","[23.48232670733519, 26.98702731465263, 260.87459737497545]","[835.3980376743483, 928.1931953178839, 987.689305906982]","[0.9999999999999996, 1.0, 1.0]","[5763, 5763]","[0.0009883381924198251, 0.0009883381924198251]",[1287]
[154],"[(875.0, -210.0)]","[0, 1, 2]","[13.72549019607843, 57.97213274999454, 494.97474683058323]","[973.0065298280177, 1219.122800122956, 491.6863274902672]","[1.0, 1.0, 1.0]","[5024, 5024]","[0.0008616017835705711, 0.0008616017835705711]",[2868]
[166],"[(1347.5, -70.0)]","[0, 1, 2, 3]","[77.47218653858229, 29.450120039016813, 33.53930851693734, 29.166666666666668]","[861.7030883252532, 376.9615364994153, 1628.588885748975, 507.8124004142665]","[0.9066633741163826, 1.0, 1.0, 1.0]","[2013, 2013]","[0.00034522380380723716, 0.00034522380380723716]",[922]
[187],"[(1225.0, -857.5)]","[0, 1]","[17.851567436434397, 29.166666666666668]","[637.0668139037598, 811.0048834128244]","[1.0, 1.0]","[4001, 4001]","[0.0006861601783570571, 0.0006861601783570571]",[3978]
[207],"[(1260.0, -717.5)]","[0, 1, 2, 3]","[38.796887603423365, 47.605540718211635, 97.22222222222221, 265.97838591049293]","[808.6510091761801, 455.3358237053184, 303.0618686073362, 529.5575282034715]","[1.0, 0.9769399032619478, 1.0, 0.9730181361773501]","[4765, 4765]","[0.0008171840164637284, 0.0008171840164637284]",[603]
[180],"[(805.0, -140.0)]","[0, 1]","[44.99770425732575, 137.2812945967288]","[116.49494936611666, 106.73284148787373]","[1.0, 1.0]","[12552, 12552]","[0.002152632481564054, 0.002152632481564054]",[9837]
[220],"[(1662.5, -892.5)]","[0, 1, 2, 3]","[288.61739379323626, 15.713484026367725, 87.49999999999999, 26.92307692307692]","[1245.5681714451239, 1112.541453077179, 1279.0788718902993, 620.1711375202898]","[1.0, 1.0, 0.9999999999999998, 1.0]","[5515, 5515]","[0.000945806894186246, 0.000945806894186246]",[5171]
[222],"[(1487.5, -192.5)]","[0, 1, 2, 3]","[22.34042553191489, 37.56687536951689, 64.13719862071918, 46.55119254729617]","[224.85501153143184, 533.6708068427015, 565.7645071543484, 267.8102964795406]","[0.9999999999999998, 0.9089371284878983, 1.0, 1.0]","[1745, 1745]","[0.0002992625621677242, 0.0002992625621677242]",[874]
[221],"[(1855.0, -1697.5)]","[0, 1]","[21.874999999999996, 8.536585365853657]","[1241.9998979175132, 1848.341184112907]","[0.9999999999999998, 1.0]","[7264, 7264]","[0.0012457554450351568, 0.0012457554450351568]",[2412]
[289],"[(2642.5, -752.5)]","[0, 1]","[30.0190448074946, 17.073170731707314]","[165.8382479367538, 1189.469575172945]","[1.0, 1.0]","[1000, 1000]","[0.0001714971702966901, 0.0001714971702966901]",[404]
[240],"[(1575.0, -595.0)]",[0],[184.46619684315547],[107.83985905294664],[1.0],"[12552, 12552]","[0.002152632481564054, 0.002152632481564054]",[290]
[272],"[(1050.0, -542.5)]",[0],[47.873089413679956],[1282.479765938757],[0.8405219898293971],"[11055, 11055]","[0.001895901217629909, 0.001895901217629909]",[1419]
