unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[17],"[(1190.0, -822.5)]","[0, 1, 2, 3, 4]","[9.782797401561579, 184.71072349271148, 15.652475842498527, 87.14562659303121, 140.0]","[709.8630659920343, 217.59687258199378, 348.7377948329436, 1584.2637004502574, 953.7083323884681]","[1.0, 1.0, 1.0, 0.9512785824347575, 1.0]","[6784, 6784]","[0.0010944042653373784, 0.0010944042653373784]",[3567]
[21],"[(1960.0, -87.5)]","[0, 1, 2]","[45.36122820218219, 13.291139240506329, 12.030404141944922]","[439.6151593536904, 542.5, 1929.229530298295]","[0.7901065819553651, 1.0, 1.0]","[6090, 6090]","[0.0009824472252217917, 0.0009824472252217917]",[848]
[6],"[(1977.5, -1172.5)]","[0, 1, 2, 3]","[590.8084354220497, 175.0, 321.27266786848963, 315.485736603099]","[701.5909467885502, 126.63118960624632, 261.7022657153571, 150.9430319827688]","[0.9382849683674951, 1.0, 1.0, 0.9999999999999998]","[11893, 11893]","[0.0019185952133929012, 0.0019185952133929012]",[502]
[31],"[(997.5, -332.5)]","[0, 1, 2, 3]","[32.407407407407405, 13.72549019607843, 35.35533905932736, 86.95819912499181]","[743.4582684896959, 606.3689701060077, 1287.7832776451585, 1824.1311896062464]","[1.0, 1.0, 1.0, 1.0]","[6789, 6789]","[0.0010952108722546378, 0.0010952108722546378]",[1939]
[30],"[(105.0, -717.5)]",[0],[677.5060100610508],[199.3083823951979],[0.9572947962951625],"[11893, 11893]","[0.0019185952133929012, 0.0019185952133929012]",[6157]
[42],"[(945.0, -227.5)]","[0, 1, 2, 3, 4]","[21.874999999999996, 21.739549781247952, 82.3556698503496, 31.62277660168378, 156.52475842498527]","[247.67656266440335, 144.13118960624632, 1484.028157760222, 808.0433199191765, 2031.5198314128593]","[0.9999999999999998, 1.0, 0.9934771431966753, 1.0, 1.0]","[6825, 6825]","[0.0011010184420589045, 0.0011010184420589045]",[6511]
[41],"[(1837.5, -1330.0)]",[0],[124.48969954388238],[138.0111165540218],[0.9140047944757264],"[11893, 11893]","[0.0019185952133929012, 0.0019185952133929012]",[5486]
[48],"[(105.0, -717.5)]","[0, 1, 2, 3, 4]","[49.60906209471919, 35.472185836316534, 114.7974365779703, 25.659796463112336, 391.3118960624631]","[883.9120177949488, 861.6319583604093, 310.0710761091108, 239.60440721511816, 542.9974913173252]","[0.9904840357782345, 0.868943912357028, 0.961404019739269, 1.0, 0.9999999999999998]","[2429, 2429]","[0.0003918496404045537, 0.0003918496404045537]",[108]
[59],"[(1120.0, -962.5)]","[0, 1]","[30.779096253960873, 85.13824469684099]","[365.193986099181, 1894.1727089879264]","[0.9999999999999996, 1.0]","[1720, 1720]","[0.0002774727795371891, 0.0002774727795371891]",[1012]
[52],"[(1242.5, -437.5)]","[0, 1, 2, 3]","[30.434782608695656, 78.26237921249263, 420.647648804132, 426.5207293925198]","[262.5, 588.3636085328789, 999.142685742763, 871.923108780025]","[1.0, 1.0, 0.9999999999999996, 0.9281991089523784]","[7522, 7522]","[0.0012134594463248467, 0.0012134594463248467]",[866]
[64],"[(2082.5, -385.0)]","[0, 1, 2, 3]","[35.35533905932738, 324.2751053043538, 38.796887603423365, 70.00000000000024]","[412.36108050088205, 297.1192957868249, 188.22779085399037, 665.2364433162611]","[1.0, 0.9700874892786745, 1.0, 0.9999999999999996]","[992, 992]","[0.00016329822915252005, 0.00016329822915252005]",[517]
[63],"[(1855.0, -840.0)]",[0],[176.53069133248712],[204.34083402826562],[0.985105065652599],"[11893, 11893]","[0.0019185952133929012, 0.0019185952133929012]",[11327]
