unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[9],"[(1872.5, -542.5)]","[0, 1, 2, 3]","[74.07578628908135, 14.766486643866534, 197.9898987322333, 160.3429965517979]","[1135.896747329018, 175.81055893461277, 206.0222331080436, 1889.207250815216]","[0.9191495697731163, 1.0, 1.0, 1.0]","[987, 987]","[0.00013323096911356522, 0.00013323096911356522]",[944]
[14],"[(2467.5, -647.5)]","[0, 1, 2, 3, 4]","[14.673755190841817, 33.11405823782902, 23.018346827203715, 71.27744921065246, 27.433542313312966]","[347.9765077523647, 812.388177553559, 1551.2801150188202, 701.7134349528901, 825.5028791983385]","[0.9999999999999996, 0.989112415613017, 1.0, 0.9662062689048171, 1.0]","[3887, 3887]","[0.0005202805861020366, 0.0005202805861020366]",[1262]
[7],"[(1872.5, -560.0)]","[0, 1, 2, 3]","[28.712190276758665, 907.03696142038, 57.507717516560305, 61.41615169561863]","[653.6073879436112, 471.26377995979084, 397.0074389583484, 1510.4388611454283]","[0.9914448772446608, 1.0, 1.0, 0.8398349645509176]","[1714, 1714]","[0.00022942138527885022, 0.00022942138527885022]",[320]
[24],"[(2327.5, -892.5)]","[0, 1, 2]","[66.88847930143018, 62.74291169418181, 120.40366032691173]","[998.7436867076458, 360.7717422415453, 1516.779410741838]","[1.0, 1.0, 0.9999999999999998]","[4616, 4616]","[0.0006178582931430412, 0.0006178582931430412]",[3353]
[32],"[(2065.0, -542.5)]","[0, 1]","[78.49358319984057, 99.52323923904697]","[534.9677488496471, 1306.313967969]","[1.0, 0.9999999999999998]","[6082, 6082]","[0.0008140845188249516, 0.0008140845188249516]",[380]
[28],"[(2082.5, -542.5)]","[0, 1, 2, 3]","[35.464852206368185, 20.030840419244385, 11.927102333267067, 118.11569826122413]","[544.1448225435196, 323.25335039869367, 292.6152444984299, 1038.022644979973]","[0.9113239839609545, 1.0, 1.0, 0.9943225805296002]","[3897, 3897]","[0.0005216191006019133, 0.0005216191006019133]",[901]
[48],"[(2310.0, -1837.5)]","[0, 1, 2, 3]","[39.227208199444306, 26.034165586355513, 85.49048615135273, 8.995675771550879]","[2051.312674831267, 557.4079041343622, 2751.56518427898, 780.7678931208444]","[0.9021134241016985, 1.0, 0.9976418871195561, 1.0]","[2448, 2448]","[0.00032766834956979307, 0.00032766834956979307]",[2247]
[39],"[(2345.0, -1627.5)]","[0, 1, 2]","[35.35533905932738, 305.8569108948449, 315.485736603099]","[142.1423061602681, 160.6857437150956, 185.5971473206198]","[1.0, 0.9271544805275495, 0.9999999999999998]","[11889, 11889]","[0.0015913598889032965, 0.0015913598889032965]",[764]
[49],"[(1435.0, -857.5)]","[0, 1, 2, 3, 4, 5]","[25.287936034088922, 31.81277990277804, 145.77379737113253, 26.164527733280195, 69.36994176767587, 19.444444444444443]","[629.8625623759921, 300.06075771630276, 228.2359528010324, 986.9604397437299, 1407.9065637157264, 866.0147509418622]","[0.8980402837876431, 1.0, 1.0, 1.0, 0.7620935765265663, 1.0]","[3907, 3907]","[0.0005229576151017898, 0.0005229576151017898]",[300]
[59],"[(1470.0, -1155.0)]",[0],[69.27820460978569],[745.8985905294663],[0.9988713153605328],"[1002, 1002]","[0.00013411915288763588, 0.00013411915288763588]",[990]
