unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[35],"[(2730.0, -822.5)]","[0, 1, 2]","[84.3726330413221, 70.8896517877159, 37.79320672584917]","[1621.0301554100981, 1301.9301221115584, 911.7831292479419]","[0.9597684956156148, 0.782176975463452, 1.0]","[2203, 2203]","[0.0003494180496310828, 0.0003494180496310828]",[1142]
[65],"[(3097.5, -1767.5)]","[0, 1, 2]","[156.52475842498527, 292.81961554049656, 280.0]","[165.32548424748595, 403.33162126524803, 187.39356881873897]","[1.0, 0.9402712036578837, 1.0]","[11597, 11597]","[0.001839401326178696, 0.001839401326178696]",[11184]
[92],"[(3237.5, -1207.5)]","[0, 1, 2, 3]","[23.920976242745805, 56.80850972159571, 16.604512452794683, 25.73529411764706]","[763.33969754954, 2261.5556242620432, 495.3152635536162, 402.98573660309904]","[1.0, 0.9660852940619689, 0.9999999999999998, 1.0]","[2926, 2926]","[0.0004640931517115517, 0.0004640931517115517]",[1545]
[106],"[(3237.5, -1207.5)]","[0, 1, 2, 3]","[48.12161656777969, 1443.086968966181, 140.0, 206.15528128088306]","[526.5417796772158, 858.2920590308761, 846.7319357410252, 877.3445433712229]","[1.0, 0.9999999999999998, 1.0, 1.0]","[3644, 3644]","[0.0005779752032935387, 0.0005779752032935387]",[1541]
[107],"[(3220.0, -1767.5)]","[0, 1]","[18.42105263157895, 229.0860254303601]","[1171.1734806694658, 1428.080901302666]","[1.0, 0.9739517119614545]","[8689, 8689]","[0.001378163156261679, 0.001378163156261679]",[2722]
[110],"[(2765.0, -525.0)]","[0, 1, 2, 3]","[592.1152656703082, 271.1441333963781, 359.2329219213246, -1106.7971810589324]","[105.34588466214898, 289.73611075682084, 255.673925607149, 94.47104865919295]","[0.9967806428217959, 0.9966282081264212, 0.9999755346363806, 1.0]","[11597, 11597]","[0.001839401326178696, 0.001839401326178696]",[9345]
[121],"[(2765.0, -1715.0)]","[0, 1, 2]","[233.33333333333334, -628.2692274990254, 35.0]","[853.6014612033339, 149.58024317780047, 722.9475529761231]","[1.0, 1.0, 1.0]","[6769, 6769]","[0.0010736317648446661, 0.0010736317648446661]",[1541]
[128],"[(1820.0, -367.5)]","[0, 1, 2, 3]","[48.53584129334681, 41.24789556921527, 208.41688052742245, 201.1888660484988]","[244.0512918369934, 545.4481326488566, 302.43153859785014, 348.05769259036856]","[0.8570388595930746, 1.0, 1.0, 0.9969069767507114]","[2918, 2918]","[0.0004628242709139808, 0.0004628242709139808]",[692]
[127],"[(1872.5, -350.0)]","[0, 1]","[17.786904366475596, 586.1450479002464]","[311.3673003630671, 260.49062581803287]","[1.0, 0.9958556770917976]","[6523, 6523]","[0.0010346136803193614, 0.0010346136803193614]",[4450]
[137],"[(1697.5, -490.0)]","[0, 1]","[74.36070123989478, 360.77174224154527]","[239.7735336611197, 322.71621705564525]","[1.0, 0.9999999999999998]","[9436, 9436]","[0.0014966449007348605, 0.0014966449007348605]",[7055]
[157],"[(1837.5, -367.5)]",[0],[46.651133861740774],[107.15434844830907],[0.956431756288489],"[986, 986]","[0.00015638955830061174, 0.00015638955830061174]",[886]
[156],"[(1872.5, -350.0)]","[0, 1, 2, 3, 4]","[13.043729868748771, 294.855745018864, 36.121098098073524, 34.02712139673593, 68.53861525706104]","[358.47622244690285, 312.76887992359104, 1070.3003061230777, 816.5881880530072, 689.3828877161]","[0.9999999999999998, 0.957432225029117, 0.9999999999999998, 1.0, 0.9827801096370472]","[3659, 3659]","[0.0005803543547889842, 0.0005803543547889842]",[1227]
[147],"[(2887.5, -1050.0)]","[0, 1, 2]","[156.0536331272009, 406.1301571524399, 70.0]","[1459.9839162002913, 246.24368670764582, 1305.5047554260038]","[0.8514919229450033, 0.9131317670778749, 1.0]","[7981, 7981]","[0.0012658672056766556, 0.0012658672056766556]",[2476]
[155],"[(1785.0, -297.5)]",[0],[523.5669360868203],[305.45215885205164],[0.9791518817292122],"[11597, 11597]","[0.001839401326178696, 0.001839401326178696]",[2218]
[219],"[(1225.0, -1575.0)]",[0],[97.82797401561578],[322.00917406321474],[0.9999999999999998],"[1718, 1718]","[0.00027249215127834786, 0.00027249215127834786]",[310]
