unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[26],"[(1855.0, -350.0)]","[0, 1, 2, 3]","[24.13793103448276, 76.19885507250004, 76.03453162872776, 235.6009603121345]","[606.4292073663041, 352.7190530662249, 803.1593675890223, 413.5854169655104]","[1.0, 0.9968715224786097, 1.0, 1.0]","[1699, 1699]","[0.00031079860515634825, 0.00031079860515634825]",[868]
[31],"[(2660.0, -910.0)]","[0, 1]","[498.8866853876872, 278.4229278651085]","[217.05467415507485, 466.36795842077765]","[0.9949784595510749, 0.9937595143145108]","[9172, 9172]","[0.0016778368490253245, 0.0016778368490253245]",[6759]
[17],"[(2677.5, -910.0)]",[0],[460.97722286464443],[186.0907653441547],[1.0],"[10617, 10617]","[0.0019421711541759562, 0.0019421711541759562]",[6679]
[10],"[(2677.5, -910.0)]",[0],[343.6326565890348],[217.14855594956475],[0.9431041684501026],"[10617, 10617]","[0.0019421711541759562, 0.0019421711541759562]",[9931]
[2],"[(3167.5, -1802.5)]","[0, 1, 2]","[424.0475331471327, 533.4090244749647, 716.108305203398]","[145.25985389555098, 413.25057003490974, 253.49242404917499]","[0.9986223780318069, 0.8134427678080639, 0.9056784339497774]","[10617, 10617]","[0.0019421711541759562, 0.0019421711541759562]",[2676]
[43],"[(2695.0, -1172.5)]",[0],[81.94816010856854],[146.74038412485382],[1.0],"[986, 986]","[0.00018036929057337221, 0.00018036929057337221]",[11]
[44],"[(2677.5, -1172.5)]",[0],[42.06476488041321],[486.0037563964298],[1.0],"[986, 986]","[0.00018036929057337221, 0.00018036929057337221]",[271]
[45],"[(2765.0, -1610.0)]","[0, 1, 2]","[21.59354628176425, 352.7237764880617, 16.2764291332196]","[214.90192306240908, 1447.1570815883952, 192.0192283813131]","[1.0, 1.0, 1.0]","[1701, 1701]","[0.0003111644657863145, 0.0003111644657863145]",[389]
[58],"[(2660.0, -927.5)]","[0, 1, 2, 3]","[128.33340151636926, 35.01708567346088, 65.59486222573551, 1484.9242404917495]","[1286.595714709021, 372.2108772331487, 615.7822082936265, 232.71545194199228]","[0.9873620262303449, 0.9999999999999998, 1.0, 0.9999999999999998]","[551, 551]","[0.000100794603555708, 0.000100794603555708]",[161]
[57],"[(2240.0, -157.5)]","[0, 1, 2, 3]","[7.5982892439313225, 21.284561174210246, 137.49298523071758, 437.18288650338593]","[1096.2528713439733, 302.82723246823826, 309.7712384305022, 1096.1547650737566]","[1.0, 1.0, 1.0, 0.9695345440345409]","[2429, 2429]","[0.0004443377350940376, 0.0004443377350940376]",[966]
[59],"[(2695.0, -1172.5)]","[0, 1, 2, 3, 4, 5]","[195.65594803123156, 31.304951684997054, 262.49999999999994, 262.3663819565938, 130.43729868748773, 1261.942946412396]","[214.13118960624632, 578.2334526324739, 319.0520587052368, 282.3331973028704, 103.0111165540218, 325.72499403358876]","[0.9999999999999998, 1.0, 0.9999999999999996, 0.9966844828347893, 1.0, 0.9999999999999998]","[3861, 3861]","[0.0007062939461498886, 0.0007062939461498886]",[11]
[63],"[(2012.5, -402.5)]","[0, 1, 2, 3]","[12.068965517241379, 16.86746987951807, 432.39653289635737, 58.08766565169993]","[1389.9455481193154, 385.48573660309904, 321.39354796751, 781.0259783530242]","[1.0, 1.0, 0.9960263707660244, 0.9354817516182123]","[5305, 5305]","[0.0009704453209855371, 0.0009704453209855371]",[2589]
[80],"[(1907.5, -140.0)]","[0, 1]","[55.5886526267134, 26.087459737497543]","[1119.8687586320075, 688.7560813707167]","[0.9997630947255919, 0.9999999999999998]","[4585, 4585]","[0.000838735494197679, 0.000838735494197679]",[1631]
[87],"[(2607.5, -1522.5)]","[0, 1]","[15.345564551469142, 39.436619718309856]","[858.7309884467142, 229.2328414878737]","[1.0, 1.0]","[2710, 2710]","[0.0004957411536042988, 0.0004957411536042988]",[987]
[102],"[(2240.0, -157.5)]",[0],[408.16663263917104],[267.1363279707833],[1.0],"[9622, 9622]","[0.0017601554907677357, 0.0017601554907677357]",[7475]
[97],"[(1190.0, -1557.5)]","[0, 1, 2]","[122.97746456210363, 575.0, 583.3333333333334]","[94.47104865919295, 305.0946698109906, 231.80869689661813]","[1.0, 0.9943609022556394, 1.0]","[10332, 10332]","[0.0018900360144057623, 0.0018900360144057623]",[6861]
[128],"[(2240.0, -157.5)]","[0, 1]","[24.051449482769687, 31.304951684997054]","[647.7952955672575, 497.15002109683036]","[1.0, 1.0]","[3139, 3139]","[0.0005742182587320642, 0.0005742182587320642]",[1680]
[104],"[(2782.5, -1627.5)]","[0, 1, 2]","[250.82540377867076, 633.9798184555691, 236.05526411832534]","[230.6857437150956, 380.58974861562945, 182.24873734152916]","[0.9579420786520072, 0.980573899454702, 0.9998564219101527]","[10617, 10617]","[0.0019421711541759562, 0.0019421711541759562]",[5958]
[113],"[(3045.0, -1400.0)]","[0, 1, 2, 3]","[278.60968514516173, 249.1772342674838, 170.84921166045805, 208.11388300841898]","[332.8834675509723, 130.76237921249265, 161.4281066698956, 214.08354576059247]","[0.7801458404193142, 0.9513440921050278, 1.0, 0.8666081208842408]","[10617, 10617]","[0.0019421711541759562, 0.0019421711541759562]",[3886]
