unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[13],"[(1837.5, -437.5)]","[0, 1]","[21.221867190679138, 24.459101168918327]","[817.292758409841, 1144.8058528988458]","[1.0, 1.0]","[4022, 4022]","[0.0006131214390518112, 0.0006131214390518112]",[1884]
[21],"[(1837.5, -280.0)]","[0, 1, 2]","[174.99999999999997, 60.20183016345587, 89.9954085146515]","[643.5990336999411, 1392.527380675218, 618.7184335382292]","[0.9999999999999998, 0.9999999999999998, 1.0]","[8541, 8541]","[0.0013020065168924712, 0.0013020065168924712]",[3988]
[20],"[(2397.5, -1085.0)]","[0, 1, 2]","[524.9999999999999, 12.804878048780486, 7.919595949289333]","[514.513257385543, 1164.8174007449493, 1407.8627606058103]","[0.9999999999999996, 1.0, 1.0]","[8316, 8316]","[0.0012677070828331332, 0.0012677070828331332]",[2494]
[23],"[(945.0, -1592.5)]","[0, 1, 2]","[23.333333333333332, 123.74368670764582, 156.52475842498527]","[876.6056396043504, 551.2050508187255, 478.02895674570215]","[1.0, 1.0, 1.0]","[12848, 12848]","[0.0019585739057527774, 0.0019585739057527774]",[526]
[9],"[(1907.5, -402.5)]","[0, 1, 2]","[116.36849532776145, 205.07841577641514, 362.64571290150377]","[158.94834428021886, 205.98076824970764, 262.68341610762263]","[0.7621217151432486, 0.9993550722195563, 0.9890073376631128]","[12848, 12848]","[0.0019585739057527774, 0.0019585739057527774]",[1710]
[32],"[(2362.5, -1942.5)]","[0, 1]","[520.8419006271403, 326.6094716262458]","[124.65434844830907, 124.23284148787373]","[0.8940510281796102, 0.9766348003345587]","[12848, 12848]","[0.0019585739057527774, 0.0019585739057527774]",[12075]
[53],"[(2572.5, -1907.5)]","[0, 1]","[273.8961116981216, 35.0]","[232.92713612911336, 89.65434844830907]","[0.9920812050698478, 1.0]","[12848, 12848]","[0.0019585739057527774, 0.0019585739057527774]",[4448]
[59],"[(1925.0, -647.5)]","[0, 1]","[28.824968081539783, 240.9001000121803]","[382.50276333734644, 209.13978084332646]","[0.8622765013913819, 0.897180084743556]","[12848, 12848]","[0.0019585739057527774, 0.0019585739057527774]",[4736]
[62],"[(1977.5, -612.5)]","[0, 1, 2, 3, 4, 5, 6, 7]","[48.484658593406785, 7.216494845360825, 12.030404141944922, 29.090620741283423, 29.090620741283423, 11.857936244317067, 21.284561174210246, -74.90800625139282]","[277.40721895886475, 574.1022630262277, 454.4012578376449, 939.4041415522177, 592.7115871149625, 204.22585941723688, 938.1797369470073, 1463.6223454521128]","[0.9768402252198943, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9769874312438578]","[1743, 1743]","[0.0002657062825130052, 0.0002657062825130052]",[766]
[69],"[(1785.0, -437.5)]",[0],[100.61792555081206],[1105.923030439201],[1.0],"[5294, 5294]","[0.0008070275729339355, 0.0008070275729339355]",[2207]
[65],"[(1785.0, -840.0)]","[0, 1]","[97.9484261177607, 438.70377961543454]","[148.9815788294029, 336.7454586264562]","[0.9460878414991869, 0.9733820992587837]","[12848, 12848]","[0.0019585739057527774, 0.0019585739057527774]",[746]
[78],"[(805.0, -1137.5)]","[0, 1]","[261.3629246722166, 282.87419629683217]","[228.83205366111468, 177.50023311045805]","[0.9200229171593326, 0.8474149755492346]","[12848, 12848]","[0.0019585739057527774, 0.0019585739057527774]",[10080]
[95],"[(1365.0, -52.5)]","[0, 1, 2, 3]","[12.612612612612613, 28.496762057272864, 31.850480765602267, 39.528470752104745]","[666.028522807424, 756.0553725133062, 1436.2802596544698, 318.42254567447253]","[1.0, 0.9445255364019431, 1.0, 1.0]","[990, 990]","[0.00015261321221907704, 0.00015261321221907704]",[954]
[83],"[(1785.0, -910.0)]","[0, 1]","[6.666666666666667, 123.74368670764582]","[257.73863607376245, 873.6713034352215]","[1.0, 1.0]","[6812, 6812]","[0.0010384344213876027, 0.0010384344213876027]",[1482]
