unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[48],"[(1855.0, -402.5)]","[0, 1]","[556.1630057002585, 59.85024636693636]","[617.7250562269339, 1472.782421823538]","[0.9970582198906538, 0.8015602857537538]","[997, 997]","[0.00012724292374757213, 0.00012724292374757213]",[502]
[36],"[(1540.0, -52.5)]","[0, 1, 2]","[24.456993503903945, 140.0, 58.333333333333336]","[572.5224625007322, 1023.0915949445173, 2170.569030477193]","[0.9999999999999998, 1.0, 1.0]","[4644, 4644]","[0.000592694220545361, 0.000592694220545361]",[894]
[0],"[(2940.0, -1680.0)]","[0, 1, 2, 3]","[699.4269090239791, 26.92307692307692, 120.25724741384843, 446.6057213499881]","[152.39356881873897, 299.67902119044925, 189.54791726704804, 306.60188189817643]","[0.9849489460050362, 1.0, 0.9999999999999998, 0.9176051567847207]","[11964, 11964]","[0.0015269150849708654, 0.0015269150849708654]",[7256]
[68],"[(892.5, -385.0)]","[0, 1]","[-332.266812317904, 425.7933771208754]","[1657.3662115407178, 123.94834428021885]","[1.0, 1.0]","[1736, 1736]","[0.00022155839079817974, 0.00022155839079817974]",[655]
[89],"[(1837.5, -1382.5)]",[0],[55.50334496023774],[161.80869689661813],[1.0],"[1007, 1007]","[0.00012851918175908237, 0.00012851918175908237]",[985]
[55],"[(1715.0, -332.5)]","[0, 1, 2, 3, 4]","[23.059077104221096, 30.0190448074946, 48.27196976328253, 61.87184335382291, 14.893617021276594]","[350.91835417965575, 1545.1305534426197, 522.0971424568495, 273.2637522507026, 340.62436094002715]","[0.996439578541842, 1.0, 0.9982096574144301, 1.0, 1.0]","[6123, 6123]","[0.0007814527804477272, 0.0007814527804477272]",[823]
[59],"[(1715.0, -210.0)]",[0],[83.21218391555911],[323.2063662098474],[0.9368077626557431],"[9038, 9038]","[0.0011534819908029658, 0.0011534819908029658]",[939]
[50],"[(1697.5, -227.5)]","[0, 1, 2, 3, 4, 5, 6]","[549.3033988749896, -377.7438857391294, 355.0650733815459, 714.1085181396728, 201.11704367586768, 121.69826643134726, 264.9873734152916]","[161.63118960624632, 260.33697736874217, 189.90721895886472, 137.34335934520732, 291.88506531231246, 196.34202800262554, 336.8996347388774]","[0.9901704397140749, 0.8512145748987853, 0.9887414051502771, 0.9340348516049352, 0.9714988280794735, 0.9992664995164268, 0.9870847906150131]","[11964, 11964]","[0.0015269150849708654, 0.0015269150849708654]",[954]
[91],"[(1662.5, -1260.0)]","[0, 1, 2]","[188.20329856456462, 58.25248321362804, 278.57986868614597]","[292.46943754300014, 94.47104865919295, 883.0523463636425]","[0.9778426258677935, 1.0, 0.7953812048103587]","[1736, 1736]","[0.00022155839079817974, 0.00022155839079817974]",[406]
[67],"[(2065.0, -1820.0)]","[0, 1, 2, 3]","[104.08226269554574, 140.0, 325.6105168530674, 533.7561958993044]","[198.17971810589327, 206.67936932836645, 296.9806042855556, 239.73090255474392]","[0.9994486511999884, 1.0, 0.9823036249323971, 0.9887507435331521]","[11964, 11964]","[0.0015269150849708654, 0.0015269150849708654]",[9704]
