unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[4],"[(2555.0, -420.0)]",[0],[164.9915822768611],[123.74368670764582],[1.0],"[12894, 12894]","[0.0020102586489141113, 0.0020102586489141113]",[3923]
[8],"[(2397.5, -210.0)]",[0],[133.8557540198321],[324.2169043165177],[0.7628568674367747],"[12894, 12894]","[0.0020102586489141113, 0.0020102586489141113]",[12639]
[7],"[(1452.5, -2065.0)]","[0, 1, 2]","[58.333333333333336, 173.91639824998362, 363.2349204233557]","[922.1654298945604, 260.9677431184273, 2293.5975291245013]","[1.0, 1.0, 0.9085621972096573]","[12894, 12894]","[0.0020102586489141113, 0.0020102586489141113]",[3908]
[30],"[(2712.5, -1557.5)]","[0, 1]","[9.130434782608695, 13.043729868748771]","[122.5, 1939.6899227929564]","[1.0, 0.9999999999999998]","[7812, 7812]","[0.0012179417221434027, 0.0012179417221434027]",[3357]
[32],"[(1452.5, -2065.0)]",[0],[291.9632799637031],[1597.6540607081054],[0.9948186528497408],"[12894, 12894]","[0.0020102586489141113, 0.0020102586489141113]",[11244]
[48],"[(1435.0, -1837.5)]","[0, 1]","[11.249426064331438, 18.666666666666668]","[679.740483370977, 1831.5121345026266]","[1.0, 1.0]","[1762, 1762]","[0.00027627704142881644, 0.00027627704142881644]",[833]
[41],"[(2695.0, -1417.5)]",[0],[166.0053896651971],[94.74873734152916],[0.9888328340501435],"[12894, 12894]","[0.0020102586489141113, 0.0020102586489141113]",[752]
[50],"[(1452.5, -2065.0)]",[0],[12.962962962962962],[1288.3904358755715],[0.9999999999999998],"[12894, 12894]","[0.0020102586489141113, 0.0020102586489141113]",[12772]
[53],"[(3115.0, -1365.0)]",[0],[249.9206088630353],[261.95946083424064],[0.9493025119686715],"[12894, 12894]","[0.0020102586489141113, 0.0020102586489141113]",[1274]
[55],"[(3062.5, -1400.0)]",[0],[329.9831645537222],[186.49494936611666],[1.0],"[12894, 12894]","[0.0020102586489141113, 0.0020102586489141113]",[9645]
[70],"[(2730.0, -175.0)]","[0, 1, 2]","[253.45589121414866, 279.0252350290712, 156.52475842498527]","[266.8144080044002, 204.9694375430001, 102.22833692686612]","[0.9016953488022639, 0.9808677750347529, 1.0]","[12894, 12894]","[0.0020102586489141113, 0.0020102586489141113]",[3701]
[76],"[(2800.0, -525.0)]","[0, 1, 2]","[42.56912234842049, 21.837121183702205, 20.353918490522517]","[266.0677641818118, 606.4879334256817, 736.3355894791168]","[1.0, 1.0, 0.9999999999999998]","[3039, 3039]","[0.0004737999095742193, 0.0004737999095742193]",[1208]
[92],"[(1855.0, -682.5)]",[0],[469.71019605463687],[1555.773620174234],[0.8018798428325574],"[12894, 12894]","[0.0020102586489141113, 0.0020102586489141113]",[4678]
[97],"[(1452.5, -2065.0)]","[0, 1]","[582.4747468305833, 20.41309197664036]","[1562.3005376104368, 106.73284148787373]","[0.9365934293638308, 0.9766348003345585]","[12894, 12894]","[0.0020102586489141113, 0.0020102586489141113]",[3906]
[108],"[(1295.0, -560.0)]","[0, 1, 2, 3]","[142.29523493180477, 139.75989271677312, 846.9064730842956, 249.01038701127743]","[393.7481158155917, 1591.3169607183077, 349.84554979054275, 136.803411496604]","[1.0, 0.9994719269796597, 0.9833273162975427, 1.0]","[12894, 12894]","[0.0020102586489141113, 0.0020102586489141113]",[12005]
[125],"[(2257.5, -2012.5)]","[0, 1, 2, 3]","[39.597979746446676, 34.95918270542988, 15.774286830154953, 63.09714732061981]","[1061.1807607775459, 1867.2127219029253, 1613.8973439932925, 423.8688895621651]","[1.0, 0.9102320654533251, 1.0, 1.0]","[2520, 2520]","[0.0003928844264978719, 0.0003928844264978719]",[833]
[126],"[(2240.0, -1382.5)]","[0, 1]","[50.30896277540603, 75.06933207735221]","[811.088659912068, 604.7763640066269]","[1.0, 0.930532334484872]","[5542, 5542]","[0.0008640339252584151, 0.0008640339252584151]",[3978]
[134],"[(1435.0, -2082.5)]","[0, 1, 2]","[37.115969012129305, 52.174919474995086, 158.11388300841898]","[1977.3283898825, 232.4250074070234, 623.2141849385249]","[1.0, 0.9999999999999998, 1.0]","[3034, 3034]","[0.0004730203769819616, 0.0004730203769819616]",[2909]
