unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[56],"[(1277.5, -735.0)]","[0, 1, 2]","[27.43487441157005, 43.75000000000001, 110.67971810589327]","[518.6829699633141, 246.24368670764582, 220.4345288639372]","[1.0, 1.0, 1.0]","[3169, 3169]","[0.000674076939745998, 0.000674076939745998]",[1740]
[34],"[(2100.0, -1260.0)]","[0, 1]","[752.9059559851687, 648.87060513341]","[463.53449747617327, 348.3056035976122]","[0.9356945236713516, 0.997488692477637]","[10941, 10941]","[0.0023272564839889446, 0.0023272564839889446]",[8913]
[46],"[(1330.0, -612.5)]","[0, 1]","[18.42105263157895, 249.01038701127746]","[770.2034608662299, 161.55214883813318]","[1.0, 0.9999999999999998]","[10941, 10941]","[0.0023272564839889446, 0.0023272564839889446]",[2641]
[47],"[(997.5, -1312.5)]","[0, 1, 2, 3, 4, 5]","[95.87348699871659, 341.6984233209161, 48.69150113522293, 44.99770425732575, -1613.420280026255, 371.2310601229374]","[190.74116139070415, 161.4281066698956, 128.17971810589327, 246.1081735533157, 178.84202800262554, 407.2064198572954]","[0.9610187110187108, 1.0, 0.9607103273277827, 1.0, 0.9999999999999996, 0.9999999999999998]","[10941, 10941]","[0.0023272564839889446, 0.0023272564839889446]",[5269]
[64],"[(210.0, -1662.5)]","[0, 1, 2]","[272.4893747400024, 78.7698562481237, 211.8212025898414]","[175.69176932429795, 719.1375098874923, 90.33985905294664]","[0.9957165325724264, 0.8124199222844136, 0.9569106527140803]","[10941, 10941]","[0.0023272564839889446, 0.0023272564839889446]",[480]
[0],"[(875.0, -735.0)]","[0, 1, 2, 3, 4, 5, 6, 7]","[263.38872547244443, 294.16775429626784, 217.96925496290228, 372.6343449978275, 348.19267368179294, 137.3018923888153, 358.5378400058345, 458.7100103557861]","[357.93704668450255, 341.0195771588399, 259.303411496604, 186.17684401142478, 229.9881908224171, 167.58859639447581, 178.84202800262554, 266.1026927285279]","[0.8019530813031722, 0.9033644039398661, 0.9909240471768475, 0.9797421475242475, 0.9404430569642664, 0.8501751986008959, 1.0, 0.949309706380741]","[10941, 10941]","[0.0023272564839889446, 0.0023272564839889446]",[1868]
[33],"[(1627.5, -892.5)]","[0, 1, 2, 3, 4, 5, 6, 7]","[1017.9893625672455, 574.2986453947988, 92.23309842157774, 335.4101966249685, 155.55555555555554, 569.941856150117, 420.647648804132, 177.516131115056]","[715.2266790492542, 467.15366073469477, 195.33985905294662, 204.89356881873897, 262.5, 176.44834428021886, 150.9430319827688, 316.2685162302547]","[0.9068543864826397, 0.9352614554314195, 1.0, 1.0, 0.9999999999999998, 0.9870908938883693, 0.9999999999999996, 0.9872181009050097]","[10941, 10941]","[0.0023272564839889446, 0.0023272564839889446]",[9138]
[99],"[(1277.5, -665.0)]","[0, 1]","[221.8264888506957, 237.17082451262843]","[510.87275122302555, 422.2583598642782]","[0.9702351788339054, 0.9642857142857143]","[3157, 3157]","[0.0006715244237229776, 0.0006715244237229776]",[650]
[81],"[(1155.0, -227.5)]","[0, 1, 2, 3]","[287.1231883681327, 156.16444524152686, -43.47909956249592, 65.30419685032412]","[211.08951059522462, 381.09294999678616, 252.74591288158612, 232.5040129758619]","[0.9993259994400456, 0.889905993529617, 1.0, 0.9637425216022799]","[9491, 9491]","[0.0020188274645406333, 0.0020188274645406333]",[8781]
[93],"[(332.5, -1032.5)]","[0, 1, 2]","[138.2321161018504, 89.9954085146515, 98.99494936611666]","[187.5085912370801, 193.80617157967646, 646.1835690012938]","[0.9363596830712444, 1.0, 1.0]","[10941, 10941]","[0.0023272564839889446, 0.0023272564839889446]",[9606]
[83],"[(1277.5, -735.0)]","[0, 1, 2, 3, 4]","[35.05397073367767, 114.53003285516228, 55.90169943749474, 181.27349576651443, 61.87184335382291]","[87.84588466214898, 234.6280623861121, 144.13118960624632, 142.1423061602681, 220.40468537276075]","[1.0, 0.9933005142027658, 1.0, 0.9470424166227593, 1.0]","[10941, 10941]","[0.0023272564839889446, 0.0023272564839889446]",[10231]
[89],"[(1015.0, -245.0)]","[0, 1]","[46.66666666666668, 631.2692816174323]","[129.24038412485382, 1132.6990038148422]","[1.0, 0.9099248415529814]","[10941, 10941]","[0.0023272564839889446, 0.0023272564839889446]",[7341]
[126],"[(1242.5, -542.5)]","[0, 1]","[20.353918490522517, 190.6897604311059]","[768.5447002967429, 645.8188728638162]","[0.9999999999999998, 1.0]","[8779, 8779]","[0.0018673781805080836, 0.0018673781805080836]",[4500]
[155],"[(1855.0, -1697.5)]","[0, 1]","[89.64373932405988, 247.48737341529164]","[523.9557545129685, 284.9358955068483]","[1.0, 1.0]","[1702, 1702]","[0.00036203185593174146, 0.00036203185593174146]",[1624]
[123],"[(1330.0, -52.5)]",[0],[91.30434782608695],[122.5],[1.0],"[10941, 10941]","[0.0023272564839889446, 0.0023272564839889446]",[820]
[147],"[(1277.5, -665.0)]","[0, 1, 2, 3, 4, 5, 6]","[30.046260628866577, 235.1974351225079, 52.2956388513714, 10.163945352271769, 50.47771785649584, 69.25682268401998, 65.59486222573553]","[143.69429464123962, 294.1264103066127, 396.16961683812656, 955.1688525874143, 150.9430319827688, 192.78942951477512, 1044.152933838226]","[1.0, 0.8770250482125115, 0.9637303436944155, 0.9999999999999996, 1.0, 0.9910289576563288, 1.0]","[2428, 2428]","[0.0005164590753244819, 0.0005164590753244819]",[900]
[158],"[(612.5, -420.0)]","[0, 1, 2, 3]","[26.92307692307692, 37.975972867531084, 122.97746456210365, 23.333333333333332]","[250.97912112221084, 195.8980351559549, 2173.1290954974047, 1973.2766999327914]","[1.0, 0.9999999999999996, 1.0, 1.0]","[9491, 9491]","[0.0020188274645406333, 0.0020188274645406333]",[5081]
[156],"[(1155.0, -700.0)]","[0, 1, 2]","[70.0, 75.89965955644054, 85.13824469684099]","[619.2324189266326, 813.7202285006483, 700.7079710634488]","[1.0, 0.8068824612706409, 1.0]","[10221, 10221]","[0.002174105522607714, 0.002174105522607714]",[781]
[114],"[(875.0, -805.0)]","[0, 1, 2, 3, 4]","[571.3896057826989, 206.22388971907137, 568.9860990355517, 286.522807571257, 476.55324285311013]","[270.7147353668388, 239.73090255474392, 212.37235099695047, 197.87487631389214, 309.6495691486754]","[0.9850030019474736, 0.9178108499985785, 0.87020713762144, 0.9870603237152559, 0.7987750248422797]","[10941, 10941]","[0.0023272564839889446, 0.0023272564839889446]",[10296]
[172],"[(1662.5, -892.5)]","[0, 1, 2]","[206.15528128088306, 494.9747468305833, 391.3118960624631]","[195.8980351559549, 136.803411496604, 456.03545924864346]","[1.0, 1.0, 0.9999999999999998]","[1706, 1706]","[0.0003628826946060816, 0.0003628826946060816]",[1634]
[181],"[(682.5, -1382.5)]","[0, 1, 2, 3]","[42.38264217502182, 41.26932028085998, 224.50143213659294, 257.14084869072866]","[467.50458372941904, 500.329454603674, 294.4219886054659, 494.65458155876706]","[0.9963315092341696, 0.9925181045676607, 0.9793942948206263, 0.8999321897273141]","[5884, 5884]","[0.0012515836899543871, 0.0012515836899543871]",[3233]
[214],"[(1015.0, -910.0)]","[0, 1]","[23.728813559322035, 23.333333333333332]","[125.33985905294664, 423.31835175729907]","[1.0, 1.0]","[2435, 2435]","[0.0005179480430045773, 0.0005179480430045773]",[573]
[206],"[(2117.5, -2065.0)]",[0],[277.1580225849452],[294.385251003053],[0.8875017355622564],"[10941, 10941]","[0.0023272564839889446, 0.0023272564839889446]",[7444]
