unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[3],"[(1942.5, -1977.5)]","[0, 1, 2]","[48.74523502820031, 87.73306996360138, 221.35943621178654]","[673.2326188629081, 176.24368670764582, 144.57270054082036]","[0.9677371579447942, 0.9942697185934593, 1.0]","[10055, 10055]","[0.0013524737626142895, 0.0013524737626142895]",[3832]
[4],"[(1732.5, -1522.5)]",[0],[149.9252659924628],[253.49242404917499],[0.9998097507091671],"[13075, 13075]","[0.0017586866679444888, 0.0017586866679444888]",[4625]
[0],"[(1732.5, -1522.5)]","[0, 1]","[167.3506951429188, 140.2158829347107]","[280.8105589346128, 102.22833692686612]","[0.959064176854304, 1.0]","[13075, 13075]","[0.0017586866679444888, 0.0017586866679444888]",[10683]
[47],"[(2257.5, -192.5)]",[0],[44.10545916466006],[1002.2515204030939],[0.7993539140568231],"[5522, 5522]","[0.0007427508818653512, 0.0007427508818653512]",[1458]
[38],"[(1242.5, -1470.0)]","[0, 1, 2]","[294.3106082125743, 381.64442062474734, 455.6192180220433]","[212.37235099695047, 232.4942075012557, 200.33406655420234]","[0.9674445332090684, 0.8604743946560707, 0.9995033404798327]","[13075, 13075]","[0.0017586866679444888, 0.0017586866679444888]",[12136]
[45],"[(1750.0, -1085.0)]","[0, 1, 2]","[758.8597232528834, 217.06078553111482, 209.42307583300848]","[704.7730167669873, 180.22070020147095, 133.37157373110014]","[0.9023833187095492, 1.0, 1.0]","[13075, 13075]","[0.0017586866679444888, 0.0017586866679444888]",[3168]
[71],"[(1522.5, -1802.5)]",[0],[18.42105263157895],[990.6007142120491],[1.0],"[5539, 5539]","[0.0007450375108026404, 0.0007450375108026404]",[3616]
[61],"[(3237.5, -1557.5)]","[0, 1]","[422.14070477874947, 210.323824402066]","[324.30298298378773, 141.35952653311244]","[0.8936198885324528, 0.9999999999999996]","[13075, 13075]","[0.0017586866679444888, 0.0017586866679444888]",[903]
[73],"[(1627.5, -1732.5)]","[0, 1, 2]","[250.16602712925317, 453.58121544168216, 252.38858928247924]","[266.274460155797, 256.5437492000133, 219.6219057456051]","[0.8279086718040679, 0.9425710195637003, 1.0]","[13075, 13075]","[0.0017586866679444888, 0.0017586866679444888]",[12198]
[78],"[(1697.5, -262.5)]","[0, 1, 2]","[380.7712668281998, 222.70810965276416, 373.11507930879503]","[124.65434844830907, 197.87487631389214, 209.0247584249853]","[0.9995701131966133, 0.9529178311557848, 0.9259359780947123]","[13075, 13075]","[0.0017586866679444888, 0.0017586866679444888]",[5513]
