,burstFrequency,percSpikesinBursts,SPB_mean,SPB_std,SPB_CV,SPB_median,SPB_P10,SPB_P90,SPBch_mean,SPBch_std,SPBch_CV,SPBch_median,SPBch_P10,SPBch_P90,burstDur_mean,burstDur_std,burstDur_CV,burstDur_median,burstDur_P10,burstDur_P90,burstPeak_mean,burstPeak_std,burstPeak_CV,burstPeak_median,burstPeak_P10,burstPeak_P90,IBI_mean,IBI_std,IBI_CV,IBI_median,IBI_P10,IBI_P90,burstISI_mean,burstISI_std,burstISI_CV,burstISI_median,burstISI_P10,burstISI_P90,nonburstISI_mean,nonburstISI_std,nonburstISI_CV,nonburstISI_median,nonburstISI_P10,nonburstISI_P90,date,wellplateID,wellNo,runID,wellGroupName,wellGroupColor,Plating Date,control,assayTag,div
Instance,Burst Frequency,Spikes within Bursts,Mean Spikes per Burst,Spikes per Burst std,Spikes per Burst CV,Median Spikes per Burst,Spikes per Burst 10th percentile,Spikes per Burst 90th percentile,Mean Spikes per Burst per Electrode,Spikes per Burst per Electrode std,Spikes per Burst per Electrode CV,Median Spikes per Burst per Electrode,Spikes per Burst per Electrode 10th percentile,Spikes per Burst per Electrode 90th percentile,Mean Burst Duration,Burst Duration std,Burst Duration CV,Median Burst Duration,Burst Duration 10th percentile,Burst Duration 90th percentile,Mean Burst Peak Firing Rate,Burst Peak Firing Rate std,Burst Peak Firing Rate CV,Median Burst Peak Firing Rate,Burst Peak Firing Rate 10th percentile,Burst Peak Firing Rate 90th percentile,Mean IBI,IBI std,IBI CV,Median IBI,IBI 10th percentile,IBI 90th percentile,Mean ISI within Burst,ISI within Burst std,ISI within Burst CV,Median ISI within Burst,ISI within Burst 10th percentile,ISI within Burst 90th percentile,Mean ISI outside Burst,ISI outside Burst std,ISI outside Burst CV,Median ISI outside Burst,ISI outside Burst 10th percentile,ISI outside Burst 90th percentile,Date,Wellplate ID,Well Number,Assay Run ID,Well Group Name,Well Group Color,,Control,Assay Tag,DIV
1,0.48,59.17,1589.33,226.46,0.14,1599.0,1297.8,1859.8,1.79,0.25,0.14,1.8,1.46,2.09,0.26,0.02,0.07,0.26,0.25,0.28,4.99,0.71,0.14,5.02,4.07,5.87,2.07,0.76,0.37,1.96,1.17,3.14,25.56,26.86,1.05,16.4,5.7,57.3,137.11,247.48,1.8,52.6,5.5,358.7,2024-12-27,M06792,1,000120,HET_80K,#f7c19b,25.11.2024,0,Run #000120,33
2,0.56,67.43,1894.22,310.78,0.16,1971.5,1425.2,2230.9,2.1,0.35,0.16,2.19,1.58,2.48,0.27,0.02,0.08,0.27,0.25,0.3,5.8,0.97,0.17,6.03,4.35,6.88,1.78,0.4,0.23,1.74,1.29,2.26,26.75,27.6,1.03,17.4,6.4,58.9,141.49,224.49,1.59,64.3,8.1,368.5,2024-12-27,M06792,2,000120,HET_80K,#f7c19b,25.11.2024,0,Run #000120,33
3,0.36,41.62,1119.64,341.32,0.3,1079.5,662.8,1609.7,1.26,0.38,0.3,1.22,0.75,1.81,0.25,0.02,0.08,0.25,0.24,0.27,3.64,1.05,0.29,3.5,2.23,5.18,2.81,1.46,0.52,2.49,1.27,4.59,19.9,25.67,1.29,10.9,3.7,45.8,192.09,357.95,1.86,68.6,12.8,481.3,2024-12-27,M06792,3,000120,WT_100K,#8cdee2,25.11.2024,0,Run #000120,33
4,0.35,20.5,1185.76,381.68,0.32,1113.5,808.0,1633.0,1.33,0.43,0.32,1.25,0.91,1.84,0.28,0.07,0.27,0.26,0.23,0.34,3.85,0.77,0.2,3.71,2.99,4.93,2.83,1.44,0.51,2.49,1.27,4.85,35.2,44.64,1.27,18.6,5.0,87.1,146.75,251.2,1.71,73.8,13.1,325.3,2024-12-27,M06792,4,000120,WT_100K,#8cdee2,25.11.2024,0,Run #000120,33
5,0.5,31.13,1342.94,392.24,0.29,1304.0,989.2,1651.6,1.51,0.44,0.29,1.47,1.11,1.86,0.28,0.08,0.29,0.26,0.24,0.34,4.26,0.62,0.15,4.23,3.46,5.05,1.99,0.76,0.38,1.85,1.14,3.02,32.03,44.41,1.39,16.6,4.9,77.0,122.08,202.18,1.66,48.3,7.2,331.1,2024-12-27,M06792,5,000120,WT_60K,#bdccff,25.11.2024,0,Run #000120,33
6,0.58,57.63,1466.93,307.26,0.21,1514.0,1001.6,1820.6,1.64,0.34,0.21,1.7,1.12,2.04,0.27,0.03,0.11,0.26,0.25,0.29,4.62,0.89,0.19,4.74,3.24,5.65,1.72,0.48,0.28,1.63,1.22,2.43,24.39,29.21,1.2,14.1,4.8,56.6,117.12,186.81,1.6,51.2,10.9,296.6,2024-12-27,M06792,6,000120,WT_60K,#bdccff,25.11.2024,0,Run #000120,33
