unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[24],"[(1172.5, -2012.5)]","[0, 1, 2]","[15.973961346992358, 11.857936244317067, 116.66666666666667]","[308.0971473206198, 2190.207954856617, 1272.6843297060846]","[1.0, 1.0, 1.0]","[2460, 2460]","[0.00030822505127295536, 0.00030822505127295536]",[1522]
[47],"[(665.0, -525.0)]",[0],[396.5442956795501],[193.35097560696843],[0.9477023622460983],"[14935, 14935]","[0.0018712768864884506, 0.0018712768864884506]",[14630]
[48],"[(1207.5, -490.0)]",[0],[222.17943648297742],[1108.4584687229772],[0.9983938681688878],"[14935, 14935]","[0.0018712768864884506, 0.0018712768864884506]",[914]
[52],"[(3482.5, -1802.5)]",[0],[303.7319318408143],[225.9122108162402],[1.0],"[14935, 14935]","[0.0018712768864884506, 0.0018712768864884506]",[2719]
[57],"[(700.0, -332.5)]","[0, 1]","[13.424924961834002, -116.66666666666667]","[243.2706747878923, 1139.8218121376774]","[1.0, 1.0]","[6142, 6142]","[0.0007695602702920698, 0.0007695602702920698]",[590]
[55],"[(1050.0, -1977.5)]",[0],[260.87459737497545],[172.40721895886472],[1.0],"[14935, 14935]","[0.0018712768864884506, 0.0018712768864884506]",[14791]
[70],"[(980.0, -472.5)]","[0, 1, 2]","[108.63746608664071, 35.05397073367767, 74.23193802425861]","[522.0070894755559, 1067.3288187988699, 152.32998880849354]","[0.9733323496109807, 1.0, 1.0]","[3936, 3936]","[0.0004931600820367286, 0.0004931600820367286]",[2245]
[73],"[(227.5, -525.0)]","[0, 1]","[25.60214207744396, 58.333333333333336]","[540.2196554738897, 2737.6029120090875]","[1.0, 1.0]","[6871, 6871]","[0.0008609001330473482, 0.0008609001330473482]",[80]
[83],"[(2922.5, -717.5)]",[0],[395.91672461917267],[3060.1026703639445],[0.955994098550154],"[14935, 14935]","[0.0018712768864884506, 0.0018712768864884506]",[345]
[84],"[(3080.0, -490.0)]","[0, 1]","[279.9509756796392, 195.65594803123156]","[124.23284148787373, 102.22833692686612]","[0.9766348003345585, 0.9999999999999998]","[14935, 14935]","[0.0018712768864884506, 0.0018712768864884506]",[3522]
[87],"[(2450.0, -1732.5)]","[0, 1]","[267.0590821664326, 669.9747468305832]","[220.0885963944758, 129.74873734152916]","[0.9924860722469455, 0.8300943102542601]","[14935, 14935]","[0.0018712768864884506, 0.0018712768864884506]",[7423]
