unit_ids,unit location,branch_id,velocity,length,r2,num_channels_included,channel_density,init_chan
[13],"[(2782.5, -175.0)]",[0],[98.07728172745428],[310.3011209457931],[0.9346889881557775],"[14243, 14243]","[0.0017845729289758957, 0.0017845729289758957]",[4349]
[9],"[(2782.5, -175.0)]","[0, 1, 2]","[91.67220176591775, 38.16542003651492, 87.49999999999999]","[158.74368670764582, 94.47104865919295, 2937.0643938779635]","[0.9970613245949401, 1.0, 0.9999999999999998]","[14243, 14243]","[0.0017845729289758957, 0.0017845729289758957]",[5821]
[1],"[(2695.0, -52.5)]","[0, 1]","[137.71236166328254, 182.0996476323666]","[188.98912146638298, 90.33985905294664]","[0.975901705816134, 0.9174665828503524]","[14243, 14243]","[0.0017845729289758957, 0.0017845729289758957]",[13202]
[6],"[(2782.5, -175.0)]",[0],[130.76359205792],[491.57406521747737],[0.9745311073550448],"[14243, 14243]","[0.0017845729289758957, 0.0017845729289758957]",[5821]
[17],"[(297.5, -805.0)]","[0, 1]","[63.03253800240541, 119.64061121367678]","[362.5759698097674, 145.86403109412004]","[0.938317407940342, 0.9948200615751738]","[14243, 14243]","[0.0017845729289758957, 0.0017845729289758957]",[224]
[0],"[(2432.5, -1732.5)]","[0, 1, 2, 3, 4, 5]","[435.08945267044163, 237.35156474225985, 487.8307720595405, 375.71453555967645, 174.99999999999997, 470.59554012867346]","[418.43051052042836, 209.13978084332646, 339.912559593767, 212.1423061602681, 106.73284148787373, 299.08957136979484]","[0.9529582850046675, 0.9405501279280926, 0.8637590173811549, 0.9219400198853722, 0.9999999999999998, 0.9693336879223323]","[14243, 14243]","[0.0017845729289758957, 0.0017845729289758957]",[1767]
[42],"[(157.5, -1925.0)]",[0],[75.00000000000001],[656.947061370969],[1.0],"[4683, 4683]","[0.0005867552500452236, 0.0005867552500452236]",[2807]
[52],"[(980.0, -1400.0)]","[0, 1, 2, 3, 4, 5, 6, 7]","[-120.79961452248976, 32.60932467187193, 65.18753171169331, 33.67277037278254, 53.61599025519267, 26.25, 206.15528128088306, 105.20898828085205]","[1702.6623214432282, 341.50291712888867, 1467.9159246859504, 161.38718993618278, 267.3671424072787, 193.58951059522462, 336.80869689661813, 254.5583257353597]","[0.9248167956678687, 1.0, 0.8580938359789819, 0.9999999999999998, 0.9634277146806097, 1.0, 1.0, 0.9724814606985807]","[1000, 1000]","[0.00012529473628981926, 0.00012529473628981926]",[570]
[40],"[(630.0, -1837.5)]","[0, 1, 2]","[66.88847930143018, 1106.7971810589324, 637.0096153120452]","[141.24368670764582, 181.53415369418627, 144.90192306240908]","[1.0, 1.0, 0.9999999999999998]","[14243, 14243]","[0.0017845729289758957, 0.0017845729289758957]",[8142]
[53],"[(1820.0, -192.5)]","[0, 1]","[56.48171803950078, 89.75274678557507]","[89.65434844830907, 313.514755632333]","[0.9994045114683927, 1.0]","[14243, 14243]","[0.0017845729289758957, 0.0017845729289758957]",[9825]
[45],"[(402.5, -367.5)]",[0],[62.978060996371156],[107.15434844830907],[0.9527465337703019],"[12762, 12762]","[0.0015990114245306734, 0.0015990114245306734]",[9942]
[37],"[(1015.0, -1487.5)]","[0, 1, 2, 3]","[664.722047800947, 184.46619684315547, 472.5938456907334, 429.9341425242237]","[213.15594803123156, 203.8322831021216, 204.9694375430001, 217.59462200367813]","[0.9874885897991932, 1.0, 0.9999601896244454, 0.9810154806364783]","[14243, 14243]","[0.0017845729289758957, 0.0017845729289758957]",[13302]
[66],"[(3745.0, -1575.0)]","[0, 1]","[42.25529836440097, 1261.942946412396]","[757.7671008346573, 204.18665791584442]","[0.8584826253839248, 0.9999999999999998]","[1012, 1012]","[0.00012679827312529708, 0.00012679827312529708]",[356]
[57],"[(3745.0, -1540.0)]",[0],[82.69459301115889],[200.33406655420234],[0.995575141797452],"[14243, 14243]","[0.0017845729289758957, 0.0017845729289758957]",[12061]
[70],"[(2817.5, -192.5)]","[0, 1]","[78.26237921249263, 233.33333333333334]","[2033.9776749278612, 662.3206915127222]","[1.0, 1.0]","[999, 999]","[0.00012516944155352942, 0.00012516944155352942]",[632]
[73],"[(3185.0, -1347.5)]","[0, 1, 2, 3]","[6.862745098039215, 9.589041095890412, 31.818181818181813, 25.000000000000004]","[1208.9356881873896, 1537.658061569564, 210.0, 332.98573660309904]","[1.0, 1.0, 1.0, 1.0]","[6878, 6878]","[0.0008617771962013769, 0.0008617771962013769]",[5560]
[75],"[(3657.5, -1977.5)]",[0],[55.79610237814419],[107.15434844830907],[0.9660987922449943],"[14243, 14243]","[0.0017845729289758957, 0.0017845729289758957]",[2050]
[89],"[(1855.0, -997.5)]","[0, 1, 2]","[17.676767676767675, 25.30957601541414, 20.88296568035722]","[658.8689701060077, 832.0787425823694, 1579.8500262869995]","[1.0, 0.9349718273169726, 1.0]","[2465, 2465]","[0.00030885152495440445, 0.00030885152495440445]",[594]
[88],"[(70.0, -455.0)]",[0],[31.25],[244.02475842498527],[1.0],"[6133, 6133]","[0.0007684326176654615, 0.0007684326176654615]",[1980]
[120],"[(1592.5, -1505.0)]","[0, 1, 2, 3, 4]","[21.388863498515192, 62.440457419810436, 111.80339887498948, 43.479099562495904, 54.67333538359013]","[189.29144196185945, 1759.484268620944, 252.74591288158612, 162.87487631389214, 711.1182473966022]","[1.0, 0.7974137009611714, 1.0, 1.0, 0.889636013501974]","[2482, 2482]","[0.0003109815354713314, 0.0003109815354713314]",[962]
[111],"[(2992.5, -1767.5)]","[0, 1, 2, 3, 4]","[415.6235504998648, 376.3370649173188, 413.5769692176668, 309.3592167691145, 642.0318582210106]","[456.74642301573874, 284.41363436179574, 286.2855380545554, 280.2684451326311, 348.6723144909561]","[0.9399403630210765, 0.9913657775093282, 0.9923543642353493, 0.9999999999999998, 0.8722989015023718]","[3948, 3948]","[0.0004946636188722064, 0.0004946636188722064]",[548]
[105],"[(3185.0, -1347.5)]","[0, 1, 2]","[259.68665242777263, 26.424531379013064, 553.3985905294662]","[662.4022905649829, 370.3398590529466, 388.3000668856545]","[0.9877298594200559, 0.9953355392569992, 1.0]","[9091, 9091]","[0.0011390544476107469, 0.0011390544476107469]",[8509]
